맛집명|주소|영업시간|전화번호|대표사진주소
유메초밥 본점|서울 강북구 노해로 39 1층|월,화,목,금,토,일 11:30 ~ 24:00|02-903-6411|
우이령|서울 강북구 삼양로 657|매일 00:00 ~ 24:00|02-993-3265|
숲속에바다|서울 강북구 삼양로181길 194-17|영업시간 매일 10:00 ~ 22:00|010-8902-8004|
종관과자점 1호점|서울 강북구 솔매로 116|영업시간 매일 10:00 ~ 21:00|02-6465-4411|
e어도참치|서울 강북구 도봉로 296 양덕빌딩 1층|매일 11:00 ~ 24:00|02-990-0037|
미녀가든|서울 강북구 한천로139나길 22 1층|월,화,수,목,일 12:00 ~ 23:00|0507-1386-8826|
카페문나잇|서울 강북구 솔매로50길 7 1층||070-4046-0915|
장강기사님식당|서울 강북구 수유로 62-1|월~토 00:00 ~ 24:00|02-900-3327|
쉐프쿠스토|서울 강북구 한천로132길 22|영업시간 월~토 11:30 ~ 22:00|070-4062-9097|
경성양꼬치 미아삼거리점|서울 강북구 월계로7나길 60|월~금 15:00 ~ 03:00|02-984-2329|
스파웃커피|서울 강북구 노해로33길 49 1층|영업시간 매일 10:00 ~ 20:00||
일미집 2호점|서울 강북구 도봉로4길 34|월~토 16:00 ~ 24:00|02-983-5599|
베이징양꼬치|서울 강북구 오패산로31길 47|매일 14:00 ~ 02:00|02-982-0080|
수유부추곱창|서울 강북구 도봉로87길 26-21|매일 17:00 ~ 01:00||
더파이어셰프|서울 강북구 도봉로8길 15|월,화,목,금,토,일 12:00 ~ 24:00 · 브레이크타임 월,화,목,금 16:00 ~ 17:00|02-982-6808|
금복주류 미아사거리점|서울 강북구 도봉로10가길 11|매일 17:00 ~ 03:00|02-945-9333|
황소곱창|서울 강북구 덕릉로 96|월~토 17:00 ~ 04:00||
지동닭갈비|서울 강북구 도봉로102길 60-7 1층|매일 11:00 ~ 23:00|02-988-3255|
꿈의숲 라포레스타|서울 강북구 월계로 173 꿈의숲 1층|영업시간 매일 11:00 ~ 21:00|02-2289-5460|
김밥은|서울 강북구 한천로 1016 1층|영업시간 매일 08:00 ~ 20:30|02-999-4225|
선비촌보쌈|서울 강북구 도봉로29길 10|월~토 15:00 ~ 23:59|02-945-7115|
미도인 수유|서울 강북구 도봉로 315 에피소드 838 R109호|영업시간 월,화,수,일 11:20 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6225-0005|
카페다담|서울 강북구 덕릉로 64|매일 10:00 ~ 23:00|010-9476-2098|
구테로이테 에피소드점|서울 강북구 도봉로 315 에피소드수유838 1층 R104~106호|매일 08:00 ~ 24:00|02-6229-1117|
도미노피자 번동점|서울 강북구 덕릉로 147 선경빌딩 1층|영업시간 매일 11:30 ~ 21:30|02-904-3084|
카페백야|서울 강북구 노해로21길 7 1층|영업시간 월~토 11:00 ~ 21:00||
투썸플레이스 북서울꿈의숲점|서울 강북구 월계로 183 1층|영업시간 매일 09:00 ~ 22:30|02-542-7711|
청담동샤브 에피소드수유838점|서울 강북구 도봉로 315 1층 107호|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6231-7226|
스시연|서울 강북구 한천로 1024|월요일|02-991-9500|
돈돈|서울 강북구 4.19로 10 1층|영업시간 월,화,수,목,금,일 11:00 ~ 21:00 · 브레이크타임 월,화,수,목,금,일 14:30 ~ 17:00|02-6949-0246|
고기포차서민상회|서울 강북구 월계로7가길 25 1층|월요일|010-3767-0422|
통영산꼼장어|서울 강북구 덕릉로 93-10|매일 15:00 ~ 02:00|02-902-9202|
최가네양평해장국|서울 강북구 덕릉로 162|영업시간 매일 07:00 ~ 22:00|02-980-3344|
호남해물탕|서울 강북구 한천로139길 42|매일 11:00 ~ 24:00|02-996-7582|
쿄우|서울 강북구 오패산로 389|매일 17:30 ~ 05:00|02-992-5123|
동대문곱창|서울 강북구 숭인로 65-3|월~토 14:00 ~ 01:00|0507-1320-3336|
명륜진사갈비 서울미아역점|서울 강북구 도봉로 150 창림빌딩 1층|매일 12:00 ~ 23:00|02-981-9992|
키즈필 미아본점|서울 강북구 솔샘로 327 테마빌딩 지층|영업시간 매일 10:00 ~ 21:00|1566-9210|
털보네쪽갈비|서울 강북구 월계로7나길 35 1층|매일 17:00 ~ 02:00|02-988-0703|
아도겐 수유점|서울 강북구 노해로8가길 5|월~금 17:00 ~ 04:00||
미스사이공 수유점|서울 강북구 한천로 1023 1층|매일 10:00 ~ 23:00|02-990-0420|
풍천민물장어|서울 강북구 한천로 1170-1|월요일|02-996-7288|
베이징양꼬치 수유점|서울 강북구 한천로 1040 2층|매일 14:30 ~ 02:30||
가나시|서울 강북구 노해로8길 22 109호|월~토 18:00 ~ 04:00||
솔방천|서울 강북구 한천로144길 75|영업시간 매일 11:30 ~ 22:30|02-906-4096|
뽀빠이족발|서울 강북구 한천로140길 30||02-902-7725|
명륜진사갈비 서울미아점|서울 강북구 삼양로27길 80 두산위브트레지움아파트 상가 1층|매일 12:00 ~ 23:00|02-981-6669|
삼성소곱창|서울 강북구 월계로7나길 32 1층|월~토 16:00 ~ 11:00|02-980-5434|
서당골|서울 강북구 한천로 1153|영업시간 매일 11:00 ~ 21:30|02-900-7797|
신천지조개구이|서울 강북구 도봉로87길 22|매일 16:30 ~ 03:00|02-902-8819|
고봉함박|서울 강북구 오패산로77길 10 1층||02-989-1577|
우이동소문난족발|서울 강북구 삼양로 645|월요일|02-900-8876|
정상호24시당진아구동태찜탕 미아사거리역점|서울 강북구 월계로 33|매일 00:00 ~ 24:00|02-988-0192|
신고집|서울 강북구 한천로109길 72|영업시간 매일 10:00 ~ 22:00|02-988-3281|
정통집 수유역점|서울 강북구 한천로139길 46|월~금 16:00 ~ 03:00||
수유342|서울 강북구 삼양로113길 17 1층|월요일|02-908-3422|
힘센풍천민물장어|서울 강북구 도봉로 167 1층|영업시간 매일 11:30 ~ 22:30|02-981-3355|
아카|서울 강북구 월계로7길 34 1층|월,화,수,목,일 17:30 ~ 04:00||
오층|서울 강북구 도봉로87길 46 5층|월~목 17:00 ~ 03:00||
돈까스대왕전|서울 강북구 도봉로 189 1층|영업시간 매일 10:30 ~ 21:30||
개나리산장|서울 강북구 삼양로173길 319||02-993-5993|
육달포 소한마리 수유본점|서울 강북구 덕릉로 101|||
탱글이문어|서울 강북구 한천로144길 23-8 도담빌 나동 1층|월~금 17:00 ~ 24:00|02-991-7770|
하오런|서울 강북구 오현로 137 번동주상복합상가 1층|월요일|02-980-9693|
명문참치|서울 강북구 솔매로46길 15||02-984-0702|
오봉집 미아점|서울 강북구 솔매로46길 6 1층|매일 11:00 ~ 23:00|02-980-6674|
노브랜드버거 미아사거리역점|서울 강북구 도봉로 32|영업시간 매일 10:00 ~ 22:00|02-945-5280|
짱곱창|서울 강북구 솔매로 117-1|월~토 17:00 ~ 24:00|02-984-4780|
청춘무한리필조개구이 수유점|서울 강북구 노해로 32||070-8648-3898|
도미노피자 미아점|서울 강북구 삼양로24길 19 현대성우아파트 102동 101호|영업시간 매일 11:30 ~ 21:30|02-989-3044|
윤가네오리구이 수유점|서울 강북구 한천로144길 79 2층|영업시간 매일 11:00 ~ 22:00|02-3492-0011|
홍곱창 수유점|서울 강북구 도봉로87길 26-12 1층|월~토 14:00 ~ 01:00|02-998-6596|
헤미앤바우어419카페|서울 강북구 4.19로 70 1,2층|영업시간 매일 09:00 ~ 22:00|02-543-7600|
스시다네|서울 강북구 한천로131길 29|매일 11:30 ~ 23:00|02-994-3800|
웰빙옹심이 메밀칼국수|서울 강북구 노해로 99-1||02-992-9966|
체리시|서울 강북구 삼양로 162 젬스톤프라자 4층|영업시간 매일 10:30 ~ 20:00|02-988-7210|
청년다방 서울수유점|서울 강북구 한천로139길 33|영업시간 매일 11:00 ~ 22:30|02-904-3774|
수유리민물장어맛집|서울 강북구 한천로150길 52||02-906-7985|
까미노빵집|서울 강북구 4.19로 61||02-902-0409|
조마루 미아점|서울 강북구 솔샘로 332|매일 00:00 ~ 24:00|02-984-5300|
못잊저|서울 강북구 솔매로 106|매일 17:00 ~ 01:00|02-987-8025|
군산해물탕|서울 강북구 한천로139길 41 1층|매일 11:30 ~ 01:00||
파리바게뜨 카페수유역점|서울 강북구 도봉로 337|매일 07:00 ~ 24:00|02-907-8202|
엔제리너스 미아삼거리역점|서울 강북구 도봉로10나길 4|매일 08:00 ~ 24:00|02-987-0047|
김군네짬뽕|서울 강북구 오패산로30길 13 1층|월요일|02-983-5708|
초원|서울 강북구 4.19로 88||02-908-1885|
택이네조개전골 수유점|서울 강북구 오패산로 413 2층|영업시간 매일 11:00 ~ 22:00|02-997-8747|
공릉동닭한마리 수유점|서울 강북구 덕릉로28길 45 1층|매일 10:00 ~ 23:00|02-987-5678|
써브웨이 수유역점|서울 강북구 오패산로 417|영업시간 매일 08:00 ~ 22:00|02-998-1641|
명성양꼬치|서울 강북구 월계로7나길 50 1층|매일 12:30 ~ 02:00|02-988-3442|
커피빈 강북구청앞점|서울 강북구 한천로139길 25 1~2층|영업시간 월,화,수,목,일 07:30 ~ 22:00|02-994-8878|
파스타브로|서울 강북구 도봉로87길 34-19 1,2층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00|070-8813-8722|
성북왕족발|서울 강북구 도봉로33길 9 1층|매일 11:00 ~ 24:00|02-989-8855|
티틸 CAFE+BAR|서울 강북구 노해로 42 2층|영업시간 월,수,목,금,토,일 12:00 ~ 22:30|070-8836-5121|
우리가 돼지갈비|서울 강북구 솔샘로 334-8 1,2층||02-981-9800|
강촌식당|서울 강북구 한천로 1019||02-996-8719|
개성손만두요리전문점 우이점|서울 강북구 삼양로 638|영업시간 매일 11:30 ~ 22:00|02-3492-9988|
살랑살랑샤브샤브|서울 강북구 솔매로 102|영업시간 매일 11:00 ~ 22:30|02-980-1580|
돼지저금통|서울 강북구 삼양로155길 9|영업시간 매일 16:00 ~ 22:30|1899-6249|
용용선생|서울 강북구 노해로8길 28 프리마베라빌딩 1층|매일 16:00 ~ 02:00||
노랑통닭 미아점|서울 강북구 도봉로10가길 16|월~금 16:00 ~ 02:00|02-989-8882|
정아각 수유점|서울 강북구 한천로 1064|월요일|02-996-8811|
서울 국시칡냉면칼국수|서울 강북구 덕릉로 13||02-900-3392|
벤투라커피로스터스|서울 강북구 도봉로10다길 7-1|매일 11:00 ~ 23:00|070-8225-8075|
신촌서서갈비|서울 강북구 한천로 1071|매일 11:00 ~ 23:00|02-992-4492|
오늘맑음|서울 강북구 4.19로17길 14-1 1층||02-6465-6460|
맘스터치 미아사거리역점|서울 강북구 도봉로10길 26 지하1층, 1층|영업시간 매일 09:10 ~ 21:10|02-6326-9707|
더트랩 수유점|서울 강북구 도봉로 363 구봉빌딩 4층|매일 11:00 ~ 23:30|02-6224-7776|
우이동주막집|서울 강북구 삼양로141길 4-6|월,화,수,금,토,일 14:00 ~ 01:00|02-902-0871|
오늘술집주다방 수유점|서울 강북구 한천로139길 42 영남빌딩 지하1층 101호|월~금 19:00 ~ 18:00||
궁전회관|서울 강북구 한천로 1159|매일 00:00 ~ 24:00|02-907-8178|
동대문엽기떡볶이 인수점|서울 강북구 인수봉로 288||02-908-8592|
안성손칼국수|서울 강북구 노해로 31|영업시간 월~토 10:00 ~ 21:00|02-908-7981|
광명왕족발보쌈|서울 강북구 삼양로27길 10|매일 11:30 ~ 23:00|02-986-6312|
행운포차|서울 강북구 솔매로 117|매일 17:00 ~ 04:00|02-983-0154|
김치삼겹살|서울 강북구 도봉로87길 27-4|매일 16:00 ~ 04:00||
황금회어장|서울 강북구 도봉로8길 65||02-980-1177|
구석집 수유점|서울 강북구 노해로 53 1층|영업시간 매일 11:30 ~ 22:00||
바다수산|서울 강북구 월계로7길 60|||
계곡산장|서울 강북구 4.19로30길 2-8|영업시간 매일 10:00 ~ 22:00|02-902-3168|
화로구이|서울 강북구 도봉로 367 스펙빌딩 1~3층||02-945-2416|
돌집|서울 강북구 삼양로173길 116-20 1층||02-993-2232|
가온가마솥닭강정|서울 강북구 한천로139가길 25-2|매일 13:00 ~ 24:00|02-904-5225|
현대회수산|서울 강북구 삼양로 489 1층||02-905-7060|
스시신|서울 강북구 도봉로95길 17||02-997-1616|
골목안채|서울 강북구 한천로109길 57-22|월요일|02-988-9858|
삼각산숯불생고기|서울 강북구 삼양로163길 8|월,수,목,금 12:00 ~ 23:00|02-993-2517|
올드델리 수유점|서울 강북구 도봉로 355 2층|영업시간 매일 11:00 ~ 22:00|02-907-6688|
승한돌판삼겹살|서울 강북구 솔매로50길 9||02-987-5420|
사리원돼지국밥 덕성여대점|서울 강북구 삼양로 530|||
드시소|서울 강북구 한천로130길 79 1층|월~토 17:00 ~ 23:00|010-5415-5426|
무청감자탕 수유점|서울 강북구 도봉로87길 47 1,2층|매일 11:30 ~ 23:30||
탐앤탐스 덕성여대점|서울 강북구 삼양로 547 1,2층|매일 00:00 ~ 24:00|02-900-2785|
족보애|서울 강북구 도봉로10길 74|매일 15:00 ~ 02:00|02-6396-5293|
오마니오리구이|서울 강북구 도봉로10라길 2|영업시간 매일 12:00 ~ 22:30|02-989-5292|
일공공샤브 수유4.19탑점|서울 강북구 4.19로 65|영업시간 매일 11:00 ~ 22:00|02-997-1010|
롯데리아 번동DT점|서울 강북구 한천로 963|매일 08:00 ~ 02:00|02-998-3330|
남해횟집|서울 강북구 4.19로 40||02-906-5402|
용인가든|서울 강북구 삼양로181길 114|영업시간 매일 09:00 ~ 22:00|02-993-0048|
태백숯불갈비|서울 강북구 한천로 1072|매일 11:00 ~ 23:00|02-990-4175|
스시키보우|서울 강북구 월계로7나길 8|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 14:40 ~ 17:00|02-983-1135|
타이거슈가 수유점|서울 강북구 도봉로 347 1층|월,화,수,목,일 11:00 ~ 23:00||
싱싱오징어바다 미아삼거리점|서울 강북구 도봉로8길 25|월~금 16:00 ~ 05:00||
진스미트&샐러드 미아사거리점|서울 강북구 오패산로 118 1층|월요일|02-985-1888|
오복닭한마리|서울 강북구 도봉로10가길 9 1층|매일 10:00 ~ 24:00|02-989-2084|
던킨 강북구청사거리점|서울 강북구 도봉로 358 1층 102호|매일 07:00 ~ 23:00|02-999-1012|
향촌포차|서울 강북구 도봉로41길 18||02-983-5092|
방일해장국 우이점|서울 강북구 삼양로 543|영업시간 매일 08:00 ~ 20:30|02-995-2558|
소문난순곡주|서울 강북구 솔매로 99 지하1층|매일 16:00 ~ 01:00||
김기덕숙성참치|서울 강북구 노해로8길 29 현대크리스탈 2층 205호|월요일|02-994-7942|
램하우스양꼬치|서울 강북구 솔매로 83||02-984-8292|
본죽 수유점|서울 강북구 한천로 1043|영업시간 월~금 09:30 ~ 21:30|02-908-6233|
돼지꿈을꾸다|서울 강북구 월계로7나길 31 1층|매일 16:00 ~ 01:00|02-6402-8883|
에이하우스|서울 강북구 노해로8가길 9|매일 17:00 ~ 03:00||
도리연닭도리탕|서울 강북구 월계로3길 66-9|매일 17:00 ~ 03:00|070-7522-6994|
바우네곱창|서울 강북구 한천로132길 57 1층|매일 17:00 ~ 24:00|02-903-7898|
본죽 수유사거리점|서울 강북구 도봉로 285 1층|영업시간 월~토 09:30 ~ 21:00|02-989-6277|
하나김밥|서울 강북구 한천로123길 26|영업시간 매일 08:00 ~ 20:00|010-2295-9232|
석참치|서울 강북구 도봉로10길 66 2층|월~토 17:30 ~ 02:00|02-982-3335|
교촌치킨 수유역점|서울 강북구 한천로 1016|매일 12:00 ~ 24:00|02-903-3693|
모소리 수유점|서울 강북구 한천로 1043 1층|매일 17:00 ~ 24:00|02-990-8884|
목포해물탕|서울 강북구 한천로140길 7|영업시간 매일 11:00 ~ 22:00||
이노찌|서울 강북구 노해로8길 33 2층||02-990-2570|
도미노피자 수유점|서울 강북구 한천로 1131 수유현대아파트상가 1층 104호|영업시간 매일 11:30 ~ 21:30|02-907-7145|
조선감저 뼈다귀전문점 미아점|서울 강북구 솔샘로 220 유머빌딩 1층 101호|매일 00:00 ~ 24:00|02-982-6688|
벼락|서울 강북구 오현로 194 덕수빌딩 1층||02-980-9192|
어셈블|서울 강북구 한천로 1007 1층|영업시간 월,화,수,금,토,일 12:00 ~ 21:00|010-5299-2813|
선데이베이글|서울 강북구 한천로143길 12 1층|영업시간 매일 11:00 ~ 21:00|02-905-5666|
범프리카인생치킨 미아점|서울 강북구 솔샘로 291 1층 104호|월~금 15:00 ~ 01:30|02-985-7896|
삼덕식당 수유점|서울 강북구 한천로139길 29|영업시간 매일 11:00 ~ 22:00|02-990-1013|
사대족발 수유본점|서울 강북구 한천로140길 35|매일 16:00 ~ 01:00|02-999-6692|
본가아구찜|서울 강북구 도봉로67길 7|월요일|02-982-5728|
대명대광어횟집|서울 강북구 덕릉로 110-1|월,수,목,금,토,일 16:00 ~ 02:00|02-987-5524|
콩마루감자탕 본점|서울 강북구 한천로 1128|매일 10:00 ~ 01:00|02-991-5568|
라티스|서울 강북구 삼양로141길 4-10|영업시간 월~금 10:00 ~ 22:00||
백소정 수유점|서울 강북구 한천로 1024|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00||
설빙 수유역점|서울 강북구 오패산로 417 2, 3층|영업시간 매일 10:30 ~ 22:30|02-999-2003|
펜트아이 미아본점|서울 강북구 솔샘로 327 4층 503호|||
백년설렁탕|서울 강북구 덕릉로 94|매일 00:00 ~ 24:00|02-980-6106|
봄타코|서울 강북구 4.19로 60 1층|영업시간 월,화,목,금,토,일 11:00 ~ 21:00 · 브레이크타임 월,화,목,금,토,일 15:00 ~ 16:00|070-8877-6579|
정참치|서울 강북구 한천로139나길 15 1층 101호|매일 17:00 ~ 01:00|02-903-6630|
번동상회|서울 강북구 오패산로 387|월~토 17:30 ~ 04:00|070-8285-6630|
계원|서울 강북구 한천로143길 29 1층|매일 16:00 ~ 23:00||
산마루쉼터|서울 강북구 4.19로12길 41|||
산채가|서울 강북구 삼양로95길 3||02-905-8885|
송천부대찌개|서울 강북구 월계로7나길 57 1층|매일 11:00 ~ 23:00||
양자강|서울 강북구 수유로 23|매일 00:00 ~ 24:00|02-987-7078|
족발야시장 수유점|서울 강북구 도봉로87길 33|매일 15:00 ~ 06:00|010-4066-4969|
서우샤브샤브|서울 강북구 도봉로 213||02-983-9446|
탐나종합어시장 수유광산사거리점|서울 강북구 한천로 1075|매일 12:00 ~ 03:00|02-900-9229|
수유다락|서울 강북구 한천로140길 5-6 1층|월요일|02-999-1110|
다래성|서울 강북구 도봉로46길 8|영업시간 매일 10:30 ~ 21:00|02-989-0008|
등촌샤브칼국수 미아사거리점|서울 강북구 도봉로10길 32 2층||02-6224-1382|
박순이당진아구동태찜탕|서울 강북구 도봉로 201|매일 00:00 ~ 24:00|02-985-7878|
이것이국밥이다 수유점|서울 강북구 노해로11길 9||02-998-5392|
일출코다리전문점|서울 강북구 도봉로10나길 15||02-945-1894|
꿈냥꿈냥|서울 강북구 한천로139길 42 영남빌딩 2층 202호|영업시간 월,수,목,금,토,일 13:00 ~ 20:00|010-4204-5085|
전주명품콩나물국밥 수유점|서울 강북구 덕릉로 88|매일 00:00 ~ 24:00|02-983-7396|
곽가네 게장|서울 강북구 도봉로96길 24|영업시간 월,화,목,금,토,일 10:30 ~ 21:00|02-991-2221|
소야소 수유직영점|서울 강북구 수유로 47|매일 11:00 ~ 23:00|02-906-6995|
스시향|서울 강북구 도봉로10가길 5|매일 11:30 ~ 23:30|02-945-6050|
영자네곱창 본점|서울 강북구 솔매로 59 1층||02-988-5588|
배스킨라빈스 미아삼거리점|서울 강북구 도봉로10길 30 1층|매일 10:00 ~ 23:00|02-988-7892|
삼떡캠핑|서울 강북구 도봉로87길 26-12 2층|영업시간 월~금 15:00 ~ 22:00|010-4736-9897|
오장동함흥냉면|서울 강북구 솔샘로48길 3|영업시간 월,화,수,금,토,일 11:00 ~ 21:00 · 브레이크타임 월,화,수,금,토,일 15:30 ~ 17:00|02-981-7770|
정스시|서울 강북구 한천로 1039||02-900-9018|
쉐이크쉑 수유점|서울 강북구 도봉로 315 1층 R101~R103호|영업시간 월,화,수,목,일 10:30 ~ 22:30|02-6436-0202|
진순대국|서울 강북구 도봉로77길 6|영업시간 매일 06:00 ~ 22:00|02-989-6777|
비젼참치앤스시|서울 강북구 도봉로89길 5|매일 11:00 ~ 02:00|02-993-4646|
지호한방삼계탕 수유점|서울 강북구 한천로139가길 12 1층|영업시간 매일 11:00 ~ 22:00|02-993-3336|
신의주찹쌀순대 대경식품 본점|서울 강북구 덕릉로 107|매일 00:00 ~ 24:00|02-902-9745|
이종구낙지세상 미아점|서울 강북구 솔샘로68길 36|월요일|02-983-5577|
제이스파크|서울 강북구 4.19로 93|매일 11:00 ~ 23:00|02-990-3355|
후라토식당 수유점|서울 강북구 도봉로 315 에피소드수유838 2층 R207,R208호||02-6229-0202|
백곰집|서울 강북구 삼양로 663|월~목 11:00 ~ 23:00|02-900-5130|
샘터가든|서울 강북구 삼양로179길 121||02-908-4242|
차우린해물짬뽕 수유점|서울 강북구 삼양로 486||02-990-9696|
진송추어탕 서울본점|서울 강북구 한천로 1161 1층|영업시간 월~토 10:00 ~ 21:00|02-906-0880|
형제집|서울 강북구 도봉로85길 18||02-996-0410|
동네푸드한식뷔페|서울 강북구 도봉로 328 가든타워빌딩 지하1층 104,105호|영업시간 매일 11:00 ~ 16:00|02-903-2983|
수유나주곰탕|서울 강북구 한천로140길 11-6||02-994-3560|
짬뽕취향 미아점|서울 강북구 솔샘로 293 1층|매일 10:30 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 16:00|02-980-0293|
투썸플레이스 강북구청점|서울 강북구 한천로 1035 1층|월~목 08:00 ~ 23:00|02-6953-9227|
