카페명|주소|영업시간|전화번호|대표사진주소
디어코코|서울 중구 동호로12길 88 1, 2층|월요일|02-2233-1003|
스타벅스 숭례문SG타워점|서울 중구 세종대로 14|영업시간 월~금 07:00 ~ 19:30|1522-3232|
빽다방 남대문시장점|서울 중구 퇴계로 37|영업시간 월~금 06:30 ~ 18:00|02-772-9750|
미식|서울 중구 동호로34길 26 2층|월,화요일||
투썸플레이스 충정로센트럴플레이스점|서울 중구 서소문로 50 1층|월~금 07:00 ~ 23:00|02-363-2377|
에빈의커피이야기|서울 중구 퇴계로42길 35 1~3층|월~금 11:00 ~ 23:00|02-2039-2447|
도화서|서울 중구 을지로12길 17 2층|매일 11:00 ~ 23:50||
투썸플레이스 소공로북창점|서울 중구 세종대로14길 15 백영북창빌딩 1층|월~금 09:00 ~ 22:00|02-318-2956|
10꼬르소꼬모카페|서울 중구 남대문로 73|영업시간 매일 10:30 ~ 20:00||
카페드콘서트 남대문점|서울 중구 세종대로 17 와이즈타워 1층|월~금 08:00 ~ 22:00||
커피빈 남대문점|서울 중구 후암로 110 서울시티타워 1층|영업시간 월~금 07:00 ~ 21:00|02-777-4217|
투썸플레이스 청계천광교점|서울 중구 남대문로 120|월~금 07:00 ~ 22:00|02-2135-5622|
로드리카페|서울 중구 퇴계로 414 1층|영업시간 월~금 07:30 ~ 19:00||
메가MGC커피 서울시청점|서울 중구 다동길 34 1,2호||02-3789-0656|
스트라다로스터스 을지로점|서울 중구 충무로9길 37 1층|영업시간 월~금 08:00 ~ 18:00|070-8803-0146|
빽다방 명동중앙우체국점|서울 중구 남대문로 58-1 1층|영업시간 월~금 07:00 ~ 18:00|02-3789-1211|
스타벅스 퍼시픽타워점|서울 중구 세종대로9길 41 1층|영업시간 월~금 07:00 ~ 19:00|1522-3232|
#52LAB|서울 중구 퇴계로14길 19||070-4100-5252|
커피빈 순화점|서울 중구 통일로 78 프레이저 플레이스 레지던스 1층|월~금 07:00 ~ 22:00|02-2220-8198|
스타벅스 서소문배재점|서울 중구 서소문로 99 서영빌딩 1층|영업시간 월~금 07:00 ~ 18:00|1522-3232|
79파운야드 을지로3가점|서울 중구 삼일대로10길 36 포포인츠바이쉐라톤서울명동 1층 101호|월~금 09:00 ~ 22:00|02-6466-6225|
원써드|서울 중구 마장로15길 16 1층|영업시간 매일 11:00 ~ 21:00|010-5944-1459|
맘모커피 남대문점|서울 중구 남대문시장길 12|영업시간 매일 07:00 ~ 18:00||
명동커피하우스|서울 중구 명동10길 11 지하1층, 1층|월~금 07:00 ~ 22:00|02-777-7777|
카페파인|서울 중구 남대문로 23 1층|영업시간 월~금 10:00 ~ 19:00||
빽다방 태평로점|서울 중구 세종대로 82 1층|영업시간 월~금 07:30 ~ 19:00|02-318-3323|
엔제리너스 청구역점|서울 중구 다산로 212 훈정빌딩 1층|매일 08:00 ~ 22:00|070-8282-0011|
언노운커피 청계2가점|서울 중구 삼일대로12길 21 1층|영업시간 월~금 07:30 ~ 19:00|070-4130-3515|
카페구름|서울 중구 다산로 75|영업시간 월,화,수,목,금,일 08:00 ~ 19:00||
커피빈 무교점|서울 중구 세종대로 136 SFC빌딩 지하1층|월~금 07:00 ~ 22:00|02-753-2374|
컴포즈커피 신당역점|서울 중구 퇴계로80길 1 은수빌딩 1층 101,102호|||
루덴스|서울 중구 마른내로2길 30 3층|월~금 11:30 ~ 23:00||
뵈르누아제트|서울 중구 퇴계로36가길 83 1층 102호|월,화요일|010-5725-6302|
이디야커피 IBK본점|서울 중구 을지로 79 지하1층|월~금 07:30 ~ 23:00|02-318-6427|
스타벅스 서울중앙우체국점|서울 중구 소공로 70 1,2층|||
남대문커피|서울 중구 남대문로 10|영업시간 월~금 07:30 ~ 16:30||
카페아포티크|서울 중구 퇴계로 352-1|월~금 08:00 ~ 22:00||
알카트래즈|서울 중구 명동길 38 8층||02-319-7318|
솔커피숍|서울 중구 청계천로 160 세운청계상가 3층||02-2274-5505|
투썸플레이스 KT&G을지로타워점|서울 중구 마른내로 34 KT&G을지로타워 3층|영업시간 월~금 07:00 ~ 17:00|02-6740-4920|
뭉치치카페|서울 중구 남대문시장길 17 1층|영업시간 월~토 08:00 ~ 18:00|02-318-8070|
커피미업센서리랩|서울 중구 퇴계로27길 12-5 2층|월,일요일|070-4120-4535|
아트쉬프트|서울 중구 충무로 54-17 5층|영업시간 월~토 11:00 ~ 21:00|0507-1323-4823|
스타벅스 을지로경기빌딩점|서울 중구 남대문로10길 9|영업시간 월~금 07:00 ~ 20:00|1522-3232|
하이디하우스 성곽점|서울 중구 동호로17길 101 1층|영업시간 월~토 09:00 ~ 19:00|010-2302-3339|
파란만잔 광화문점|서울 중구 세종대로21길 58|영업시간 월~금 07:00 ~ 20:00||
코이트|서울 중구 다산로42다길 54 1층|영업시간 월~금 10:00 ~ 20:00|070-8648-3684|
키즈카페몽슈슈|서울 중구 동호로 201 제성빌딩 5층|영업시간 월,수,목,금,토,일 10:30 ~ 20:00|02-2252-3044|
투썸플레이스 명동L7점|서울 중구 퇴계로 137 1층|월~금 07:00 ~ 22:00|02-6310-1096|
할리스 명동퍼시픽호텔점|서울 중구 퇴계로20길 2 1층|매일 07:00 ~ 23:00|02-3789-8747|
탐앤탐스 대한항공서소문점|서울 중구 서소문로 117 대한항공빌딩 1층|영업시간 월~금 07:00 ~ 21:00|02-3789-3565|
메가MGC커피 약수역점|서울 중구 다산로 124 1층|매일 08:00 ~ 01:00|02-2233-2688|
조앤더주스 현대시티아울렛동대문점|서울 중구 장충단로13길 20 1층|영업시간 월~목 10:00 ~ 21:00||
파오리|서울 중구 동호로5길 2-1 1층|영업시간 월,수,목,금,토,일 10:00 ~ 20:00|010-3161-1289|
커피빈 소공동삼화빌딩점|서울 중구 남대문로7길 16 한컴빌딩 1층|영업시간 월~금 07:00 ~ 21:00|02-753-8004|
이디야커피 광희동점|서울 중구 마른내로 165-1|월~금 07:30 ~ 23:00|02-2268-6679|
오뷔르베이커리|서울 중구 마른내로2길 17 성신빌딩 1,2층|월~금 08:00 ~ 22:00|0507-1475-0624|
몬스터홀덤|서울 중구 을지로3길 30-5 4층|매일 13:00 ~ 02:00||
스타벅스 KG타워점|서울 중구 통일로 92 1층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
오가다 서대문문화일보점|서울 중구 새문안로 22 문화일보사 1층|영업시간 월~금 08:00 ~ 20:00|02-732-7800|
프롱 스페셜티커피|서울 중구 마장로 66 성은빌딩 2층||02-2231-4574|
투썸플레이스 제일제당사옥점|서울 중구 동호로 330 1층|월~금 07:00 ~ 22:00|02-2039-2188|
킨더프레스 에스프레소 바|서울 중구 을지로 157 가열 377호|영업시간 월~금 11:00 ~ 19:00|0507-1482-1147|
로투스커피랩|서울 중구 삼일대로9길 6 명진빌딩 101호|영업시간 월~토 12:00 ~ 20:00||
매머드커피 소공동점|서울 중구 남대문로7길 13|영업시간 월~금 07:00 ~ 20:00|070-8871-4096|
커피빈 청계천을지로점|서울 중구 남대문로10길 33 1층|월~금 07:00 ~ 23:00|02-723-1771|
커피방앗간|서울 중구 서소문로6길 34|영업시간 월~금 08:00 ~ 20:00||
더벤티 을지로6가점|서울 중구 을지로 252-2|영업시간 월~금 08:00 ~ 21:00|02-2277-0333|
커피집|서울 중구 동호로20길 6|영업시간 월~금 08:00 ~ 21:00||
이디야커피 시청점|서울 중구 세종대로20길 23|영업시간 월~금 07:00 ~ 21:00|02-778-5153|
플래시커피 시청 센터플레이스점|서울 중구 남대문로9길 40 센터플레이스 1층|영업시간 월~금 07:00 ~ 20:00|02-6031-8940|
컴포즈커피 명동이화점|서울 중구 삼일대로 299 지하1층 B호|||
파스쿠찌 센트로서울점|서울 중구 한강대로 416 1층|월~금 07:00 ~ 22:00|02-6456-8959|
투썸플레이스 매경미디어센터점|서울 중구 퇴계로 190 1층|영업시간 월~금 07:00 ~ 20:00|02-2269-2377|
어딕티|서울 중구 명동4길 15|매일 11:00 ~ 22:00||
할리스 충정래미안점|서울 중구 중림로 21 더플레이스충정로 1층|매일 10:00 ~ 22:00|02-363-1388|
컴포즈커피 서울역메트로타워점|서울 중구 퇴계로 10 업무동 1층|||
이디야커피 을지로3가점|서울 중구 수표로 45 비즈센터 102호|월~금 07:30 ~ 24:00|02-2266-4149|
을지로문덕커피|서울 중구 수표로 42-3 2층|매일 11:00 ~ 22:00||
투썸플레이스 예금보험공사점|서울 중구 청계천로 30 1층|월~금 07:00 ~ 22:00|02-776-2388|
비비드커피 DDP점|서울 중구 퇴계로 293 1층|||
달콤커피 동대문역사문화공원점|서울 중구 장충단로 247 굿모닝시티 2층|월,수,목,금,토,일 10:30 ~ 01:00|02-2269-8007|
이디야커피 청구역점|서울 중구 다산로 181-2|월~금 07:30 ~ 22:00|02-2236-3515|
카페 쉼표|서울 중구 퇴계로75길 11|||
사비오커피|서울 중구 수표로 40 1, 2층|영업시간 월~금 08:00 ~ 20:00|010-3305-4250|
이지샐러드 시청점|서울 중구 남대문로9길 40 센터플레이스 2층|영업시간 월~금 07:00 ~ 20:30|02-6031-8927|
카페당당 시청점|서울 중구 세종대로11길 30|월~토 07:00 ~ 23:00|02-779-2547|
공차 약수점|서울 중구 동호로 192 2층|매일 10:00 ~ 23:00|02-2235-0303|
커피빈 무교CBTL점|서울 중구 세종대로 136 서울파이낸스센터 지하 2층 204호|영업시간 월~금 10:00 ~ 21:30|02-3789-7750|
카페플라비우스|서울 중구 세종대로9길 42 부영빌딩 지하 1층||02-318-0543|
카페남산|서울 중구 소파로 101||02-3789-4490|
카페메나|서울 중구 다산로18길 21|영업시간 월,수,목,금,토,일 11:00 ~ 20:00||
보난자커피 명동|서울 중구 남대문로 81 3층|영업시간 월~목 10:30 ~ 20:00|02-772-3300|
커피인쇄소|서울 중구 퇴계로27길 12-5|월,화,수,목,일요일|070-999-9999|
스윙|서울 중구 신당동 844 남산타운아파트 6상가 104호 정기휴무 매달 첫번째 월|월 08:30 ~ 23:00|0507-1345-3980|
컴포즈커피 서소문점|서울 중구 서소문로11길 6 1층||02-6954-0550|
폴바셋 롯데본점|서울 중구 을지로 30 지하 1층|영업시간 월~목 10:30 ~ 20:00|02-726-4250|
카페스윗 쏠 명동점|서울 중구 명동길 43 1층||0507-1407-0058|
공차 동대문디자인플라자점|서울 중구 을지로 281|영업시간 매일 11:10 ~ 21:00|02-2153-0710|
고관한복촬영소 명동점|서울 중구 명동8나길 30|영업시간 매일 09:00 ~ 20:00|02-318-8288|
스몰굿커피 을지로점|서울 중구 남대문로9길 6 1층|영업시간 월~금 07:00 ~ 20:00|02-2039-1440|
펠롱|서울 중구 다산로19길 9 1층|영업시간 월~금 08:00 ~ 21:00||
메가MGC커피 청구역점|서울 중구 다산로 162 약수빌딩 1층 101호||02-3298-6988|
푸쉬커피 을지|서울 중구 을지로20길 24-15 1층|영업시간 월~토 11:00 ~ 21:00|02-2273-7478|
빈트리이백이십오 신당점|서울 중구 퇴계로 440-1||02-2236-0225|
이디야커피 한국은행점|서울 중구 남대문로 29-2|월~금 07:30 ~ 22:00|02-3789-1236|
소마 드로잉카페 명동점|서울 중구 명동7가길 20 6층|월~금 12:00 ~ 22:00|02-771-7778|
투썸플레이스 CJ더센터점|서울 중구 소월로2길 12 2층 로비층|영업시간 월~금 07:00 ~ 18:00|02-726-8930|
니트앤커피|서울 중구 청계천로 208 1층|영업시간 매일 08:00 ~ 18:00||
메가MGC커피 명동아르누보센텀점|서울 중구 명동7길 21 명동아르누보센텀 1층 103호||02-754-1002|
제이브라운 약수점|서울 중구 동호로10길 6|월~금 08:00 ~ 23:00|02-755-8003|
성원아뜰리에|서울 중구 퇴계로 211-3 성원푸드몰 1,2층|월~금 08:00 ~ 22:00|02-1811-1811|
공차 을지로2가점|서울 중구 삼일대로 358 신한L타워 1층 104호||02-6250-8129|
엔제리너스 롯데백소공식당가점|서울 중구 남대문로 81 13층|영업시간 매일 10:30 ~ 21:30|02-726-4030|
매머드익스프레스 충무로점|서울 중구 수표로 22 아세아빌딩 1층|영업시간 월~금 07:00 ~ 17:00|070-4145-1645|
이디야커피 충정로역점|서울 중구 중림로 10|매일 08:00 ~ 22:00|02-312-8142|
폴바셋 신세계백화점 본점|서울 중구 퇴계로 77 신관 지하1층|영업시간 월~목 10:30 ~ 20:00|02-310-1233|
원더독스|서울 중구 명동8길 21-7 3층|||
컴포즈커피 약수더시티점|서울 중구 동호로7길 14 1층 104호|매일 08:00 ~ 22:00|02-2233-2050|
커피빈 하나금융명동사옥점|서울 중구 을지로 66 1층|||
스타벅스 동대문디자인플라자점|서울 중구 을지로 281|영업시간 월~금 07:30 ~ 21:00|1522-3232|
스타사주까페|서울 중구 명동7길 19 3층|매일 14:00 ~ 22:00|070-8111-2117|
인잇 광화문점|서울 중구 세종대로21길 40 1층|영업시간 월~토 09:00 ~ 19:00||
아이레커피|서울 중구 서소문로11길 19 A동 LL층 12호|영업시간 월~금 07:30 ~ 20:00||
만랩커피 동평화패션타운점|서울 중구 마장로1길 28-21 1층||02-2232-0777|
어펜드커피로스터스|서울 중구 명동3길 17 2층|월~금 09:40 ~ 22:00|02-779-9578|
더벤티 대신증권본사점|서울 중구 삼일대로 343 대신파이낸스센터 지하 1층|영업시간 월~금 07:00 ~ 18:00|070-8887-9900|
스타벅스 소공사옥|서울 중구 소공로 112|||
더블톤|서울 중구 창경궁로1길 26 3층|영업시간 월~목 11:30 ~ 20:00||
애플블러썸|서울 중구 난계로 151 아르브빌딩 1층|월~토 09:00 ~ 23:00|1855-1970|
음악의숲 LP시대|서울 중구 동호로 192 지하|매일 18:00 ~ 24:00|02-2274-2254|
스타벅스 신세계본점5F점|서울 중구 소공로 63|영업시간 매일 10:30 ~ 21:00|1522-3232|
청신호카페|서울 중구 명동11길 20||070-5088-5469|
빽다방 신당역점|서울 중구 퇴계로 423 1층|영업시간 매일 07:30 ~ 21:30|070-8691-1530|
사평커피|서울 중구 다산로 118 1층|영업시간 월~금 08:00 ~ 19:00||
투썸플레이스 삼성카드사옥점|서울 중구 세종대로 67 20층|영업시간 월~금 07:00 ~ 18:00|02-3789-2368|
치와와|서울 중구 다산로38길 12 JH빌딩 1층|매일 12:00 ~ 24:00||
타이거슈가 명동역점|서울 중구 퇴계로 129||02-778-0128|
에그마카슈 남대문점|서울 중구 남대문시장4길 38 1층|영업시간 월~금 07:00 ~ 19:00|02-771-1701|
카다로그|서울 중구 을지로 105 이화빌딩 4층 401호|월요일|010-2547-1868|
이디야커피 신당점|서울 중구 다산로35길 11 1층|월~금 08:30 ~ 23:00|02-2232-0807|
스탠다드커피|서울 중구 퇴계로 397 1층|영업시간 월~금 08:00 ~ 20:00||
춤|서울 중구 퇴계로 220 2층|월요일|0507-1467-8938|
컴포즈커피 중구저동점|서울 중구 수표로 32-1|영업시간 월~금 07:00 ~ 19:30|02-2276-1151|
딸깍발이|서울 중구 서애로 18-9 1층|영업시간 월~금 11:00 ~ 21:00|02-2267-7009|
히즈빈스 명동점|서울 중구 명동길 73 1층 101호|영업시간 월~금 08:00 ~ 19:00|02-779-9635|
컴포즈커피 충무로점|서울 중구 필동로 3 1층|||
달콤방|서울 중구 필동로 22|영업시간 월~토 11:00 ~ 21:00|02-6448-9528|
더스크커피|서울 중구 퇴계로32길 14 1층|영업시간 월~금 11:00 ~ 21:00|010-5667-4565|
메가MGC커피 청계천점|서울 중구 청계천로 370 롯데캐슬베네치아 메가몰 가동 1층 가112호|영업시간 월~금 08:00 ~ 21:30|02-2237-0027|
이디야커피 다동점|서울 중구 다동길 46|매일 07:30 ~ 22:00|02-728-1546|
커피쉬|서울 중구 소파로 125 2층|월~토 08:00 ~ 22:00|02-318-7728|
콩코드커피|서울 중구 남대문로 6 1층 102호||070-7763-1110|
메가MGC커피 동대문동평화점|서울 중구 마장로1길 28-25 1층|월,화,수,목,금,일 20:00 ~ 14:00|02-2256-5999|
빽다방 약수역점|서울 중구 다산로 131 1층|매일 08:00 ~ 22:30|02-6082-0950|
브라운컬렉션|서울 중구 을지로 157 대림상가 3층|영업시간 월~토 11:00 ~ 21:30||
여름지나가을|서울 중구 소공로6길 28 소공상가 1층|영업시간 매일 11:30 ~ 20:00|010-2175-0000|
어스돔|서울 중구 퇴계로36가길 46 1층|영업시간 월~금 09:00 ~ 18:00|070-8811-0080|
카페정담|서울 중구 정동길 43 1층|매일 10:00 ~ 22:00||
공차 숭례문점|서울 중구 세종대로 22 1층|월~금 09:00 ~ 22:00|02-318-4346|
이디야커피 퇴계로2길점|서울 중구 퇴계로2길 1|월~금 08:00 ~ 22:00|02-776-8130|
콘웨이커피|서울 중구 다산로11길 13 1층 101호|영업시간 월~금 08:00 ~ 21:00|070-8648-1109|
남산아래커피로스터즈|서울 중구 소파로 129 명지빌딩 4층 401,402호|영업시간 월~금 08:00 ~ 21:00||
바나프레소 무교점|서울 중구 남대문로9길 40 센터플레이스 1층|영업시간 월~금 07:00 ~ 21:00|070-8998-8971|
후즈팬카페|서울 중구 남대문로 67 2층|||
테이크어웨이커피|서울 중구 소월로 33||02-775-8255|
카페베네 을지로PJ호텔점|서울 중구 마른내로 71 1층|매일 08:00 ~ 22:00||
아소르커피|서울 중구 마른내로12길 7-1 1층|영업시간 월~금 10:00 ~ 19:00|010-6858-0627|
이디야커피 황학롯데캐슬점|서울 중구 청계천로 400|월~금 07:30 ~ 23:00|02-2048-5389|
이디야커피 YTN점|서울 중구 세종대로1길 11|영업시간 월~금 08:00 ~ 21:00|02-3789-3335|
루나블랑|서울 중구 동호로17길 277|||
이리로|서울 중구 필동로1길 7 1층|월~금 09:00 ~ 22:00||
카페우디 충무로점|서울 중구 퇴계로27길 39 1층||02-2275-2470|
리사르커피 을지로(휴업중)|서울 중구 창경궁로 28-24 1층|||
플라세르|서울 중구 동호로18길 13 1층|영업시간 월~금 08:00 ~ 20:00|070-7576-4619|
포킵시|서울 중구 동호로17길 81 지하 1층|영업시간 월,화,금,토,일 11:00 ~ 20:00|0502-1912-8261|
카페IMT 을지로점|서울 중구 을지로9길 14 1층|월~금 07:00 ~ 22:00|02-2269-9399|
레이크|서울 중구 다산로32길 18|영업시간 매일 10:00 ~ 21:00||
몬떼비서울|서울 중구 수표로2길 15 1층|||
골든빈커피|서울 중구 다산로39길 1|영업시간 월~토 08:00 ~ 18:00|02-2232-0336|
홍밀밀|서울 중구 명동길 74 명동성당 카톨릭회관 신관 지하1층  B105호|영업시간 매일 10:00 ~ 21:30|070-4158-9811|
서울로얄호텔 더가든|서울 중구 명동길 61 서울로얄호텔 1층||02-2129-5805|
만랩커피 을지로5가점|서울 중구 동호로 350 1층|영업시간 월~금 07:30 ~ 21:30|02-2275-0777|
옴뇸뇸|서울 중구 필동로 30-1 1층|||
시티커피|서울 중구 을지로 지하 131 지하쇼핑센터 311-1호||02-2274-6346|
콜렉티보 퍼시픽타워점|서울 중구 세종대로9길 41 1층|영업시간 월~금 07:00 ~ 21:00||
투썸플레이스 신세계DF명동점|서울 중구 퇴계로 77 신세계면세점 11층|영업시간 매일 11:00 ~ 18:00|02-3789-2377|
일리카페 시그니처타워점|서울 중구 청계천로 100 동관 1층|영업시간 월~금 07:30 ~ 19:00|02-6020-0888|
하우스|서울 중구 필동로1길 30|매일 08:00 ~ 23:00||
컴포즈커피 동대문쇼핑몰점|서울 중구 퇴계로73가길 46|월~금 10:00 ~ 01:30|02-2234-8777|
카페라잌유|서울 중구 남대문로1길 46 1층|영업시간 월~금 08:00 ~ 17:00||
카페아에 동대문점|서울 중구 다산로46길 17 103호|매일 00:00 ~ 24:00|02-2256-7232|
토스마이슈|서울 중구 세종대로18길 20-1|영업시간 월~금 09:30 ~ 21:30|02-775-1114|
RM CAFE & 리비에라 메종 을지로본점|서울 중구 을지로 177 일신빌딩 2층|영업시간 월~토 10:00 ~ 20:00|02-395-5511|
공차 정동점|서울 중구 새문안로 26 청양빌딩 1층|영업시간 월~금 08:00 ~ 21:00|02-722-9934|
옥키|서울 중구 삼일대로4길 19 2층|영업시간 월~토 11:00 ~ 18:00|070-4233-2012|
서울에서 첫번째로 잘하는 전통찻집|서울 중구 세종대로9길 41|영업시간 매일 08:00 ~ 20:30|02-2130-2969|
157|서울 중구 을지로 157 3층 가열 367호|영업시간 월~금 11:00 ~ 20:00|02-766-4237|
아재커피 시청점|서울 중구 서소문로11길 14 1층|영업시간 월~금 07:00 ~ 20:00|02-318-4507|
프롬하츠커피 남산타운점|서울 중구 다산로 41 1층|영업시간 월~금 09:00 ~ 21:00|02-3298-5045|
노스페이스카페 위드 보헤미안박이추커피공장|서울 중구 퇴계로 128 노스페이스 명동점 내 1층|||
이디야커피 동국대후문점|서울 중구 창경궁로 2 남경빌딩|영업시간 월,수,목,금,토 08:00 ~ 20:00|02-2275-7284|
코코버블티 명동점|서울 중구 명동7길 20 지상1,2층|월~금 10:00 ~ 22:20||
창가브런치앤와인|서울 중구 만리재로 199 2층|영업시간 월~금 11:00 ~ 22:00||
마마그릭 필동점|서울 중구 퇴계로36길 29 1층 102호|영업시간 매일 10:30 ~ 20:00|070-8830-2299|
북카페뉴스타파|서울 중구 퇴계로 212-13 뉴스타파함께센터 1층|영업시간 월~금 08:30 ~ 18:00|02-6956-3665|
이디야커피 명동중앙점|서울 중구 명동7길 21 명동아르누보센텀|영업시간 월~금 08:00 ~ 21:00|02-777-5937|
맘모커피 명동점|서울 중구 명동8가길 33 1층|영업시간 월~금 07:40 ~ 19:00|02-777-5410|
아리스타커피 필동점|서울 중구 서애로 30 1층|영업시간 월~금 07:00 ~ 21:30|02-2274-3808|
이디야커피 충무로3가점|서울 중구 퇴계로27길 31|영업시간 월~금 08:00 ~ 22:00|02-2269-8554|
더룸보드카페|서울 중구 명동8길 37-14|||
힘들땐마카롱|서울 중구 다산로12길 21||02-2231-3516|
아파트먼트 기룬 (휴업중)|서울 중구 동호로24길 27-17 우리함께빌딩 2층|||
매머드익스프레스 청계다동점|서울 중구 다동길 43 한외빌딩 1층|영업시간 월~금 07:00 ~ 19:00||
카페 해피치|서울 중구 마른내로 141|영업시간 월~금 10:00 ~ 20:00|02-6053-8388|
매머드커피 명동점|서울 중구 명동9길 13 1층|영업시간 월~금 07:00 ~ 19:00|070-4101-4096|
제이로스터|서울 중구 장충단로 188 분도빌딩 1층 103호|영업시간 월~금 07:30 ~ 22:00|070-4756-4024|
리블링스 커피&플라워|서울 중구 만리재로 209-3|영업시간 매일 10:00 ~ 22:00|070-4179-2017|
베이크올로지|서울 중구 퇴계로12길 55 1층|영업시간 월~금 11:00 ~ 21:00||
97.7화씨|서울 중구 난계로15길 41-7 지층|월~금 12:00 ~ 01:00|010-4479-4987|
블루샥 서울시청점|서울 중구 세종대로 78 1층|영업시간 월~금 08:00 ~ 21:00|02-2275-7773|
불독커피컴퍼니 충무로본점|서울 중구 마른내로2길 35 1층|영업시간 월~금 07:30 ~ 21:00|010-5220-3201|
로투스로스팅랩|서울 중구 퇴계로83길 30-14 1층|월요일|0507-1353-3719|
센터커피 서울역점|서울 중구 한강대로 405 4층|||
이디야커피 오장동점|서울 중구 마른내로 109-1 1층|영업시간 월~금 08:00 ~ 21:00|02-2273-9851|
이디야커피 회현SK리더스점|서울 중구 퇴계로 72|영업시간 월~금 07:00 ~ 22:00|02-3789-0227|
카페그래유|서울 중구 퇴계로 370-1 1층|영업시간 매일 10:30 ~ 22:00|02-2231-6388|
라에스키모 동대문점|서울 중구 장충단로13길 20 1층|매일 11:00 ~ 22:30||
이디야커피 신당중앙점|서울 중구 퇴계로 455 1,2층|월~금 08:00 ~ 22:30|02-2237-3335|
이디야커피 서소문점|서울 중구 서소문로11길 6-1|영업시간 월~금 07:30 ~ 21:00|02-777-1448|
이디야커피 정동점|서울 중구 정동길 2-1|매일 07:00 ~ 23:00|02-318-5950|
커피빈 하나은행을지로본점|서울 중구 을지로 35 24층 스마트워크센터|영업시간 월~금 06:30 ~ 19:00|02-338-9179|
이디야커피 충무로점|서울 중구 퇴계로 188|매일 07:30 ~ 23:00|02-2264-1213|
텐퍼센트커피 태평로점|서울 중구 세종대로 70 덕재빌딩 1층|영업시간 매일 08:00 ~ 21:00|02-318-1696|
카페시트로네|서울 중구 세종대로11길 42 부림빌딩 1층 102호|영업시간 월~금 07:00 ~ 21:00|010-3042-3720|
소담소담|서울 중구 다산로36길 8|월~금 10:00 ~ 23:00|010-8685-8216|
셀렉토커피 을지로점|서울 중구 마른내로 49 1,2층|영업시간 월~금 07:30 ~ 22:00|02-2269-1545|
보니케이크|서울 중구 서소문로 38 대우디오센터 115호|영업시간 월~금 09:30 ~ 18:30|010-7193-3960|
