맛집명|주소|영업시간|전화번호|대표사진주소
더숲초소책방|서울 종로구 인왕산로 172|매일 08:00 ~ 21:50|02-735-0206|
마지|서울 종로구 자하문로5길 19|영업시간 월 11:30 ~ 15:30|02-536-5228|
롤인익선|서울 종로구 삼일대로30길 37|영업시간 월~토 11:00 ~ 21:00|02-765-4560|
뉘조|서울 종로구 인사동14길 27|영업시간 매일 11:30 ~ 21:30|02-730-9301|
카페온화 익선점|서울 종로구 수표로28길 21-10|매일 12:00 ~ 22:00||
파노라마뷔페|서울 종로구 종로 63-8||02-734-4720|
버거드조선|서울 종로구 사직로10길 7|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-723-1016|
누하의숲|서울 종로구 필운대로 31-1|월,화요일|02-733-5632|
코다차야 종각점|서울 종로구 종로 68|매일 17:30 ~ 02:30|02-793-5000|
두두|서울 종로구 동숭길 63 2층|월요일|010-9119-1884|
스톤힐|서울 종로구 자하문로 307|매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-395-2505|
또오리|서울 종로구 성균관로 6-4|매일 11:00 ~ 22:00|02-762-5292|
클럽에스프레소|서울 종로구 창의문로 132|매일 09:00 ~ 22:00|02-764-8719|
평가옥 광화문점|서울 종로구 새문안로5길 19 로얄빌딩 지하1층|영업시간 매일 11:30 ~ 21:00|02-732-1566|
고궁의아침|서울 종로구 창경궁로 158|영업시간 매일 06:00 ~ 21:30|02-762-7620|
세광양대창 광화문점|서울 종로구 삼봉로 68 2층|월~금 11:30 ~ 22:00|02-722-9231|
이태리총각|서울 종로구 자하문로9길 11|월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-730-8893|
서양집|서울 종로구 대학로9길 23-2 2층|영업시간 월~금 11:30 ~ 21:20 · 브레이크타임 월~금 15:00 ~ 17:00|02-764-7725|
다락정|서울 종로구 삼청로 131-1|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-725-1697|
종로할머니칼국수 종로본점|서울 종로구 돈화문로11다길 14-2|영업시간 매일 11:00 ~ 20:00|02-744-9548|
익선디미방|서울 종로구 수표로28길 17-27 1층|매일 12:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-747-3418|
돈화문닭한마리|서울 종로구 돈화문로9길 17 1층|월~토 11:00 ~ 21:40 · 브레이크타임 월~토 15:00 ~ 17:00|02-765-2009|
부촌육회 2호점|서울 종로구 종로 202-1 1층|매일 10:00 ~ 21:50 · 브레이크타임 매일 15:00 ~ 16:00|02-2272-1831|
두오모 북스앤쿡스|서울 종로구 자하문로16길 5 1층|월,일요일|02-730-0902|
포담|서울 종로구 사직로 133-10 2층 1호|영업시간 월,수,목,금,토 11:30 ~ 21:00 · 브레이크타임 월,수,목,금,토 15:00 ~ 17:30|02-733-0831|
경춘자의 라면땡기는날|서울 종로구 율곡로3길 82|영업시간 월~토 09:00 ~ 19:30||
원조우정낙지 본점|서울 종로구 삼일대로17길 46 신양빌딩 2층|매일 10:00 ~ 22:30|02-720-7991|
한우공방|서울 종로구 종로9길 8 1층|월~토 11:00 ~ 22:10 · 브레이크타임 월~토 15:00 ~ 17:00|02-723-6800|
남도분식 익선점|서울 종로구 수표로28길 33 1층|영업시간 매일 11:30 ~ 21:00|02-763-7778|
전주식당|서울 종로구 수표로20길 16-17|영업시간 월~토 08:00 ~ 21:00|02-2267-5385|
파스타마켓|서울 종로구 대학로11길 9-5 1층|영업시간 매일 11:30 ~ 21:00|0507-1436-7716|
두가헌|서울 종로구 삼청로 14|월~토 12:00 ~ 22:00 · 브레이크타임 월~토 17:00 ~ 18:00|02-3210-2100|
묘미|서울 종로구 율곡로 83 5층|월,일요일|02-515-8088|
한성양꼬치 종각점|서울 종로구 우정국로2길 21 1층|매일 15:00 ~ 03:00|02-736-8686|
랜디스도넛 안국점|서울 종로구 북촌로 3 1층|영업시간 매일 11:00 ~ 21:00|02-747-0621|
우드앤브릭 재동점|서울 종로구 북촌로5길 14 1층|월,화,목,금,토,일 08:00 ~ 22:00|02-747-1134|
mk2|서울 종로구 자하문로10길 17|매일 12:00 ~ 22:00||
쇠고집|서울 종로구 인사동3길 5-2||010-4040-4940|
코피티암커피 경복궁점|서울 종로구 자하문로4길 7|월~토 10:00 ~ 22:50|070-7670-8837|
북촌김치재|서울 종로구 북촌로2길 8|영업시간 월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:30 ~ 16:30|02-3673-0011|
레이지버거클럽|서울 종로구 창의문로 137 2층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-394-2547|
커피스트|서울 종로구 경희궁길 39 1층|영업시간 월~토 09:00 ~ 18:00|02-725-5557|
광화문집|서울 종로구 새문안로5길 12|매일 09:00 ~ 22:00|02-739-7739|
신선식탁|서울 종로구 율곡로13가길 4|영업시간 월~금 10:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:00|02-742-6933|
고디바 광화문점|서울 종로구 세종대로 159 세광빌딩 1층|매일 11:00 ~ 22:00|02-736-7717|
종로은행나무집|서울 종로구 삼일대로 382|매일 11:00 ~ 22:30|02-2265-6649|
콩지POT지|서울 종로구 북촌로 21-15|매일 11:30 ~ 22:00|02-745-2203|
촌 인사동본점|서울 종로구 인사동14길 19|매일 11:00 ~ 23:00|02-720-4888|
메밀향그집|서울 종로구 대학로11길 18|매일 11:00 ~ 23:00|02-745-3681|
도도야 혜화본점|서울 종로구 동숭길 39|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 14:30 ~ 16:30|02-741-5959|
화통본가|서울 종로구 수표로20길 33|매일 10:00 ~ 23:00|02-2269-8877|
백세주마을 종각점|서울 종로구 우정국로2길 10 2층|월~토 17:00 ~ 23:00|02-720-0055|
대오서점|서울 종로구 자하문로7길 55|영업시간 매일 12:00 ~ 21:00|02-735-1349|
솔트24|서울 종로구 율곡로3길 75 1층|매일 11:00 ~ 22:00|02-722-9277|
종로불돼지|서울 종로구 청계천로 67 종로1번가빌딩|매일 11:30 ~ 01:00|02-734-1190|
쉐이크쉑 종각점|서울 종로구 종로 33 그랑서울 1층|매일 10:30 ~ 22:30|02-2158-7575|
황소고집|서울 종로구 청계천로 75-1|영업시간 월~토 10:30 ~ 21:00|02-722-5747|
장수촌 풍천장어직판장|서울 종로구 삼일대로17길 8 1층|매일 10:00 ~ 22:00|02-722-3149|
애슐리퀸즈 종각역점|서울 종로구 종로 51 종로타워 지하1층|영업시간 월~금 11:00 ~ 21:00|0507-1430-1031|
강남면옥 인사동점|서울 종로구 인사동길 18 1층|매일 10:30 ~ 22:00|02-722-8586|
헤이커피|서울 종로구 대학로11길 19-4 1층|월,화요일|070-8811-0209|
에베레스트커리월드 레스토랑|서울 종로구 종로 305 2층|매일 11:00 ~ 22:00|02-743-8848|
국시랑만두|서울 종로구 자하문로 276|월요일|02-395-4929|
독일주택|서울 종로구 대명1길 16-4 1층|월~목 16:00 ~ 01:00|02-742-1933|
동북화과왕|서울 종로구 종로46길 11 2층|매일 00:00 ~ 24:00|02-742-5168|
블루보틀 광화문 카페|서울 종로구 청계천로 11 청계한국빌딩 1층|영업시간 월~금 08:00 ~ 20:00|1533-6906|
서울프랑스|서울 종로구 대학로12길 53 3층|영업시간 월~금 11:30 ~ 21:20 · 브레이크타임 월~금 15:00 ~ 16:30|02-747-7725|
반기다|서울 종로구 돈화문로11다길 51 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6408-6511|
온지음|서울 종로구 효자로 49 4층|월,토,일요일|02-6952-0024|
효자동초밥|서울 종로구 자하문로 14|월요일||
미도갈비 종로직영점|서울 종로구 삼일대로15길 25 1층|월~금 11:00 ~ 22:00|02-725-9233|
포탈라레스토랑 종로점|서울 종로구 청계천로 99|매일 11:00 ~ 23:00|02-318-0094|
종로등심|서울 종로구 종로40가길 24 1층|월~토 10:30 ~ 22:00|02-2273-7933|
공기식당|서울 종로구 필운대로6길 20-1|월요일||
양키스버거|서울 종로구 삼일대로30길 30 1층|영업시간 매일 11:00 ~ 21:00|070-8801-0815|
시카노이에|서울 종로구 경희궁1길 32|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00||
서화커피|서울 종로구 대학로9가길 8|매일 11:00 ~ 22:00|070-7543-9201|
삼백집 종각점|서울 종로구 삼봉로 80-18|월~금 10:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:30|02-738-3001|
폴앤폴리나 광화문점|서울 종로구 사직로8길 42 광화문시대 1층|영업시간 월~토 12:00 ~ 19:00|02-739-5520|
동묘발전소|서울 종로구 종로 322-4|영업시간 월~토 11:30 ~ 20:00 · 브레이크타임 월~토 15:00 ~ 17:30|02-6398-7917|
통인스윗|서울 종로구 자하문로7길 50|영업시간 매일 11:00 ~ 21:00|02-6085-3777|
미도인 종로점|서울 종로구 종로 51 지하2층|영업시간 매일 11:18 ~ 21:00 · 브레이크타임 월~금 14:40 ~ 17:00|02-720-5097|
남도분식 서촌점|서울 종로구 옥인2길 2|월요일|02-723-7775|
맛나분식|서울 종로구 돈화문로6가길 40 1층|영업시간 월~토 06:00 ~ 20:00|02-3675-2110|
혜화양육관|서울 종로구 대명1길 23|매일 13:30 ~ 03:00|02-743-7763|
통큰갈비 대학로점|서울 종로구 창경궁로 258-12 1층|매일 16:00 ~ 02:00|02-764-3374|
고려삼계탕 광화문점|서울 종로구 세종대로23길 5-1|영업시간 월~금 10:30 ~ 21:00|02-737-1888|
택이네조개전골 종로점|서울 종로구 삼봉로 95 대성스카이렉스 205호|월~금 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:30|02-732-7767|
그린마일커피 북촌점|서울 종로구 북촌로 64|영업시간 월~금 08:00 ~ 19:00|010-8897-5509|
대평갈비|서울 종로구 평창문화로 83 1층|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 14:30 ~ 16:30|02-395-5288|
뉴문|서울 종로구 경희궁2길 6|매일 11:00 ~ 23:00|02-739-7575|
타셴|서울 종로구 동숭길 113 정보빌딩 1층|매일 11:30 ~ 22:00|02-3673-4115|
종로양꼬치|서울 종로구 삼일대로17길 20-2|월~금 15:00 ~ 04:00|02-720-8168|
평안도만둣집|서울 종로구 새문안로3길 30 대우복합빌딩 지하 104호|월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:30 ~ 17:00|02-723-6592|
대하식당|서울 종로구 자하문로7길 27||02-734-9503|
능라도 광화문점|서울 종로구 새문안로3길 15 동원빌딩 3층|영업시간 매일 11:00 ~ 21:30|02-730-3989|
부영도가니탕전문|서울 종로구 북촌로 141|월요일|02-730-9440|
만정|서울 종로구 삼청로 124-2 2, 3층|매일 10:30 ~ 22:00|02-733-1392|
어사출또 종로3가2호점|서울 종로구 종로 117-1|월~금 16:00 ~ 24:00|02-763-5114|
와글와글족발|서울 종로구 창신길 18|월~토 15:00 ~ 23:00|02-765-0319|
부띠끄경성|서울 종로구 삼청로 75-5|영업시간 월,수,목,금,토,일 11:30 ~ 21:00 · 브레이크타임 월,수,목,금,토,일 15:30 ~ 17:00|02-723-4534|
미갈매기살전문|서울 종로구 돈화문로11가길 7||02-3672-0081|
발우공양|서울 종로구 우정국로 56 템플스테이 통합정보센터 5층|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 18:00|02-733-2081|
와이엔|서울 종로구 윤보선길 71 1층|영업시간 매일 11:00 ~ 21:00|02-735-6701|
명동닭한마리 시조점|서울 종로구 종로40가길 10 1층|매일 10:00 ~ 23:30|02-2275-3125|
스타벅스 더종로R점|서울 종로구 종로 51|영업시간 월~금 07:00 ~ 21:00|1522-3232|
커피한약방 혜화점|서울 종로구 동숭2길 9|영업시간 월~목 12:00 ~ 21:00|070-4200-4242|
단상|서울 종로구 북촌로2길 11|월,화,일요일|02-741-8333|
사직커피|서울 종로구 사직로 49-4 1, 2층|매일 11:30 ~ 22:00|070-8845-3527|
미어캣파크 혜화점|서울 종로구 대학로10길 12 6층|영업시간 매일 13:00 ~ 21:00|02-762-7201|
우드앤브릭 광화문점|서울 종로구 새문안로5길 5-1|월~금 07:00 ~ 22:00|02-735-1151|
대통령삼겹살|서울 종로구 대학로14길 12-1|매일 12:00 ~ 23:00|02-766-4405|
형제육회 본점|서울 종로구 종로 200-1|월,화,목,금,토 09:00 ~ 22:50|02-2274-6509|
백년토종삼계탕 북촌점|서울 종로구 북촌로 41|영업시간 매일 10:30 ~ 20:00|02-747-5535|
수원성갈비|서울 종로구 창신3길 9|매일 10:00 ~ 22:00|02-745-3576|
양지식당|서울 종로구 율곡로29길 4||02-745-8306|
포시즌스호텔 더마켓키친|서울 종로구 새문안로 97 포시즌스호텔 LL층|영업시간 매일 06:30 ~ 21:30 · 브레이크타임1 매일 10:30 ~ 11:30 · 브레이크타임2 월~금 14:30 ~ 17:30|02-6388-5500|
민소한우 광화문점|서울 종로구 종로 22 인주빌딩 지하1층|월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:00|02-738-5400|
천년동안도 종각|서울 종로구 삼일대로15길 6 지하 1, 2호|월~토 18:00 ~ 00:00|010-8242-0117|
테르트르카페|서울 종로구 낙산5길 46 3~5층|매일 11:30 ~ 22:30|02-742-5689|
스타벅스 광화문점|서울 종로구 세종대로 167 현대해상본사사옥 별관내|월~금 07:00 ~ 22:00|1522-3232|
조선김밥|서울 종로구 율곡로3길 68|영업시간 월~토 11:00 ~ 20:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-723-7496|
플러스84|서울 종로구 인사동16길 6 1층|매일 11:00 ~ 22:30|02-735-1112|
마산해물아구찜|서울 종로구 북촌로5길 6 2층|매일 11:00 ~ 23:00|02-741-2109|
혜화곱창|서울 종로구 대명1길 20|매일 15:00 ~ 01:00|02-763-6588|
더마틴|서울 종로구 자하문로 54-1|영업시간 월~목 12:00 ~ 20:00|02-738-2299|
오카구라|서울 종로구 삼일대로 382 지하1층|월~토 17:30 ~ 24:00||
할매집|서울 종로구 사직로12길 1-5|월요일|02-735-2608|
화양연화|서울 종로구 계동길 73-1|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-4196-2046|
VIP참치 종로구청점|서울 종로구 삼봉로 71 신라스테이 광화문점 지하 1층 103호|월~금 11:20 ~ 21:50 · 브레이크타임 월~금 15:00 ~ 17:00|02-6281-3991|
빌리엔젤 대학로점|서울 종로구 대학로10길 24 스타리움빌딩 1층|매일 11:00 ~ 23:00|070-5051-8136|
스모어마켓 토이하우스2|서울 종로구 율곡로3길 74-3|영업시간 월 12:00 ~ 18:00|0507-1399-0801|
중국|서울 종로구 자하문로33길 2|||
차알 광화문점|서울 종로구 종로3길 17 3층 4호|월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2251-8345|
눈나무집|서울 종로구 삼청로 136-1|영업시간 매일 11:30 ~ 21:00|02-739-6742|
베어카페|서울 종로구 자하문로24길 24|월,화요일|070-7775-8001|
이다|서울 종로구 서순라길 153|영업시간 매일 12:00 ~ 21:00 · 브레이크타임 매일 14:30 ~ 17:00|02-744-3979|
차돌박힌쭈꾸미 본점|서울 종로구 삼일대로17길 47-1 2층|매일 10:30 ~ 22:00|02-732-8806|
고기튀김|서울 종로구 지봉로2길 7-2|영업시간 매일 10:00 ~ 19:00||
일미식당|서울 종로구 삼일대로 428 낙원상가 지하1층 148호|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-766-6588|
고치비|서울 종로구 필운대로 38 1층|월,화요일|070-8869-5776|
교대이층집 종로점|서울 종로구 삼일대로19길 16 덕흥빌딩 2층|월~금 11:30 ~ 22:30|02-732-8188|
한라의집|서울 종로구 새문안로9길 29-1|매일 11:30 ~ 22:00|02-737-7484|
낙원떡집 본점|서울 종로구 삼일대로 438|매일 07:30 ~ 22:00|02-741-6691|
장군족발보쌈 본점|서울 종로구 삼일대로 434-1|월~금 11:00 ~ 24:00|02-743-3557|
커피브론즈|서울 종로구 율곡로5길 20 1층|영업시간 월~금 09:30 ~ 18:00|070-4231-8221|
소친친|서울 종로구 대명길 39-9 2층||02-742-8594|
김권태돈까스백반 신문로본점|서울 종로구 경희궁1길 5 1층|영업시간 월~토 11:00 ~ 20:00||
소진담 안녕인사동점|서울 종로구 인사동길 49 5층 502호|매일 10:30 ~ 22:00|02-6954-2908|
뚝심한우 광화문점|서울 종로구 종로5길 7 타워8 지하 1층 101~103호|월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:30|02-6226-8088|
세검정돈까스|서울 종로구 자하문로 240 2층|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:30|02-394-0057|
선비옥|서울 종로구 종로17길 32|매일 09:00 ~ 24:00||
마녀주방 대학로점|서울 종로구 대명길 18 2, 3층|매일 12:00 ~ 22:30|070-8836-1116|
종로진낙지 종로점|서울 종로구 수표로 122|매일 11:00 ~ 22:00|02-742-0621|
그레인바운더리|서울 종로구 삼일대로 388-7 1층|월~금 07:00 ~ 22:00||
효제금마루|서울 종로구 대학로 33 포레스트힐 2층 201,202호|월~금 11:30 ~ 21:40|02-766-9998|
시골전집|서울 종로구 종로 123|||
용금옥|서울 종로구 자하문로 41-2|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|02-777-4749|
코야코|서울 종로구 동숭길 68|매일 11:00 ~ 23:00|02-763-8587|
친니|서울 종로구 세종대로 175 세종문화회관 지하1층|매일 11:30 ~ 22:00|02-733-3270|
토리고야 종로점|서울 종로구 우정국로2길 36|매일 17:30 ~ 05:00|02-725-5777|
별미곱창|서울 종로구 자하문로1길 50|매일 12:00 ~ 23:00|02-737-1320|
전라도횟집|서울 종로구 창경궁로 88 광장시장 동부A23호||02-2263-9463|
솔나무길된장예술|서울 종로구 대학로11길 9-2 1층|매일 11:00 ~ 22:00|02-741-4516|
강남면옥 정동점|서울 종로구 새문안로 38|매일 11:00 ~ 22:00|02-722-7033|
크래프트루|서울 종로구 수표로28길 17-7|월~금 17:00 ~ 24:00|070-7808-0001|
팔오삼|서울 종로구 인사동12길 16 1층|매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-733-0853|
커피한잔|서울 종로구 사직로9길 16-1|영업시간 월~토 12:00 ~ 21:00|02-722-7022|
명륜손칼국수|서울 종로구 혜화로 45-5|영업시간 월~금 11:30 ~ 13:30|02-742-8662|
종로족빨|서울 종로구 우정국로2길 14|매일 11:00 ~ 08:00||
끼룩하우스|서울 종로구 돈화문로11나길 26-4|영업시간 월~수 12:00 ~ 20:00|02-747-2626|
칠린|서울 종로구 대학로11길 41-8 1층|매일 12:00 ~ 24:00||
용수산 비원점|서울 종로구 창덕궁1길 2|월요일|02-743-5999|
여자만 관훈점본관|서울 종로구 인사동14길 13|월~금 11:30 ~ 21:50|02-723-1238|
카페첫만남|서울 종로구 대학로9길 12 1층|매일 10:00 ~ 23:00|02-766-2337|
타펠룬데서울|서울 종로구 사직로 108-5|매일 17:00 ~ 24:00|02-722-0814|
스파게티가있는풍경 광화문역점|서울 종로구 새문안로 103-1|매일 11:30 ~ 22:00||
종로황소곱창 종로점|서울 종로구 우정국로2길 31|월~금 11:00 ~ 02:00|02-723-5157|
미락치킨 경복궁본점|서울 종로구 자하문로 17-1|매일 14:00 ~ 02:00|02-736-6741|
소문난마산아구|서울 종로구 삼일대로 434|매일 10:30 ~ 22:30|02-749-5393|
쿠차라 종로점|서울 종로구 종로 33 그랑서울 지하1층 101호|영업시간 월~토 11:00 ~ 21:00|02-2158-7589|
하프커피 안국점|서울 종로구 계동길 82 1층|영업시간 매일 10:00 ~ 21:00||
강구미주구리|서울 종로구 자하문로2길 5|월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-737-1717|
툇마루집된장예술|서울 종로구 인사동4길 5-26 지하1층, 지상2층|매일 11:30 ~ 22:30|02-739-5683|
다움223.1|서울 종로구 자하문로 223-1 1층|영업시간 매일 11:00 ~ 21:00|02-396-8995|
카페종로시장|서울 종로구 우정국로2길 10 1층|월~토 11:00 ~ 22:00|02-732-1452|
준수방키친|서울 종로구 자하문로11길 8|월요일|02-725-0691|
전주식당|서울 종로구 종로40가길 5|영업시간 매일 06:00 ~ 21:00|02-2267-6897|
반포식스 광화문점|서울 종로구 새문안로9길 9 2, 3층|매일 11:00 ~ 22:00|02-725-6661|
더피아노|서울 종로구 평창6길 71 1층|월,화,수,목,금,토,일요일|02-395-2480|
고기꾼김춘배 종로점|서울 종로구 삼일대로17길 17 5층|월~금 15:00 ~ 22:30|070-7799-1223|
테라스222|서울 종로구 경희궁1길 35|영업시간 매일 11:00 ~ 21:00|02-730-7300|
일품당프리미엄|서울 종로구 새문안로5가길 7 세종클럽 3층|매일 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-1899-4949|
스시쿠니|서울 종로구 경교장길 35 팰리스에비뉴 1층 3133호|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 14:30 ~ 16:30|02-718-4012|
탭퍼블릭 광화문점|서울 종로구 종로 33 그랑서울 지하1층|월~토 11:30 ~ 01:00|02-2158-7588|
주유별장|서울 종로구 종로3길 17 D타워 4층|월,수,목,금,토 11:30 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2251-8484|
이태리부대찌개 종각역점|서울 종로구 종로 77 통일빌딩 2층 204호|매일 11:00 ~ 22:00|02-722-3890|
블루룸|서울 종로구 대명1길 16-7 1층|월요일|010-8030-0427|
헤르만의정원|서울 종로구 자하문로7길 62|월요일|02-737-9220|
족의한수|서울 종로구 수표로 93-1 금용빌딩 1층|매일 11:00 ~ 24:00|02-2261-0310|
오가와|서울 종로구 새문안로5길 19 지하1층|월~금 11:00 ~ 22:30|02-735-1001|
훠궈나라 대학로본점|서울 종로구 창경궁로 242 2층|매일 11:30 ~ 22:30|02-765-1592|
더피자필|서울 종로구 종로10길 21 1층|월~금 11:00 ~ 22:00||
라그릴리아 광화문점|서울 종로구 청계천로 11 청계한국빌딩 2층|월~금 11:00 ~ 22:00|02-571-5732|
코블러|서울 종로구 사직로12길 16 1층|월~토 19:00 ~ 03:00|02-733-6421|
일월일일|서울 종로구 창경궁로 231 2층|월요일|02-747-0887|
현초밥|서울 종로구 창경궁로34길 10 1,2층|매일 11:30 ~ 22:30||
호랑이카레 북촌본점|서울 종로구 계동길 112 지하 1층|영업시간 월,수,목,금,토,일 11:30 ~ 20:00 · 브레이크타임 월,수,목,금 15:00 ~ 17:00|0507-1429-2089|
식물|서울 종로구 돈화문로11다길 46-1 1층|월,화,수,목,일 12:00 ~ 23:00|02-742-7582|
홍성원 본점|서울 종로구 삼봉로 95 대성스카이렉스 2층|월~금 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-736-4545|
옛날집낙원아구찜|서울 종로구 삼일대로 436 1~3층|매일 11:30 ~ 22:00|02-763-8558|
덤앤더머 방탈출카페 대학로점|서울 종로구 동숭길 143 로얄캐스트빌딩 지하 1층|매일 10:00 ~ 00:00|02-741-0955|
억조|서울 종로구 종로35길 21-8|매일 12:00 ~ 22:00|02-765-3426|
태극당 인사점|서울 종로구 인사동길 32 2층|영업시간 매일 10:00 ~ 20:00|070-7799-3152|
원조할머니두부집|서울 종로구 진흥로 439 인왕빌딩 202호|월~토 09:00 ~ 22:00|02-379-6276|
플로라 삼청점|서울 종로구 율곡로3길 74-6 1층|매일 11:00 ~ 22:00|02-725-7355|
지화자|서울 종로구 자하문로 125|영업시간 월,수,목,금,토,일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:30|02-2269-5834|
종가집|서울 종로구 인사동길 15-13|월~토 11:30 ~ 22:30|02-734-0987|
경복궁 관훈점|서울 종로구 인사동5길 38 센터마크호텔 지하1층|매일 11:30 ~ 22:00|02-722-7713|
에무시네마앤카페|서울 종로구 경희궁1가길 7 1층||02-730-5604|
포시즌스호텔 유유안|서울 종로구 새문안로 97 11층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 14:30 ~ 17:30|02-6388-5000|
창화당 대학로점|서울 종로구 창경궁로26길 39 1층|영업시간 매일 11:30 ~ 21:00|070-4285-9198|
호남집|서울 종로구 종로40가길 5|매일 12:00 ~ 24:00|02-2279-0996|
삼백집 경복궁역점|서울 종로구 사직로 133-3|월~금 10:00 ~ 22:30|02-725-7555|
텅|서울 종로구 율곡로 82 7층|매일 10:00 ~ 24:00|02-766-1933|
오무사|서울 종로구 필운대로9길 1 1층|월~목 17:00 ~ 00:00|02-723-1933|
더우리곱창|서울 종로구 종로36나길 9||02-2266-8125|
에일당|서울 종로구 수표로28길 33-9 1층|매일 12:00 ~ 23:00|070-7766-3133|
나무향기장작구이|서울 종로구 세종대로23길 47|||
닭만리 익선동점|서울 종로구 돈화문로11길 38|매일 16:00 ~ 23:00|02-745-4079|
불타는곱창 본점|서울 종로구 종로35길 8 1층|매일 11:00 ~ 04:00|02-3672-4885|
홍복성|서울 종로구 삼봉로 81|매일 09:00 ~ 23:00|02-737-2591|
창성갈비|서울 종로구 자하문로 40-1|월~토 12:00 ~ 22:00|02-738-0247|
금문장|서울 종로구 지봉로8길 45|영업시간 월~금 11:00 ~ 15:00|02-763-4647|
이태리총각 익선동점|서울 종로구 수표로28길 21-15 1층|월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-6014-8893|
혼가츠 대학로점|서울 종로구 대명길 24 지하1층|영업시간 매일 11:30 ~ 21:30|02-745-1800|
모담|서울 종로구 새문안로2길 10 지하1층 B102,103호|월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|0507-1387-0731|
광화문 고기집|서울 종로구 새문안로5가길 11|월~금 11:30 ~ 23:30||
마띠에르|서울 종로구 대학로11길 41-6 1층|영업시간 매일 12:00 ~ 21:00|02-745-9717|
산촌 본점|서울 종로구 인사동길 30-13|영업시간 매일 11:30 ~ 21:00|02-735-0312|
옴 광화문점|서울 종로구 새문안로 103 선광빌딩 지하 1층|매일 11:00 ~ 22:00|02-723-4848|
파머스반브레드|서울 종로구 돈화문로11가길 59 현대뜨레비앙 1층 111호|월~토 07:00 ~ 22:00|02-6104-0070|
야마야 신문로점|서울 종로구 새문안로3길 12 신문로빌딩 1층|월~금 11:00 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-720-8002|
만리성|서울 종로구 종로 381-1|영업시간 매일 10:00 ~ 21:00|02-741-6772|
꽃피는산골|서울 종로구 종로11길 17|월~금 15:00 ~ 24:00|02-735-7963|
호호식당 익선|서울 종로구 수표로28길 30-6|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00||
PKM가든레스토랑|서울 종로구 삼청로7길 40 PKM갤러리 2층|월요일|02-734-9466|
세루리안 인사점|서울 종로구 인사동12길 17 1층|영업시간 매일 11:00 ~ 20:00|02-735-5865|
호아드카페&갤러리|서울 종로구 율곡로1길 54-3|월요일|02-725-1204|
JW메리어트동대문스퀘어서울 더라운지|서울 종로구 청계천로 279 1층|매일 09:00 ~ 22:00|02-2276-3336|
길운구락부 삼청점|서울 종로구 삼청로 119 지하1층~3층||02-739-5599|
미친닭 종각본점|서울 종로구 삼일대로17길 42-4 1층|매일 14:00 ~ 00:00|02-722-9992|
신안촌 경희궁점|서울 종로구 경희궁2길 14-4 1,2층|영업시간 월~토 11:00 ~ 21:30 · 브레이크타임 월~토 14:00 ~ 16:50|02-738-9960|
