카페명|주소|영업시간|전화번호|대표사진주소
투썸플레이스 마천사거리점|서울 송파구 거마로 61 한스어반타워 1층|월~금 08:00 ~ 22:00|02-402-4021|
커피빈 송파파크하비오점|서울 송파구 송파대로 111 205동 1층|월~금 07:00 ~ 22:00|02-449-6881|
오아시스|서울 송파구 삼학사로3길 6 1층|월~목 09:30 ~ 22:00|010-8897-7787|
달콤커피 가락시장역점|서울 송파구 중대로 109 세동포토 1층|월~금 07:00 ~ 23:00|02-400-5857|
비스트로마인|서울 송파구 석촌호수로18길 26 1층|영업시간 월,화 14:00 ~ 21:00|02-2202-3775|
커피빈 문정동환인제약빌딩점|서울 송파구 법원로6길 11 환인빌딩 1층|월~금 07:00 ~ 21:00|02-449-9569|
헬로에클레시아|서울 송파구 가락로 210 태우빌딩 1층 102호|월~토 10:00 ~ 19:00|010-4935-4711|
슬로우그로스|서울 송파구 오금로20길 4 1층|월,화,수,목,토 12:00 ~ 22:30||
8rown's|서울 송파구 토성로 15-1 1층|월~토 10:00 ~ 20:00|010-8865-4076|
커핀그루나루 신천점|서울 송파구 올림픽로12길 8 1,2층|매일 09:00 ~ 06:00|02-416-2085|
컴오프|서울 송파구 백제고분로45길 21-7|매일 12:00 ~ 22:00||
디저트39 송파헬리오시티점|서울 송파구 송파대로37길 74|매일 10:00 ~ 22:00|02-422-4679|
산체스커피|서울 송파구 성내천로8길 3 1층|매일 09:00 ~ 22:00|010-9165-2338|
메가MGC커피 석촌호수점|서울 송파구 석촌호수로 188 1층 106호|매일 08:00 ~ 22:30|02-422-8880|
커피빈 문정역엠스테이트점|서울 송파구 법원로 114 엠스테이트 B동 지하1층, B145-147호|월~금 07:00 ~ 21:00|02-6177-9080|
할리스 방이역점|서울 송파구 양재대로72길 5 올림픽파크센트레빌 1층|||
메가MGC커피 가락시장역점|서울 송파구 중대로9길 21 센터빌딩 1층||02-6486-0077|
세라젬웰카페 서울위례중앙직영점|서울 송파구 위례광장로 136 1층|매일 11:00 ~ 20:00|02-6956-0325|
부라더타코야끼&캔카페|서울 송파구 가락로 154 1층|영업시간 매일 15:00 ~ 03:00|070-7722-0700|
커피빈 위례2차아이파크점|서울 송파구 위례광장로 230 B동 1층|매일 08:00 ~ 21:00|02-449-9703|
타이지엔 송파가락점|서울 송파구 송파대로28길 27 102동 109호|월~금 08:00 ~ 21:30|02-402-1969|
카페 글로잉 cafe Glowing|서울 송파구 백제고분로20길 15 요셉캐슬 1층 101호|월~금 09:00 ~ 18:00|0507-1330-8248|
투썸플레이스 석촌역점|서울 송파구 송파대로 437 덕일빌딩 1,2층|매일 10:00 ~ 22:00|02-2039-2415|
투썸플레이스 올림픽평화의문점|서울 송파구 올림픽로 424 평화의광장 B1동|월~금 07:00 ~ 23:00|02-423-6787|
엔제리너스 잠실롯데월드몰1F점|서울 송파구 올림픽로 300 캐주얼동 1층|매일 08:00 ~ 18:30|02-3213-2874|
니나니노카페|서울 송파구 양재대로71길 2-11 올림픽아트빌 101호|월~금 08:00 ~ 20:00|02-424-8054|
놀숲 송파구청점|서울 송파구 오금로11길 11-8 현대드림밸리 2층|매일 11:00 ~ 22:00|0507-1365-3222|
이디야커피 석촌사거리점|서울 송파구 송파대로 409 범양빌딩 1층|월~금 08:00 ~ 21:00|02-422-9587|
공차 송파파크하비오점|서울 송파구 송파대로 111 108동 115호|매일 09:00 ~ 23:00|02-448-3655|
투썸플레이스 송파가든파이브점|서울 송파구 충민로 52 가든파이브웍스 1층|월~금 08:00 ~ 22:00|02-408-2388|
그릭데이 잠실점|서울 송파구 백제고분로 423 1층||02-422-5787|
일리카페 잠실아이파크점|서울 송파구 올림픽로8길 20 아이파크상가 A119호|매일 09:00 ~ 24:00|02-2202-8886|
넥스트에디션 잠실점|서울 송파구 올림픽로 118 지하1층|매일 10:00 ~ 24:00|02-423-8255|
카페2.7|서울 송파구 백제고분로36가길 15|월,수,목,금,토,일 09:00 ~ 23:00|02-2135-9030|
버터바|서울 송파구 오금로21길 10|월,화,일요일||
ROYS 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 쇼핑몰 6층|매일 10:30 ~ 22:00|02-3213-4614|
디어윤|서울 송파구 송파대로42길 22 1층|월,일요일|02-421-0424|
TWG Tea 잠실 롯데 에비뉴엘 월드타워점|서울 송파구 올림픽로 300 에비뉴엘 6층|매일 10:30 ~ 22:00|02-3213-2640|
이디야커피 종합운동장역점|서울 송파구 올림픽로 76 제이타워 1층 104호|월~금 07:30 ~ 23:00|02-424-1808|
투썸플레이스 문정KD70점|서울 송파구 정의로8길 4 1층|월~금 08:00 ~ 22:00|02-6412-5008|
투썸플레이스 경찰병원역점|서울 송파구 중대로 135 IT벤쳐타워 동관 1층 101-3호|매일 09:00 ~ 18:00|02-2142-3456|
커피빈 잠실신천점|서울 송파구 석촌호수로 118 1층|월~금 07:00 ~ 22:00|02-416-9520|
머더파커 잠실점|서울 송파구 올림픽로32길 24 4층|매일 11:00 ~ 23:00|02-425-7118|
셜록홈즈 잠실1호점|서울 송파구 백제고분로7길 19 3층|매일 10:00 ~ 23:00|02-422-0053|
위드키즈|서울 송파구 백제고분로48길 31||02-414-7090|
메가MGC커피 송파역점|서울 송파구 송파대로 345 헬리오시티 1A동 1층|매일 07:30 ~ 21:40|02-430-1017|
카페라메종|서울 송파구 성내천로 85|월~토 10:00 ~ 22:00||
카페아에 잠실점|서울 송파구 오금로11길 43 잠실트리움 101호|매일 00:00 ~ 24:00|02-6925-3299|
이디야커피 석촌백제점|서울 송파구 백제고분로39길 15 삼경빌딩 1층|월~금 08:00 ~ 22:00|02-423-7825|
메가MGC커피 삼전역점|서울 송파구 백제고분로 198 1층 101,102호|월~금 08:00 ~ 21:40|02-3432-3433|
컴포즈커피 잠실점|서울 송파구 올림픽로35길 124 장미상가 A동 109호||02-420-7282|
한가로운오후|서울 송파구 백제고분로 332|월~금 09:00 ~ 23:00||
시드누아커피 가든파이브점|서울 송파구 충민로 66 현대시티몰 아울렛관 지하 1층|월~토 08:00 ~ 22:00|02-2157-2234|
상냥한거북씨|서울 송파구 새말로15길 7 1층||070-8899-0202|
빽다방 방이시장점|서울 송파구 백제고분로48길 6 1층|월~금 08:30 ~ 22:00|02-415-1500|
그릭앤|서울 송파구 오금로16길 12 1층 102호|매일 11:00 ~ 21:00|070-8282-4724|
루티드|서울 송파구 오금로17길 7 101호|월,일요일|070-8844-1707|
워커스커피로스터스|서울 송파구 석촌호수로18길 23 동경빌딩 1층|매일 10:00 ~ 21:00||
탐앤탐스 거여점|서울 송파구 오금로 543|매일 07:00 ~ 23:00||
투썸플레이스 송파장지역점|서울 송파구 충민로 66 가든파이브 라이프 패션관동 지하1층 1029호|매일 08:30 ~ 22:30|02-2157-4531|
세련|서울 송파구 백제고분로45길 8-1 1층|매일 11:00 ~ 23:00||
보드게임카페 잠실새내점|서울 송파구 올림픽로10길 9 진영빌딩 4층|월~목 13:00 ~ 01:00|02-420-3799|
컨플릭트스토어 잠실점|서울 송파구 잠실로 209 101호|월~금 08:30 ~ 22:00||
커피빈 방이역4번출구점|서울 송파구 양재대로71길 1-20|매일 07:00 ~ 22:00|02-420-0386|
공차 잠실롯데몰점|서울 송파구 올림픽로 300 지하1층|매일 10:30 ~ 22:00|02-3213-4772|
온실|서울 송파구 삼학사로 89 1층|월~금 11:00 ~ 19:00||
쁘띠클로|서울 송파구 올림픽로32길 13 1층 1호|매일 11:00 ~ 23:00||
리리카페|서울 송파구 성내천로 233 1층 102호|매일 10:00 ~ 23:00|02-6080-7817|
메가MGC커피 서울풍납점|서울 송파구 토성로 59 선일빌딩 1층|매일 08:00 ~ 22:00|02-429-3210|
덴스커피|서울 송파구 풍성로 69|월~금 11:00 ~ 20:00||
카페바운더리프리|서울 송파구 백제고분로48길 4-27 1층 105호|월요일||
커피앤톡 본점|서울 송파구 중대로23길 1-40 명민빌딩 1층|월~금 08:00 ~ 22:00|02-407-7375|
카페G 네오거여점|서울 송파구 양산로4길 13|매일 08:30 ~ 23:00|02-400-5698|
히어로 인 어스|서울 송파구 백제고분로50길 42-6 1층 101호|월,일요일|02-418-6933|
카페 그린스|서울 송파구 성내천로 243||02-3402-0977|
위드멍|서울 송파구 가락로 98 림스빌딩 4층|매일 12:00 ~ 22:00|010-4299-0514|
카페희다 방이역점|서울 송파구 위례성대로18길 31-9 1층|월~금 08:00 ~ 22:00|02-2088-4140|
니드스윗 송파|서울 송파구 백제고분로45길 22-1|매일 13:00 ~ 22:00||
커피빈 현대시티몰가든파이브점|서울 송파구 충민로 66 라이프동 테크노관 1층|월~목 10:30 ~ 20:30|02-2673-2110|
코지블루|서울 송파구 백제고분로45길 7 302호|월요일|010-3493-4766|
에이엠에이커피로스터스|서울 송파구 마천로8길 15 1층|매일 10:00 ~ 20:00|010-3788-5723|
투썸플레이스 롯데월드점|서울 송파구 올림픽로 240 롯데월드어드벤처동 AD2호|매일 10:00 ~ 20:50||
메가MGC커피 잠실레이크팰리스점|서울 송파구 석촌호수로 140 잠실레이크타워 1층|매일 07:30 ~ 23:30|02-423-3356|
치유의과정|서울 송파구 백제고분로45길 21-1 지하1층|매일 11:00 ~ 23:00||
김남매누나|서울 송파구 가락로 167 1층 105호|월,수,목,금,토,일 12:00 ~ 22:00|010-5173-6288|
7월27일|서울 송파구 중대로 220 1층|월~금 10:00 ~ 19:00|010-4184-4292|
이디야커피 송파동점|서울 송파구 백제고분로41길 5|매일 08:00 ~ 23:00|02-417-5870|
별잎정원|서울 송파구 중대로9길 53-27 1층|월~금 09:00 ~ 19:00|02-408-1073|
메가MGC커피 송파파인타운점|서울 송파구 충민로2길 28 대진프라자 1층|매일 09:00 ~ 20:30|02-406-1777|
메가MGC커피 잠실장미점|서울 송파구 올림픽로35길 124 장미상가 A동 106호|매일 07:30 ~ 22:00|02-422-1341|
컴포즈커피 송파방이시장점|서울 송파구 백제고분로48길 8||070-7868-3071|
더빈마켓|서울 송파구 올림픽로51길 15 1층|매일 08:00 ~ 23:00|070-8624-3178|
설빙 송파헬리오시티점|서울 송파구 가락로12길 4 파크팰리스 2층 203,204호|매일 11:00 ~ 23:00|02-413-2514|
투썸플레이스 송파거여역점|서울 송파구 오금로 495 1,2층|매일 08:00 ~ 22:30|02-430-8889|
커피공작소|서울 송파구 백제고분로41길 42-16|월~금 09:30 ~ 18:00||
푸가 커피 로스터스 (fuga coffee)|서울 송파구 백제고분로42길 34 1층 101호|월~금 08:00 ~ 17:00|02-6053-7618|
메가MGC커피 문정중앙점|서울 송파구 새말로 134 1층 101,102호|매일 08:00 ~ 22:00|02-400-9729|
오하나|서울 송파구 오금로31길 20 1층|월~금 09:00 ~ 19:00|02-423-5153|
메가MGC커피 방이오금점|서울 송파구 마천로 84 1층|월~금 07:30 ~ 19:30|02-409-3365|
빽다방 잠실장미상가점|서울 송파구 올림픽로35길 124 장미종합상가 A상가 110호|월~금 07:30 ~ 18:30|02-419-4999|
투썸플레이스 송파방이역점|서울 송파구 위례성대로18길 28-20|매일 08:00 ~ 22:00||
스위트룸 신천점|서울 송파구 올림픽로12길 4||02-419-0920|
투썸플레이스 송파개롱역점|서울 송파구 동남로 236 1층|매일 09:00 ~ 22:30|02-448-4888|
79파운야드 잠실새내점|서울 송파구 백제고분로7길 41 잠실NS파인트리 102호|매일 10:00 ~ 23:00|02-419-1939|
메가MGC커피 잠실지하상가점|서울 송파구 올림픽로 지하 265 잠실역지하도상가 B18~20호||02-422-9747|
컴포즈커피 송파역점|서울 송파구 송파대로38길 2-9 1층 101호||02-6953-2555|
빽다방 가락시장역점|서울 송파구 송파대로28길 27 성원상떼빌 102동 101호|월~금 08:00 ~ 22:00|02-404-0410|
카페루|서울 송파구 동남로29길 8-10|매일 11:00 ~ 22:00||
감성커피 테라스점|서울 송파구 중대로12길 9 1층|매일 09:00 ~ 22:00|070-4640-2254|
SAVVY|서울 송파구 백제고분로41길 35-24 1층|월,수,목,금,토,일 12:00 ~ 21:00|010-9294-2512|
공차 개롱역점|서울 송파구 동남로 240-6 1층 101호|월~금 08:00 ~ 22:00|02-443-0679|
카페 탱자|서울 송파구 삼전로2길 57 1층|매일 09:00 ~ 21:00||
콩카페 롯데백화점 잠실점|서울 송파구 올림픽로 240|매일 10:00 ~ 21:00|02-2143-7004|
엔제리너스 잠실롯데월드몰B1점|서울 송파구 올림픽로 300 지하1층|매일 08:00 ~ 22:00|02-3213-4765|
몬스터핸드 잠실점|서울 송파구 백제고분로7길 39 4층|영업시간 월~목 14:00 ~ 01:00|02-415-6054|
더라이브러리 송파점|서울 송파구 백제고분로46길 43|||
카페298|서울 송파구 성내천로 298|매일 11:00 ~ 23:00|02-448-8878|
안달당|서울 송파구 백제고분로50길 34|월~금 12:00 ~ 21:00|010-7443-9619|
베이크베이직|서울 송파구 오금로29길 12 1층|월,화,목,금,토,일 09:00 ~ 19:00|02-424-2501|
소마드로잉카페 송리단길점|서울 송파구 오금로16길 10 목연빌딩 지하 1층|월~금 12:00 ~ 22:00|02-421-4244|
펠어커피 송파마천점|서울 송파구 마천로33길 3-12 1층|월요일|02-407-1015|
더벤티 잠실새내역점|서울 송파구 석촌호수로 84 내네빌딩 1층 101호||02-422-8614|
메가MGC커피 마천역점|서울 송파구 마천로57길 3 1층||02-6949-5757|
샐러드 보투아|서울 송파구 백제고분로40길 4-7 1층|매일 08:00 ~ 22:00|02-423-7366|
카페레프 kafferep|서울 송파구 백제고분로44길 25 1층 101호|월,수,목,금,토,일 11:00 ~ 20:00|0507-1428-9284|
이디야커피 방이초교점|서울 송파구 가락로 280 1층|월~금 08:30 ~ 22:00|02-420-7185|
레스파스|서울 송파구 잠실로 209 6층|월~금 10:00 ~ 22:00|02-2092-6104|
이디야커피 잠실나루역점|서울 송파구 올림픽로35길 104 장미C상가 2층 206호|매일 08:00 ~ 22:00|02-423-8279|
커피는|서울 송파구 토성로15길 15-8|월요일||
공차 잠실엘스점|서울 송파구 올림픽로 119 잠실파인애플상가 1층 A22,23호|매일 09:00 ~ 22:30|02-418-0789|
no102카페브런치|서울 송파구 백제고분로46길 41 광명빌딩 1층 102호|월~금 11:00 ~ 22:30|02-422-9909|
히포슈가 송파본점|서울 송파구 마천로 16 한성나이스빌 지층,1층|월~금 10:00 ~ 22:00|02-6478-0013|
모르텐 앤 닐스 버터하우스|서울 송파구 백제고분로41길 39 1층 101호|월요일||
에스프레소 그자체|서울 송파구 위례광장로 270 Y111호|월,화,목,금 13:00 ~ 14:00|070-8671-3455|
카페 아뮈제 잠실점|서울 송파구 삼전로 94 1층|매일 10:00 ~ 18:00|070-4130-0070|
캠퍼스|서울 송파구 양산로 29|월~금 08:30 ~ 22:00|070-4913-5797|
베질루르선셋에비뉴 월드타워점|서울 송파구 올림픽로 300 롯데월드몰 5층|매일 10:30 ~ 22:00||
노아스로스팅 롯데에비뉴엘월드타워점|서울 송파구 올림픽로 300 지하1층|월~목 10:30 ~ 20:00|02-3213-2086|
빽다방 오금역점|서울 송파구 오금로 306 가락스타클래스 1층 111호|월~금 07:00 ~ 22:00|02-2043-8500|
쿠카쿠커피 문정점|서울 송파구 송파대로 201 테라타워2 B동 2층 201,202호|매일 08:00 ~ 03:00|02-881-5757|
커스텀커피 잠실엘스점|서울 송파구 올림픽로 119 잠실파인애플 상가 지하1층 91호|월~금 09:00 ~ 19:00|070-8270-7770|
빽다방 송파사거리점|서울 송파구 가락로 113 금도빌딩 1층 106,107호|매일 08:00 ~ 22:00|02-422-4772|
이로리로스터스|서울 송파구 백제고분로18길 6 1층|월 10:00 ~ 21:00||
설빙 서울거여역점|서울 송파구 오금로 507 201호||02-404-3343|
하라핸즈커피|서울 송파구 올림픽로12길 4-15 1층||02-415-7088|
클러스터|서울 송파구 가락로5길 11 1층|월~목 10:00 ~ 21:00|010-6644-2078|
이디야커피 삼전역점|서울 송파구 백제고분로 263|월~금 08:00 ~ 22:30|02-416-6353|
그리즐|서울 송파구 오금로42길 5|월요일||
공차 석촌역점|서울 송파구 백제고분로 387 1층 101, 102호|매일 07:00 ~ 23:00|02-6326-7030|
베이글카페 문정법조단지점|서울 송파구 법원로11길 7 문정현대지지식산업센터 A동 1층 124호||02-2008-1788|
카페라오스|서울 송파구 송파대로 406 제일빌딩 1층 101, 102호|월~금 07:30 ~ 23:00|02-2039-1944|
빠아빠|서울 송파구 백제고분로45길 20 1층|매일 12:00 ~ 22:00||
AID카페 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 쇼핑몰 5층|매일 10:00 ~ 23:30|02-3213-4548|
망원동티라미수 송리단길점|서울 송파구 백제고분로45길 22 1층 102호|월~목 12:00 ~ 22:00|02-2202-1162|
어바웃 프로젝트라운지|서울 송파구 올림픽로 300 롯데월드타워 1층|월~금 08:00 ~ 20:00|070-4242-2880|
DH카페테리아|서울 송파구 삼학사로 42||02-420-2423|
피치그레이|서울 송파구 백제고분로41길 24 2층|매일 12:00 ~ 21:00||
메가MGC커피 석촌호수사거리점|서울 송파구 송파대로 474 1층||02-425-0656|
공차 문정법조타운점|서울 송파구 법원로 114 엠스테이트 B동 지하 1층 177호|월~금 10:00 ~ 21:30|02-2283-1789|
컴포즈커피 위례포레샤인점|서울 송파구 위례송파로 123 상가1동 지하층 B105호||070-8691-0737|
설빙 롯데월드어드벤처점|서울 송파구 올림픽로 240 1층|매일 11:00 ~ 20:00|02-2143-1243|
위딘커피 Within Coffee|서울 송파구 가락로17길 4-9 1층|월,금 11:00 ~ 17:00|0507-1374-3075|
엔제리너스 잠실롯데월드타워점|서울 송파구 올림픽로 300 지하1층|매일 09:00 ~ 18:30||
아마스빈 송파역점|서울 송파구 송파대로38길 11 1층||02-412-7234|
필아웃커피 위례|서울 송파구 위례광장로 136 위례아이파크상가 5동 1층 E-112호|월~금 09:00 ~ 19:30|010-6609-8564|
만랩커피 문정법조타운점|서울 송파구 법원로11길 25 비즈니스파크 B동 1층 101호|월~금 08:00 ~ 18:00|02-6281-9090|
커피가|서울 송파구 성내천로 129 106,107호|월~금 11:00 ~ 23:00||
빵쌤 문정점|서울 송파구 정의로8길 9 AJ비전타워 1층|매일 07:30 ~ 22:00||
소마드로잉카페 잠실새내점|서울 송파구 올림픽로10길 13-1 지하 1층|월~금 12:00 ~ 22:00|02-422-8133|
이디야커피 잠실본동점|서울 송파구 백제고분로 172 1층|월~토 08:00 ~ 22:00|02-414-6830|
이디야커피 송파잠실점|서울 송파구 삼전로 95|매일 07:30 ~ 24:00|02-422-3365|
카페베네 방이동점|서울 송파구 백제고분로51길 7 1층|월~금 07:00 ~ 22:00|02-415-6232|
디저트39 문정래미안점|서울 송파구 문정로 83 문정래미안아파트 상가동 129-1호|월~금 09:00 ~ 22:00|02-3012-1110|
메가MGC커피 문정테라타워점|서울 송파구 송파대로 201 A동 132호||02-881-5135|
블루멘가쎄|서울 송파구 위례성대로 112 대양올림픽타워 1층||02-424-7242|
빽다방 송파하비오점|서울 송파구 송파대로 111 204동 117호|매일 08:00 ~ 21:30|02-400-3379|
써클커피|서울 송파구 중대로25길 8||02-400-1987|
이디야커피 가락중앙점|서울 송파구 송이로 87 1층|매일 08:00 ~ 22:30|02-406-3365|
가인시루|서울 송파구 송이로17길 41 청우빌딩 101호||0507-1314-1985|
이디야커피 올림픽공원점|서울 송파구 올림픽로 354|매일 08:00 ~ 21:00|02-417-8600|
디저트39 문정법조타운점|서울 송파구 법원로4길 6 문정아이파크 121호|매일 10:30 ~ 22:00|02-430-5900|
이디야커피 송파하비오점|서울 송파구 송파대로 111 파크하비오타워 205동 1층 108호|매일 07:30 ~ 23:00|070-8159-0627|
컴포즈커피 마천센트럴점|서울 송파구 오금로 551 이편한세상송파파크센트럴상가 208동 107호|월~금 08:30 ~ 22:00||
꿈도미노|서울 송파구 백제고분로37길 4 현도빌딩 1층|월~금 09:00 ~ 22:00|0505-691-7777|
메가MGC커피 방이역점|서울 송파구 마천로 23 1층||02-422-0656|
커피빈 송파헬리오시티점|서울 송파구 송파대로 345 헬리오시티상가3블럭 A동 지하1층 22호|매일 07:00 ~ 21:00|02-777-3363|
커스텀커피 잠실나루점|서울 송파구 올림픽로37길 130 파크리오상가 A동 1층 159호|월~금 08:00 ~ 19:30|070-8860-0712|
카페차란|서울 송파구 거마로9길 7-5|월요일|010-5675-9139|
커피바이 준천재|서울 송파구 석촌호수로12길 1-10 지하1층, 1층|월~금 10:00 ~ 18:00|02-6401-8559|
이디야커피 문정중앙점|서울 송파구 문정로 31-1 선욱빌딩 1층|월~금 08:00 ~ 23:00|02-408-3365|
엔제리너스 대전대서울한방병원점|서울 송파구 법원로11길 32|매일 08:30 ~ 22:00||
메가MGC커피 송파한양점|서울 송파구 가락로 168 1층 105,106호||02-415-4536|
메가MGC커피 가락중앙점|서울 송파구 동남로 209 1층|매일 08:00 ~ 22:00|02-406-6782|
락앤롤|서울 송파구 백제고분로9길 26||070-8157-2725|
일다경|서울 송파구 삼학사로18길 3-27 1층 101호|매일 10:00 ~ 20:00|02-6012-0613|
카페지엔|서울 송파구 백제고분로42길 24 1층 104호|월,수,목,금,토 12:30 ~ 20:00|010-3997-8421|
공차 방이역점|서울 송파구 마천로5길 6 가송빌딩 1층|월 09:00 ~ 22:00|02-406-7710|
이디야커피 석촌역점|서울 송파구 송파대로 456|월~토 08:00 ~ 23:00|02-424-0247|
빽다방 석촌역점|서울 송파구 백제고분로 385 임진각빌딩 1층 102호|월~금 08:00 ~ 22:00|070-8676-1453|
이디야커피 방이역점|서울 송파구 위례성대로18길 32|월~금 08:00 ~ 23:30|02-2202-2007|
카페보니또 서울오금점|서울 송파구 마천로 167 1층|매일 10:00 ~ 23:00||
메가MGC커피 석촌고분역점|서울 송파구 백제고분로 279 1층|매일 08:00 ~ 20:00|02-419-1777|
버찌와모모|서울 송파구 법원로11길 11 현대지식산업센터 A동 121호|월,일요일|02-2008-1555|
카페오즈|서울 송파구 송파대로36가길 16 1층|월~금 10:00 ~ 18:00|0507-1404-3763|
투썸플레이스 송파CGV점|서울 송파구 충민로 66 10층||1544-1122|
빽다방 석촌고분역점|서울 송파구 백제고분로 257|매일 08:00 ~ 21:30|02-422-8526|
카페노아|서울 송파구 양산로8길 31 1층 101호|월~금 09:30 ~ 22:00|070-4412-3930|
위클리커피 송파위례점|서울 송파구 위례광장로 230 위례2차아이파크 상가2동 1층 B123호|월요일||
FFFFFF|서울 송파구 송이로23길 40 1층 103,104호|매일 10:00 ~ 20:00|070-8800-2486|
오스콘|서울 송파구 백제고분로22길 26 1층||02-419-5199|
커피빈 올림픽플라자점|서울 송파구 양재대로 1222 1층 212~213호|매일 09:00 ~ 21:00|02-402-3571|
에잇비돌체 잠실월드타워점|서울 송파구 올림픽로 지하 265 지하1층 잠실광장 5-1|매일 07:00 ~ 22:00|02-424-8822|
하우디|서울 송파구 송이로 6 1,2층|월,수,목,금,토 10:00 ~ 21:00||
프롬하츠커피 송파배명점|서울 송파구 삼학사로 32|월~금 08:00 ~ 17:00|02-424-9071|
시크릿한강|서울 송파구 백제고분로 2|매일 11:00 ~ 23:00|1566-1760|
카페베네 거여역점|서울 송파구 오금로 513 위례빌딩 101호|매일 08:00 ~ 24:00|02-449-6232|
원두잇 커피로스터즈|서울 송파구 위례성대로14길 7-16 1층|월~금 08:00 ~ 19:00|02-2135-7337|
컴포즈커피 방이미성점|서울 송파구 오금로 247 1층 106호|매일 08:00 ~ 21:00|02-420-4482|
라운지일레븐|서울 송파구 삼학사로16길 3-3 1층|월~금 11:00 ~ 21:00|02-2141-9703|
빽다방 송파역점|서울 송파구 송파대로 366 1층|월~금 09:00 ~ 20:00|02-417-8877|
티숨카페|서울 송파구 석촌호수로 166 산립조합중앙회 1, 2층|월~금 08:00 ~ 22:00|02-417-0345|
화이트밸런스|서울 송파구 위례성대로14길 7-38|월~금 08:30 ~ 18:00||
보드게임카페갬성|서울 송파구 백제고분로41길 26 3층|||
톤앤톤커피|서울 송파구 백제고분로31길 18|월~금 09:00 ~ 20:00||
빽다방 문정법조현대점|서울 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 125호|월~금 07:30 ~ 19:00|02-3400-0369|
카페인중독 문정점|서울 송파구 문정로4길 26 1층|월요일|070-8846-4421|
골든커피로스터스|서울 송파구 양재대로71길 16-28||02-412-3150|
공차 잠실학원사거리점|서울 송파구 석촌호수로 138 101호|매일 09:00 ~ 23:00|02-416-2202|
카페어썸피크닉|서울 송파구 풍성로 75 1층 101호||070-8756-5546|
커피인류 리센츠직영점|서울 송파구 올림픽로 145 리센츠상가 지하1층 34, 35호|월~토 08:00 ~ 21:00||
카페이마고|서울 송파구 송이로36길 15 1층|월~금 08:00 ~ 22:00|070-4235-8554|
만랩커피 오금역점|서울 송파구 중대로23길 21 102,103호|월~금 08:00 ~ 21:00|02-6285-7235|
투썸플레이스 잠실푸드월드점|서울 송파구 올림픽로 240 지하1층|매일 09:00 ~ 22:00|02-2143-1557|
빽다방 거여역점|서울 송파구 오금로 512 거여역2차 쌍용아파트 1층 105호|월~토 08:00 ~ 22:00|02-401-0119|
컴포즈커피 송파사거리점|서울 송파구 가락로 111 102호|월~토 08:30 ~ 22:00|070-8691-0201|
뛰노리방방 문정점|서울 송파구 동남로8길 19 2층|월~금 13:00 ~ 19:30|070-8877-1041|
아마스빈 잠실새내역점|서울 송파구 석촌호수로 82 104호||02-423-2252|
더카페 오금역점|서울 송파구 중대로23길 15 1층 2호|매일 08:00 ~ 22:00|02-448-5959|
이디야커피 송파올림픽훼미리타운점|서울 송파구 중대로 24 아카데미 상가 1층|월~토 08:00 ~ 22:30|02-402-2969|
SOM|서울 송파구 삼전로2길 21 1층|매일 07:00 ~ 02:00||
모녀다방|서울 송파구 백제고분로41길 40||02-419-2191|
이디야커피 문정문현점|서울 송파구 새말로8길 30|매일 08:00 ~ 23:00|02-407-7395|
