맛집명|주소|영업시간|전화번호|대표사진주소
우아한 갈비|서울 송파구 오금로36길 65 마루빌딩 1층|월,수,목,금,토,일 15:00 ~ 00:00|010-2368-0802|
흥도식당|서울 송파구 법원로 114 지하1층 B동 155-1호|영업시간 월~금 11:30 ~ 20:30 · 브레이크타임 월~금 14:30 ~ 17:00|070-8676-0341|
옛촌매운갈비찜|서울 송파구 올림픽로32길 24 1층|영업시간 월 11:00 ~ 22:00|02-412-8899|
오징어세상|서울 송파구 백제고분로9길 42|월~금 14:30 ~ 02:30|02-423-1918|
라이언하트|서울 송파구 석촌호수로 284 현대레이크빌 상가동 지하1층 104호|월~토 18:00 ~ 01:00|010-2874-9080|
동래별장|서울 송파구 올림픽로32길 18-11|매일 17:00 ~ 06:00|02-422-0469|
마노디셰프 잠실점|서울 송파구 송파대로 570 타워730 지하 1층|영업시간 매일 11:00 ~ 22:00|02-422-4300|
꼬앙드파리|서울 송파구 마천로7길 18 1층|월,일요일|02-6448-7086|
디저티스트|서울 송파구 송파대로48길 37 호수임광아파트상가 2층|영업시간 월,수,목,금,토,일 12:00 ~ 22:30||
청담초밥 문정점|서울 송파구 법원로4길 5 1층 113~119, 127호|영업시간 매일 11:00 ~ 22:00|02-430-5400|
카페페퍼|서울 송파구 백제고분로45길 12 2층|영업시간 매일 12:00 ~ 21:00|02-421-0514|
벼락가우리 신천점|서울 송파구 석촌호수로12길 29||02-421-0222|
신천대도갈비|서울 송파구 백제고분로7길 28-5 1층|월~금 16:00 ~ 01:00|02-412-8566|
천수횟집|서울 송파구 석촌호수로12길 10 1층|월~토 14:00 ~ 01:00|02-424-9643|
빈티지1981|서울 송파구 석촌호수로 194 태호빌딩 2층|월요일|0507-1306-1981|
삿포로참치 직영본점|서울 송파구 올림픽로32길 32|월~금 11:30 ~ 01:30|02-416-1479|
니커버커베이글|서울 송파구 석촌호수로 268 1층 109호~112호|영업시간 월~금 09:00 ~ 17:00||
스시산|서울 송파구 석촌호수로 118 청호빌딩 2층|영업시간 매일 12:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-413-3337|
부농정육식당|서울 송파구 백제고분로28길 29|영업시간 월~토 14:00 ~ 22:00|02-413-3308|
화본담|서울 송파구 동남로20길 25 1층|영업시간 매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-430-3339|
미자식당|서울 송파구 오금로18길 12 1층 101호|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:30|02-425-0809|
굿바이브|서울 송파구 백제고분로45길 32 빌드원빌딩 1층 101호|월,화,수,목,일 11:30 ~ 00:00 · 브레이크타임 월~금 15:00 ~ 17:00|010-2990-6152|
스타벅스 석촌호수점|서울 송파구 석촌호수로 262 지상 1, 2층|영업시간 매일 08:00 ~ 22:00|1522-3232|
장털보설렁탕 본점|서울 송파구 중대로 304|영업시간 매일 05:00 ~ 22:00|02-409-0520|
숙달돼지 잠실방이점|서울 송파구 오금로13길 10-1 1층|매일 17:00 ~ 24:00|02-424-6603|
임뻬라또|서울 송파구 올림픽로37길 130 파크리오아파트 A상가 3층 308,309호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:30 ~ 17:30|02-420-2131|
가야촌유황오리|서울 송파구 오금로 533|영업시간 매일 11:00 ~ 22:30|02-409-5675|
호이안로스터리 1호점|서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호|영업시간 월~금 11:00 ~ 21:50|02-527-8929|
왕게수산 잠실직영점|서울 송파구 백제고분로 114 우남빌딩 1, 2층|영업시간 월~금 13:00 ~ 23:00|02-3432-1777|
더맛있는족발보쌈 가락점|서울 송파구 양재대로62길 41 1층|매일 14:00 ~ 02:00|02-400-7851|
나무수 잠실점|서울 송파구 올림픽로8길 7|영업시간 매일 10:00 ~ 21:00|070-5056-6060|
쥬뗑뷔뜨|서울 송파구 백제고분로40길 16 1층|영업시간 월~토 11:00 ~ 20:00|02-6403-0098|
잠실황소곱창|서울 송파구 삼학사로19길 5|월~금 17:00 ~ 01:00|02-423-8817|
백암왕순대|서울 송파구 위례성대로18길 27-6|영업시간 매일 06:30 ~ 22:00|02-420-8465|
스시작|서울 송파구 양재대로71길 13 1층||02-422-2017|
마포숯불갈비|서울 송파구 성내천로 223 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-430-9757|
대갈곱창&막창 송파점|서울 송파구 백제고분로45길 21-1|매일 16:00 ~ 01:00|02-425-0892|
청기와타운 잠실점|서울 송파구 오금로 125 1층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30|02-420-8008|
진미옥설농탕 본점|서울 송파구 가락로16길 3-12 1층|영업시간 월~토 06:00 ~ 21:00|02-400-2131|
돈블랑 문정역점|서울 송파구 송파대로 201 송파테라타워2 1층|영업시간 매일 11:30 ~ 22:00|02-881-5950|
조개창고|서울 송파구 올림픽로10길 13-1 3층|매일 17:00 ~ 01:00|02-553-3968|
브루클린더버거조인트 롯데월드몰점|서울 송파구 올림픽로 300 3층|영업시간 매일 10:30 ~ 22:00|02-3213-4340|
아낙네그루브|서울 송파구 백제고분로45길 15 5층|매일 12:00 ~ 24:00||
가배도 송파점|서울 송파구 백제고분로45길 6 은진빌딩 2층 201호|영업시간 월~금 12:00 ~ 22:00||
지오커피|서울 송파구 새말로 97 1,2층|매일 00:00 ~ 24:00||
랜돌프비어|서울 송파구 백제고분로7길 58 2층|매일 17:00 ~ 03:00|02-421-1986|
쭈꾸미도사 잠실새내점|서울 송파구 백제고분로7길 30 1층|매일 11:00 ~ 24:00|02-419-0523|
잠실꽃낙지|서울 송파구 백제고분로19길 7 1층|영업시간 매일 11:30 ~ 22:00|02-412-7589|
동대문닭한마리|서울 송파구 올림픽로30길 6|영업시간 매일 10:00 ~ 23:00|02-420-0110|
사사노하|서울 송파구 백제고분로42길 4-13 1층|월요일|070-4101-4451|
몽중헌 문정점|서울 송파구 새말로5길 31|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-406-8777|
이가네양꼬치 문정점|서울 송파구 법원로11길 7|매일 14:00 ~ 02:00|02-2008-1688|
금바위감자탕 가락본점|서울 송파구 중대로 120|매일 00:00 ~ 24:00|02-404-3161|
아궁이왕돌구이|서울 송파구 백제고분로7길 15-5|매일 00:00 ~ 24:00|02-414-3949|
일루|서울 송파구 송파대로 201 송파테라타워2 B동 지하1층 G117~119호|영업시간 월~금 11:00 ~ 14:30|010-5000-1084|
제주은희네해장국 잠실직영점|서울 송파구 송파대로49길 10 1층|월요일|02-6013-0831|
비엔나커피하우스 잠실역점|서울 송파구 올림픽로 293-19 현대타워아파트 1층 101, 101-1,101-3호|영업시간 월~금 08:00 ~ 22:00|02-425-1683|
1987루프탑라운지 잠실점|서울 송파구 올림픽로32길 11 혜성빌딩 9층|월~목 18:00 ~ 02:00|02-420-1987|
비스트로베네토|서울 송파구 위례성대로22길 28|영업시간 매일 10:00 ~ 22:00|02-401-4870|
피에프창 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 5층|영업시간 매일 10:30 ~ 22:00|02-3213-4599|
어리랑|서울 송파구 풍성로26길 16|매일 12:00 ~ 24:00|02-472-8777|
아시안테이블 직영본점|서울 송파구 삼전로 100 아카데미빌딩 2층|영업시간 매일 11:00 ~ 22:00|02-415-7720|
어랑|서울 송파구 동남로2길 27||02-401-5432|
신천돼지 신천점|서울 송파구 백제고분로9길 24|매일 16:00 ~ 02:00|02-414-3008|
하얼빈양꼬치 잠실본점|서울 송파구 백제고분로17길 45 1층|월~토 14:00 ~ 24:00|02-421-9288|
빽돈 방이점|서울 송파구 올림픽로32길 29 유성빌딩 1층|매일 17:00 ~ 03:00|02-421-7779|
퍼햅스|서울 송파구 백제고분로29길 29 1층|월요일|0507-1390-9811|
맥도날드 송파잠실DT점|서울 송파구 도곡로 434|매일 00:00 ~ 24:00|070-7209-0613|
두꺼비닷컴|서울 송파구 동남로18길 39|영업시간 월~토 12:20 ~ 20:30|02-409-8860|
라오빠빠|서울 송파구 송이로17길 57 1층|영업시간 월,화,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월 15:00 ~ 17:00|02-6080-1144|
오붓식당|서울 송파구 위례광장로 120 위례중앙푸르오 1단지 2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 16:00 ~ 17:00||
횡성한우촌|서울 송파구 중대로 24 올림픽훼미리타운상가 1층|영업시간 매일 11:30 ~ 22:00|02-448-7794|
요시|서울 송파구 위례성대로18길 14 1층|월~토 17:30 ~ 01:30|0507-1402-2582|
이춘복참치 잠실점|서울 송파구 올림픽로 269 롯데캐슬플라자 2층|월~토 11:00 ~ 01:00 · 브레이크타임 월~토 14:30 ~ 16:30|02-420-4558|
테이크어샤워|서울 송파구 송파대로47길 1 동보빌딩 1층|영업시간 매일 12:00 ~ 22:00|070-4307-0910|
선궁 가락점|서울 송파구 송이로 171|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:30|02-400-1804|
젠|서울 송파구 오금로18길 8 1층 102호|월요일||
안동국시 소담|서울 송파구 위례성대로 48 2층|영업시간 매일 10:30 ~ 22:00|02-415-1855|
도톤보리|서울 송파구 올림픽로32길 28 2층|매일 17:00 ~ 03:00||
옹아리벌교참꼬막과찜마을 가락본점|서울 송파구 송파대로30길 11 이연파레스상가 1층 101호|매일 11:00 ~ 24:00|02-443-8909|
온달토종순대국|서울 송파구 동남로2길 18 1층|영업시간 월~토 10:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-404-2727|
무교동유정낙지 잠실점|서울 송파구 백제고분로 89|영업시간 매일 11:00 ~ 22:00|02-417-8002|
스타벅스 잠실새내역점|서울 송파구 올림픽로 96 1층|영업시간 월~금 07:00 ~ 22:00|1522-3232|
나레초밥 신천점|서울 송파구 백제고분로7길 54 1층|영업시간 매일 11:30 ~ 23:00|02-416-0377|
몬스터핸드보드카페 방이점|서울 송파구 오금로13길 9 4층|월~목 14:00 ~ 02:00|02-422-6054|
좋은생고기정육점식당 2호점|서울 송파구 오금로13길 9 석정빌딩 1층|매일 11:00 ~ 02:00|02-421-0608|
쇠돌이|서울 송파구 송파대로30길 39|영업시간 매일 11:00 ~ 23:00|02-404-6777|
모토쿠라시|서울 송파구 백제고분로41길 27 2층|월요일|0507-1318-6327|
맥도날드 잠실역점|서울 송파구 송파대로 558|매일 06:00 ~ 24:00|070-7017-6952|
글로리식당|서울 송파구 백제고분로42길 4-13|매일 18:30 ~ 01:30|070-8830-9523|
자몽하다|서울 송파구 백제고분로 438|영업시간 월~금 11:00 ~ 22:00|02-423-1854|
돈사돈 방이점|서울 송파구 올림픽로34길 20-1||070-8688-8834|
이성당 잠실점|서울 송파구 올림픽로 240 롯데백화점 지하1층|영업시간 월~목 10:30 ~ 21:00|02-2143-7061|
자이소|서울 송파구 양재대로66길 30 1층|영업시간 매일 10:30 ~ 17:00|1599-6632|
엘엘엘커피|서울 송파구 석촌호수로 194 태호빌딩 3층|영업시간 월~토 12:00 ~ 20:00|0507-1362-3500|
스타벅스 잠실역점|서울 송파구 송파대로 562 한빛프라자 1,2층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
스시준 잠실점|서울 송파구 올림픽로35다길 32 지하1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 16:30|02-419-0627|
대박쌈|서울 송파구 올림픽로32길 29|월~토 16:00 ~ 04:00|02-422-5594|
꼭그닭 잠실점|서울 송파구 오금로11길 14 동성빌딩 2층 201호|월~금 14:00 ~ 03:00|02-417-7772|
일미양다리꼬치|서울 송파구 오금로15길 10|매일 14:00 ~ 03:00|02-6120-6788|
일심해장국 거여점|서울 송파구 양산로 12|매일 00:00 ~ 24:00|02-407-6718|
한성양꼬치|서울 송파구 송파대로 111 파크하비오 202동 158~160호|매일 13:00 ~ 02:00|070-8156-8686|
스타벅스 송파나루역DT점|서울 송파구 오금로 142|영업시간 매일 07:00 ~ 22:00|1522-3232|
현차이나|서울 송파구 백제고분로48길 8 2층|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-416-5500|
카페그리너티|서울 송파구 풍성로23길 17 1층|월요일||
갓덴스시 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 5층|영업시간 매일 10:30 ~ 20:00|02-3213-4519|
동촌보리밥돈까스 거여본점|서울 송파구 거마로 22|영업시간 매일 11:00 ~ 23:00|02-443-1797|
문가네 정육식당|서울 송파구 가락로 142|||
더퍼스트클래스파티 송파문정점|서울 송파구 법원로 127 대명벨리온 지하1층||02-2084-3080|
산골논두렁황소곱창|서울 송파구 오금로11길 50 1, 2층|매일 11:00 ~ 24:00|02-2203-9492|
큐스시|서울 송파구 위례성대로22나길 23 1층|월~목 17:00 ~ 01:00|02-430-6681|
소청도양갈비|서울 송파구 오금로15길 9 2층|월~토 12:00 ~ 24:00|070-8874-7800|
풍천장어|서울 송파구 중대로9길 36|매일 08:00 ~ 24:00|02-409-6255|
맛나닭가마솥치킨|서울 송파구 마천로51길 23 1층|매일 12:30 ~ 24:00|02-449-6999|
선호 커피 로스터스|서울 송파구 송이로2길 4 1층|월요일|010-9144-2716|
스시미노루|서울 송파구 백제고분로 508|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-418-7711|
경성주막1929 송파구청점|서울 송파구 올림픽로32길 15 1층|매일 16:00 ~ 04:00|02-420-9959|
사케쇼프|서울 송파구 오금로16길 12|월요일|010-9439-4311|
모던샤브하우스 잠실점|서울 송파구 잠실로 209 KT 송파빌딩 호텔동 2층 201~205호|영업시간 매일 11:30 ~ 22:00|02-3431-7921|
홍팥집 문정점|서울 송파구 새말로 154 아이원빌딩 1층|영업시간 매일 11:00 ~ 21:00|02-402-6577|
도니족발|서울 송파구 백제고분로41길 45|매일 15:00 ~ 24:00|02-419-8664|
나폴레옹제과점 잠실점|서울 송파구 백제고분로 67|영업시간 매일 08:00 ~ 22:00||
파리크라상 올림픽공원점|서울 송파구 올림픽로 424 만남의광장 편익C동 1층|영업시간 매일 07:00 ~ 23:00|02-424-0316|
스타벅스 송파방이DT점|서울 송파구 오금로 241|영업시간 매일 07:00 ~ 22:00|1522-3232|
오늘와인한잔방이|서울 송파구 올림픽로32길 19-19 1층|영업시간 매일 16:00 ~ 21:00|02-423-4630|
마라공방 잠실점|서울 송파구 올림픽로8길 20 잠실아이파크 1층 A109,A110호|영업시간 매일 11:00 ~ 22:00|02-418-8686|
천상애장어가 가락본점|서울 송파구 중대로 174 현대파크빌 1층|영업시간 매일 11:30 ~ 21:30|02-3401-3305|
이월로스터스 송파1호점|서울 송파구 백제고분로45길 14 1층|영업시간 매일 09:30 ~ 22:30|070-8839-1004|
멸치집|서울 송파구 백제고분로15길 44 101호|월~금 17:00 ~ 01:00|02-594-0000|
이자카야오모|서울 송파구 올림픽로32길 52 2층|매일 17:00 ~ 02:00||
지인고기|서울 송파구 송파대로 167 테라타워 A동 지하1층 G183호|영업시간 매일 10:30 ~ 22:30|02-401-2958|
연발탄숯불양대창구이|서울 송파구 오금로13길 10 1층|매일 16:00 ~ 24:00|02-420-4663|
부산아지매국밥 방이점|서울 송파구 오금로11길 11 1층|매일 00:00 ~ 24:00|02-422-6181|
청정해|서울 송파구 송파대로28길 27 성원상떼빌 102동 2층|영업시간 매일 11:30 ~ 23:00|02-3401-2233|
함평육회 본점|서울 송파구 올림픽로32길 22-19 1층|월~토 17:00 ~ 01:00|02-423-3336|
카페드로잉|서울 송파구 송파대로 111 파크하비오 202동 1층 166~170호|영업시간 매일 09:30 ~ 23:30||
오발탄 송파점|서울 송파구 위례성대로 206|영업시간 매일 11:30 ~ 22:00|02-404-0090|
원산만두|서울 송파구 백제고분로46길 39 1층|영업시간 월,수,목,금,토,일 11:00 ~ 15:00|02-420-1109|
완도산회 송파직영점|서울 송파구 백제고분로41길 10||02-422-5989|
라디오헤드펍|서울 송파구 올림픽로32길 22-6 2층|월요일|02-417-0205|
방이옥 본점|서울 송파구 올림픽로32길 28 1층|매일 13:00 ~ 01:00|02-423-6592|
유천냉면 풍납본점|서울 송파구 강동대로3길 22 1층|월요일|02-419-4000|
맥도날드 석촌역점|서울 송파구 백제고분로 390|매일 00:00 ~ 24:00|070-7017-6515|
명동홍두깨손칼국수|서울 송파구 마천로51길 32|월요일|010-3780-1601|
인기명 문정점|서울 송파구 법원로11길 7 현대지식산업센터 C동 151, 152호|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2144-5689|
안재식당|서울 송파구 삼전로9길 5-2 1층 103호|월,화요일|0507-1317-1878|
김태완스시 송파본점|서울 송파구 오금로 148|영업시간 매일 11:00 ~ 23:00|02-2202-3303|
태민양꼬치|서울 송파구 백제고분로7길 32-18|매일 16:00 ~ 04:00|02-412-1588|
데블스램&펍 문정법조단지점|서울 송파구 송파대로 167 문정역테라타워 B동 1층 151호|매일 12:00 ~ 01:00|02-2054-3405|
엔제리너스 석촌호수DI점|서울 송파구 석촌호수로 224 1층|매일 08:00 ~ 02:00|02-3431-7590|
신천포차|서울 송파구 석촌호수로12길 8|월,화요일|02-415-7838|
화로구이|서울 송파구 올림픽로 553 1층|매일 00:00 ~ 24:00|02-488-3737|
일일양 석촌호수점|서울 송파구 송파대로49길 52 나인파크 A동 107호|영업시간 월~금 17:00 ~ 23:00|02-418-1177|
돈탐라1977 방이점|서울 송파구 올림픽로32길 19-9 1층|매일 14:00 ~ 24:00|02-415-8382|
난랑 방이본점|서울 송파구 올림픽로32길 11 1, 2층|매일 00:00 ~ 24:00|02-425-0034|
스시153|서울 송파구 위례광장로 170 위례송파 힐스테이트 A동 2층 210호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-403-2215|
복돈|서울 송파구 백제고분로22길 30|영업시간 월~토 06:00 ~ 22:00|02-420-4195|
진성한우곱창 잠실방이점|서울 송파구 올림픽로32길 19 1층|매일 12:00 ~ 03:00|02-422-3469|
태인일식|서울 송파구 송파대로28길 11 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-400-8878|
고든램지버거|서울 송파구 올림픽로 300 롯데월드몰 지하1층|영업시간 매일 10:30 ~ 22:00|02-3213-4797|
시그니엘서울 스테이|서울 송파구 올림픽로 300 81층|영업시간 매일 06:30 ~ 22:00 · 브레이크타임1 매일 10:00 ~ 11:30 · 브레이크타임2 매일 14:30 ~ 18:00|02-3213-1230|
쭈꾸미도사 방이점|서울 송파구 올림픽로32길 22 1층|매일 12:00 ~ 00:00|02-423-5030|
프레스커피|서울 송파구 백제고분로45길 17-3 4층|월요일||
용장어|서울 송파구 송파대로32길 15 가락금호아파트상가 1층 111호|영업시간 월~토 10:00 ~ 22:00|02-401-4959|
군자대한곱창 문정역점|서울 송파구 법원로 114 엠스테이트 A동 1층 114,115호|매일 16:00 ~ 02:00|02-2283-1819|
쏘아베|서울 송파구 위례성대로 178 아이에프빌딩 1층|영업시간 매일 11:30 ~ 22:00|02-430-0345|
맞닿음|서울 송파구 백제고분로45길 34 1층|월~목 11:30 ~ 03:00|02-417-0560|
옥돌현옥|서울 송파구 오금로36길 26-1|영업시간 월,화,목,금,토 11:30 ~ 22:00|02-404-4824|
장원보쌈왕족발|서울 송파구 백제고분로7길 46|매일 00:00 ~ 24:00|02-423-8555|
라미옥|서울 송파구 위례성대로 114 대양코리아나타워 지하1층|영업시간 매일 11:00 ~ 22:00|02-423-1744|
이천쌀밥한상|서울 송파구 오금로 113 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00||
도키도키키친|서울 송파구 백제고분로41길 18 1층|월~토 18:00 ~ 04:00|02-2203-3369|
어부회수산|서울 송파구 백제고분로40길 25 1층|월~토 16:30 ~ 02:00|02-457-2322|
우설화 송파문정역점|서울 송파구 법원로4길 5 송파법조타운 푸르지오시티 1,2층 120~124, 217~224호|영업시간 매일 11:30 ~ 22:00|02-449-8870|
송파아구찜|서울 송파구 오금로44길 50-22||02-403-0327|
경양카츠송리단길점|서울 송파구 백제고분로45길 12|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 14:30 ~ 17:00||
이랑칼국수|서울 송파구 백제고분로41길 6|영업시간 월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-416-0603|
논두렁 우렁쌈밥전문점 본점|서울 송파구 삼전로 79 동명하이텔 1층|영업시간 매일 10:00 ~ 21:30|02-425-3350|
제일곱창|서울 송파구 올림픽로32길 22-13 동도빌딩 1층|월~토 14:00 ~ 24:00|010-7374-1532|
맥도날드 신천점|서울 송파구 올림픽로 108 맥스빌딩 1층|매일 00:00 ~ 24:00|070-7013-1677|
당산오돌 잠실신천점|서울 송파구 백제고분로9길 31 1층|월~목 16:00 ~ 24:00|02-2203-1233|
홍종흔베이커리 올림픽점|서울 송파구 양재대로71길 8 1층|영업시간 매일 09:00 ~ 23:00|02-2135-8955|
스시다원|서울 송파구 삼전로12길 6 1층|영업시간 매일 12:00 ~ 22:00|02-425-6906|
스타벅스 문정역점|서울 송파구 송파대로 167|영업시간 월~금 07:00 ~ 22:00|1522-3232|
메밀집|서울 송파구 백제고분로45길 25 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|02-425-3003|
1954무한등심 잠실점|서울 송파구 올림픽로35길 124 장미종합상가 A 1층 101호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-424-1954|
스타벅스 석촌서호점|서울 송파구 석촌호수로 176 1층|영업시간 매일 07:00 ~ 22:00|1522-3232|
원조마포소금구이|서울 송파구 송파대로 106-13|영업시간 월~토 10:00 ~ 23:00|02-408-5757|
삼방매|서울 송파구 백제고분로45길 23 1층 105호||070-4150-7718|
세라젬웰카페 서울잠실직영점|서울 송파구 석촌호수로 172|영업시간 매일 11:00 ~ 20:00|02-419-0325|
모터시티바이매니멀 잠실점|서울 송파구 백제고분로45길 17-3 2층|월,화요일|02-424-2323|
청춘|서울 송파구 위례성대로 98 삼공빌딩 2층 201호||02-417-3313|
주래등|서울 송파구 정의로8길 13 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-403-9865|
카페로드|서울 송파구 위례성대로16길 14 1층 2호|영업시간 월~금 09:00 ~ 23:00|010-8426-7970|
화삼육|서울 송파구 백제고분로28길 35 지하 1층|월요일|02-424-3312|
단골손님 방이점|서울 송파구 오금로11길 10 2층|월,화,수,목,일 17:00 ~ 03:00|070-8154-3656|
갯마을|서울 송파구 백제고분로34길 41 1층|영업시간 월~토 11:00 ~ 21:30|02-422-4829|
문어세상해천탕 잠실본점|서울 송파구 오금로 169|매일 12:00 ~ 24:00|02-425-0995|
맥도날드 위례신도시점|서울 송파구 위례광장로 290 위례중앙푸르지오2단지 상가 1층 119~122호|매일 00:00 ~ 24:00|070-7209-1519|
스타벅스 아시아선수촌점|서울 송파구 백제고분로 69 애플타워 1층|영업시간 매일 07:00 ~ 22:00|1522-3232|
마운틴누크|서울 송파구 백제고분로45길 32 빌드원빌딩 2,3층|영업시간 월~목 11:00 ~ 21:50|070-4770-1717|
항아리보쌈 거여역점|서울 송파구 거마로 14 청송회관 1층|월요일|02-448-3119|
노아베이커리 잠실엘스점|서울 송파구 올림픽로 119 파인애플 상가 1층 A 18호|영업시간 매일 08:00 ~ 23:00|02-416-7588|
르쉬드서울|서울 송파구 위례성대로12길 18 수빌딩 1층 2호|영업시간 월~금 11:00 ~ 22:00|02-476-9168|
다다풀코스|서울 송파구 위례성대로16길 4-21 1층|월요일|02-422-3349|
소문난곱창|서울 송파구 거마로22길 33|매일 10:00 ~ 01:00|02-443-2797|
24시비사벌 전주콩나물국밥 송파점|서울 송파구 백제고분로 181|매일 00:00 ~ 24:00|02-418-7651|
평창갈비 방이점|서울 송파구 위례성대로 98|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-446-1451|
명불허전원조골뱅이 방이점|서울 송파구 올림픽로32길 23|매일 17:00 ~ 05:00|02-2246-1230|
코코로|서울 송파구 올림픽로32길 41|월~금 18:00 ~ 02:00|02-416-0518|
랜돌프비어 잠실나루점|서울 송파구 올림픽로37길 130 파크리오 A상가 4층 402,403호||02-421-3232|
이낙근찹쌀떡베이커리 오금동본점|서울 송파구 중대로 316|영업시간 매일 07:00 ~ 22:00|02-423-4082|
남원추어탕|서울 송파구 오금로11길 7-12|영업시간 매일 11:00 ~ 21:30|02-421-8163|
항방양육관 방이점|서울 송파구 오금로15길 2 1층|매일 14:00 ~ 02:00|02-418-9988|
토마루해물칼국수|서울 송파구 백제고분로15길 6|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-416-2731|
알라딘양고기|서울 송파구 백제고분로7길 42-16 1층|월~금 16:00 ~ 24:00|02-421-5534|
포유티|서울 송파구 위례성대로18길 28-13 1층|영업시간 매일 11:00 ~ 21:30|02-408-4566|
신양로스터스|서울 송파구 오금로18길 3 1층|월,화,일요일|02-420-3602|
이백 방이점|서울 송파구 양재대로71길 12 세방빌딩 1층|매일 16:00 ~ 03:00|02-413-3651|
세이류|서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크아파트 지하1층 35호|영업시간 월~토 12:00 ~ 21:30|02-418-2288|
하연옥 잠실점|서울 송파구 송파대로49길 61 1층|영업시간 매일 11:00 ~ 21:00|0507-1302-0565|
홍종흔베이커리 송파점|서울 송파구 동남로 157 GB타워 1층|영업시간 매일 08:00 ~ 23:00|02-2135-2261|
차알|서울 송파구 올림픽로 300 롯데월드몰 지하1층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월,화,수,목,토,일 15:00 ~ 16:00||
제주우다|서울 송파구 백제고분로21길 27|월~금 16:00 ~ 24:00|02-419-1932|
페이지|서울 송파구 동남로4길 35 자양빌딩 1층 101호|영업시간 매일 10:00 ~ 22:00|02-402-3702|
리틀넥 잠실|서울 송파구 오금로16길 10-6 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~목 15:00 ~ 17:00|070-7798-1476|
설빙 석촌호수동호점|서울 송파구 석촌호수로 278 여흥레이크빌 1층|영업시간 매일 10:00 ~ 22:00|02-3432-7555|
수가성순두부전문점|서울 송파구 올림픽로 293-19|영업시간 월~금 11:00 ~ 21:50|02-416-0809|
사브레|서울 송파구 송파대로46길 28 2층|영업시간 매일 12:00 ~ 22:00|070-7628-2828|
세광양대창 가락점|서울 송파구 송파대로30길 23 1층|월~금 16:00 ~ 14:50|02-3402-2088|
노포식당 위례점|서울 송파구 위례광장로 120 위례중앙푸르지오 1층|영업시간 매일 11:00 ~ 23:00|02-408-8555|
하선재간장게장|서울 송파구 올림픽로34길 27-22||02-406-6860|
서울김밥|서울 송파구 오금로11길 26|매일 08:30 ~ 24:00|02-425-4993|
뜻한바|서울 송파구 백제고분로42길 6-9 1층|월~토 18:30 ~ 01:00|02-420-8062|
봉땅|서울 송파구 백제고분로41길 42-8 1층|영업시간 매일 11:00 ~ 22:00|010-8821-7769|
능이마을 잠실점|서울 송파구 백제고분로33길 31-6 1,2층||02-421-0030|
착한낙지|서울 송파구 동남로 143|영업시간 매일 11:00 ~ 22:00|02-431-1107|
남한산성 마천점|서울 송파구 마천로39길 5|영업시간 월~토 16:00 ~ 22:00|02-408-8866|
와인에빠진저팔계|서울 송파구 백제고분로9길 45|매일 00:00 ~ 24:00|02-415-3858|
