카페명|주소|영업시간|전화번호|대표사진주소
셀핀다|서울 구로구 디지털로30길 31 코오롱디지털타워빌란트2 1층 110호|월~금 07:30 ~ 20:00|02-2039-0858|
쥬씨 구로깔깔거리점|서울 구로구 디지털로32길 93 1층|월~금 08:00 ~ 23:00||
데이롱카페 오류역점|서울 구로구 경인로20가길 68 행복주택상가동 106호|매일 00:00 ~ 24:00|0507-1387-7725|
달리는커피 서울구로동1호점|서울 구로구 구로중앙로18길 68|월~금 10:30 ~ 21:00|02-6952-9505|
하이퍼커피|서울 구로구 구로동로 180 2층 201호|월~금 08:00 ~ 19:00|070-4117-1002|
더벤티 구로항동점|서울 구로구 서해안로 2108 1층 105호||02-2687-1110|
오늘마카롱|서울 구로구 개봉로11길 10|월,화요일|02-6737-7700|
빽다방 구로이앤씨6차점|서울 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1층 108호|월~금 07:00 ~ 21:00|02-869-1777|
아코케이크|서울 구로구 고척로3길 13||010-8246-2026|
알리바바 구로디지털점|서울 구로구 디지털로31길 20|매일 08:00 ~ 23:00|02-6956-7702|
공차 신도림테크노마트점|서울 구로구 새말로 97 이마트 지하2층|매일 10:00 ~ 23:00|02-2111-1110|
피어나네|서울 구로구 구로동로49길 9-2|둘째,넷째 월요일||
팔공티 구로항동점|서울 구로구 항동 100-11 상가 115동 106호|매일 09:00 ~ 21:00||
차마시는뜰|서울 구로구 개봉로3길 46-1|||
제주몰빵 동양미래대점|서울 구로구 고척동 62-160 8호관 2층|월~금 09:00 ~ 21:00||
리콰이어커피|서울 구로구 고척로19길 2 1, 2층|월요일|070-4524-0910|
카페브리스톨|서울 구로구 연동로 234 하버라인 2단지 상가 1층|매일 09:00 ~ 19:00||
커피온리 동양미래대점|서울 구로구 경인로47길 13 1층|월~금 08:00 ~ 22:00||
카페402|서울 구로구 도림로14길 8||02-858-4020|
이디야커피 메르디앙고척점|서울 구로구 중앙로8길 11 고척월드메르디앙 109동 2호|월~금 09:00 ~ 23:00|02-2613-4209|
까치화방 NC구로점|서울 구로구 구로중앙로 152 1층|매일 10:30 ~ 21:00|02-6923-2154|
우리동네 구로커피집 본점|서울 구로구 디지털로26길 110 동일테크노타운 6차 1층 6102호|월~금 07:00 ~ 18:00|02-830-5295|
카페찹스 구로점|서울 구로구 공원로6가길 52 1층|월~금 08:00 ~ 20:00|070-8670-1738|
빅핑거 구로본점|서울 구로구 구로중앙로19길 23||02-2299-7474|
요거프레소 고척프라자점|서울 구로구 중앙로10길 7 고척프라자 가동 1층 1호|매일 09:00 ~ 23:00|02-2615-7266|
바나프레소 구로비즈메트로점|서울 구로구 디지털로 242 한화비즈메트로1차 109호|매일 07:00 ~ 21:00|070-8998-8918|
댄싱컵 신도림점|서울 구로구 새말로 85 1층|월~금 08:00 ~ 22:00|02-867-6999|
마마지트 신도림점|서울 구로구 새말로 97 테크노마트 5층||010-3349-0813|
루시|서울 구로구 고척로51길 82 포스트파크빌 B01호|월,화,수,금,토,일 10:00 ~ 19:00|010-7723-7550|
콜롬비아스페셜티커피|서울 구로구 경인로 661 신도림푸르지오1차오피스텔 상가 101동 132호|월~금 07:00 ~ 22:00|02-3439-8807|
티포트카페|서울 구로구 구일로8길 20|매일 10:00 ~ 22:00||
매머드익스프레스 구로디지털단지점|서울 구로구 디지털로32나길 17-45 1층 101호|월~금 07:00 ~ 19:00||
토니웍스|서울 구로구 경인로35길 143 한결 1층 101호|월~목 10:00 ~ 21:00|070-7755-8718|
갑자기|서울 구로구 구로중앙로26길 24||070-4064-7225|
컴포즈커피 구일역점|서울 구로구 구일로10길 27 B동 1층 117호|||
히즈라네고양이|서울 구로구 디지털로31길 20 에이스테크노타워5차 1층|월~금 08:00 ~ 23:00|02-830-3861|
온커피|서울 구로구 공원로6나길 26|매일 00:00 ~ 24:00|0507-1369-9491|
50플러스남부카페|서울 구로구 오류로 36-25|||
바롤로커피|서울 구로구 디지털로 300|월~토 07:30 ~ 20:00|02-6344-3955|
아리스타커피 구로구청점|서울 구로구 가마산로25길 9-21 1층|월~금 08:00 ~ 20:00|070-8814-1703|
달피크닉|서울 구로구 새말로 93 신도림태영타운상가 2동 1층 114호||0507-1318-4725|
마마스키즈카페|서울 구로구 경인로 373 문화골든타워 9층||070-8821-0503|
카페젠틀피그|서울 구로구 중앙로1길 18-19 현대우성아파트 상가 1층||02-2066-2516|
카페더빛|서울 구로구 오리로 1100 2층 202호|월,일요일|010-3895-6210|
카페스테이영|서울 구로구 개봉로23가길 76|매일 10:00 ~ 23:00||
더카페 구로코오롱사이언스벨리점|서울 구로구 디지털로34길 43 106호|매일 10:00 ~ 22:00|02-863-0788|
남자커피를말하다|서울 구로구 시흥대로161길 50|월~금 09:00 ~ 22:00||
데이롱카페|서울 구로구 개봉로20길 54 1층|매일 00:00 ~ 24:00||
홀스 구디점|서울 구로구 디지털로32나길 22 홀스|||
세와플|서울 구로구 가마산로26길 11|||
만남커피숍|서울 구로구 디지털로 222||02-830-3848|
레디스페이스|서울 구로구 디지털로31길 12 태평양물산빌딩 1층||02-851-6662|
브런치퀼트|서울 구로구 공원로7길 18 2층||02-6013-3986|
디드앤더크|서울 구로구 서해안로 2261-3 파티오나인 상가 1층|월요일|010-3476-6865|
카페소올소올|서울 구로구 중앙로14가길 46 1층 103호|매일 09:00 ~ 20:30|0507-1330-3194|
빽다방 개봉역북부점|서울 구로구 경인로40길 41 대덕빌딩 1층|매일 07:00 ~ 22:30|02-2688-2220|
필로소피디저트|서울 구로구 부일로17길 133 1층||010-3437-5088|
앨리스브레드&커피|서울 구로구 경서로 12|||
볼트커피|서울 구로구 경인로 546-1|||
해브커피 구로본점|서울 구로구 경인로53길 90|||
트리플에이커피 고척점|서울 구로구 경인로43길 28|||
이디야커피 구로구청점|서울 구로구 가마산로25길 9 네오팰리스 101호|월~금 08:00 ~ 21:00|02-854-4587|
더치앤빈 구로디지털단지점|서울 구로구 디지털로33길 48 대륭포스트타워7차 107호|월~금 07:30 ~ 21:30|02-851-0313|
새벽카페인|서울 구로구 구로중앙로28다길 12 명남더블래스|월요일|010-2901-8734|
푸른달|서울 구로구 도림로20길 18 1층|월,화,수,목,금,일 10:00 ~ 22:30||
프로맘킨더 현대 백화점 디큐브시티점|서울 구로구 경인로 662 현대백화점 디큐브시티 B1|매일 10:30 ~ 19:00 · 브레이크타임 매일 13:30 ~ 14:30|02-2210-9118|
대박커피 구디점|서울 구로구 디지털로26길 90 101동 102호|||
올어바웃차 구로점|서울 구로구 구로중앙로 134 나인스에비뉴 L001호||02-6678-8080|
커피스토리|서울 구로구 중앙로 93||070-7359-7329|
킹콩조아커피|서울 구로구 개봉로12길 33 1층||02-2686-0530|
푸른하늘은하수|서울 구로구 고척로27길 67 삼원빌딩 1층|||
커피마마퀸 신도림역점|서울 구로구 경인로 661 신도림1차푸르지오 1층 106-1호||02-1644-2968|
토프레소 고척동점|서울 구로구 경인로47길 134||02-6414-5632|
팜팜 구로디지털단지역점|서울 구로구 디지털로32나길 17-38|||
쥬씨 구로남부점|서울 구로구 구로동로 241|||
바나프레소 구로지플러스점|서울 구로구 디지털로26길 123 지플러스타워 L층|월~금 07:00 ~ 21:00|070-8998-8985|
코끼리키즈카페|서울 구로구 개봉로3길 36 2층|||
매머드익스프레스 동양미래대점|서울 구로구 경인로47길 31 1층|월~금 08:00 ~ 22:00||
카페나른|서울 구로구 개봉로15길 28 1층|||
롤리팡|서울 구로구 중앙로8길 17|||
카페CCD 구로디지털점|서울 구로구 디지털로33길 48 대륭포스트타워7차 1층 105호|월~금 07:30 ~ 19:00||
이디야커피 성공회대점|서울 구로구 연동로 312 2층|매일 09:00 ~ 23:00|02-2689-2060|
컴포즈커피 개봉푸르지오점|서울 구로구 고척로 123||02-2684-3292|
피크니크 신도림점|서울 구로구 공원로6가길 44 동일빌딩 1층 102호|매일 10:00 ~ 22:00|070-4060-4860|
미카사카페이 포스빌|서울 구로구 새말로 102||070-4063-0980|
ㅋㅋ다방|서울 구로구 디지털로26길 38 G-SQUARE 1층 101호|||
캔마블 커피앤디저트|서울 구로구 구로동로 230 1층||02-830-5239|
카페더|서울 구로구 경인로 31-32||02-2618-5789|
뛰노리방방 구로궁동점|서울 구로구 오리로 1298||02-6339-4993|
컨피덴셜|서울 구로구 개봉로2길 61|매일 09:00 ~ 20:00||
안드레아커피|서울 구로구 신도림로 7 1층|||
낭만커피무인카페|서울 구로구 새말로9길 45 신도림현대아파트 상가동 1층 1호|매일 00:00 ~ 24:00|0506-530-5550|
시월의과자점|서울 구로구 고척로27길 63 1층|매일 11:00 ~ 21:00||
요거프레소 대림역점|서울 구로구 도림로 99 1층|매일 11:30 ~ 24:00|02-6465-1677|
카페57|서울 구로구 부일로9길 57|월~금 09:00 ~ 17:00|02-2612-0153|
다트프린스|서울 구로구 디지털로32나길 34|||
매머드익스프레스 구로삼성IT밸리점|서울 구로구 디지털로33길 27 삼성IT밸리 1층 107-1호|월~금 07:30 ~ 20:00|02-863-0551|
컴포즈커피 개봉시장점|서울 구로구 개봉로17길 10|월~금 08:00 ~ 22:00|02-6092-2007|
그래버커피|서울 구로구 디지털로 238 1층|||
탐앤탐스 신도림테크노마트점|서울 구로구 새말로 97 신도림테크노마트 10층|월~금 09:00 ~ 21:50|02-2111-8800|
커피29|서울 구로구 신도림로11길 33|||
쑤다방|서울 구로구 남부순환로105나길 32-1|월~금 08:00 ~ 20:00|070-4320-0210|
봉자다방|서울 구로구 경인로40길 25|||
더벤티 개봉점|서울 구로구 개봉로 63 1층 109호|월~금 08:00 ~ 22:00|070-8844-6303|
매머드익스프레스 구로시장점|서울 구로구 구로동로26길 119 1층 102호|월~금 07:00 ~ 22:00||
쥬씨 고척시장점|서울 구로구 경인로47길 118|||
유성다방|서울 구로구 구로동로 17-1||02-853-0828|
봄날|서울 구로구 고척로39길 62|월,화,수,목,토,일 11:00 ~ 20:00||
초심커피|서울 구로구 신도림로 16 대림2차아파트 상가 113호|||
헤네커피|서울 구로구 디지털로33길 11 에이스테크노타워 8차 1층|월~금 07:30 ~ 21:00||
팔공티 구로궁동점|서울 구로구 오리로 1310 102호|매일 08:30 ~ 21:30|02-2611-4249|
커피클래식|서울 구로구 경인로 18|매일 09:00 ~ 21:00||
모도커피|서울 구로구 디지털로 271 벽산디지털밸리3차 1층|월~금 07:30 ~ 21:00|02-862-6110|
카페91|서울 구로구 고척로51길 82|월~금 10:00 ~ 21:00||
발아커피 구로점|서울 구로구 가마산로22길 9|월~금 09:00 ~ 22:00|02-861-0006|
카페 쌀로미|서울 구로구 경인로33길 66 1층|월,수,목,금,토,일 09:00 ~ 20:30|02-2614-6886|
바디쉐프 지밸리몰점|서울 구로구 디지털로 300 지밸리비즈플라자 2층 213호|월~금 08:00 ~ 20:30|02-6344-3960|
느린우유협동조합|서울 구로구 남부순환로97길 20-10|||
써니주분|서울 구로구 공원로 27 상가 1층 111호|월~금 09:00 ~ 22:00|02-862-1217|
카페푸름|서울 구로구 구로중앙로7길 28 극동종합상가 2층 203-3호|월~토 10:00 ~ 20:00|070-4610-7047|
커피베이 궁동유펄스점|서울 구로구 부일로13길 45 1,2층|매일 10:00 ~ 21:30|02-2060-2012|
드립하우스|서울 구로구 개봉로 54 개봉빌딩 2층|월,화,목,금 09:00 ~ 21:00||
에이그레이트카페 구로직영점|서울 구로구 디지털로30길 28 마리오타워 106호||02-868-2714|
커피에반하다 구로오류점|서울 구로구 오류로8가길 6 오성타운 102호|월~금 10:30 ~ 22:30|02-2615-2233|
리멤버|서울 구로구 시흥대로163길 15|||
커피디지 구로삼성IT점|서울 구로구 디지털로33길 27 삼성IT밸리 1층 104호|||
커피베이 오류동점|서울 구로구 경인로27길 7 1층 101,102호|매일 08:00 ~ 22:00|02-2688-2686|
커피베이 구로디지털점|서울 구로구 디지털로31길 41 1층 101호||02-830-1157|
블레싱|서울 구로구 구일로2길 51 1층|월요일||
고릴라유아체육카페|서울 구로구 신도림로 78||02-2635-3888|
드립하우스 오류점|서울 구로구 오류로8길 72||02-2686-9600|
해피커피|서울 구로구 남부순환로105길 112 2층|매일 08:00 ~ 19:00|02-2632-5777|
북카페조이|서울 구로구 구로동로8길 7 1층 101호||02-6091-3133|
미스터브리즈커피 13th구로구청점|서울 구로구 가마산로 291|||
요거프레소 개봉2호점|서울 구로구 개봉로3길 94 1층|월~금 10:00 ~ 21:00|02-6326-4868|
게코|서울 구로구 공원로8길 25||010-3621-1067|
땡스커피|서울 구로구 서해안로 2295 익준빌딩 1층 1호|매일 10:00 ~ 21:00||
77 커피숍|서울 구로구 구로중앙로14길 3|||
95도씨 커피앤버블티 지플러스코오롱점|서울 구로구 디지털로26길 123 지플러스코오롱 B1-107호||02-6969-7795|
커피베이 신도림이편한세상점|서울 구로구 경인로59길 7 신도림6차 상가 1층|매일 09:00 ~ 22:00|02-2631-3979|
에이스커피컴퍼니|서울 구로구 고척로25길 53|||
카페인 중독 구로점|서울 구로구 공원로11길 36||02-8515-1111|
24시무인카페온커피|서울 구로구 공원로6나길 26 1층 104호|매일 00:00 ~ 24:00|0507-1369-9491|
마차롱|서울 구로구 디지털로33길 48 대륭포스트타워7차 1층 104호|매일 08:00 ~ 20:30|02-852-7114|
폴리|서울 구로구 개봉로12길 15 1층|월,수,목,금,토,일 09:30 ~ 21:00||
리씽크카페|서울 구로구 경인로 304 1층|||
나우커피 구로역점|서울 구로구 새말로 17|매일 00:00 ~ 24:00||
카페IMT 지타워점|서울 구로구 디지털로26길 38 G-스퀘어 1층|월~금 08:00 ~ 21:00|02-6077-3911|
오가다 서울구로디지털점|서울 구로구 디지털로 288 대륭포스트타워1차 113호|매일 07:00 ~ 23:00|02-867-8533|
루이스커피|서울 구로구 구로중앙로27길 41|||
커피베이 구로디지털단지점|서울 구로구 디지털로32나길 17-22 1층|||
곰미커피|서울 구로구 시흥대로163길 33||02-861-1129|
오세요|서울 구로구 구일로10길 27 SK허브수상가 A동 106호|||
정다방|서울 구로구 신도림로11다길 12||02-672-1219|
매머드익스프레스 오류동점|서울 구로구 오류로 51 1층|월~금 08:00 ~ 20:30|02-3666-3689|
커피사피엔스 구로이앤씨6차|서울 구로구 디지털로31길 41 1층 103호|매일 07:00 ~ 21:00|02-869-8999|
토프레소 고척푸르지오점|서울 구로구 중앙로15길 19||02-2688-3269|
썬다방|서울 구로구 신도림로11다길 13||02-2671-1735|
벤티프레소 구로대륭7차점|서울 구로구 디지털로33길 48 대륭포스트타워7차 1층 105호|월~금 07:30 ~ 19:30||
복고다방랩 구로직영점|서울 구로구 디지털로 306 대륭포스트타워2차 1층||1544-9552|
더치앤빈 구로디지털2호점|서울 구로구 디지털로26길 5 에이스하이엔드타워 1차 104호|월~금 07:00 ~ 21:00|02-830-8511|
강스카페|서울 구로구 오리로 1154-15||02-2625-2258|
두부커피|서울 구로구 중앙로 60|||
매머드익스프레스 구로SKV1점|서울 구로구 부광로 88 구로SKV1 A동 지하 1층 104호|||
커피베이 구로4동점|서울 구로구 구로동로28길 86||02-865-5777|
플레이팡팡|서울 구로구 구일로8길 92 중앙구로하이츠아파트 상가 지하1층|월~금 11:30 ~ 20:30|070-8954-5975|
알라운지|서울 구로구 가마산로 198|||
더치앤빈 구로동점|서울 구로구 구로중앙로32길 12 1층||031-851-2674|
카페드니스|서울 구로구 중앙로15길 100-9||1666-5967|
카페데이즈|서울 구로구 경인로33길 82||02-2060-3841|
컴포즈커피 구로디지털2호점|서울 구로구 디지털로31길 41 이앤씨벤처드림타워 6차 109호||02-801-0018|
희하당|서울 구로구 도림로12길 20 1층 101호|월~금 11:30 ~ 19:00|010-9515-2555|
cafeoho|서울 구로구 오리로22길 51-13||02-891-5732|
카페마카리오스|서울 구로구 오류로8길 90|월~금 09:00 ~ 22:30|02-2619-3636|
미다원|서울 구로구 디지털로 288 대륭포스트타워1차 지하1층|월~금 10:00 ~ 21:00|0507-1427-2350|
커피베이 구로동점|서울 구로구 구로중앙로31길 2||02-857-2193|
데이롱카페 천왕6단지점|서울 구로구 천왕로 9 천왕이펜하우스 상가 106호|매일 00:00 ~ 24:00|010-4047-7724|
폴렌|서울 구로구 개봉로2길 133-25 2층|월~금 09:00 ~ 20:00|070-8691-2759|
망원동티라미수 G타워구로점|서울 구로구 디지털로26길 38 1층|월~금 07:00 ~ 22:00|02-6077-0099|
커피쿡 구로디지털점|서울 구로구 디지털로26길 5 지층 B105호|월~금 07:30 ~ 19:00|02-6735-2525|
매머드커피 구로디지탈점|서울 구로구 디지털로32나길 17-45|||
봄의온도|서울 구로구 고척로51길 58 1층|||
커피에반하다 구로덕의초점|서울 구로구 고척로 203 1층||02-2066-0233|
빅스나인|서울 구로구 항동로3길 4 YJ프라자 1층 105호|매일 09:00 ~ 22:00|02-2060-4626|
로또샹스카페|서울 구로구 남부순환로105길 14||02-837-9969|
꿈을볶는커피하우스|서울 구로구 경인로53길 15 중앙유통단지 라동 3열 지하 1층 편익상가 D-23호||02-6679-2380|
공차 고대구로병원점|서울 구로구 구로동로 148 지하1층 17호|월~금 07:30 ~ 20:30|02-869-8020|
카페가스펠|서울 구로구 도림로20길 11|월~금 11:00 ~ 17:30||
카페제로|서울 구로구 개봉로5길 4||02-6081-2982|
에이스타테크놀로지 카페|서울 구로구 경인로 661 1층 119-1호|월 07:50 ~ 22:50|02-2671-8131|
커피베이 구로항동점|서울 구로구 항동로 42 한양수자인에듀힐즈 상가동 1층 114호||02-2617-5582|
카페쇼콜라|서울 구로구 구로동로8길 89-12 1층 101호||02-866-5508|
카페오늘|서울 구로구 디지털로31길 19|월~금 07:30 ~ 18:00||
유어루틴|서울 구로구 경인로11길 2-4 명성드림주상복합 지하1층 B1~B3호|월요일|02-2060-8035|
공차 NC구로점|서울 구로구 구로중앙로 152 지하1층||02-6923-2102|
유니페|서울 구로구 구일로 130 퀸즈파크 구일 1층 107호|월,일요일|02-855-1256|
카페0517|서울 구로구 개봉로3길 14 1층|월,수,목,금,토,일 11:00 ~ 19:00|02-2616-2343|
은하커피숍|서울 구로구 경인로 285||02-2060-4085|
로얄커피호프|서울 구로구 가마산로 191||02-863-0522|
에일린|서울 구로구 경인로 638||02-6104-8788|
도서관가는길|서울 구로구 중앙로15길 103||02-2060-8081|
언스틸(unsteel)|서울 구로구 경인로47길 48|||
푸른카페|서울 구로구 연동로 240|||
매머드익스프레스 구로구청점|서울 구로구 가마산로 271 구로오네뜨시티 1층 101호|||
브리즈커피|서울 구로구 구일로4길 29||02-856-4000|
뚜즈커피|서울 구로구 남부순환로107길 5|월~금 08:00 ~ 22:00||
(주)대성아트센터|서울 구로구 경인로 662|||
비마이피스|서울 구로구 구일로10길 27 SK허브수 A동 상가 1층 132호||010-5076-0082|
토브카페|서울 구로구 신도림로 87||070-7522-0090|
카페또오늘 구로점|서울 구로구 디지털로 306|매일 08:00 ~ 19:00||
데이롱카페 개봉한진점|서울 구로구 개봉로3길 65 1층|매일 00:00 ~ 24:00|0507-1378-1747|
쥐구멍|서울 구로구 구로중앙로22길 39-20|||
언니네아지트|서울 구로구 경인로65길 44 보미플라자 1층 106호|월요일|02-6741-1515|
착한커피공장|서울 구로구 디지털로34길 27|||
꽃그리는아이 구로항동|서울 구로구 연동로 197 아이온타워3 4층 404,405호|월요일|010-4838-0852|
컴포즈커피 온수북부점|서울 구로구 부일로1길 26-1 1층 102호||02-3666-9644|
누가커피|서울 구로구 경서로3길 3|||
카페인타코|서울 구로구 고척로21길 31 1층|매일 11:00 ~ 01:00||
커피더캠프 구로구청점|서울 구로구 가마산로23길 13 1층||02-6407-1050|
네오베네하우스|서울 구로구 천왕로 9 상가동 105호||02-2688-9946|
먼치빈스|서울 구로구 디지털로33길 12 우림이비즈센터2차 1층 110호|||
엘림커피숍|서울 구로구 디지털로27길 50||02-868-7438|
메르시|서울 구로구 새말로9길 46|매일 10:00 ~ 22:00|070-5226-0794|
제이레서피|서울 구로구 경인로 638 신도림에스케이뷰 2층 210호|||
숙커피숍|서울 구로구 경인로25길 16||02-2060-4272|
어글리 비스킷|서울 구로구 구로동로47길 21-2 1층|매일 09:00 ~ 20:00|010-7321-3508|
여미핫도그&커피|서울 구로구 경인로 433||02-2685-3474|
컴포즈커피 고척아이파크점|서울 구로구 중앙로5길 59 상가동 1층 103호|월~금 08:30 ~ 21:00|070-8287-1972|
손날두 플스카페|서울 구로구 새말로18길 24 지하 1층|월~목 13:00 ~ 23:30|0507-1448-0615|
엔젤S키즈카페|서울 구로구 오리로 1298 3층|월요일|02-3666-2122|
화음|서울 구로구 부일로1길 62 1층|||
더벤티 고척점|서울 구로구 경인로33길 82 1층|월~금 08:30 ~ 21:00|070-8287-3113|
꾸움345|서울 구로구 경인로 158||070-8793-1111|
샘다방|서울 구로구 고척로 235||02-684-1189|
