카페명|주소|영업시간|전화번호|대표사진주소
알콩달콩|서울 양천구 곰달래로 29||02-2602-0100|
카페코지|서울 양천구 남부순환로83길 17 목동센트럴아이파크위브1단지 1-2호|월~금 08:30 ~ 22:00||
달리는커피 서울신월1호점|서울 양천구 지양로3길 7 1층 101호||02-2607-3990|
포레스트카페|서울 양천구 목동동로 33 1층|||
키즈팡|서울 양천구 신정로11길 50-15 2층|월~토 13:00 ~ 20:00|010-2044-1195|
빽다방 목동8단지점|서울 양천구 목동서로 285 황금프라자 1층 101호|월~금 08:30 ~ 23:00|070-4333-1840|
메가MGC커피 신월5동점|서울 양천구 화곡로 104 1층 102호||02-2605-0777|
제라진제과점|서울 양천구 중앙로32길 67 1층 104호|월~토 11:00 ~ 20:00|070-8094-0322|
요거프레소 서서울호수공원점|서울 양천구 남부순환로 432 1층|월,화,수,금,토,일 10:00 ~ 22:00|02-6052-4628|
카페일소뇨|서울 양천구 목동중앙북로 62 1층|영업시간 매일 08:00 ~ 11:00|02-2655-0419|
파라곤플레이|서울 양천구 목동서로 155 파라곤 지하 118호|월~금 12:30 ~ 21:00|02-2062-7576|
컴포즈커피 신월사거리점|서울 양천구 남부순환로40길 2|매일 07:00 ~ 23:00||
부어스트킹|서울 양천구 오목로 205 1층|월,화,수,목,금,일 12:00 ~ 22:00|010-2645-1601|
더벤티 신월사거리점|서울 양천구 가로공원로 100 101호|||
고래다방 - 오늘을 이야기 합니다|서울 양천구 목동중앙북로8길 138 1층 101호|월요일|070-7732-7933|
이층집|서울 양천구 목동중앙남로3가길 33 1층|월,화요일|070-7604-2001|
개버랜드|서울 양천구 목동서로 349 센트럴프라자 2층 211,212호||02-2647-5336|
클래시빈|서울 양천구 목동서로 155 목동파라곤상가 111호|월~토 08:00 ~ 21:00||
브니엘커피로스터스|서울 양천구 가로공원로56길 27-1|||
링키지커피|서울 양천구 중앙로23길 24 1층|월,화요일|010-9947-7907|
유캔두잇 신월점|서울 양천구 화곡로13길 19 1층 104호|월~금 09:00 ~ 02:00|070-4035-6115|
이디야커피 목동신목점|서울 양천구 목동중앙로 85|매일 08:00 ~ 22:00|02-2655-1201|
꿈꾸는다섯손가락|서울 양천구 남부순환로58길 19|||
스모어디저트카페|서울 양천구 목동서로 35 목동프라자 1층 101호|월요일|0507-1351-2281|
카페몽뜨로얄|서울 양천구 신목로6길 29 1층|||
폳|서울 양천구 은행정로4길 20-1 1층|매일 07:00 ~ 21:00|070-7363-8188|
아마스빈 목동파리공원점|서울 양천구 목동서로 77 현대월드타워 1층||02-2642-2778|
티오셀프카페24 목동점|서울 양천구 국회대로 269 1층|매일 00:00 ~ 24:00|0507-1342-0196|
색이랑아이랑|서울 양천구 목동중앙남로3길 46|매일 10:30 ~ 18:00|010-5112-1953|
24시셀프무인카페 신월점|서울 양천구 곰달래로 8|||
컴포즈커피 신정중앙점|서울 양천구 은행정로 19 1층|매일 08:00 ~ 22:00|070-7798-1300|
카페공감|서울 양천구 월정로 141||02-2065-5552|
꼬마노리터 신정이펜하우스점|서울 양천구 신정이펜2로 22||02-6941-1030|
컴포즈커피 목동사랑시장점|서울 양천구 목동중앙남로 61|||
카페인중독 목동점|서울 양천구 오목로50길 24 1층|매일 11:00 ~ 01:00|02-6080-0588|
슬로우벗로스터리|서울 양천구 중앙로45길 8-5 1층|월요일|02-2606-8878|
아마스빈 목동양천구청점|서울 양천구 목동서로 349 센트럴프라자 1층||02-2650-8885|
메가MGC커피 목2동점|서울 양천구 목동중앙본로 116 1층 2호||02-2061-0627|
과일에반하다 프루타 목동신정점|서울 양천구 중앙로43길 14 119동 상가 1층 104호|매일 00:00 ~ 24:00|070-4797-6775|
카페노아|서울 양천구 목동중앙남로3길 23 1층|월~금 08:00 ~ 20:00||
루시카토 플러버 프리미엄 베이커리&브런치 카페|서울 양천구 목동동로 309 행복한백화점 1층|월~금 07:30 ~ 22:00|02-6678-3030|
이디야커피 목동파리공원점|서울 양천구 목동동로 379 광장상가 104호|매일 08:30 ~ 23:00|02-2643-7570|
이디야커피|서울 양천구 신정로 312|||
카페강낭콩|서울 양천구 월정로 234 102호|||
카페힐링빈스|서울 양천구 월정로 8 지02호||02-2644-9801|
카페무수|서울 양천구 중앙로46길 21 1층|월,수,목,금,토,일 10:00 ~ 21:00|0507-1374-9342|
셀렉토커피 양천구청점|서울 양천구 목동동로 53 동문굿모닝탑 상가동 1층 129호|매일 08:00 ~ 23:00|02-2062-1859|
커피에반하다 신월동점|서울 양천구 월정로 159|매일 09:30 ~ 22:00|070-8861-7216|
매머드익스프레스 등촌역점|서울 양천구 목동중앙북로7가길 4 1층|월~금 07:30 ~ 22:00|070-8899-6153|
카페 모카다올|서울 양천구 월정로 60 1층|매일 09:30 ~ 21:00|010-4966-6884|
에이치이에이|서울 양천구 오목로 30 1층|월~토 11:00 ~ 23:00||
꺼내먹어요|서울 양천구 월정로17길 20|||
더벤티 양천구청점|서울 양천구 목동동로 59 로얄프라자 1층 101호|매일 08:00 ~ 22:00|02-2061-1334|
커피에진심을담다|서울 양천구 등촌로 102-1 현정빌딩 103호|월~금 11:00 ~ 21:00||
달그라미|서울 양천구 목동로9길 3 1층|||
카페일분 목동점|서울 양천구 목동중앙북로8길 111 금호베스트빌아파트 상가 102호|매일 00:00 ~ 24:00||
요거프레소 목동2호점|서울 양천구 목동서로 133-2 하나프라자 1층 108호|매일 10:00 ~ 21:00|02-2062-0201|
878커피|서울 양천구 중앙로36길 47 1층|월~금 09:00 ~ 21:00||
이디야커피 신정교점|서울 양천구 신목로 36|월~금 08:30 ~ 23:00|02-2646-8124|
이디야커피 목동파라곤점|서울 양천구 목동서로 155|월~금 09:00 ~ 22:30|02-6091-5353|
아뜰리에101|서울 양천구 목동중앙서로8길 14 2층||010-2408-1936|
쉬라이크스커피|서울 양천구 목동중앙북로1길 37||02-2642-5225|
디닷커피|서울 양천구 목동중앙북로8길 14-14 1층|월,일 13:00 ~ 20:00|010-9619-3137|
컴포즈커피 목동남부법원점|서울 양천구 신월로 387 101호||02-2608-4765|
카페정류장|서울 양천구 은행정로4길 13 1층|월~토 10:00 ~ 21:00|02-2645-5422|
쥬씨 강서고점|서울 양천구 목동중앙남로 24-1|월~토 09:00 ~ 22:30|02-2062-8922|
워니델리(WonyDeli)|서울 양천구 월정로 89-1|||
발도스커피 목동점|서울 양천구 목동중앙본로 119|||
커피볶는카페지팡|서울 양천구 목동중앙북로16길 3||02-2654-7378|
팔공티 목동점|서울 양천구 목동동로8길 11 피엔제이테크빌딩 1층 102호|월~금 10:00 ~ 22:00||
해와롱카페|서울 양천구 오목로13길 3 1층||070-4063-1500|
달곰발|서울 양천구 신정중앙로2길 14 1층|매일 10:00 ~ 22:00||
브라운플랜트|서울 양천구 신월로36길 15 1층|월요일|0507-1341-1797|
더벤티 킴스클럽목동점|서울 양천구 목동동로 309 행복한백화점 목동점 지하1층|||
메가MGC커피 등촌아이파크점|서울 양천구 등촌로 180 1층|월~금 08:00 ~ 21:30|02-2061-9489|
커피라운지|서울 양천구 목동중앙서로 13||02-2646-8253|
라온|서울 양천구 목동중앙남로3길 55|월~금 09:00 ~ 20:00|070-7755-6545|
디저트카페 2월5일|서울 양천구 목동로9길 26|||
커피마마 목동청마루점|서울 양천구 목동남로2길 60-34|||
로커피|서울 양천구 남부순환로59길 16 1층|||
꿀다방|서울 양천구 목동중앙남로 72|||
과일에반하다프루타 화곡점|서울 양천구 화곡로 103||02-2065-6516|
팔공티 신월점|서울 양천구 남부순환로83길 17 1단지상가 123호|월~금 07:30 ~ 22:00|02-2606-7428|
나눔파티카페|서울 양천구 월정로 66 2층 202호|매일 13:00 ~ 23:00 · 브레이크타임 매일 18:00 ~ 19:00|070-7756-1582|
셀렉토커피 양천공원점|서울 양천구 목동서로 301-21 102호||02-2653-0222|
비라이언|서울 양천구 중앙로43길 14 래미안목동아델리체 120동 109,110호|월 12:00 ~ 22:00|02-2692-7579|
카페차차라모|서울 양천구 신월로 295 1층|||
Hey INN|서울 양천구 오목로50길 17 1층 102호|월~금 10:00 ~ 20:00|02-2606-8020|
진심커피 등촌역점|서울 양천구 공항대로 564 1층|월~금 07:30 ~ 21:30||
아울|서울 양천구 곰달래로7길 8|||
희망카페 2호점|서울 양천구 목동동로 375 양천구사회적경제지원센터 1층|월~금 09:00 ~ 18:00|010-8916-2465|
목동커피|서울 양천구 남부순환로83길 17 1단지 상가 28호 1층|월~금 09:00 ~ 21:00||
깡통속의촛불|서울 양천구 오목로 125||02-2094-3194|
소미랑|서울 양천구 남부순환로83길 47 목동센트럴아이파크 408동상가 133호|||
나이스투밋츄|서울 양천구 은행정로18길 12 1층||070-8289-4230|
금호커피숍|서울 양천구 중앙로 245||02-2603-6482|
사월|서울 양천구 오목로 34 1층|매일 09:00 ~ 22:00|02-6489-2019|
달리는커피 서울이대목동점|서울 양천구 목동동로 431||02-2647-4879|
카페마을|서울 양천구 목동중앙북로16길 39|||
행복플러스카페 목동점|서울 양천구 목동서로 33||02-2646-2500|
킹콩샐러드 카페|서울 양천구 지양로17길 1 1층 2호|||
에슬로우커피 목동점|서울 양천구 목동중앙남로 32|||
샵일리터 목동본점|서울 양천구 신정중앙로19길 2|||
쥬씨 신월동점|서울 양천구 지양로 74 1층|||
인더그린|서울 양천구 남부순환로83길 47 목동센트럴 아이파크위브4단지 상가동 2층 4-38호|월~토 09:00 ~ 20:00|02-2699-2159|
라이킷커피|서울 양천구 목동동로12길 41|||
갤러리 사주카페|서울 양천구 오목로 212 2층206호||010-8596-1306|
에스프레소진|서울 양천구 목동중앙북로 111-6 1층 103호|월~금 07:30 ~ 21:00|070-4799-6757|
요거프레소 목동14단지점|서울 양천구 목동동로8길 23 101호|매일 10:00 ~ 22:00|02-2062-7727|
일월십일|서울 양천구 목동중앙남로9길 41 1층|||
물론(mullon)|서울 양천구 오목로 38 1층|월요일|070-4833-0109|
고원이가 커피볶는집|서울 양천구 목동동로 206-5|월~금 07:30 ~ 19:00|02-2061-9503|
길다방|서울 양천구 중앙로 268-1|||
우리지금여기 목동점|서울 양천구 등촌로 32 태영플라자 113,114호|||
카페데이트팜|서울 양천구 신목로 68||070-7771-5567|
청자다방 오목교점|서울 양천구 오목로 315||02-2651-5592|
반하나카페|서울 양천구 목동중앙본로 107 1층||070-4224-6357|
두잉두잉 아트노리터|서울 양천구 남부순환로88길 10 지하 1층 102호||010-4983-0444|
커피니 목동YES24점|서울 양천구 오목로 325 대학빌딩 지하1층|매일 09:30 ~ 21:00|070-5138-2009|
카페TMBT|서울 양천구 월정로 69 1층|||
히스토리카페|서울 양천구 목동중앙남로3가길 74|매일 11:00 ~ 22:00||
카페 블레싱|서울 양천구 신정이펜2로 24 백춘빌딩 1층 101호|월~금 08:00 ~ 19:00|070-7657-0101|
카페그물코|서울 양천구 목동동로10길 16-23 1층|월~토 09:30 ~ 17:00||
블루펭귄|서울 양천구 목동중앙로 135|||
우아|서울 양천구 월정로 111|매일 00:00 ~ 24:00||
빈스|서울 양천구 중앙로48길 40|||
약속다방|서울 양천구 화곡로 96|||
팔공티 양천구청점|서울 양천구 목동동로 63 1층 102호|매일 10:00 ~ 22:00|02-2644-6781|
더나우커피|서울 양천구 목동중앙로13가길 3 양천빌딩 2층||02-2652-0888|
셋째날|서울 양천구 신월로10길 12|월~토 10:00 ~ 21:00||
베르프레|서울 양천구 신월로 194 2층|||
정경|서울 양천구 목동서로 277||02-2645-3961|
커피에반하다 신정네거리점|서울 양천구 신월로 303||02-6081-0483|
워니트리|서울 양천구 오목로46길 27|월,일요일|02-6405-7477|
카페어거스트러쉬|서울 양천구 신월로38길 6|월~금 09:00 ~ 22:00|02-6084-8080|
신월커피 이호점|서울 양천구 목동중앙북로4길 39 1층||070-8776-8572|
카페빛나|서울 양천구 남부순환로29길 19 101호|월~금 08:30 ~ 20:00|070-8883-2619|
와플베르비에|서울 양천구 목동동로 293|월~금 07:30 ~ 20:00||
카페라온하제|서울 양천구 목동서로 291 제이월드빌 1층 101호|월,화,수,목,일 09:30 ~ 20:00|010-2240-3832|
쉘브르|서울 양천구 중앙로 290|영업시간 월~토 18:00 ~ 01:00|02-2695-7090|
쿠스치노커피|서울 양천구 목동서로 349|월~금 08:00 ~ 22:00|02-2650-8070|
플라워카페 루|서울 양천구 목동서로 401||02-592-7205|
달라논나|서울 양천구 은행정로5길 24-1 1층||02-6081-1976|
플랫빈|서울 양천구 오목로 64||02-2603-9585|
토브커피|서울 양천구 목동서로 285|매일 10:30 ~ 21:30||
루키즈더아트|서울 양천구 남부순환로 609 4층 401호||010-5711-5385|
카페시선|서울 양천구 신정로 275 신트리 2단지 상가 103호|영업시간 월 10:00 ~ 14:00|070-7799-2360|
딩푸|서울 양천구 목동서로 133-2|||
더컵스|서울 양천구 목동서로 100 관리동상가 1층|월~금 07:30 ~ 19:00|02-2652-9399|
카페&쿡킹 랩 이령|서울 양천구 오목로38길 31|월,수,목,금,토,일 09:30 ~ 22:00|02-6015-2300|
요거프레소 목동1단지점|서울 양천구 목동서로 37 1층|둘째,넷째 월요일|02-2062-0237|
날쌘카페 신정점|서울 양천구 은행정로5길 38 1층 103호|매일 10:00 ~ 20:00|070-8848-8507|
호두랑파이랑 목동점|서울 양천구 등촌로 16 이화빌딩 1층||02-2645-5553|
커피에반하다 양천신월점|서울 양천구 지양로 25 용민아파트상가 101호||02-2601-3381|
롤리팡|서울 양천구 곰달래로 20 중남빌딩 지하1층|||
헬로로아|서울 양천구 목동중앙북로16길 62||02-2655-2155|
카페아인|서울 양천구 중앙로 235 1층||02-2696-6020|
카페 담소|서울 양천구 목동동로 53 상가 1층 135호|월~금 10:00 ~ 20:00|070-8028-3510|
매머드익스프레스 목2동점|서울 양천구 목동중앙북로 73 덕수프라자 1층 103호|월~토 07:30 ~ 22:00|02-6084-0721|
뚜뜨마카롱카페|서울 양천구 목동로19길 38|||
펠리스커피|서울 양천구 목동동로 55|월요일||
카페게이트 목동파리점|서울 양천구 목동서로 61 양지빌딩 105호|월~금 09:00 ~ 23:00|02-2061-8201|
카페쥬아쥬|서울 양천구 목동중앙남로 100 성원아파트상가 102동 109호|||
동그라미커피숍|서울 양천구 화곡로4길 34||02-2695-9800|
쥬씨 신목중점|서울 양천구 목동중앙로 89 1층 109호|||
뜰안에커피|서울 양천구 가로공원로 161|||
오가다 서울목동파라곤점|서울 양천구 목동서로 155 목동 파라곤 제지1층 제상가 비130호|매일 11:00 ~ 21:00|02-2652-0543|
카페게이트 신정점|서울 양천구 신월로 322 1층||02-2645-1555|
언덕아래카페|서울 양천구 목동중앙남로2길 23|||
제이드커피|서울 양천구 은행정로4길 25 상가 1층 106호|월~금 08:00 ~ 20:00|010-2992-9045|
슈슈커피|서울 양천구 신정중앙로21길 37 1층 101호|월~금 09:30 ~ 20:00|02-6015-3050|
성진|서울 양천구 은행정로 70|||
공주밤빵커피왕자|서울 양천구 신월로24길 26|||
라테라이트|서울 양천구 지양로 46 1층|||
디저트테이블|서울 양천구 목동동로 206-5 1층||02-2652-3740|
목동가배|서울 양천구 목동중앙북로8나길 24 1층|매일 10:00 ~ 18:00|010-5555-3481|
매머드익스프레스 목동현대41타워점|서울 양천구 목동동로 293 현대41타워 1층 13호|매일 08:00 ~ 21:00||
킁킁커피 목동1호점|서울 양천구 목동중앙남로3길 63|매일 08:00 ~ 21:00||
꼬꼬마실내놀이터|서울 양천구 목동중앙남로 72||070-4203-4541|
카페보스 서울신월점|서울 양천구 월정로29길 28|||
쏘피스|서울 양천구 신월로 369 성배법조빌딩 1층||010-2936-2352|
먼데이피크닉 목동점|서울 양천구 목동중앙북로8가길 4|매일 10:00 ~ 22:00|02-546-3538|
일상다완|서울 양천구 중앙로36길 14 1층|매일 11:00 ~ 22:00|070-8776-9300|
셀렉트커피|서울 양천구 오목로 211|||
서서울|서울 양천구 남부순환로58길 33 105호|매일 10:00 ~ 21:00||
카페가나르|서울 양천구 신월로 370||02-2651-0888|
카페커피콩|서울 양천구 목동로9길 1||02-2699-1147|
도시의숲|서울 양천구 중앙로46길 5||010-2664-0113|
카페코너|서울 양천구 목동동로10길 10||02-6216-0220|
카페이유|서울 양천구 가로공원로 162 1층||02-2602-5635|
바느질하는바리스타|서울 양천구 은행정로5길 12 1층||02-2062-2062|
곰달래꿈마을카페|서울 양천구 곰달래로 36 1층||02-2602-3839|
트러스트커피 목동점|서울 양천구 목동동로 233-1 드림타워 1층 106호|||
토프레소 목동14단지점|서울 양천구 신목로 23-2||02-2652-9126|
스윗츄|서울 양천구 오목로52길 17 1층||010-5472-8035|
카페게이트 양천구청점|서울 양천구 목동서로 349 센트럴프라자 1층 124호||02-2655-2569|
카페오르|서울 양천구 은행정로17길 13|||
데이롱 카페 목동로데오점|서울 양천구 신정중앙로19길 7 춘당아네시스 1층 101호|매일 00:00 ~ 24:00|010-4089-6460|
커피나누기|서울 양천구 목동동로 437|||
홍콩다방 염창역점|서울 양천구 공항대로 634|||
커피에반하다 신월하나빌딩점|서울 양천구 남부순환로66길 17 하나빌딩 2층||02-6408-1705|
탭플레이 목동점|서울 양천구 목동서로 221 목동굿모닝탑상가 1층 112호|월~금 07:40 ~ 18:00|02-2644-0220|
카페모먼트|서울 양천구 은행정로17길 80 상가1층 102호|||
수플레듀 오목교점|서울 양천구 오목로 326|매일 12:00 ~ 21:00||
요거프레소 은행정로점|서울 양천구 은행정로 16|매일 10:00 ~ 22:00|02-2651-5857|
까페온고|서울 양천구 목동중앙본로 35||02-2061-7713|
빵파는커피집|서울 양천구 중앙로46길 3|||
스코마일|서울 양천구 신목로 83|월~토 10:00 ~ 20:00|02-6405-7055|
모스토니|서울 양천구 목동 924 KT목동IDC센터 1층||02-1661-5674|
카페 로칼레|서울 양천구 목동중앙로13가길 14 1층|월~금 07:00 ~ 18:00||
카페숲|서울 양천구 목동동로10길 19 1층|월 10:00 ~ 20:00||
오늘|서울 양천구 지양로 82 1층|매일 08:00 ~ 21:00|02-2065-8862|
비비스콘|서울 양천구 화곡로13길 13 1층|월~금 08:00 ~ 18:00||
커피베이 강서초교점|서울 양천구 월정로 29 1층|매일 08:00 ~ 23:00|02-2692-2628|
카페이루|서울 양천구 목동동로 87 양천구민체육센터 1층|||
오!해피데이|서울 양천구 남부순환로59길 6||02-2065-8600|
카페펀코|서울 양천구 신정로 312||02-2608-2777|
컴포즈커피 신월7동점|서울 양천구 지양로7길 4 1층||070-7333-0114|
merci|서울 양천구 목동중앙남로 77||02-6369-2841|
커피보니 신월점|서울 양천구 신월로 203 B3호,B4호|||
유캔두잇 서울목동신정점|서울 양천구 목동로15길 13||02-6487-2215|
예맛당|서울 양천구 목동중앙북로8길 138 101호||02-2654-3116|
ABC커피 목2동점|서울 양천구 목동중앙본로 113 2동 1층 103호||070-8839-3694|
커피365|서울 양천구 목동중앙서로7가길 31 1층 102호|매일 10:00 ~ 22:00||
커피다인|서울 양천구 월정로 101 샤르망 1층||02-2699-7922|
