카페명|주소|영업시간|전화번호|대표사진주소
카페달보드레|서울 강북구 오패산로77길 32|||
미녀무당들의 수다방|서울 강북구 삼양로 517 1층|월,수,목,금,토,일 10:00 ~ 20:00|010-5905-8319|
꿈꾸는슬라임|서울 강북구 한천로 984 2층|매일 11:00 ~ 19:30|02-999-1772|
솔다방|서울 강북구 도봉로8길 70|||
토기장이의 집|서울 강북구 4.19로 36-3||02-900-0750|
세라믹카페 루나플로르|서울 강북구 삼양로149길 6-12|||
카페미르|서울 강북구 한천로 988|||
더홀릭 미아사거리점|서울 강북구 도봉로8길 12 301호||1688-4797|
콩당|서울 강북구 오패산로 410 1층|월~금 07:00 ~ 22:30|02-902-4113|
카페프리헷 미아뉴타운점|서울 강북구 삼양로19길 102 상가 302호|매일 00:00 ~ 24:00|010-6734-6653|
쉘위커피|서울 강북구 노해로 90|월요일||
와이블랙 수유점|서울 강북구 인수봉로72길 9||02-6956-2771|
카페루아|서울 강북구 도봉로95길 55 1층|매일 10:00 ~ 21:00||
커피소리|서울 강북구 솔매로50길 68|||
마이컵오브티|서울 강북구 덕릉로 26-12|월요일||
댕스데이|서울 강북구 노해로8길 29 현대크리스탈 3층 301호|매일 11:00 ~ 23:00||
세븐다이스 보드게임카페 삼양점|서울 강북구 삼양로 169 3층||02-982-8248|
유월보름|서울 강북구 도봉로29길 16 1층|월~금 10:30 ~ 20:00||
서울강북지역자활센터 봄꽃피는자리 우이점|서울 강북구 삼양로149길 16-17 1층||02-984-1414|
커피베이 강북수유점|서울 강북구 한천로 1095 2층||02-903-1225|
달리는커피 서울강북구청점|서울 강북구 노해로 76 민스빌 1층 2호|매일 09:00 ~ 22:00|02-998-6582|
나드카페|서울 강북구 삼양로 323 나드빌딩 1층|||
수다방|서울 강북구 한천로132길 87|||
금다방|서울 강북구 한천로140길 38|||
파이데이|서울 강북구 노해로21길 86 아임빌 1층|매일 09:00 ~ 21:00|010-9980-2712|
뛰노리방방 번동본점|서울 강북구 한천로109길 47 2층|월,수,목,금,토,일 11:00 ~ 19:00|02-6052-7952|
용커피|서울 강북구 오패산로30길 6|||
히치케이커|서울 강북구 한천로139가길 14 초이스빌딩 1층||010-7466-8856|
공차 롯데미아점|서울 강북구 도봉로 62 지하2층||02-944-1931|
커피에반하다 솔밭공원점|서울 강북구 삼양로 585||070-4042-0419|
쏨사탕은|서울 강북구 도봉로101길 71 백산빌딩 1층 101호||010-9228-6759|
미아듀얼카페|서울 강북구 도봉로13길 58 2층|월요일||
마을찻집고운울림|서울 강북구 인수봉로 159 한신대학교 신학대학원 장공기념관 지하1층|월~금 10:00 ~ 21:00|070-4119-4116|
약속다방|서울 강북구 수유로 80|||
디블랑|서울 강북구 도봉로81길 12|||
카페라움|서울 강북구 덕릉로 1|||
에그메이트|서울 강북구 한천로160길 18 1층|월~금 09:00 ~ 21:00|010-4667-9810|
별커피숍|서울 강북구 솔매로 118-1|||
다미베베|서울 강북구 솔매로50길 48 1층|월~금 08:00 ~ 19:00||
키즈카페놀자|서울 강북구 삼양로 308||070-4082-6113|
옹쥬르|서울 강북구 솔매로50길 32 지하층|월~목 08:30 ~ 20:00|010-4963-9461|
커피베이 미아유병원점|서울 강북구 도봉로 77 1층 101호||070-8801-2170|
어떤하루 미아점|서울 강북구 덕릉로 122|||
놀아줄개|서울 강북구 솔샘로 203|||
스그릿가든|서울 강북구 한천로 1116 2층|월,일요일|070-4440-8869|
커피에반하다 강북미아점|서울 강북구 삼양로27길 80 두산위브상가 1층 103호||070-4190-7594|
스토리방방 수유점|서울 강북구 삼양로 293 서영프라자 2층|||
로즈커피숍|서울 강북구 도봉로53길 11 2층|||
탑브릭스 강북점|서울 강북구 삼양로87길 46|매일 10:00 ~ 22:00|070-7543-5691|
카페보니또 서울번동점|서울 강북구 오현로 195||02-984-1008|
카페플로리안|서울 강북구 솔샘로67길 63|||
노말커피|서울 강북구 도봉로76길 30 원하우스 1층|월,수,목,금,토,일 10:00 ~ 20:00|0507-1392-0870|
도심속오아시스 낙타다방|서울 강북구 한천로144길 23-10 104호||070-8233-2349|
디어더글러스|서울 강북구 삼양로79길 35-37 1층|매일 08:00 ~ 19:00|010-5184-8407|
카페 테이크알|서울 강북구 도봉로76길 12|||
애정지수|서울 강북구 노해로11길 36 101호|매일 11:00 ~ 20:00||
럼블도씨|서울 강북구 오패산로 122 1층 카페 럼블도씨|월~금 08:00 ~ 21:00|070-8672-9364|
감성커피 미아민병원점|서울 강북구 도봉로 155||02-988-1825|
허브뜨락|서울 강북구 삼양로181길 226||02-991-7897|
노아|서울 강북구 삼양로179길 32||070-7777-1913|
감성커피 수유역점|서울 강북구 한천로 1043 1층|매일 09:00 ~ 23:00|02-2039-7904|
100X커피|서울 강북구 도봉로87길 47 1층|매일 11:00 ~ 23:00||
주연다방|서울 강북구 도봉로67길 13||02-980-0911|
크림앤버터|서울 강북구 인수봉로 316 지하1층 1호|월,화,수,금,토,일 11:00 ~ 21:00|02-990-0411|
공차 미아뉴타운점|서울 강북구 삼양로27길 19 204동 2층 118호|매일 07:00 ~ 23:00|02-982-3056|
쥬씨 삼양점|서울 강북구 솔샘로 232 1층|||
라로커피|서울 강북구 삼양로 348|||
뿐쮸|서울 강북구 삼양로 241|||
커피에반하다 수유2동주민센터점|서울 강북구 한천로 1118|매일 09:00 ~ 22:00|070-4413-0562|
카페테바 우이점|서울 강북구 삼양로 615||02-905-5400|
아메니따|서울 강북구 월계로37길 33||02-988-5768|
키쉬미뇽 수유역사점|서울 강북구 도봉로 지하 338 지하 1층 414-105호|매일 07:00 ~ 22:00||
홍|서울 강북구 덕릉로40길 79|||
카페공방 향|서울 강북구 삼양로27길 52 1층||02-987-2019|
케이엠법률카페|서울 강북구 삼양로139가길 11||02-984-7474|
카페 시월생|서울 강북구 한천로 1121|월~금 10:00 ~ 22:00||
화이트 커피앤펍|서울 강북구 인수봉로 166||02-997-1999|
낙과유수|서울 강북구 도봉로101길 59 1층|매일 09:00 ~ 22:00|02-990-8808|
비원하프|서울 강북구 오현로4길 12 상가 104호|월~토 10:30 ~ 21:00||
프리마클라쎄카페|서울 강북구 노해로 68 황제빌딩 1층|매일 09:00 ~ 22:00|02-3676-0255|
자모크커피 수유점|서울 강북구 노해로 23||02-997-0770|
백억커피 미아사거리점|서울 강북구 월계로7길 67|||
이브릭|서울 강북구 4.19로12길 8|매일 10:00 ~ 22:00|02-996-2358|
요거프레소 번동점|서울 강북구 오현로32길 4-3|매일 10:00 ~ 22:00|02-987-8422|
커피에반하다 강북도봉로점|서울 강북구 도봉로13길 37||02-981-5535|
정커피숍|서울 강북구 오패산로 413||02-902-3421|
레이랑|서울 강북구 도봉로19길 10-2 1층|매일 12:00 ~ 20:00|010-3308-3150|
카페프리헷 수유점|서울 강북구 삼각산로 143-1 수유벽산아파트 B상가 1층 102호|매일 00:00 ~ 24:00|010-2663-0157|
은하수|서울 강북구 도봉로95길 21 1층|월,수,목,금,토,일 11:00 ~ 23:00|02-900-7515|
요거프레소 광산사거리점|서울 강북구 삼각산로 164 102호|월~금 09:00 ~ 22:00||
예하커피|서울 강북구 한천로150길 43|||
커피베이 강북인수점|서울 강북구 삼양로 437 성아빌딩 1층|월~금 09:00 ~ 22:00|02-996-1219|
압구정 샌드위치 수유점|서울 강북구 노해로23길 49|||
코이|서울 강북구 삼각산로 95 2층|월~금 11:00 ~ 23:00|010-7535-6077|
컴어크로스|서울 강북구 삼양로54길 124||0507-1319-9461|
우이163|서울 강북구 삼양로163나길 12 1층|매일 10:00 ~ 22:00|02-420-3958|
아트카페 미야|서울 강북구 한천로105길 7 번동주공1단지종합상가 1층 110호|매일 12:00 ~ 19:00|070-7766-0777|
쉬즈베이글 (덕대점)|서울 강북구 삼양로 526|||
커피바실리아|서울 강북구 삼양로 541|||
요거트월드 수유점|서울 강북구 오패산로 395 1층|||
메리골드|서울 강북구 삼양로149길 30||02-997-1470|
봉명동내커피 서울강북구점|서울 강북구 인수봉로 149 1층 101호|||
요거프레소 미아뉴타운점|서울 강북구 삼양로27길 19 201동 110호|월~토 11:00 ~ 21:00|02-988-7773|
커피쿡 수유점|서울 강북구 한천로 1046-1||02-6403-2526|
만남커피숍|서울 강북구 솔샘로 270-1 2층|||
보니더펫|서울 강북구 삼양로 579|||
카페시공간|서울 강북구 수유로 56 1층|매일 11:00 ~ 21:00|010-2528-9231|
쿤데라KUNDERA|서울 강북구 4.19로 39||02-996-3601|
카베|서울 강북구 솔매로44길 5||02-988-2779|
에소피아 로스팅팩토리|서울 강북구 노해로17길 42|월~금 11:00 ~ 18:00 · 브레이크타임 월~금 13:30 ~ 14:30|02-905-3307|
모제커피|서울 강북구 오현로 168-5 1층|월~금 10:00 ~ 18:00|010-3194-0228|
커피에반하다 미아사거리점 스마트카페|서울 강북구 도봉로8길 8|||
카페오동|서울 강북구 오현로 117||02-982-9467|
듀베이크|서울 강북구 솔샘로31길 6|||
라시에스타|서울 강북구 삼양로19길 138|||
빽다방 419사거리점|서울 강북구 삼양로 507 1층|매일 08:00 ~ 22:00|0507-1370-1419|
파라스파라 델리|서울 강북구 삼양로 689 파라스파라 서울 라운드동 지하 1층|월~금 09:00 ~ 21:00|02-3408-5060|
인정커피|서울 강북구 도봉로 52|매일 10:00 ~ 22:30|02-6312-6026|
카페,오전|서울 강북구 삼양로 372-1 1층|월~토 10:00 ~ 20:00|02-6080-0507|
떡카페 세모|서울 강북구 한천로144길 63||02-997-6598|
은성다방|서울 강북구 도봉로 257 2층|||
북한산|서울 강북구 4.19로 37||02-991-0626|
오로라카페|서울 강북구 도봉로 386 1층|매일 10:00 ~ 23:00||
메종|서울 강북구 한천로115길 20||02-987-0892|
카페달팽이|서울 강북구 삼양로93길 22|||
비틀즈|서울 강북구 삼양로 672||02-907-2571|
까칠한 코끼리콩물이야기|서울 강북구 한천로 1017||070-8825-1112|
지오|서울 강북구 4.19로2길 4|||
커피마마 하늘비전점|서울 강북구 인수봉로77길 20||02-994-7954|
길다방커피숍호프|서울 강북구 도봉로13길 39 지하 1층||02-983-8353|
아이빅쓰리커피엔드케이스|서울 강북구 도봉로13길 29 1층||010-9796-4757|
펜트하우스|서울 강북구 솔샘로 327 테마빌딩 502호|||
카페 시속0km|서울 강북구 오현로 145 강북문화정보도서관 1층|월요일|02-981-0025|
카페클라우드|서울 강북구 삼양로 660||070-8843-1401|
해성커피숍|서울 강북구 도봉로 41-1|||
금화다방|서울 강북구 한천로 1098 2층|||
커피엔드케이스 수유점|서울 강북구 한천로 1148||010-5518-7492|
유캔두잇 서울수유점|서울 강북구 수유로4길 58 1층 102호|월~금 09:00 ~ 20:00|02-980-9479|
귀빈다방|서울 강북구 한천로 942||02-992-2836|
오렌지보트|서울 강북구 삼양로112길 9-4|||
카페드롭인|서울 강북구 삼양로19길 25|매일 00:00 ~ 24:00||
카페712|서울 강북구 오현로 18||070-4150-1116|
에이폰드|서울 강북구 덕릉로24길 41-1||02-988-8648|
카페1123|서울 강북구 월계로37길 91 상아C빌딩 1층||070-6052-1861|
착한커피|서울 강북구 도봉로96길 19|||
카페봉|서울 강북구 노해로 125||070-7167-1545|
우주사주카페|서울 강북구 월계로3길 39|||
개밥드슈|서울 강북구 수유로12길 14 1층|월~금 10:00 ~ 18:00||
수정다방|서울 강북구 삼양로 192|||
아임요거트그렐|서울 강북구 덕릉로 22-2|매일 10:30 ~ 23:30||
청록원|서울 강북구 삼양로173길 36-1||02-900-2924|
카페생명나무|서울 강북구 삼양로 220||02-988-2735|
화잇트|서울 강북구 오현로 18|월~토 10:30 ~ 20:00||
도토리카페|서울 강북구 노해로33길 10|||
아는카페|서울 강북구 노해로23길 55||02-999-2654|
리틀콩콩랜드|서울 강북구 솔샘로 223|||
노란코끼리 수유사거리점|서울 강북구 도봉로 285 1층||02-907-8090|
커피에반하다 강북구청점|서울 강북구 한천로139길 10||02-999-6753|
까로치아 수유점|서울 강북구 덕릉로41길 99 1층||02-990-7274|
용커피|서울 강북구 도봉로13길 22|||
위드커피|서울 강북구 숭인로 3|||
타임커피호프|서울 강북구 도봉로 371||02-900-9931|
길다방|서울 강북구 솔매로 60||02-945-9923|
피카|서울 강북구 도봉로 351||02-905-9703|
카페프리 헷 번동점|서울 강북구 월계로37길 91 상아C빌딩 1층 104호|매일 00:00 ~ 24:00|010-3498-4198|
브라운벤치|서울 강북구 수유로12길 27-8|||
커피베이 솔샘역점|서울 강북구 솔샘로 203 1층|월~금 10:00 ~ 20:00|02-987-1157|
기찻길7080라이브|서울 강북구 삼양로 657|||
달디유|서울 강북구 월계로7길 66 1층|월,일요일||
나우커피 번동점|서울 강북구 오현로31길 129|||
구름선인장|서울 강북구 인수봉로 152-1|매일 10:00 ~ 20:00||
수유다방호프|서울 강북구 도봉로 259||02-945-5326|
모어댄커피|서울 강북구 삼양로27길 56 1층||070-8286-2900|
브루맨|서울 강북구 4.19로 31|월,수,목,금,토,일 12:00 ~ 23:00|02-6407-6629|
솔샘커피|서울 강북구 인수봉로12길 7|||
굿모닝커피|서울 강북구 한천로132길 23 1층|매일 07:30 ~ 20:00||
안녕크로플|서울 강북구 삼양로149길 6-12 1층|월,목,금,토,일 09:00 ~ 19:00||
카페보스 수유점|서울 강북구 삼양로77가길 18|||
디오카페|서울 강북구 솔매로31길 2|||
옐로우|서울 강북구 화계사길 50|월~토 10:00 ~ 20:00||
카페매그놀리아|서울 강북구 한천로 1146||02-993-1061|
꽃커피숍|서울 강북구 솔샘로64길 29||02-945-3500|
몽애|서울 강북구 노해로 9|영업시간 매일 13:00 ~ 21:00||
마마파파|서울 강북구 인수봉로61길 12-6 1층|||
샤모니|서울 강북구 삼양로 663||02-902-7007|
빽다방 삼양시장점|서울 강북구 솔매로 52|매일 08:00 ~ 22:00|070-4027-3328|
울트라커피&카페드림|서울 강북구 월계로 173 꿈의숲아트센터 1층|월,화,수,목,일 10:30 ~ 20:00|02-2289-5419|
503갤러리카페|서울 강북구 덕릉로24길 26||02-994-2211|
청맥다방|서울 강북구 삼양로 302||02-985-0142|
WORLD OF BOARD GAME 보드게임|서울 강북구 도봉로87길 9||02-6959-3213|
콩쥬|서울 강북구 도봉로 313 1층|월~금 08:00 ~ 17:00||
엘리스|서울 강북구 한천로131길 17|||
애드커피|서울 강북구 도봉로18길 149|||
루나카라|서울 강북구 삼각산로 86 위너빌 B동 1층 102호|월~토 08:00 ~ 19:30|02-6398-8838|
카조|서울 강북구 인수봉로51길 15|영업시간 월,화,목,금,토,일 13:30 ~ 21:00||
