카페명|주소|영업시간|전화번호|대표사진주소
늘|서울 영등포구 선유로55길 11 1층|영업시간 월~금 12:00 ~ 18:00|070-4035-4617|
커피빈 여의도교보증권카페점|서울 영등포구 의사당대로 97 교보증권빌딩 2층|영업시간 월~금 07:00 ~ 20:00|02-785-8845|
스타벅스 여의도한양증권점|서울 영등포구 국제금융로6길 7 한양증권빌딩 1층|영업시간 월~금 07:00 ~ 19:00|1522-3232|
메가MGC커피 영등포전화국사거리점|서울 영등포구 국회대로 646 1층||02-2676-0656|
커피빈 여의도신영증권별관점|서울 영등포구 국제금융로8길 6 2층|영업시간 월~금 07:00 ~ 22:00|02-782-1125|
겟댓샷 롯데백화점 영등포점|서울 영등포구 경인로 846 1층|영업시간 매일 10:30 ~ 20:00|02-2164-5170|
브라운스케일|서울 영등포구 경인로71길 70 벽산디지털밸리 A동 1층 103-2호|영업시간 월~목 08:00 ~ 22:00|010-8383-8390|
디저트39 동여의도점|서울 영등포구 의사당대로1길 25 하남빌딩 1층 115호|영업시간 월~금 07:30 ~ 22:00|02-780-6004|
스낵룸|서울 영등포구 영등포로 203-2 1층|영업시간 화~일 12:00 ~ 24:00||
너와마실|서울 영등포구 문래북로 35 1층|영업시간 월~금 09:00 ~ 22:00|02-2637-5676|
스타벅스 선유도역1번출구점|서울 영등포구 양평로 128|영업시간 월~금 07:00 ~ 20:00||
메가MGC커피 보라매역점|서울 영등포구 여의대방로 137 1층||02-833-1033|
곳온니플레이스 여의도점|서울 영등포구 의사당대로 38 여의도더샵아일랜드파크 103동 1층 107호|영업시간 월~금 08:00 ~ 22:00|02-761-0724|
이디야커피 신풍역점|서울 영등포구 신풍로 52-1|영업시간 매일 09:00 ~ 23:00|02-848-7885|
메가MGC커피 양평역점|서울 영등포구 양산로 53 월드메르디앙비즈센터 1층 105호|영업시간 월~금 07:30 ~ 22:00|02-2165-0022|
카페패딩턴|서울 영등포구 대방천로 172 1층|영업시간 월~금 09:30 ~ 21:30||
매머드커피 여의도S점|서울 영등포구 국제금융로2길 37 에스트레뉴 1층 107호|영업시간 월~금 06:00 ~ 22:00|070-8849-4096|
이넬|서울 영등포구 대방천로 244 1층|영업시간 월~금 09:00 ~ 19:00|0507-1375-8984|
투썸플레이스 여의도CGV점|서울 영등포구 국제금융로 10|영업시간 월~금 07:00 ~ 22:00|02-6137-5377|
주빈커피 여의도본점|서울 영등포구 의사당대로 127 롯데캐슬엠파이어 상가 2층 119호|영업시간 월~금 10:00 ~ 22:00|02-782-7970|
카멜커피 더현대서울점|서울 영등포구 여의대로 108 지하1층|영업시간 월~목 10:30 ~ 20:00|02-3277-0758|
이디야커피 영등포본동점|서울 영등포구 영신로19길 15|영업시간 월~금 08:30 ~ 23:00|02-780-8110|
마리커피|서울 영등포구 영신로19길 18|영업시간 매일 09:00 ~ 24:00|02-833-4445|
안스허니카페|서울 영등포구 국회대로 675 1, 2층|영업시간 월~금 08:00 ~ 20:00||
이디야커피 영등포구청점|서울 영등포구 당산로 110|영업시간 월~금 08:00 ~ 22:00|02-2068-6055|
메가MGC커피 신길중앙점|서울 영등포구 도신로 234 1층||02-832-7077|
켄싱턴호텔 여의도 더뷰라운지|서울 영등포구 국회대로76길 16 14층||02-6670-7331|
이디야커피 신길역점|서울 영등포구 영등포로 353|영업시간 매일 07:30 ~ 23:00|02-832-5988|
테오의1.5층|서울 영등포구 영등포로 130 진로아파트상가 1층 101~102호||070-8888-5547|
커피소녀|서울 영등포구 의사당대로 38 더샵아일랜드파크 1층 101호|영업시간 매일 08:00 ~ 24:00|02-780-1199|
카페드옥토브르 문래점|서울 영등포구 선유로 27 대륭오피스텔 103호|영업시간 월~금 08:00 ~ 21:00|02-2677-1834|
보통의낭만|서울 영등포구 양평로20길 8 1층||070-8250-1101|
스타벅스 여의도신한투자증권타워점|서울 영등포구 여의대로 70 1층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
메가MGC커피 여의도역점|서울 영등포구 여의나루로 42 여의도종합상가 1층|영업시간 매일 07:00 ~ 21:00|02-783-7779|
이디야커피 당산중앙점|서울 영등포구 당산로 159 1층|영업시간 월~금 07:00 ~ 23:00|02-2677-7073|
메가MGC커피 영등포구청역점|서울 영등포구 당산로 130 1층|영업시간 매일 08:00 ~ 23:00|02-2678-1013|
투썸플레이스 영등포CGV점|서울 영등포구 영중로 15 타임스퀘어 4층|영업시간 매일 10:00 ~ 21:00|02-2636-2388|
마우나커피|서울 영등포구 여의대방로43길 11-5 1층|영업시간 월~금 10:00 ~ 19:00|02-2135-8839|
애로우팩토리양궁카페 영등포점|서울 영등포구 영중로6길 12 포레스트힐시티 2층|영업시간 월~금 16:00 ~ 24:00|02-2671-3121|
여의도커피|서울 영등포구 여의대방로 386 진주상가 2층 11,12호|영업시간 월~금 09:00 ~ 17:30|070-7719-8983|
공간다반사|서울 영등포구 선유로55길 3 1층|영업시간 화~토 12:00 ~ 22:00|070-7785-2224|
스타벅스 타임스퀘어2F점|서울 영등포구 영중로 15 타임스퀘어 2층|영업시간 매일 10:30 ~ 22:00|1522-3232|
이디야커피 영등포중앙점|서울 영등포구 영중로 37|영업시간 매일 08:00 ~ 22:00|02-2068-9928|
메가MGC커피 서여의도점|서울 영등포구 국회대로72길 17 KCC파크타운 1층|영업시간 월~금 07:00 ~ 21:00|02-785-7770|
아도|서울 영등포구 도림로125길 16 1층|영업시간 매일 12:00 ~ 24:00|010-6325-7490|
메가MGC커피 여의도파크원점|서울 영등포구 여의대로 108 파크원타워1 지하 2층||02-2118-0136|
데이즈커피|서울 영등포구 63로 36 리버타워 지하1층||02-782-5979|
카페281|서울 영등포구 당산로49길 11|||
커피빈 여의도34번지점|서울 영등포구 국제금융로 52 심팩빌딩 1층|영업시간 월~금 06:30 ~ 18:00|02-783-2043|
포엣룸|서울 영등포구 도림로141가길 4 1층|화요일|010-2523-9149|
커피볶는집 하드앤빈스|서울 영등포구 63로 45|영업시간 매일 10:00 ~ 22:00|02-784-8887|
폴바셋 롯데마트양평점|서울 영등포구 선유로 138 1층|영업시간 매일 10:00 ~ 21:00|02-2672-7090|
메가MGC커피 영등포역남부점|서울 영등포구 영신로19길 26-1 1층||02-833-7077|
이디야커피 여의도역점|서울 영등포구 의사당대로 108 아일렉스상가 지하1층|영업시간 월~금 08:00 ~ 22:00|02-786-6622|
빽다방 당산역점|서울 영등포구 양평로 28-1 1층|영업시간 월~금 08:00 ~ 21:30|02-2069-1965|
카페마마스 여의도IFC몰점|서울 영등포구 국제금융로 10 IFC몰 지하1층 156호||02-6137-5156|
네가있어고마워|서울 영등포구 양평로28길 33 아트리버빌 J동 1층카페 네가 있어 고마워|영업시간 월~금 08:30 ~ 20:00|070-7537-1180|
버밀당 베이커리|서울 영등포구 영등포로28길 19|영업시간 월~금 08:00 ~ 20:00||
할리스 대림역점|서울 영등포구 도림로 140|영업시간 매일 10:00 ~ 23:00|02-834-1000|
카페아에 여의도점|서울 영등포구 여의대방로67길 8 104호|매일 07:00 ~ 02:00|02-780-6618|
도즈렛커피|서울 영등포구 도신로29길 4 1층|영업시간 화~토 09:00 ~ 19:00|02-847-2627|
메가MGC커피 선유도비즈타워점|서울 영등포구 양평로19길 4 1층||02-2671-7749|
반|서울 영등포구 당산로47길 20|화요일|070-7780-7914|
텐퍼센트커피 여의도점|서울 영등포구 국제금융로6길 30 1층|영업시간 월~금 07:00 ~ 18:30|02-780-2421|
카페달싸|서울 영등포구 당산로33길 9|||
빽다방 동여의도점|서울 영등포구 국제금융로 86 롯데캐슬아이비상가 1층 124호|영업시간 월~목 09:00 ~ 21:00|02-786-0020|
아홉|서울 영등포구 국회대로 580-7 1층|영업시간 월~금 08:00 ~ 18:00|070-8648-2060|
카페 모리|서울 영등포구 영중로10길 9 2층 201호|영업시간 화~일 11:00 ~ 22:00|02-2631-0608|
빽다방 여의도시범상가점|서울 영등포구 63로 45 시범상가 7동 13호|영업시간 매일 07:00 ~ 22:00|02-761-6916|
빽다방 대림역점|서울 영등포구 도림로 144|영업시간 화~일 08:00 ~ 22:00|02-832-8188|
초이에스프레소커피샵|서울 영등포구 도신로 206||02-3475-0650|
필그림커피로스터스|서울 영등포구 영신로9라길 12 승진빌딩 1층|영업시간 매일 10:00 ~ 19:00|02-6092-0913|
세라비보드카페|서울 영등포구 영등포로50길 5 3층|매일 13:00 ~ 03:00|02-2635-8446|
카페라이|서울 영등포구 신길로 165 3, 4층|영업시간 월,화,목,금,토 10:00 ~ 21:00|02-8788-8888|
리브어트레이스|서울 영등포구 도신로15라길 5-10 1층|화요일|010-3497-8292|
컴포즈커피 신길점|서울 영등포구 신풍로 93||010-6272-9159|
이디야커피 남부고용센터점|서울 영등포구 양산로 71 1층|영업시간 월~금 08:00 ~ 21:00|02-2635-2560|
무인카페 유유얼셀프 도림점|서울 영등포구 도림로 371 1층|매일 00:00 ~ 24:00||
린네스가든|서울 영등포구 여의나루로 77-1 월드비전빌딩 1층 102호||02-783-4877|
할리스 전경련회관점|서울 영등포구 여의대로 24 전국경제인연합회회관 지하1층 B109~111호|영업시간 월~금 07:00 ~ 21:00|02-786-3485|
스타벅스 신세계타임스퀘어B2점|서울 영등포구 영중로 9 신세계백화점 B관 지하2층|영업시간 월~목 10:30 ~ 20:00|1522-3232|
커피그래피티|서울 영등포구 양평로28다길 3|영업시간 월~금 10:00 ~ 18:00|010-2125-5801|
공차 타임스퀘어점|서울 영등포구 영중로 15 2층|영업시간 매일 10:00 ~ 22:00|02-2638-2745|
유어보울|서울 영등포구 문래로 180|영업시간 화~금 09:00 ~ 20:00||
롤롤|서울 영등포구 영중로 15 6층|영업시간 월~금 15:00 ~ 21:00||
인하스빈스|서울 영등포구 국제금융로6길 33 맨하탄빌딩 지하 1층 44호|영업시간 월~금 07:00 ~ 19:30|02-785-5003|
빽다방 KBS본관점|서울 영등포구 의사당대로 38 1층|영업시간 월~금 07:00 ~ 21:00|02-783-0783|
애프터워크클럽|서울 영등포구 도림로133길 10 1층|영업시간 화~금 13:00 ~ 21:50||
크로닉|서울 영등포구 당산로35길 7 1층|영업시간 월~금 07:30 ~ 19:30|070-8838-0347|
컴포즈커피 영등포구청한솔빌딩점|서울 영등포구 국회대로38길 6 한솔빌딩 1층 101호||02-2672-7878|
79파운야드 영등포포레나점|서울 영등포구 국회대로50길 20 영등포센트럴 1층 121,122호|영업시간 매일 10:00 ~ 22:00|02-2635-2355|
이디야커피 신길썬프라자점|서울 영등포구 신길로 42 1층|영업시간 월~금 08:00 ~ 22:00|02-835-2205|
컴포즈커피 영등포시장역점|서울 영등포구 국회대로50길 20 포레나영등포센트럴|매일 00:00 ~ 24:00||
컴포즈커피 신풍역점|서울 영등포구 대방천로 155 신풍두산위브센티움 1층 105호|영업시간 매일 08:00 ~ 22:00|02-6297-0015|
스타벅스 타임스퀘어B2점|서울 영등포구 영중로 15 지하2층|영업시간 매일 10:00 ~ 22:00|1522-3232|
커피랩스로스터리 문래하우스디점|서울 영등포구 선유로3길 10 하우스디비즈 1층 108~111호|영업시간 월~금 08:00 ~ 22:00||
폴바셋 영등포타임스퀘어점|서울 영등포구 영중로 15 타임스퀘어 2층 교보문고|영업시간 매일 10:30 ~ 22:00|02-2638-2372|
지오네|서울 영등포구 버드나루로 129 107호|영업시간 화~토 11:00 ~ 20:00|010-8073-9610|
메가MGC커피 문래에이스하이테크점|서울 영등포구 경인로 775 에이스하이테크시티 1층 110호|영업시간 월~금 07:00 ~ 19:00|02-3439-0988|
메가MGC커피 당산중앙점|서울 영등포구 당산로 214 1층|영업시간 매일 08:00 ~ 22:00|02-3667-7077|
달콤쌉싸름한커피|서울 영등포구 당산로33길 9||02-2677-8522|
폴바셋 여의도IFC몰점|서울 영등포구 국제금융로 10 IFC몰 L2층|영업시간 월~금 07:30 ~ 22:00|02-6137-5757|
메가MGC커피 문래SKV1센터점|서울 영등포구 선유로9길 10 1층 125호||02-2635-3336|
브루다 여의도역|서울 영등포구 여의나루로 42 여의도종합상가 1층 104호|영업시간 월~금 06:00 ~ 17:00|070-8888-4096|
메가MGC커피 신길힐스테이트점|서울 영등포구 신길로34길 1 1층|영업시간 매일 08:00 ~ 22:00|02-847-7077|
공차 여의도미원빌딩점|서울 영등포구 국제금융로 70 미원빌딩 1층||02-786-3500|
키노양평|서울 영등포구 양산로 66 1층|영업시간 화~금 08:00 ~ 18:00|02-2631-3838|
하얀과자점|서울 영등포구 국제금융로 70 미원빌딩 1층 108호|영업시간 월~금 09:00 ~ 18:00|02-782-0326|
디저트39 당산역점|서울 영등포구 당산로 214 당산삼성래미안 상가1동 107-1호|영업시간 월~금 08:30 ~ 22:00|02-2672-5949|
보드카페아쿠아|서울 영등포구 여의대방로51길 13 지하1층||02-6338-9339|
컴포즈커피 여의도점|서울 영등포구 국제금융로8길 19 중앙빌딩||02-780-3109|
리브레리|서울 영등포구 양산로25길 3 1층|영업시간 화~금 12:00 ~ 22:00|02-6080-1197|
이파네마|서울 영등포구 양평로22라길 1 대우미래사랑2차 104동 102호||070-7715-9696|
스멜팅커피|서울 영등포구 당산로 4-1 1층|영업시간 월~금 09:00 ~ 22:00||
플레이인더박스 더현대서울점|서울 영등포구 여의대로 108 5층|영업시간 월~목 10:30 ~ 20:00||
스윗차징|서울 영등포구 은행로 29 정우빌딩 1층 121호|영업시간 월~금 07:00 ~ 20:00|070-8873-8866|
이디야커피 한국수출입은행점|서울 영등포구 은행로 38 한국수출입은행빌딩|영업시간 월~금 07:30 ~ 23:00|02-761-1763|
커피팩토리쏘 물류점|서울 영등포구 영등포로86길 12 1층||02-848-5501|
두더지손가게|서울 영등포구 당산로52길 31-1 1층|월,화,일요일||
넘버28|서울 영등포구 국회대로53길 28 1층|영업시간 매일 10:00 ~ 22:00||
설빙 당산점|서울 영등포구 양평로 67 한강포스빌 2층 202, 203호|영업시간 매일 11:00 ~ 23:00|02-2679-3690|
파스쿠찌 영등포병원점|서울 영등포구 당산로31길 10 영도빌딩 1층|영업시간 월~금 07:30 ~ 21:00|02-2679-1999|
더리틀꼬르소|서울 영등포구 영등포로33길 7-1 1층|영업시간 월~금 09:00 ~ 19:00||
메가MGC커피 대림사거리점|서울 영등포구 시흥대로 629 1층||02-831-8323|
컴포즈커피 문래힐스테이트점|서울 영등포구 문래로 84 문래힐스테이트 상가동 1층 102호|영업시간 매일 08:30 ~ 22:30|070-5227-3636|
분|서울 영등포구 양산로 138-1 102호|영업시간 매일 09:00 ~ 22:00||
커피팩토리쏘 다방점|서울 영등포구 여의대방로43나길 10-1 1층||02-842-5501|
이디야커피 영등포역코레일점|서울 영등포구 경인로 846 영등포역 구내 지하1층|영업시간 매일 08:00 ~ 22:00|02-2636-5606|
허니크림|서울 영등포구 여의대방로 375 아일렉스타워 1층 106호|영업시간 월~금 08:00 ~ 22:00||
커피한잔|서울 영등포구 영등포로46길 3-1 2층|영업시간 매일 12:00 ~ 23:00||
이디야커피 도림점|서울 영등포구 도신로15길 40|영업시간 매일 08:00 ~ 24:00|02-832-0300|
여니커피|서울 영등포구 대림로 191|영업시간 월~금 08:30 ~ 20:00|010-7414-2284|
더치앤빈 문래점|서울 영등포구 경인로 775 에이하이테크시티 1층 108호|영업시간 월~금 07:00 ~ 19:00|070-4176-8980|
아마렐로|서울 영등포구 가마산로 395 1층|영업시간 화,수,금,토,일 10:00 ~ 19:00|0507-1368-0113|
쿠키굽는고양이|서울 영등포구 도신로4길 27|영업시간 매일 08:30 ~ 20:00||
어프로치커피 여의도점|서울 영등포구 국회대로74길 20 맨하탄21리빙텔 1층|영업시간 월~금 08:00 ~ 17:00||
카페포유|서울 영등포구 여의도동 8|||
카페베네 영등포구청점|서울 영등포구 당산로 138|영업시간 월~금 08:00 ~ 22:00|02-2672-6232|
커핑마스터|서울 영등포구 선유서로34길 13 1층|화요일|070-8126-7201|
파란만잔 여의도점|서울 영등포구 국제금융로8길 19 중앙빌딩 1층 112,113호|월~금 01:00 ~ 20:00||
커피빈 IFC몰2호점|서울 영등포구 국제금융로 10 지하2층|영업시간 월~금 06:30 ~ 23:00|02-6137-5054|
노해|서울 영등포구 영등포로 118 103호||010-9619-4994|
이디야커피 영등포그랜드점|서울 영등포구 양산로9길 15 그랜드타워 1층 101호|영업시간 매일 08:00 ~ 22:00|02-2633-3386|
이디야커피 KBS별관점|서울 영등포구 국제금융로8길 27-9 동북빌딩 1층|영업시간 월~금 08:00 ~ 21:50|02-785-7554|
매머드익스프레스 영등포구청역점|서울 영등포구 당산로31길 16 1층|영업시간 월~토 07:30 ~ 22:00|02-6083-7773|
이디야커피 국회의사당역점|서울 영등포구 의사당대로 22 1층|영업시간 월~금 07:30 ~ 22:00|02-783-6840|
커피온|서울 영등포구 버드나루로 104||02-2634-7003|
빽다방 양평중흥S클래스점|서울 영등포구 선유서로24길 6 106호|영업시간 월~금 08:00 ~ 22:00|02-2675-5880|
이디야커피 국회대로점|서울 영등포구 국회대로72길 4 아이비피아빌딩 1층 2호|||
공차 영등포역점|서울 영등포구 영중로 10 1, 2층|영업시간 월~금 07:00 ~ 23:00|02-2676-7735|
커피101스트릿 당산점|서울 영등포구 당산로49길 11 DSBC빌딩 1층|||
스티머스|서울 영등포구 국회대로66길 23 산정빌딩 104호|영업시간 월~토 07:00 ~ 16:00|02-780-5554|
진을림|서울 영등포구 신풍로 31-14|영업시간 매일 10:00 ~ 22:00|02-831-5971|
커피기업 동여의도점|서울 영등포구 국제금융로6길 26|영업시간 월~금 07:00 ~ 20:00|02-6277-1888|
홈|서울 영등포구 도림로143길 1-6 1층|영업시간 화~일 12:30 ~ 23:00|0507-1383-5440|
이디야커피 문래역점|서울 영등포구 문래로 89 문래비즈타워 1층|영업시간 월~금 08:00 ~ 22:45|02-2677-3233|
카페 쿠수키|서울 영등포구 영신로45길 12 1층 101호|영업시간 화~금 11:00 ~ 19:00|010-7210-0542|
삼백커피 오륜점|서울 영등포구 국제금융로8길 34 오륜빌딩 1층||070-7721-3543|
봉스 세상의커피|서울 영등포구 시흥대로 671 1층 17호|영업시간 월~금 08:00 ~ 18:00|02-831-5511|
까페마음|서울 영등포구 영신로20길 12-3|||
맘모스커피익스프레스|서울 영등포구 당산로 175|||
투썸플레이스 신길점|서울 영등포구 신길로 162|||
무의미|서울 영등포구 도신로 51 1층 104호|영업시간 화~금 10:00 ~ 21:00|02-6953-9520|
엔제리너스 롯데제과양평사옥점|서울 영등포구 양평로21길 10|영업시간 월~금 07:30 ~ 20:00|02-2169-3802|
이디야커피 서여의도점|서울 영등포구 국회대로72길 17 KCC파크타운 1층 101호|영업시간 월~금 08:00 ~ 21:30|02-3775-3788|
시원재|서울 영등포구 국회대로 750||02-782-1468|
더벤티 문래점|서울 영등포구 선유로 76 동국메뜨리앙 1층 103호|영업시간 월~금 07:30 ~ 21:00|02-2678-3828|
스마일플라워앤카페|서울 영등포구 국제금융로 70|영업시간 월~토 07:30 ~ 22:00|02-784-9788|
메가MGC커피 신풍역점|서울 영등포구 신풍로 48 1층|영업시간 매일 08:00 ~ 22:00|02-844-7077|
컴포즈커피 영등포리드원점|서울 영등포구 양산로 91 리드원지식산업센터 1층 111호|영업시간 월~금 07:30 ~ 18:00|070-8648-3849|
에딧76|서울 영등포구 여의대로 108 파크원 타워2 1층||02-3458-4026|
노스모킹|서울 영등포구 영신로39길 3 골드리츠 1층 102호|화요일||
스텀프커피|서울 영등포구 당산로 47|영업시간 월~금 07:30 ~ 22:00|070-7612-1056|
이디야커피 양평동2가점|서울 영등포구 선유서로25길 19 1층 101호|영업시간 월~금 08:30 ~ 21:00|02-362-9505|
매머드익스프레스 문래점|서울 영등포구 선유로 76 동국메뜨리앙 1층|영업시간 월~금 07:00 ~ 19:00|02-2679-3842|
카페비|서울 영등포구 영등포로5길 31 동애빌딩 1층|영업시간 매일 10:30 ~ 23:59||
클로리스 더케이타워점|서울 영등포구 여의나루로 50 한국교직원공제회관 지하 1층 B1-14호|영업시간 월~금 07:30 ~ 18:00|02-783-7523|
언유절|서울 영등포구 당산로36길 12 상가 104호|영업시간 월~금 08:00 ~ 21:00|070-8887-5001|
요거프레소 대방점|서울 영등포구 가마산로 587|영업시간 매일 08:00 ~ 24:00|02-832-8137|
마앤나|서울 영등포구 영신로 219 코오롱스타폴리스 1층 108호|영업시간 화~금 11:00 ~ 22:00|010-7408-5520|
3노트커피|서울 영등포구 의사당대로1길 25 하남빌딩 1층 119호|영업시간 월~금 07:00 ~ 17:30|0507-1371-1139|
타이거슈가 여의도IFC몰점|서울 영등포구 국제금융로 10 스트리트샵 SS001호|영업시간 월~금 11:00 ~ 21:00|02-6137-5264|
꼬마대통령 보라매점|서울 영등포구 신풍로 66 2층|영업시간 매일 10:00 ~ 21:00|02-835-3377|
이디야커피 당산버드나루점|서울 영등포구 버드나루로 87 미진오피스텔 102호|영업시간 월~금 07:00 ~ 23:00|02-2678-7740|
달콤커피 영등포로터리점|서울 영등포구 경인로 900 여의도더리브스타일 101동 121호|영업시간 매일 09:00 ~ 21:00|070-8873-2004|
트리플A커피 대방점|서울 영등포구 여의대방로 308 1,2층|||
공차 대림점|서울 영등포구 대림로29길 13 쌍용플래티넘-s 1층 104호|영업시간 매일 11:00 ~ 23:00|02-831-7536|
이디야커피 신길성애병원점|서울 영등포구 여의대방로53길 27||02-833-7321|
모먼트|서울 영등포구 문래북로 60 1층|영업시간 월~금 07:00 ~ 18:00||
우주곰커피 영등포구청점|서울 영등포구 양산로 127 1층|영업시간 월~금 07:00 ~ 21:00|02-2636-5825|
양화카페|서울 영등포구 선유로 314 1층|||
이디야커피 대림1동점|서울 영등포구 도림로 198 1층|영업시간 매일 09:00 ~ 22:00|02-832-8842|
라운지247|서울 영등포구 신길로 119 신길뉴타운 한화꿈에그린 상가동 B101호|매일 00:00 ~ 24:00|010-4838-0247|
컴포즈커피 여의도KBS점|서울 영등포구 의사당대로 38 여의도더샵아일랜드파크 102-108호||070-5029-0033|
우주커피|서울 영등포구 도림로 432 1층|영업시간 월~금 12:00 ~ 14:00||
커피플레이스|서울 영등포구 양평로12길 13 1층||02-2068-3007|
렐란디|서울 영등포구 국회대로 780 엘지에클라트지하1층12호|||
페이브 영등포아델포레점|서울 영등포구 신길로 29 105동 1층 104호|영업시간 매일 08:30 ~ 22:00|02-835-3669|
테일러커피 더현대 서울|서울 영등포구 여의대로 108 더현대서울 지하1층||02-3277-8516|
이디야커피 신길중앙점|서울 영등포구 도신로 229|영업시간 월~금 08:00 ~ 23:00|070-7717-8287|
콩자루|서울 영등포구 여의나루로 113 공작상가 112호|영업시간 월~금 09:00 ~ 20:00||
더벤티 동여의도점|서울 영등포구 여의대방로69길 28|영업시간 월~금 06:30 ~ 17:00|02-761-0224|
드롭탑 위더스영등포점|서울 영등포구 영중로 55 1층|영업시간 매일 08:00 ~ 22:00|02-2088-1114|
이디야커피 영등포아크로타워점|서울 영등포구 국회대로54길 10 아크로타워스퀘어상가 1동 1층 2호|영업시간 월~금 08:00 ~ 22:50|02-2678-0411|
에프비커피로스터스|서울 영등포구 선유로54길 7 1층|영업시간 월~금 09:00 ~ 20:00||
그라놀로지 여의도IFC점|서울 영등포구 국제금융로 10 IFC몰 L1층 153호|영업시간 월~금 08:00 ~ 22:00||
극락왕생|서울 영등포구 경인로77길 14 영문빌딩 지하1층 B05호|영업시간 화~일 12:00 ~ 21:00|0507-1446-2469|
유아마이젤라또|서울 영등포구 도림로 425 1층|월,화요일|010-4373-8687|
레드테이프|서울 영등포구 가마산로65길 5 1층|영업시간 월~금 08:00 ~ 21:00||
이디야커피 선유도역점|서울 영등포구 양평로 126|영업시간 월~금 08:30 ~ 23:00|02-2632-1544|
매머드익스프레스 영등포우체국점|서울 영등포구 경인로 841|영업시간 월~금 07:30 ~ 19:30|02-2677-4242|
매머드커피 여의도증권가점|서울 영등포구 국제금융로2길 36|영업시간 월~금 06:30 ~ 19:00|070-8860-4096|
아마스빈 여의도2호점|서울 영등포구 국제금융로6길 30 1층||02-785-5008|
메가MGC 커피 양평중흥S클래스점|서울 영등포구 선유서로24길 6 1동 1층 114호|영업시간 월~토 07:30 ~ 22:20|02-2675-0705|
이디야커피 힐스테이트클래시안점|서울 영등포구 신길로28길 9|영업시간 매일 08:00 ~ 22:00|02-848-0759|
35cm|서울 영등포구 영신로40길 16 나로센터 1층|영업시간 월~토 09:00 ~ 18:00||
쉬즈베이글 영등포점|서울 영등포구 영등포로 198-1||070-8887-5590|
꾸밍|서울 영등포구 영등포로57길 9 103호|영업시간 월~토 08:00 ~ 18:00|010-4401-0516|
하이쇼콜라|서울 영등포구 신길로 287 101호|영업시간 화~일 11:00 ~ 00:00|010-5945-4254|
보훈커피|서울 영등포구 국회대로76길 33||02-783-6937|
마치커피|서울 영등포구 국제금융로 78 홍우빌딩 1층|영업시간 월~금 08:00 ~ 20:00|02-785-8988|
브루다 한국노총|서울 영등포구 국제금융로6길 26 한국노총 1층|영업시간 월~금 06:30 ~ 17:00|0507-1351-2096|
커피유슬리스|서울 영등포구 디지털로54길 3||02-6369-1027|
가베5225|서울 영등포구 당산로52길 25 1층|영업시간 월~금 11:00 ~ 20:00|070-4237-9776|
금운|서울 영등포구 당산로26길 6-1 1층 101호|영업시간 매일 12:00 ~ 18:00|010-2657-8452|
모프커피앤베이크샵|서울 영등포구 신길로 119 신길뉴타운한화꿈에그린 상가 1층 112동 B112호|영업시간 매일 09:00 ~ 20:00|02-831-9446|
이디야커피 대림3동점|서울 영등포구 대림로 212|영업시간 매일 08:00 ~ 22:00|02-833-0088|
마이커피|서울 영등포구 양평로 18 1층|영업시간 월~금 08:30 ~ 22:00||
리스트레또|서울 영등포구 영신로34길 34||02-2634-5890|
카페토우토우|서울 영등포구 도림로125길 16 1층|영업시간 월,화,목,금,토,일 13:00 ~ 21:30|0507-1302-7254|
도레도레 영등포롯데점|서울 영등포구 경인로 846 4층||02-2630-6794|
카카오바스켓|서울 영등포구 의사당대로 38 더샵아일랜드파크 1층 102동 111호|영업시간 월~금 10:00 ~ 20:00|02-6941-1293|
엔제리너스 영등포역사점|서울 영등포구 경인로 846 3층|영업시간 월,화,수,목,일 07:00 ~ 22:00|02-2670-8391|
스트릿츄러스 타임스퀘어점|서울 영등포구 영중로 15 4층|영업시간 매일 10:30 ~ 22:00|02-2068-9384|
심플리 에스프레소바|서울 영등포구 선유로 269 1층 54호|영업시간 월~금 07:30 ~ 20:00|010-5676-9402|
홍콩다방 여의도오투테라스점|서울 영등포구 의사당대로 83 오투타워 지하1층|영업시간 월~금 10:00 ~ 20:00|0507-1364-0312|
올로르|서울 영등포구 양평로14길 11 1층|영업시간 매일 08:00 ~ 22:00|070-8852-7007|
매머드익스프레스 당산이레빌딩점|서울 영등포구 선유동2로 57 이레빌딩 본관(구관)내 1층||070-8650-4977|
컴포즈커피 서여의도점|서울 영등포구 국회대로70길 18 한양빌딩 1층|영업시간 매일 07:00 ~ 20:00||
마호가니 롯데백화점 영등포점|서울 영등포구 경인로 846 지하1층|영업시간 월~금 08:00 ~ 22:00|02-2164-5088|
카페스터닝|서울 영등포구 은행로 29||02-785-0290|
덕수다방|서울 영등포구 당산로30길 3||02-677-2784|
이디야커피 보라매역점|서울 영등포구 여의대방로 141|영업시간 매일 08:00 ~ 22:00|02-832-8595|
아리스타커피 서여의도점|서울 영등포구 국회대로66길 19 프리베로오피스텔 1층 102호|영업시간 월~금 07:00 ~ 22:00|02-761-9775|
라온|서울 영등포구 여의대방로19길 4-1 지하 1층|영업시간 월~금 10:00 ~ 23:00|02-848-6432|
카페왕왕왕드리|서울 영등포구 경인로114나길 6|||
올드다이스보드게임|서울 영등포구 영신로41길 2 지하1층|영업시간 화~일 11:00 ~ 21:00||
