맛집명|주소|영업시간|전화번호|대표사진주소
부뚜막청국장|서울 구로구 개봉로 56|영업시간 매일 10:00 ~ 22:00|02-2683-7997|
이자카야나무 구로디지털단지점|서울 구로구 디지털로32나길 38 서림빌딩 2층|매일 15:30 ~ 05:00|02-856-6787|
투썸플레이스 신도림디큐브시티점|서울 구로구 경인로 662 2층|영업시간 매일 09:00 ~ 24:00|02-2210-9233|
스타벅스 구로디지털로점|서울 구로구 디지털로33길 11 에이스테크노타워 8차 1층|영업시간 월~금 07:00 ~ 19:00|1522-3232|
한우마당 늘푸른점|서울 구로구 디지털로26길 98 디지털탑프라자 2층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 16:00|02-830-3233|
롤링파스타 구로디지털역점|서울 구로구 디지털로32길 79 2층|영업시간 매일 11:30 ~ 20:30 · 브레이크타임 매일 14:30 ~ 16:00|02-868-0410|
조선갈비실록 구로점|서울 구로구 경인로 572|영업시간 매일 11:00 ~ 22:30|02-853-5500|
홍두깨 손칼국수|서울 구로구 오류로8길 53||02-2616-6528|
스시하루|서울 구로구 디지털로26길 98 디지털프라자 2층 202호|영업시간 월~금 11:30 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-856-7701|
병천순대|서울 구로구 오류로 41-1|영업시간 월~토 11:00 ~ 21:30|02-2060-1120|
라그릴리아 신도림디큐브시티점|서울 구로구 경인로 662 별관 2층|영업시간 월~금 11:00 ~ 22:30|02-2210-9255|
일미양꼬치 구로디지털단지역점|서울 구로구 디지털로32나길 19 1층, 지하 1층|매일 15:00 ~ 02:00||
써브웨이 구로디지털점|서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 109호|영업시간 매일 08:00 ~ 22:00|02-2088-7279|
힙스터커피|서울 구로구 경인로33길 15|영업시간 월~토 10:30 ~ 19:30|010-9811-9855|
이태리부대찌개 구로점|서울 구로구 디지털로26길 123 지플러스코오롱디지털타워 105,106호||02-6969-7180|
나살던고향|서울 구로구 디지털로32나길 12|월~금 11:00 ~ 03:00|02-869-9295|
북창동순두부 신도림점|서울 구로구 경인로 661 2층|영업시간 월~금 11:00 ~ 22:30 · 브레이크타임 월~금 16:00 ~ 17:00|02-3439-7783|
샤오바오 우육면|서울 구로구 디지털로26길 123 지플러스타워 L층 110호|영업시간 월~토 11:00 ~ 21:30|02-857-0888|
로바타잔잔 구로디지털점|서울 구로구 디지털로34길 55|월~금 17:00 ~ 02:00|02-867-0876|
신선도|서울 구로구 시흥대로 541|영업시간 월~목 17:30 ~ 24:00|070-8119-8598|
동대문엽기떡볶이 구로점|서울 구로구 도림천로 338 2층|영업시간 매일 10:30 ~ 23:30|02-868-8592|
공간장어|서울 구로구 새말로18길 52|영업시간 월~토 11:00 ~ 23:00|02-852-0202|
스시정|서울 구로구 경인로 556 성신빌딩|영업시간 매일 11:10 ~ 22:00|02-2633-1118|
소담소담|서울 구로구 경인로 208 2층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00||
컴포 구로구청점|서울 구로구 가마산로 286 2층|영업시간 화~일 11:00 ~ 22:00|02-855-3841|
파티오|서울 구로구 공원로 83 초원가든 5층|영업시간 매일 10:30 ~ 23:00|02-857-2820|
이조손칼국수|서울 구로구 공원로7길 22|영업시간 월~토 11:00 ~ 22:00|02-868-2633|
육전생고기|서울 구로구 개봉로 69|영업시간 매일 11:30 ~ 23:30|02-2616-6992|
곱창고 신도림역점|서울 구로구 새말로 102 신도림포스빌 123,124호|매일 15:00 ~ 02:00|02-865-9048|
구도로통닭 서울구로디지털점|서울 구로구 디지털로32나길 35 2층|월~금 15:00 ~ 04:00||
딱좋아종합어시장포장전문점|서울 구로구 경인로11길 2-4 명성드림주상복합 101, 103, 104호|매일 12:00 ~ 02:00|02-2612-6585|
스타벅스 구로NC|서울 구로구 구로중앙로 152|영업시간 매일 08:00 ~ 22:00|1522-3232|
강촌식당 구로디지털점|서울 구로구 디지털로33길 12|영업시간 월~토 11:00 ~ 23:00|02-858-0088|
바다회사랑|서울 구로구 디지털로31길 81||02-856-3359|
요리비아구찜 본점|서울 구로구 중앙로 32 1층||02-2687-1439|
이스트바이게이트 신도림점|서울 구로구 경인로 662 현대백화점디큐브시티 별관 2층|영업시간 매일 11:00 ~ 22:00|02-2210-9244|
낭만부대찌개|서울 구로구 디지털로 288 대륭포스트타워1차 B104호|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:30 ~ 17:00|02-839-8090|
계절별미|서울 구로구 서해안로 2340-11 101호|매일 16:00 ~ 01:00|010-9037-4848|
교촌치킨 구로디지털점|서울 구로구 디지털로26길 110|영업시간 매일 12:00 ~ 24:00|02-856-5542|
무시칸 구로역점|서울 구로구 새말로 18-49|영업시간 매일 17:00 ~ 23:00|02-838-0072|
향원갈비|서울 구로구 개봉로20길 18|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-2066-9292|
신들린술집 구로디지털점|서울 구로구 디지털로32나길 29 1층|매일 16:00 ~ 07:00|02-835-4472|
이찌방|서울 구로구 공원로6다길 20 2층||070-8836-4247|
영양센타능이버섯백숙|서울 구로구 디지털로26길 110 동일테크노타운 2차 1층|영업시간 매일 10:30 ~ 22:00|02-856-9292|
장어명가|서울 구로구 중앙로 102 1층|영업시간 매일 11:00 ~ 23:00|02-2060-7730|
숙성의미껍데기 신도림점|서울 구로구 새말로16길 20 1~2층|매일 11:00 ~ 02:30|02-855-2480|
사월에보리밥과쭈꾸미 현대디큐브 신도림점|서울 구로구 경인로 662 6층|영업시간 매일 11:00 ~ 21:30|02-2210-9642|
일품각양꼬치훠궈 돔야구장점|서울 구로구 중앙로 32 1층||02-6368-9090|
신도림김밥|서울 구로구 경인로67길 23|매일 00:00 ~ 24:00|02-3667-7544|
타오|서울 구로구 디지털로 288|영업시간 매일 10:30 ~ 22:00|0507-1332-2888|
개봉퓨전포차|서울 구로구 남부순환로97길 20-7 개봉가연빌딩 1층 101,102호|||
생고기제작소 구로디지털단지역점|서울 구로구 디지털로34길 55|영업시간 매일 11:00 ~ 24:00|02-839-1510|
옛날마차|서울 구로구 디지털로32길 97-16|매일 16:00 ~ 06:00|02-853-8844|
투썸플레이스 개봉역점|서울 구로구 남부순환로97길 20-1 1,2층|영업시간 월~금 10:00 ~ 23:30|02-2618-8133|
스타벅스 현대디큐브2F|서울 구로구 경인로 662|영업시간 월~목 11:00 ~ 21:00|1522-3232|
고시정 볏짚숯불닭갈비|서울 구로구 새말로 102 신도림포스빌 지하1층 B116,B117호|매일 15:00 ~ 01:00|02-854-3455|
피맥 3호점|서울 구로구 공원로6다길 10 지하 1층|월~토 17:00 ~ 04:00|02-851-1001|
서래전|서울 구로구 디지털로32다길 24||070-8808-8970|
본가설렁탕 구로점|서울 구로구 디지털로32길 97-39|매일 00:00 ~ 24:00|02-865-1255|
황제왕족발|서울 구로구 새말로16길 18|월~토 16:00 ~ 02:00|02-2678-2471|
개봉동장어|서울 구로구 개봉로15길 13|영업시간 매일 11:00 ~ 21:40|02-2688-9534|
행운의집|서울 구로구 경인로33길 72|화요일|02-6401-9991|
춘천골|서울 구로구 오류로8길 41|영업시간 매일 11:30 ~ 23:10|02-2625-1938|
잉크커피|서울 구로구 디지털로30길 28 마리오타워 1층 109호|영업시간 월~금 08:00 ~ 21:00||
옐로우트리커피 구로디지털단지점|서울 구로구 시흥대로 543||02-858-5234|
영호돈까스|서울 구로구 시흥대로163길 21 1층|영업시간 월~토 11:00 ~ 21:00|02-866-5858|
맥도날드 신도림디큐브점|서울 구로구 경인로 662 지하2층|영업시간 매일 07:00 ~ 22:00|070-7017-2423|
엉베흐|서울 구로구 공원로8길 25 지하1층|월,화,수,목,일 17:00 ~ 01:00|010-5800-9141|
안동축산정육식당|서울 구로구 경인로67길 67-37 1층||02-2636-5565|
오사장네쪽갈비|서울 구로구 공원로6나길 35-1|영업시간 매일 16:00 ~ 24:00|02-838-0909|
한라산도새기 오류1동점|서울 구로구 경인로19가길 14-1|매일 17:00 ~ 01:00|02-2616-7591|
원정숯불닭바베큐 본점|서울 구로구 경인로 196|영업시간 매일 09:00 ~ 24:00|02-2613-4925|
좀비곱창|서울 구로구 개봉로23가길 76|영업시간 월~토 17:00 ~ 24:00|02-2060-6969|
명륜진사갈비 서울개봉점|서울 구로구 개봉로 27|영업시간 매일 12:00 ~ 23:00|02-2685-6601|
프로젝트마도|서울 구로구 디지털로32다길 46|월~토 18:00 ~ 01:00|02-858-7187|
스타벅스 구로구청|서울 구로구 가마산로 232|영업시간 월~금 07:00 ~ 21:00||
소부리순대국|서울 구로구 중앙로 9 2층||02-2060-2280|
린초밥|서울 구로구 디지털로32나길 17-45 2층|영업시간 매일 11:00 ~ 23:00|02-852-5953|
태영생막창 구일점|서울 구로구 구일로4길 33|영업시간 매일 16:00 ~ 23:30|02-6405-9998|
두만강 양꼬치샤브샤브 개봉점|서울 구로구 개봉로 128 1층||02-2689-6888|
반포식스 구로점|서울 구로구 디지털로31길 20 에이스테크노타워 5차 1층 101~102호|영업시간 매일 11:00 ~ 22:00|02-2109-0200|
코젤다크하우스 신도림점|서울 구로구 경인로 661 신도림푸르지오1차 1층 164호|매일 16:00 ~ 02:00|02-423-0910|
스타벅스 구로오류DT점|서울 구로구 서해안로 2233|영업시간 매일 07:00 ~ 22:00|1522-3232|
투썸플레이스 구로구청사거리점|서울 구로구 가마산로 250 광진빌딩|영업시간 월~금 07:30 ~ 23:30|02-852-3431|
샤브향 구로점|서울 구로구 중앙로 13|영업시간 매일 11:10 ~ 21:40|02-2686-1011|
호우양꼬치 구로점|서울 구로구 공원로6나길 43-2 1층|매일 15:00 ~ 01:00|02-830-7717|
옛날황소곱창|서울 구로구 디지털로32나길 16 1층|영업시간 월~토 13:30 ~ 23:00|02-868-0123|
사생활|서울 구로구 오류로8길 22 2층|영업시간 매일 11:00 ~ 21:00|02-6952-8016|
아씨펍|서울 구로구 새말로 102 신도림포스빌 1층 147호|월,화,수,목,일 17:00 ~ 02:00||
먹깨비김밥 구로점|서울 구로구 디지털로32길 87|매일 00:00 ~ 24:00|02-856-2777|
소곱창1번지 신도림역본점|서울 구로구 새말로16길 15||02-858-9616|
화통집 신도림점|서울 구로구 공원로6나길 35-16|매일 11:00 ~ 02:00|02-864-8802|
종가대박집 가리봉점|서울 구로구 남부순환로 1287|매일 00:00 ~ 24:00|02-855-0892|
이름없는가게|서울 구로구 개봉로1나길 52|영업시간 화~일 12:00 ~ 18:30|02-2613-9488|
마포집|서울 구로구 공원로6나길 43-1|매일 16:00 ~ 01:00|02-864-8723|
새벽집|서울 구로구 경인로 661|영업시간 매일 10:30 ~ 23:00|02-2633-0202|
정정아식당 구로디지털단지점|서울 구로구 디지털로32나길 17-23 1층|월~금 10:00 ~ 01:00|02-839-2929|
신사소곱창 신도림점|서울 구로구 신도림로 7 금강리빙스텔 107호|영업시간 월~금 11:30 ~ 24:00|02-3667-1209|
신사부대찌개&품격삼겹살 신도림점|서울 구로구 경인로 661 신도림1차푸르지오 2층 215~230호|영업시간 매일 10:00 ~ 22:00|02-3439-8998|
금복주류 신도림점|서울 구로구 공원로6나길 17-1|매일 18:00 ~ 02:00||
소담|서울 구로구 디지털로33길 28 지하1층|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2682-8382|
테이블32|서울 구로구 디지털로32길 72|영업시간 월~토 07:00 ~ 21:00 · 브레이크타임1 매일 10:00 ~ 12:00 · 브레이크타임2 월~토 14:00 ~ 18:00|02-6905-9730|
철판목장 구로점|서울 구로구 디지털로 300|영업시간 매일 11:00 ~ 21:30|02-6344-3936|
장터참숯무한리필 개봉점|서울 구로구 고척로30길 5|영업시간 매일 11:00 ~ 23:00|02-2611-8269|
해초랑|서울 구로구 디지털로 288 대륭포스트타워1차 지하121,122호|영업시간 월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6747-4997|
곱창역|서울 구로구 새말로18길 20-7||02-843-0759|
맥도날드 신도림테크노점|서울 구로구 새말로 97 1층|영업시간 매일 09:00 ~ 22:00|02-2111-1377|
상하이몽|서울 구로구 공원로 41 현대파크빌 1층 115,119호|영업시간 매일 10:30 ~ 20:30|02-867-2299|
한우마을|서울 구로구 구로동로28길 64-2||02-839-9932|
한사발포차 신도림점|서울 구로구 새말로18길 28 1층|월~토 17:30 ~ 02:00|010-6566-5312|
조선화로집 구로디지털점|서울 구로구 디지털로31길 41 1층|영업시간 매일 11:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00|02-859-0092|
김형제고기의철학 구로디지털단지역점|서울 구로구 디지털로32나길 12 1층|영업시간 매일 13:00 ~ 22:30|02-857-8892|
역전할머니맥주 구로디지털단지점|서울 구로구 디지털로32나길 29|매일 17:00 ~ 05:00||
청수옥|서울 구로구 고척로 177|영업시간 매일 10:00 ~ 24:00|02-2688-5097|
알파고보드카페|서울 구로구 공원로6나길 12 2층|매일 16:00 ~ 04:00|02-6369-1239|
명품청기와감자탕 개봉점|서울 구로구 고척로 130 1층|매일 00:00 ~ 24:00|02-2618-5006|
스타벅스 구로에이스점|서울 구로구 디지털로 285 에이스트윈타워1 103호|영업시간 월~금 07:00 ~ 19:00|1522-3232|
신선설농탕 고척점|서울 구로구 고척동 72-1|영업시간 매일 10:00 ~ 22:00|02-2615-8080|
도미노피자 개봉점|서울 구로구 중앙로8길 11 고척월드메르디앙 상가 104호|영업시간 매일 11:30 ~ 21:30|02-2611-3496|
동래정 신도림점|서울 구로구 공원로6나길 36|||
훔친장어 구로본점|서울 구로구 새말로18길 28-5 지하 1층, 1층|영업시간 매일 11:00 ~ 23:00|02-861-0592|
우돈생고기|서울 구로구 개봉로2길 81|영업시간 월~토 11:00 ~ 23:00|02-6012-4193|
천년족발 구로디지털단지점|서울 구로구 시흥대로163길 33 주호타워 1층 105호|영업시간 매일 11:30 ~ 24:00|02-853-1216|
오브베이크|서울 구로구 디지털로32가길 9 대성빌딩 2층 202호|영업시간 월~금 11:00 ~ 22:00|010-4031-4253|
탐앤탐스 신도림점|서울 구로구 경인로 661 신도림1차 푸르지오1층|영업시간 매일 08:00 ~ 24:00|02-3439-7887|
명륜진사갈비 구로점|서울 구로구 디지털로35길 37|영업시간 매일 11:30 ~ 23:00|02-851-0232|
홍중샤브뷔페|서울 구로구 경인로 340-1 1층|매일 10:30 ~ 02:00|02-2686-8584|
라페스타|서울 구로구 가마산로 211||02-865-3546|
서울안심축산정육식당|서울 구로구 공원로 47|영업시간 월~금 11:30 ~ 23:00|02-854-5445|
정식당|서울 구로구 디지털로26길 123 코오롱지플러스타워 1층 101,102호|영업시간 월~토 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6969-7878|
고척동 이태리|서울 구로구 경인로47길 76 1층|영업시간 월,화,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,화,목,금,토,일 15:00 ~ 17:00|070-8672-3361|
남원골추어탕|서울 구로구 개봉로23가길 10|영업시간 매일 10:30 ~ 21:00|02-2060-5292|
우장창창 고척점|서울 구로구 중앙로6길 43|매일 16:00 ~ 01:00|02-2632-0979|
등촌샤브칼국수 구로점|서울 구로구 구로중앙로 57|영업시간 화~일 11:00 ~ 22:00|02-857-2000|
량|서울 구로구 디지털로 271 벽산디지털밸리3차 지하2층 B202호||02-863-3277|
바다어시장|서울 구로구 경인로35길 67|월~토 14:00 ~ 02:00|02-6368-6092|
사조회참치 구로디지털점|서울 구로구 디지털로32길 97-33|매일 11:00 ~ 03:00|02-864-3113|
스시쿠야|서울 구로구 서해안로 2330 1층|영업시간 월~토 11:00 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2612-3330|
놀숲 고척점|서울 구로구 경인로47길 113 2층|영업시간 화~일 12:00 ~ 24:00|070-4138-0221|
투썸플레이스 동양미래대점|서울 구로구 경인로47길 34-1 1층|영업시간 매일 10:00 ~ 23:00|02-2615-7557|
목동포차 신도림점|서울 구로구 경인로 661 푸르지오1차 170, 171-1호|매일 16:00 ~ 03:00|02-3439-7757|
스타벅스 현대디큐브B2|서울 구로구 경인로 662 지하2층|영업시간 월~목 07:00 ~ 21:00|1522-3232|
그린머그|서울 구로구 새말로18길 24 1층|||
그녀의커피 카페드엘르|서울 구로구 고척로3길 7|영업시간 화~일 09:30 ~ 21:00|02-6013-7750|
이비가짬뽕|서울 구로구 디지털로33길 12 102호|영업시간 매일 11:00 ~ 21:00|02-868-0828|
도쿄달밤|서울 구로구 남부순환로95길 8-3 2층|월,화,수,목,일 17:00 ~ 03:00|010-2741-4294|
마라나타|서울 구로구 부일로 969|영업시간 월~토 09:00 ~ 22:00||
손준초밥|서울 구로구 디지털로32다길 23|영업시간 화~일 14:00 ~ 02:00|02-852-2425|
이디야커피 고척사거리점|서울 구로구 고척로 228-6||02-2060-7843|
디저트39 구로디지털단지역점|서울 구로구 디지털로32가길 13|매일 08:00 ~ 02:00|02-856-5335|
영진네 바지락손칼국수|서울 구로구 구로중앙로34길 33-46|영업시간 매일 11:00 ~ 21:00|02-862-3199|
숯불불타는삼겹|서울 구로구 경인로63길 21-20|영업시간 매일 07:00 ~ 23:00|010-8668-1768|
개봉분식|서울 구로구 고척로21나길 65|영업시간 월~금 07:00 ~ 20:00|02-2625-9465|
김떡비 고척본점|서울 구로구 경인로47길 107|영업시간 월~토 11:00 ~ 24:00|02-2683-2807|
신승반점 구로지밸리몰점|서울 구로구 디지털로 300 지밸리비즈플라자 지하1층 107호|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6344-3912|
명륜진사갈비 구로고대병원점|서울 구로구 구로동로 197 2층|영업시간 월,화,수,목,금,일 11:00 ~ 23:00|02-852-0268|
강촌숯불닭갈비 별관|서울 구로구 새말로18길 36-1||02-851-2194|
롯데리아 신도림역점|서울 구로구 경인로 661 신도림푸르지오1차 1층|매일 10:00 ~ 01:00|02-3439-8100|
노랑통닭 구로디지털역점|서울 구로구 디지털로32나길 17-22|매일 16:00 ~ 02:00|02-867-1118|
할리스 구로역점|서울 구로구 새말로 18-29 지하 1층~3층|영업시간 매일 08:00 ~ 22:00|02-862-3216|
투썸플레이스 신도림아름제일여성병원점|서울 구로구 새말로 94 1층|영업시간 매일 07:30 ~ 22:00|02-866-7377|
하우돈곱창 신도림점|서울 구로구 공원로6나길 35-21|매일 14:00 ~ 02:00|02-858-5256|
보은하다|서울 구로구 경인로67길 23 신도림2차푸르지오 상가동 101-127호|영업시간 매일 11:00 ~ 23:00||
할리스 구로디지털역점|서울 구로구 디지털로32나길 38 서림빌딩 1층|영업시간 매일 08:00 ~ 23:00|02-851-3365|
메가MGC커피 구로디지털단지점|서울 구로구 디지털로31길 41 이앤씨벤처드림타워6차 110호|영업시간 월~금 07:00 ~ 21:00|010-7440-9797|
태니스피자펍|서울 구로구 경인로47길 42-1|매일 17:00 ~ 02:00|010-6778-3929|
철판집|서울 구로구 경인로20가길 68 행복주택아파트 상가 115호|매일 17:00 ~ 03:00||
소곱하기|서울 구로구 경인로 661 신도림1차푸르지오 150,159호||02-3439-7856|
라무진 구로디지털단지역점|서울 구로구 디지털로34길 43 1층 105호|영업시간 월~금 16:00 ~ 22:00|02-863-7703|
제줏간 구로디지털단지점|서울 구로구 디지털로32길 92 미래타워 1층 115호||0507-1388-4414|
뚜레쥬르 구로디지털직영점|서울 구로구 디지털로32길 79 1층|영업시간 월~목 07:00 ~ 23:00|02-853-9215|
진미명가|서울 구로구 구로중앙로19나길 8|||
오봉집 구로디지털단지점|서울 구로구 디지털로34길 55 코오롱사이언스밸리2차 지하1층 137호|영업시간 매일 11:00 ~ 23:00|02-3283-3040|
교레츠라멘 신도림|서울 구로구 경인로 643 상가A 205동 115호|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-7585-2310|
새마을정육점식당|서울 구로구 경인로 612|영업시간 매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2677-2020|
고창선운산민물장어|서울 구로구 디지털로27다길 61|영업시간 매일 11:00 ~ 23:00|02-859-7778|
매니아곱창구이|서울 구로구 도림로 97|매일 15:00 ~ 01:00|02-859-5315|
종로곱창막창닭갈비|서울 구로구 남부순환로97길 20-10 1층|||
매운집 신도림점|서울 구로구 경인로67길 23 신도림2차 푸르지오 상가 101동 104호|영업시간 월~금 16:30 ~ 24:00||
구두레돌솥쌈밥|서울 구로구 중앙로 9 3층|영업시간 매일 10:00 ~ 22:00|02-2060-2259|
고앤고 구로디지털점|서울 구로구 디지털로32가길 13 1층|매일 17:00 ~ 01:00|02-857-8492|
마초짬뽕|서울 구로구 가마산로25길 8|영업시간 매일 11:00 ~ 20:00|02-862-1036|
커피빈 구로지밸리몰점|서울 구로구 디지털로 300 지밸리비즈플라자 2층|영업시간 월~금 07:00 ~ 22:00|02-6344-3966|
호요|서울 구로구 도림천로 452 예성유토피아 301동 206호|월~토 17:00 ~ 02:00|070-7585-0089|
광희네칼국수|서울 구로구 구로동로26길 16|||
입춘|서울 구로구 디지털로35길 41 1층|||
크래프트한스 구로디지털단지점|서울 구로구 디지털로32길 93|매일 16:00 ~ 04:00|02-851-9922|
경성양꼬치 구로디지털직영점|서울 구로구 디지털로32나길 15|월,화,수,목,일 14:00 ~ 02:00|02-851-3060|
미스터김사부 찐짬뽕집|서울 구로구 경인로11길 2-4 명성드림주상복합 1층 102호|영업시간 화~일 10:30 ~ 21:00|02-2617-6285|
맘스터치 구로디지털단지역점|서울 구로구 시흥대로 577 1층 7호|매일 10:00 ~ 01:00|02-853-8864|
스시쿠야 개봉점|서울 구로구 경인로 330 1층|영업시간 월~토 11:00 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 16:00|02-2615-3330|
투썸플레이스 오류역점|서울 구로구 경인로 199-2 2,3층|영업시간 매일 08:30 ~ 22:00||
약초마을|서울 구로구 가마산로 280||02-855-9002|
진자루|서울 구로구 구로동로 226||02-866-9737|
백백분식|서울 구로구 경인로33길 110 1층|영업시간 화~일 09:30 ~ 21:00||
광명대창집 신도림점|서울 구로구 공원로6나길 26 1층 101호|매일 16:00 ~ 01:00|02-855-1790|
진스시|서울 구로구 가마산로 286 106호|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-866-0399|
전주맛집|서울 구로구 경인로47길 82-1||02-2618-8047|
사이야 신도림역점|서울 구로구 공원로6나길 49-16|매일 17:30 ~ 03:00|02-867-5756|
전봇대오뎅|서울 구로구 디지털로32나길 15|월~토 18:00 ~ 04:00|02-866-9537|
설빙 구로고척점|서울 구로구 경서로 81 리케이빌딩 1층|영업시간 매일 11:00 ~ 22:00|070-4177-0120|
허수아비돈까스|서울 구로구 신도림로 16 신도림대림아파트 상가 1층 112호|영업시간 월~금 11:00 ~ 20:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2677-6946|
금성관 나주곰탕 구로직영점|서울 구로구 디지털로32길 92 미래타워 1층|영업시간 월~금 08:00 ~ 22:00|02-838-7898|
동대문엽기떡볶이 구로디지털단지역점|서울 구로구 시흥대로 563 2층|영업시간 매일 11:00 ~ 00:30|02-852-8592|
카페동네 궁동점|서울 구로구 오리로 1303 1층|영업시간 매일 10:00 ~ 22:00|02-2684-2015|
메가MGC커피 신도림역점|서울 구로구 경인로 661 신도림1차푸르지오상가 1층 133호|영업시간 월~금 07:30 ~ 22:30|02-3439-7808|
소우주|서울 구로구 경인로25길 9 1층|월~금 10:00 ~ 02:00|02-2614-0054|
숙성우대갈비|서울 구로구 디지털로33길 12|영업시간 월~토 11:00 ~ 22:00|070-8648-3399|
금다원|서울 구로구 경서로 55|영업시간 매일 10:40 ~ 21:00|0504-111-0643|
아빠의바게트|서울 구로구 천왕로 56 천왕이펜하우스 3단지 상가동 103호|영업시간 화~토 08:30 ~ 17:00|070-7778-2260|
스테이플버거|서울 구로구 서해안로26길 17 102호|영업시간 월~금 12:00 ~ 21:00 · 브레이크타임 화~금 14:30 ~ 17:00|02-2614-0999|
도림식당|서울 구로구 공원로8길 45 1층|영업시간 월~금 15:30 ~ 23:30|02-865-0901|
보쌈제복 구로디지털점|서울 구로구 디지털로 306 대륭포스트타워2차 1층 101-2호|영업시간 매일 11:00 ~ 23:00|02-856-8253|
삼척생골뱅이 구로본점|서울 구로구 공원로6나길 49-1|매일 16:00 ~ 02:00|02-866-0777|
제주은희네해장국 신도림점|서울 구로구 공원로6나길 44 1층|월~토 08:00 ~ 02:00 · 브레이크타임 매일 15:00 ~ 17:00|02-863-7008|
김봉환의오류닭발|서울 구로구 경인로22길 52|월~토 16:00 ~ 02:00|02-6403-4457|
시골집|서울 구로구 구로중앙로 19||02-864-7278|
팔미낙지한마리수제비 구로점|서울 구로구 디지털로33길 12||02-890-7099|
교촌치킨 신도림1호점|서울 구로구 경인로59길 7 신도림6차대림아파트 상가 902동 111호|영업시간 매일 12:00 ~ 24:00|02-2675-9288|
도미노피자 천왕점|서울 구로구 오리로 1160 101호|영업시간 매일 11:30 ~ 21:30|02-2060-3272|
땡돌이한우곱창|서울 구로구 도림로 103||02-866-0759|
그린바스켓 신도림점|서울 구로구 경인로67길 23 대우푸르지오2차 2층 201호|영업시간 매일 11:00 ~ 21:30|02-2633-8633|
통큰갈비 고척점|서울 구로구 경인로47길 22||02-2685-9285|
한우리생고깃간 신도림점|서울 구로구 신도림로 2 2층||02-2677-6992|
아웃백스테이크하우스 딜리버리 구로점|서울 구로구 공원로 34 한스타워 지하2층|영업시간 매일 11:00 ~ 21:30|1811-3650|
류타이쿠진|서울 구로구 연동로11길 14 1층|영업시간 화~토 11:00 ~ 21:00 · 브레이크타임 화~토 15:00 ~ 17:00||
태천옥|서울 구로구 개봉로 9 1층||02-2613-6317|
어사출또 구로디지털점|서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 B139호||02-866-4452|
골목길|서울 구로구 디지털로32나길 17-19|영업시간 매일 11:00 ~ 23:00|02-859-9294|
천사곱창 신도림역점|서울 구로구 경인로67길 23 푸르지오상가2차 125호||02-2632-8080|
갯벌해물탕|서울 구로구 디지털로32길 97-27|매일 10:00 ~ 02:00|02-853-8114|
구공탄곱창 구로디지털점|서울 구로구 디지털로32다길 15|매일 17:00 ~ 01:00|02-868-7288|
백년갈비|서울 구로구 경인로 323||02-2685-6667|
문화철도959|서울 구로구 경인로 688 신도림역 2층||02-830-0744|
풍년숯불갈비|서울 구로구 구로중앙로 51|영업시간 매일 10:00 ~ 22:30|02-869-5318|
한돈집|서울 구로구 연동로11길 29 1층|영업시간 매일 11:00 ~ 24:00||
황가네 맛있는포장마차|서울 구로구 경인로35길 131-25|매일 17:00 ~ 03:00||
김종용누룽지통닭|서울 구로구 도림로 37-2 202호|||
고바우연탄불생고기 디지털단지점|서울 구로구 디지털로35길 5 1층||02-855-1424|
이차돌 구로디지털역점|서울 구로구 디지털로32길 79 조영빌딩 1층|매일 11:00 ~ 01:00|02-859-5559|
해누리회마을|서울 구로구 중앙로8길 11 고척 월드메르디앙 상가 1층||02-2618-9728|
미스사이공 신도림점|서울 구로구 경인로 661 신도림푸르지오1차 상가동 176-1, 177호|영업시간 매일 11:00 ~ 21:00|02-2636-0420|
콧수염포차|서울 구로구 디지털로32나길 34 3층|매일 15:00 ~ 05:00|0507-1300-9405|
타베루 신도림점|서울 구로구 경인로59길 7|영업시간 월,화,목,금 11:00 ~ 21:30|02-2068-2228|
배스킨라빈스 구로디지털단지역점|서울 구로구 시흥대로 577-11|영업시간 매일 10:00 ~ 24:00|02-866-7791|
