카페명|주소|영업시간|전화번호|대표사진주소
투썸플레이스 테헤란선릉역점|서울 강남구 선릉로89길 16 1층 101호|월~금 07:00 ~ 23:30|02-501-0025|
포레스트힐링카페|서울 강남구 테헤란로33길 15|월~금 08:00 ~ 23:00||
퍼센트아라비카 1호점|서울 강남구 삼성동 159-9 스타필드코엑스몰 별마당도서관 1층|매일 10:00 ~ 20:00|02-6002-5300|
투썸플레이스 삼성역점|서울 강남구 테헤란로 520 삼안빌딩 1층|월~금 07:00 ~ 22:00|02-567-2388|
앙떼띠커피로스터리|서울 강남구 영동대로 326 3층|월~금 09:00 ~ 17:30|02-565-7410|
스타벅스 삼성역섬유센터R점|서울 강남구 테헤란로 518|월~금 07:00 ~ 20:00|1522-3232|
페인팅룸|서울 강남구 언주로170길 24 은미르빌딩 지하 1층|월요일|070-7753-8402|
아마폴라델리 선릉점|서울 강남구 언주로 510 1층|매일 00:00 ~ 24:00|02-538-0920|
스타벅스 서울세관사거리점|서울 강남구 언주로 650 한국건설기술인협회|매일 07:00 ~ 21:00|1522-3232|
킨포크 도산|서울 강남구 언주로168길 24 2층|매일 09:00 ~ 22:00|070-4333-4323|
바나프레소 삼성점|서울 강남구 테헤란로81길 9|월~금 07:00 ~ 21:00|070-4512-0283|
다이스타운|서울 강남구 봉은사로2길 37 3층|월,화,수,목,일 12:00 ~ 23:00|02-555-6588|
스타벅스 수서역사거리점|서울 강남구 광평로 280|월~토 07:00 ~ 21:00|1522-3232|
방탈출 단편선|서울 강남구 봉은사로4길 36 지하1층 02호||070-8866-0795|
스타벅스 한티역점|서울 강남구 도곡로 408 디마크빌딩 101호|매일 07:00 ~ 22:00|1522-3232|
지유가오카핫쵸메 압구정로데오점|서울 강남구 압구정로50길 7 정동상가 102호|월~토 12:00 ~ 21:00|070-7788-2237|
꼴라보하우스 도산|서울 강남구 언주로164길 21-3|매일 11:00 ~ 22:00||
네버랜드|서울 강남구 봉은사로7길 32 1층|매일 00:00 ~ 24:00|02-547-7731|
탐앤탐스블랙 압구정점|서울 강남구 언주로172길 11 1층|매일 00:00 ~ 24:00|02-517-9890|
커피스미스 본사점|서울 강남구 테헤란로8길 25 커피스미스빌딩 1층|월~금 08:00 ~ 02:00|02-566-6740|
갤러리카페엔소|서울 강남구 밤고개로14길 25-4 1층|매일 11:00 ~ 22:00|02-451-2342|
피치|서울 강남구 언주로168길 32 1층|월,화,수,목,일 11:00 ~ 22:00|070-8861-6708|
스타벅스 국기원사거리점|서울 강남구 테헤란로 125|월~금 07:00 ~ 22:00|1522-3232|
커피빈 압구정로데오점|서울 강남구 선릉로157길 12 석전빌딩 1~4층|매일 08:00 ~ 22:00|02-3445-5093|
스탠다드시스템|서울 강남구 선릉로148길 48-5 지하 1층|매일 11:00 ~ 19:00|010-2295-1922|
북앤레스트|서울 강남구 삼성로104길 22 1층|월~금 11:00 ~ 20:00|02-3453-2356|
커피빈 신논현역점|서울 강남구 봉은사로 108 글라스톤빌딩1층|월~금 07:00 ~ 22:00|02-569-9061|
스타벅스 신압구정점|서울 강남구 언주로174길 29|월~토 07:00 ~ 21:00|1522-3232|
크라프트카페|서울 강남구 강남대로102길 38-5|매일 11:00 ~ 23:00|070-4667-2436|
라오상하이 찻집 논현점|서울 강남구 학동로38길 6 1층|월~금 10:00 ~ 22:00|02-511-5473|
레이어프로젝트|서울 강남구 역삼로63길 19 1층|매일 10:00 ~ 24:00|02-501-3920|
스타벅스 대치재경빌딩R점|서울 강남구 남부순환로 2947 재경빌딩 1, 2층|월~토 07:00 ~ 21:00|1522-3232|
넵타임커피|서울 강남구 논현로132길 33 1층|월~금 08:00 ~ 20:00|02-540-7187|
웜브라운 베이커리 카페|서울 강남구 논현로159길 41|매일 10:00 ~ 21:00||
탐앤탐스 역삼2호점|서울 강남구 논현로 338 정암빌딩 1층|매일 07:00 ~ 24:00|02-3452-4565|
투썸플레이스 학동사거리점|서울 강남구 선릉로 806 킹콩빌딩 1층|매일 08:00 ~ 22:00|02-515-0305|
칼리프하우스|서울 강남구 도산대로49길 29-8|월,화,수,목,일 11:00 ~ 24:00||
카페 델 꼬또네 강남구청역점|서울 강남구 선릉로 711 1층|월~금 08:00 ~ 19:00|010-7414-1347|
스타벅스 삼성도심공항점|서울 강남구 테헤란로87길 33 지상 1층|월~금 07:00 ~ 19:00|1522-3232|
스타벅스 가로수길점|서울 강남구 논현로175길 94 임도빌딩 1층|월~금 07:00 ~ 22:00|1522-3232|
놀숲 강남역점|서울 강남구 강남대로98길 17 시티힐빌딩 2층|매일 10:00 ~ 24:00|02-558-5846|
스타벅스 역삼대로점|서울 강남구 테헤란로 211 한국고등교육재단빌딩1층|월~금 07:00 ~ 21:00|1522-3232|
바나프레소 양재역점|서울 강남구 강남대로 240|월~금 07:00 ~ 21:00|070-8998-8934|
올비바이테일러커피|서울 강남구 도곡로 401 롯데백화점 강남점 신관 더콘란샵 1층|매일 10:30 ~ 20:00||
봉브라더스|서울 강남구 강남대로118길 39 2층|매일 10:00 ~ 24:00|02-548-0888|
북카페레벤|서울 강남구 학동로 116|월~토 09:30 ~ 20:00|02-2278-6607|
하이헤이헬로|서울 강남구 도산대로15길 18|월,화,수,일 11:00 ~ 22:00||
스타벅스 강남구청정문점|서울 강남구 학동로 419|월~금 07:00 ~ 22:00|1522-3232|
세라젬웰카페 서울대치직영점|서울 강남구 선릉로 323 1층|매일 11:00 ~ 20:00|02-6951-0325|
로네펠트티하우스 선릉점|서울 강남구 테헤란로69길 13 명지빌딩 1층|월~금 07:00 ~ 22:00|02-553-7949|
에이블|서울 강남구 압구정로14길 12|월~금 10:00 ~ 19:00||
카페바잇미 신사점|서울 강남구 논현로175길 101-3 1층|매일 12:00 ~ 21:00|070-7766-1824|
투썸플레이스 압구정로데오역점|서울 강남구 선릉로 845|매일 07:30 ~ 23:00|02-3443-2800|
스타벅스 아크로힐스논현점|서울 강남구 봉은사로 304 금강빌딩 1,2층|매일 07:00 ~ 21:00|1522-3232|
스타벅스 을지병원사거리점|서울 강남구 논현로 752|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 SSG마켓도곡R점|서울 강남구 언주로30길 57 타워팰리스 F동 지하1층|매일 08:00 ~ 22:00|1522-3232|
캘리클럽 청담점|서울 강남구 선릉로 832 소나무빌딩 지하2층|월~금 11:00 ~ 19:00|070-4948-2772|
스타벅스 대치은마사거리점|서울 강남구 도곡로 457|월~금 07:00 ~ 21:00|1522-3232|
핑크멜로우 신사가로수길점|서울 강남구 강남대로158길 27 1,2층|월~목 10:30 ~ 22:30|02-511-5990|
공차 강남글라스점|서울 강남구 강남대로 406 글라스타워 2층|매일 09:00 ~ 22:00|02-3453-7758|
더로스터리 카페데베르 청담점|서울 강남구 도산대로102길 14-9 지하1층|월~금 08:30 ~ 21:30||
앙꼬|서울 강남구 학동로56길 32|월~금 07:00 ~ 22:30|02-512-9877|
투썸플레이스 포스코사거리점|서울 강남구 테헤란로 508 해성2빌딩 1층|월~금 07:00 ~ 23:00|02-568-2377|
스타벅스 강남세곡점|서울 강남구 헌릉로569길 18|매일 07:00 ~ 22:00||
다독인더시티|서울 강남구 논현로101길 10|월,화,수,목,일 10:00 ~ 23:00|02-516-9650|
스타벅스 논현역사거리점|서울 강남구 강남대로 538|월~금 07:00 ~ 21:00|1522-3232|
인터랙트|서울 강남구 강남대로118길 16 2층|월~토 11:00 ~ 21:00|02-547-7290|
커피빈 역삼점|서울 강남구 논현로 512 1,2층|매일 07:00 ~ 22:00|02-569-8051|
투썸플레이스 강남구청역점|서울 강남구 학동로 335|월~토 08:00 ~ 22:30|02-511-0456|
이코복스커피 신사점|서울 강남구 압구정로10길 37|매일 08:00 ~ 23:00|02-545-2010|
폴바셋 현대모터스튜디오서울점|서울 강남구 언주로 738 2층|월~금 08:00 ~ 18:00|02-514-6996|
설빙 선릉점|서울 강남구 테헤란로52길 17 ES타워 2층|매일 12:00 ~ 23:00|02-564-9192|
원아베뉴|서울 강남구 테헤란로7길 11 한덕빌딩 1층|월~금 10:00 ~ 21:00|02-6242-0209|
투썸플레이스 대치사거리점|서울 강남구 삼성로 334 1층|매일 08:00 ~ 22:00|02-563-8388|
에이쓰리바우트커피|서울 강남구 강남대로154길 19 지하1층|월~금 08:00 ~ 18:00|02-704-0701|
투썸플레이스 강남도산점|서울 강남구 도산대로37길 19 1층|월~금 08:00 ~ 22:50|02-3445-7523|
스타벅스 압구정미소점|서울 강남구 논현로 841 1층|월~금 07:00 ~ 21:00|1522-3232|
설빙 강남역2호점|서울 강남구 봉은사로2길 21 반석빌딩 2층|매일 10:30 ~ 22:30|02-6261-6802|
카페뮤제|서울 강남구 압구정로4길 14-12|매일 11:00 ~ 22:00|02-547-0102|
세븐클루스 강남2호점|서울 강남구 강남대로 432 점프밀라노 7층|월~금 12:00 ~ 23:00|010-2617-6561|
스타벅스 선릉로점|서울 강남구 선릉로93길 22 대흥빌딩 1층|월~금 07:00 ~ 21:00|1522-3232|
카페마마스 코엑스점|서울 강남구 영동대로 513 코엑스몰 P105호||02-6002-3240|
심재|서울 강남구 논현로28길 34 1층|월~금 08:00 ~ 22:00||
스타벅스 도곡역점|서울 강남구 남부순환로 2909|01/09(월), 01/10(화), 01/11(수), 01/12(목), 01/13(금), 01/14(토), 01/15(일)|1522-3232|
랑데자뷰 압구정점|서울 강남구 논현로 857 1층|매일 09:00 ~ 22:00|02-3446-5292|
빌리엔젤 삼성코엑스몰점|서울 강남구 영동대로 513 1층 B003호|매일 11:00 ~ 22:00|070-5051-8137|
데블다이스 보드게임카페 강남대로점|서울 강남구 강남대로 428 만이빌딩 3층|매일 12:00 ~ 24:00|0507-1371-3912|
카페레꼴뜨|서울 강남구 봉은사로50길 10 1층|월~금 08:00 ~ 20:00|070-7777-7675|
스타벅스 아크플레이스|서울 강남구 테헤란로 142 아크플레이스 1층|월~금 07:00 ~ 21:00|1522-3232|
맨메이드|서울 강남구 선릉로153길 35|매일 11:00 ~ 21:00|02-2015-6300|
스타벅스 논현힐탑점|서울 강남구 논현로 648|월~금 07:00 ~ 21:00|1522-3232|
에슬로우커피 선릉2호점|서울 강남구 테헤란로64길 14 더나인오피스텔 1층 103호|매일 08:00 ~ 23:00|02-568-2271|
반려문화|서울 강남구 언주로133길 23|매일 10:00 ~ 21:30|02-2088-3375|
스타벅스 청담영동대로점|서울 강남구 영동대로 720 원일빌딩 1층|매일 07:00 ~ 21:00|1522-3232|
마이디주스 강남점|서울 강남구 테헤란로5길 31 1층|매일 11:00 ~ 22:00|02-596-3379|
파스쿠찌 역삼테헤란점|서울 강남구 테헤란로 151 역삼하이츠빌딩 1층|월~금 07:30 ~ 22:30|02-552-8497|
커피빈 학동역DT점|서울 강남구 학동로 211 1층|월~금 07:00 ~ 22:00|02-3444-9973|
스타벅스 구역삼사거리점|서울 강남구 논현로 401|월~금 07:00 ~ 21:00|1522-3232|
식물성도산|서울 강남구 압구정로42길 54 1층|매일 11:00 ~ 21:00|02-540-1172|
회춘|서울 강남구 도산대로51길 22|매일 10:00 ~ 05:00||
빈터커피 신사점|서울 강남구 강남대로162길 41-22 1층 101호|월~금 09:00 ~ 21:00|070-4132-6006|
벨지움재즈카페|서울 강남구 테헤란로83길 20 건영빌딩 지하1층|월~금 11:00 ~ 03:00|02-555-3371|
투썸플레이스 역삼역점|서울 강남구 테헤란로27길 16 1, 2층|월~금 07:30 ~ 23:10|02-555-2348|
에이비카페 강남2호점 인더시크릿|서울 강남구 봉은사로4길 31|매일 11:00 ~ 23:00|02-566-2052|
알라카르테 강남점|서울 강남구 논현로 539 지하 1층|월~토 08:00 ~ 20:00|02-556-2127|
모벰버|서울 강남구 봉은사로16길 17 지하 1층|매일 10:00 ~ 23:00|02-568-0688|
라헬의부엌 도곡점|서울 강남구 선릉로62길 27-3 1층|매일 10:00 ~ 22:30|02-564-1213|
엔646|서울 강남구 논현로 646 1층|월~금 08:00 ~ 20:00|02-6188-8290|
스타벅스 코엑스사거리점|서울 강남구 영동대로 616|월~금 07:00 ~ 19:00|1522-3232|
투썸플레이스 학동역점|서울 강남구 논현로 662 헤리츠타워 1층|매일 08:00 ~ 23:00|02-545-0155|
카페비밀|서울 강남구 논현로26길 30-8|||
수수커피 강남N타워점|서울 강남구 테헤란로 129 강남N타워 지하 1층 2, 3호|월~금 08:00 ~ 21:30|02-6250-0925|
넥스트에디션 강남2호점|서울 강남구 강남대로96길 15 3~4층|매일 10:30 ~ 23:00|02-554-5584|
픽처레스크|서울 강남구 자곡로7길 32-2 1층|매일 09:00 ~ 22:00|02-3411-0118|
R카페|서울 강남구 압구정로56길 26|매일 11:30 ~ 22:00||
엉플레|서울 강남구 도산대로33길 20 1층 104호|월 09:30 ~ 18:00||
헤이미|서울 강남구 논현로172길 21 101호|월,화요일|070-8883-2016|
카페온화 강남점|서울 강남구 봉은사로4길 37|매일 11:00 ~ 22:00||
소과당|서울 강남구 강남대로96길 12 A동 2층|월요일|02-538-8188|
할리스 도곡점|서울 강남구 논현로28길 54 1층|월~금 07:30 ~ 22:30|02-6204-3311|
드코닝 코엑스몰점|서울 강남구 영동대로 513 코엑스몰 지하1층 C-103호|월~금 07:30 ~ 22:00|02-551-5232|
싸프란겔|서울 강남구 선릉로82길 20|월~금 10:00 ~ 22:30||
플래시커피 신사플래그십스토어|서울 강남구 압구정로8길 20 1층|월~금 08:00 ~ 21:30|070-8671-7195|
글린커피|서울 강남구 개포로21길 7 우석빌딩 1층 101호|월~금 09:00 ~ 18:00|02-573-2170|
스타벅스 대치점|서울 강남구 도곡로 511|월~금 07:00 ~ 21:00|1522-3232|
타이티 플래그십스토어|서울 강남구 선릉로18길 4 1층|매일 10:00 ~ 20:00|02-3463-7542|
아지트룸카페|서울 강남구 테헤란로1길 42 4층|월,화,수,목,일 10:00 ~ 23:30||
투썸플레이스 강남일원점|서울 강남구 일원로 28 1,2층|매일 10:00 ~ 21:50|02-445-7005|
바나프레소 테헤란로점|서울 강남구 테헤란로 208 1층|월~금 07:00 ~ 21:00|070-8998-8941|
스타벅스 센터필드R|서울 강남구 테헤란로 231 센터필드 East타워 지하1층|월~금 07:00 ~ 22:00|1522-3232|
탐앤탐스 논현점|서울 강남구 강남대로118길 43 1,2층|매일 00:00 ~ 24:00|02-516-1030|
카페시그니처|서울 강남구 봉은사로 218 1, 2, 3층|매일 07:00 ~ 24:00|070-5208-7511|
커피빈 삼성봉은사거리점|서울 강남구 영동대로 607 랜드마크타워 1,2층|월~금 07:00 ~ 22:00|02-3443-5618|
베이커리앤커피바이쿤달 압구정로데오 플래그쉽스토어|서울 강남구 도산대로53길 39 1층|매일 11:00 ~ 22:00|070-4647-0450|
스타벅스 르네상스사거리점|서울 강남구 테헤란로 306 카이트타워 1층|월~금 07:00 ~ 20:00|1522-3232|
커피빈 삼성로점|서울 강남구 삼성로 551 1, 2층|월~금 07:00 ~ 22:00|02-552-9311|
투썸플레이스 강남역KR타워점|서울 강남구 강남대로84길 13 1,2층|월~금 07:00 ~ 22:00|02-555-0517|
로흐|서울 강남구 테헤란로13길 17 1층|월,일요일|010-6688-9326|
집사의하루 강남점|서울 강남구 봉은사로4길 32 3층|월~금 12:00 ~ 22:00|02-555-7984|
바나프레소 역삼GFC점|서울 강남구 테헤란로26길 10 성보빌딩 1층|매일 07:00 ~ 23:00|070-8998-8919|
투썸플레이스 역삼점|서울 강남구 논현로 419 PMK빌딩 1층|월~금 07:00 ~ 22:00|02-565-2388|
스타벅스 대치역점|서울 강남구 남부순환로 2936 윈플러스상가 107호|월~금 07:00 ~ 20:00|1522-3232|
투썸플레이스 차병원사거리점|서울 강남구 논현로 604|매일 07:00 ~ 21:50|02-512-7433|
벙커컴퍼니 압구정점|서울 강남구 언주로167길 23|매일 10:00 ~ 21:00||
카페포엠 가로수길점|서울 강남구 압구정로4길 13-11|월~목 09:00 ~ 23:00|02-512-4440|
투썸플레이스 세관사거리점|서울 강남구 언주로 703 1층|월~목 07:00 ~ 21:00|02-545-2377|
뉴욕라츠오베이글스|서울 강남구 압구정로48길 28 건물전체|월~금 08:30 ~ 20:00|02-3448-7777|
시그널헌터 가로수길점|서울 강남구 강남대로152길 40 석천빌딩 4층|매일 10:00 ~ 23:30|02-517-6027|
스마트브릭 키즈카페|서울 강남구 압구정로 312 지하1층|매일 10:30 ~ 21:00|02-540-7811|
밤고개로더카페|서울 강남구 밤고개로 286-1 1층|매일 08:00 ~ 21:00|02-451-6393|
카페그라노|서울 강남구 역삼로64길 15|월~토 11:00 ~ 22:00||
세라젬웰카페 서울청담직영점|서울 강남구 삼성로 726 1층|매일 11:00 ~ 20:00|02-6953-4325|
메디치에카페|서울 강남구 양재천로 189 1,2층|월~금 11:00 ~ 22:00|02-6348-1222|
디바이올렛|서울 강남구 언주로107길 32 헤즈 1층|매일 09:00 ~ 18:00||
플링크|서울 강남구 언주로173길 23 1층|월~금 08:00 ~ 20:00|02-540-0301|
이디야커피 역삼플래티넘점|서울 강남구 테헤란로4길 46 쌍용플래티넘비상가 108호|월~금 07:30 ~ 22:00|02-2051-5698|
더까페|서울 강남구 강남대로110길 86 1층|월~금 09:00 ~ 21:00|02-515-4933|
할리스 선릉샹제리제점|서울 강남구 테헤란로 406 1층|월~금 07:30 ~ 23:00|02-501-4255|
미뉴트 빠삐용|서울 강남구 도산대로51길 37 지하 1층|매일 11:00 ~ 23:00|070-8888-0288|
하프커피 신사점|서울 강남구 압구정로 110 화인빌딩 지상1층|매일 11:00 ~ 22:00||
카페플랜B|서울 강남구 테헤란로104길 10|월~금 08:00 ~ 23:30||
에드빗커피|서울 강남구 봉은사로68길 41 1층|월~금 08:30 ~ 20:00||
카베하네커피공방|서울 강남구 언주로173길 15 1층||02-3443-3483|
스피티코|서울 강남구 선릉로146길 27-10 4층|월요일|070-8836-4825|
카페멜로우|서울 강남구 압구정로 132 용진빌딩 1층 102호||02-543-4405|
바나프레소 선릉역사거리점|서울 강남구 테헤란로 335 엔지니어링공제빌딩 1층|매일 07:00 ~ 22:00||
큐브보드카페|서울 강남구 강남대로102길 16 4층|매일 11:30 ~ 23:30|02-563-5880|
투썸플레이스 신논현점|서울 강남구 봉은사로 125 리스트강남 1층 101호|매일 07:30 ~ 22:30|02-2039-8991|
스타벅스 삼성점|서울 강남구 테헤란로 443 애플트리타워 1층|월~금 07:00 ~ 19:00|1522-3232|
카페드로우지|서울 강남구 언주로170길 37 4층,루프탑|매일 10:00 ~ 21:00||
윌비 가로수길본점|서울 강남구 강남대로158길 26 M스페이스빌딩 1층 101호|매일 09:00 ~ 21:00|070-7655-0222|
투썸플레이스 삼성도심공항점|서울 강남구 테헤란로87길 35 1층|월,화,수,목,일 08:00 ~ 22:00|02-6959-0949|
투썸플레이스 청담역점|서울 강남구 영동대로 704 삼강빌딩 1층|월~금 07:00 ~ 22:00|02-512-8670|
폴바셋 청담역점|서울 강남구 삼성로 651 래미안라클래시 103호|월~금 07:30 ~ 21:00|02-548-1957|
쁘띠몽드 자곡점|서울 강남구 자곡로 108 더미라클 지하1층 B102호||02-3412-7100|
스타벅스 큰길타워|서울 강남구 테헤란로 223 1층|월~금 07:00 ~ 19:00|1522-3232|
스타벅스 강남논현점|서울 강남구 강남대로 512|월~금 07:00 ~ 21:00|1522-3232|
윈스커피|서울 강남구 테헤란로83길 18 1층|월~금 07:30 ~ 20:00||
502세컨즈카페 강남직영점|서울 강남구 학동로20길 32 1층|매일 00:00 ~ 24:00|070-4465-7998|
스타벅스 신사역성일빌딩점|서울 강남구 강남대로 584 성일빌딩 1층|월~금 07:00 ~ 21:00|1522-3232|
카페보스 강남신사점|서울 강남구 도산대로 159 춘곡빌딩 2층|월~금 08:00 ~ 22:00|02-511-9405|
다노이 선릉점|서울 강남구 테헤란로57길 17 지하1층||02-508-2727|
지유가오카핫쵸메 7호점|서울 강남구 강남대로118길 59 1층 102호|매일 09:00 ~ 01:00|1600-1510|
라메종드플레|서울 강남구 논현로 520 청송빌딩 1층, 지하1층|매일 09:00 ~ 22:00|02-567-4040|
투썸플레이스 신사세로수길점|서울 강남구 압구정로 112 동광빌딩 1층|월,화,수,목,금,일 08:00 ~ 24:00|02-546-2123|
슈페리어루프앤드|서울 강남구 도산대로51길 37|월~수 11:00 ~ 22:00||
커피빈 압구정시티점|서울 강남구 도산대로49길 13 1층 17, 18호|매일 08:00 ~ 22:00|02-543-5922|
커피빈 선릉역3번출구세방빌딩점|서울 강남구 선릉로 433 세방빌딩 1층|월~금 07:00 ~ 21:00|02-2051-9328|
할리스 역삼스타점|서울 강남구 테헤란로26길 12 1층|월~금 08:00 ~ 23:00|02-501-4142|
소르비|서울 강남구 압구정로2길 11 1층 101호|월~금 09:00 ~ 21:00|02-540-7798|
엔제리너스 강남역사거리점|서울 강남구 테헤란로 116|매일 08:00 ~ 22:00|02-3453-4172|
심풀|서울 강남구 학동로33길 40 지하 1층|월~금 08:00 ~ 19:00|010-8005-3933|
커피빈 매봉역점|서울 강남구 논현로38길 42 1층|월~금 07:00 ~ 21:00|02-529-9947|
비밀의화원 리버타운점|서울 강남구 강남대로96길 20 지하1,2층|월~금 12:00 ~ 00:00|02-508-7063|
에드엣|서울 강남구 압구정로10길 30-9 지하1층||02-6489-1717|
커피스미스 신논현점|서울 강남구 강남대로118길 45 1, 2층|매일 00:00 ~ 24:00|02-546-7727|
키이스케이프 우주라이크점|서울 강남구 테헤란로6길 46 지하1층||010-8882-6082|
커먼위켄드|서울 강남구 봉은사로6길 34 스타제이빌딩 1층|월,화요일|02-556-6991|
스타벅스 역삼럭키점|서울 강남구 도곡로 183|월~금 07:00 ~ 21:00|1522-3232|
카페미드나잇|서울 강남구 학동로6길 46||02-3444-3500|
퍼즐팩토리 강남점|서울 강남구 강남대로102길 13 3층|월~금 13:40 ~ 22:30|010-7569-3531|
와플에구름|서울 강남구 압구정로50길 8|매일 12:00 ~ 22:00|02-3445-2133|
펫타리움 청담|서울 강남구 영동대로 725 6,7층||070-8808-5552|
텔러스9.5|서울 강남구 도산대로 153 19층|영업시간 월,화 16:00 ~ 24:00|02-542-2300|
이디야커피 선릉역점|서울 강남구 테헤란로 332 HJ타워 B2~B1F|월~금 07:00 ~ 23:00|02-558-6467|
이디야커피 압구정로데오역점|서울 강남구 선릉로161길 20 1층 102호|월~금 08:00 ~ 21:50|02-511-1888|
커피스미스 삼성점|서울 강남구 테헤란로98길 15|월~금 07:00 ~ 23:00|02-508-6740|
모센즈스위트 신사점|서울 강남구 강남대로154길 21 K.I빌딩 1층|매일 12:00 ~ 22:00|0507-1367-0239|
더케익스토리|서울 강남구 압구정로14길 6 훈지빌딩 3층 303호|월,일요일|02-512-0971|
쿤스트138|서울 강남구 논현로16길 10-3 1층|매일 11:30 ~ 18:30|010-4644-3463|
mmn|서울 강남구 도산대로66길 39|매일 11:00 ~ 19:00|02-515-3596|
커피빈 압구정역점|서울 강남구 논현로 842 압구정빌딩 1층|월~금 07:00 ~ 21:00|02-544-6823|
바나프레소 세관사거리점|서울 강남구 언주로 702|매일 07:00 ~ 23:00|070-8998-8938|
삼성동커피볶는집|서울 강남구 봉은사로68길 49|월~금 09:00 ~ 22:00|02-567-9997|
투썸플레이스 강남IBC점|서울 강남구 테헤란로7길 8 2층|매일 07:00 ~ 22:00|02-568-5554|
스타벅스 도산사거리점|서울 강남구 언주로 727|월~금 07:00 ~ 20:00|1522-3232|
커피빈 삼성역글라스타워뒷점|서울 강남구 영동대로85길 9 서전빌딩 1층|월~금 07:00 ~ 22:30|02-552-3363|
스트릿츄러스 논현영동점|서울 강남구 강남대로118길 52 1층 101호||02-511-3958|
강남타로매니아|서울 강남구 테헤란로1길 30 용빌딩 3층|매일 11:00 ~ 22:30|02-6052-8873|
스타벅스 봉은사역점|서울 강남구 봉은사로 619|월~금 07:00 ~ 21:00|1522-3232|
아르고티 대치본점|서울 강남구 역삼로 432 1층|월~토 08:00 ~ 21:00|070-7012-9409|
앙트레블|서울 강남구 강남대로102길 45 지하1층|월~토 10:00 ~ 22:00|02-571-1076|
스타벅스 역삼포스코점|서울 강남구 테헤란로 134 포스코 P&S타워 1층|월~금 07:00 ~ 22:00|1522-3232|
바나프레소 강남역점|서울 강남구 테헤란로 113|월~금 07:00 ~ 22:00|070-8998-8953|
커피효과|서울 강남구 역삼로20길 12 성우빌딩 1층|월~금 08:00 ~ 23:00||
퓨|서울 강남구 논현로105길 13 1층|월~금 08:00 ~ 22:00|02-555-8958|
바오밥나무커피 가로수길점|서울 강남구 도산대로17길 10 3층|월,화,일 11:00 ~ 19:00||
커피빈 청담카페점|서울 강남구 도산대로67길 7 파크빌딩 1층|월~금 07:00 ~ 22:00|02-514-5622|
우디집 도산점|서울 강남구 압구정로46길 32 2층|매일 11:00 ~ 22:00||
커피빈 강남대로센터점|서울 강남구 강남대로 442 흥국생명빌딩 2층|매일 07:00 ~ 22:30|02-565-3345|
카페린|서울 강남구 학동로67길 7 1층|월~금 10:00 ~ 19:00|02-540-3355|
커피빈 뉴압구정점|서울 강남구 논현로167길 9 낙산프라자 1층|월~금 07:00 ~ 22:00|02-545-3181|
스타벅스 대치한티점|서울 강남구 선릉로 324|매일 07:00 ~ 22:00|1522-3232|
카페루카|서울 강남구 봉은사로43길 28 1층|||
