카페명|주소|영업시간|전화번호|대표사진주소
온기경|서울 서초구 동산로 77 청학빌딩 1층|월~금 09:00 ~ 21:00||
화이트쇼콜라 양재점|서울 서초구 마방로2길 29|매일 08:00 ~ 22:00||
놀숲 교대점|서울 서초구 사임당로 46 서초제일빌딩 2층|월~금 11:00 ~ 22:00|02-522-7952|
커피빈 남부터미널역점|서울 서초구 서초중앙로 43 로얄타워 1층|매일 07:00 ~ 21:00|02-523-3671|
커피나무 방배역점|서울 서초구 효령로29길 23 1,2층|월~금 08:00 ~ 22:40||
파스쿠찌 교대메가스터디점|서울 서초구 서초중앙로22길 17 1층|월~금 07:00 ~ 23:00|02-3486-8497|
지유명차 서초점|서울 서초구 명달로8길 21 디유빌딩 1층 103호|월~토 12:00 ~ 19:00|02-522-5634|
이디야커피 신논현역점|서울 서초구 강남대로79길 10|매일 08:00 ~ 22:30|02-511-5038|
까페라리 서초점|서울 서초구 서초중앙로2길 37 1층|월~토 10:00 ~ 22:00|02-598-5009|
메가MGC커피 논현역점|서울 서초구 사평대로55길 149 1층|매일 08:00 ~ 23:00|02-541-5488|
탐앤탐스 서울고사거리점|서울 서초구 효령로 183 혜성빌딩 1층|매일 08:00 ~ 00:00|02-584-4565|
더서초|서울 서초구 서초대로40길 91|||
커피빈 서초우성점|서울 서초구 강남대로51길 1 511타워 1층|월~토 07:00 ~ 22:00|02-582-0158|
까페보스꼬|서울 서초구 강남대로 621 K타워 1층|매일 08:00 ~ 22:00|02-517-3654|
커피빈 논현역6번출구앞점|서울 서초구 강남대로 563|월~금 07:00 ~ 22:00|02-755-3301|
커스텀커피 서초래미안리더스원점|서울 서초구 사임당로 158 서초래미안리더스원상가 136, 138호|매일 08:00 ~ 19:00|02-6953-0090|
파리서티세븐|서울 서초구 강남대로37길 12-7 1층|월 09:00 ~ 22:00|0507-1394-0852|
하품카페앤플라워|서울 서초구 마방로 2 1층|월~금 08:30 ~ 22:00|02-6951-0919|
에스프레소비비안|서울 서초구 강남대로6길 47|월~금 07:00 ~ 23:00|02-572-4506|
커피인더스트리|서울 서초구 방배천로4길 3|매일 10:30 ~ 23:00||
공차 교보타워점|서울 서초구 서초대로77길 62 아이파크에비뉴 L1층 103,104호|매일 09:30 ~ 22:30|02-536-7760|
커피빈 서초동점|서울 서초구 반포대로 70|월~금 07:30 ~ 20:00|02-3665-9507|
커피빈 방배카페골목점|서울 서초구 방배중앙로 187 1층|매일 08:00 ~ 22:00|02-592-7794|
먼셀커피 서래마을점|서울 서초구 서래로6길 15|매일 12:00 ~ 21:00|02-533-7236|
이디야커피 우면동점|서울 서초구 바우뫼로 20|매일 07:00 ~ 22:00|02-6013-5571|
이디야커피 남부터미널점|서울 서초구 효령로60길 15|월~금 07:00 ~ 22:30|02-522-5579|
할리스 고속터미널영동선점|서울 서초구 신반포로 194 서울고속터미널 부속상가동 2층 A-2호|매일 08:00 ~ 22:00|02-591-1555|
커피빈 교대법원점|서울 서초구 서초중앙로 156 1층|월~금 07:00 ~ 21:00|02-3664-7716|
조선커피팩토리 본점|서울 서초구 바우뫼로33길 7-12|매일 07:30 ~ 18:00|02-2057-7771|
메가MGC커피 양재시민의숲점|서울 서초구 동산로 3 1층|월~금 07:30 ~ 22:00|02-517-0656|
생각이나서|서울 서초구 청두곶길 4 1층||02-525-1211|
메가MGC커피 논현중앙점|서울 서초구 강남대로 523 1층|월~금 08:00 ~ 22:00|02-516-0656|
커피빈 서초지파이브점|서울 서초구 서초중앙로24길 27 1층 101~102, 113~114, 121호|월~토 07:00 ~ 22:00|02-3477-5580|
메가MGC커피 사당방배점|서울 서초구 동작대로 44 1층|월~금 08:00 ~ 23:00|02-2055-1126|
새퍼커피|서울 서초구 서초대로4길 17 1층|월~금 08:00 ~ 21:00|070-7543-7586|
파란만잔 강남삼성타운|서울 서초구 강남대로 359 대우도씨에빛2 1층 110호|월~금 07:00 ~ 20:00||
브라우니70|서울 서초구 고무래로10길 12||02-595-1108|
이디야커피 서초점|서울 서초구 서초대로48길 16 1층|월~금 08:00 ~ 22:00|02-588-7374|
오페라빈|서울 서초구 방배로 35||070-4235-3501|
폴바셋 뉴코아강남점|서울 서초구 잠원로 51 신관 1층|매일 08:00 ~ 22:00|02-530-5517|
카페드리옹 서래마을입구점|서울 서초구 서래로 47 1층|매일 08:00 ~ 23:00||
카페해도씨|서울 서초구 청계산로 235 2층|월~금 10:00 ~ 22:00|02-6956-1777|
티플랜트|서울 서초구 동광로39길 46 4, 지하 1층|매일 11:00 ~ 20:00||
카페허니룸|서울 서초구 서초대로77길 37 서초동월드 8층 801호|매일 12:00 ~ 24:00|070-8803-1004|
액트커피|서울 서초구 방배천로4안길 40|월~토 12:00 ~ 22:00||
심온|서울 서초구 양재천로 103-3 1층|매일 10:00 ~ 22:00|02-6339-6667|
미스터고트|서울 서초구 청룡마을길 13|월요일||
커피식구 본점|서울 서초구 강남대로34길 53 1층|월~금 08:00 ~ 19:00|070-4036-2800|
할리스 방배점|서울 서초구 남부순환로 2335|월~금 08:00 ~ 22:00|02-581-4858|
고품격커피공장|서울 서초구 반포대로21길 17 1층|매일 08:00 ~ 21:00|070-7737-8899|
마노핀 방배역점|서울 서초구 효령로 132 1층|월~금 07:00 ~ 22:00||
까렌다쉬|서울 서초구 서운로11길 73|월~금 10:00 ~ 18:00|02-585-6211|
공차 양재역점|서울 서초구 남부순환로 2614 한솔로이젠트 102호|월~금 09:00 ~ 22:30|02-6298-1012|
리요리요커피|서울 서초구 방배천로18길 11 아르떼상가 B동 104호|월~토 12:00 ~ 21:00|02-3472-7111|
할리스 논현역점|서울 서초구 신반포로 332 1층|월~금 09:00 ~ 22:00|02-515-1162|
카페앳|서울 서초구 논현로 15|월~토 09:00 ~ 23:30|02-572-5950|
투썸플레이스 청계산입구역점|서울 서초구 청계산로 201 1층|매일 07:30 ~ 22:00|02-579-5222|
비스트로8818|서울 서초구 서초대로56길 18 유니언타운 지하1층, 1층|매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6084-8818|
투썸플레이스 방배이수점|서울 서초구 서초대로1길 11 1, 2층|매일 08:00 ~ 22:00|070-4099-0780|
브릴리언트커피로스터즈|서울 서초구 강남대로95길 67|월~금 10:00 ~ 19:00|02-518-6452|
코지8|서울 서초구 태봉로 68 우면프라자2 1층 101호||02-576-8254|
커피빈 서초중앙로점|서울 서초구 서초중앙로 209 해성빌딩 1층|월~금 07:00 ~ 22:00|02-537-2992|
공차 교대점|서울 서초구 서초중앙로 125 로이어즈타워 1층 103호|월~금 06:30 ~ 23:30|070-7553-3173|
카모그라프카페|서울 서초구 사평대로55길 65-3|매일 11:00 ~ 23:00|02-541-0038|
커피빈 서초부띠크모나코점|서울 서초구 서초대로 397 1층|매일 08:00 ~ 19:00|02-537-4662|
매더커피갤러리|서울 서초구 효령로47길 15 1층|월~토 10:00 ~ 20:00|02-6404-1754|
달무티 교대점|서울 서초구 서초대로58길 18 지에스타워 지하 1층 B02호|월요일|02-3478-5080|
어니스크 방배점|서울 서초구 효령로25길 27||02-521-0010|
빽다방 양재시민의숲역점|서울 서초구 마방로2길 94 1층|월~금 06:30 ~ 21:00|02-573-0421|
하프커피로스터스|서울 서초구 서초대로56길 15|||
러블루|서울 서초구 강남대로18길 15-3 1층|월~금 09:00 ~ 22:00|010-9176-7348|
카페그린그린|서울 서초구 양재천로 73 광익빌딩 1층||070-7545-8894|
바나프레소 남부터미널점|서울 서초구 효령로57길 1|매일 07:00 ~ 21:00|070-8998-8924|
티하우스레몬 신반포점|서울 서초구 신반포로 194 서울고속버스터미널 경부영동선 상가동 2층 A-5호|매일 10:00 ~ 21:30|02-595-6209|
커피나무 함지박사거리점|서울 서초구 동광로 57|월~금 07:30 ~ 23:00|02-599-6161|
이디야커피 서울고속버스터미널점|서울 서초구 신반포로 194 1층|매일 07:00 ~ 22:00|02-536-0021|
엘리씨 커피|서울 서초구 동광로12가길 3|월~금 08:00 ~ 23:00|02-533-5157|
까페스텔라|서울 서초구 효령로2길 4 104호|월~금 08:00 ~ 19:00||
투썸플레이스 삼호가든사거리점|서울 서초구 서초중앙로 238 가든리체프라자 2층 251호|매일 07:00 ~ 23:00|02-6949-2388|
메가MGC커피 반포고투몰점|서울 서초구 신반포로 지하 200 G-002호||02-593-8070|
굿럭커피|서울 서초구 강남대로23길 25 1층|월~금 08:00 ~ 20:00||
달콤커피 교대역점|서울 서초구 서초중앙로 130 1층|매일 08:00 ~ 22:00|02-586-5857|
라바트리|서울 서초구 서초대로27길 33 지하1층|매일 11:00 ~ 23:00|070-8780-0508|
개랑놀아주는남자|서울 서초구 사평대로56길 4 지하1층|매일 00:00 ~ 24:00|02-3481-8080|
바나프레소 서초점|서울 서초구 서초대로 254 오퓨런스 지하1층 105호|월~금 08:00 ~ 16:00|070-8998-8955|
오브시에|서울 서초구 방배로11길 22|월~금 08:00 ~ 20:00||
스타벅스 서이초교사거리점|서울 서초구 사임당로 143|월~금 07:00 ~ 21:00||
바나프레소 양재점|서울 서초구 강남대로 221 1층|월~금 07:00 ~ 21:00|070-8998-8935|
디저트39 방배서래점|서울 서초구 동광로 95 1층|매일 09:00 ~ 21:00|02-591-2123|
빽다방 서초우성점|서울 서초구 사임당로 181 대일빌딩 101호|월~금 07:15 ~ 20:00|02-584-1061|
파스쿠찌 에스프레소바 양재|서울 서초구 남부순환로 2620 1층|월~금 07:00 ~ 21:00|02-3462-8497|
참새방앗간|서울 서초구 방배천로4안길 66 1층|월,수,목,금,토,일 10:00 ~ 22:00|02-6951-3776|
커피랑도서관 반포점|서울 서초구 고무래로 12 201호|매일 00:00 ~ 24:00|070-4274-1140|
닥터방방 방배점|서울 서초구 방배중앙로 148 화산빌딩 3층|월~금 13:00 ~ 20:00|02-593-2552|
커스텀커피 서초우면점|서울 서초구 성촌1길 12 1층|월~금 07:00 ~ 19:00|02-2057-1101|
카페지니|서울 서초구 강남대로91길 15 정동빌딩 1층|매일 11:00 ~ 22:00|02-749-4450|
비지트|서울 서초구 동광로18길 82 1층|월,화요일||
투썸플레이스 뱅뱅사거리점|서울 서초구 강남대로 263 새움빌딩 1층|월~금 07:30 ~ 22:00|02-523-8787|
판타스트릭|서울 서초구 강남대로79길 39 지하1층|매일 10:30 ~ 22:30|010-4547-0481|
빽다방 서울교대점|서울 서초구 서초중앙로22길 25 서초리시온 109호|매일 07:30 ~ 21:00|02-586-0511|
쉬즈베이글 교대점|서울 서초구 사임당로 60||02-598-0753|
퀴베롱|서울 서초구 반포대로1길 8 성호빌딩 1층|월~토 12:00 ~ 20:00|02-582-1236|
푸엘라카페|서울 서초구 강남대로99길 9|월~금 09:00 ~ 18:00||
바오밥나무|서울 서초구 서초대로60길 25||02-585-3334|
카페녹색광선|서울 서초구 서초중앙로 63-6 1층|||
이디야커피 서울교대점|서울 서초구 서초중앙로 89 1층|월~금 08:00 ~ 22:30|02-522-1133|
디저트 39|서울 서초구 서초대로 12|||
이하나커피|서울 서초구 서초중앙로 110 롯데캐슬메디치 1층|월~금 08:30 ~ 22:00||
공간21|서울 서초구 서초대로46길 42 1층||02-523-0021|
아이엠|서울 서초구 동광로 183|월~금 08:00 ~ 19:00|02-593-6700|
더비너|서울 서초구 사평대로55길 65-2|월~금 09:30 ~ 23:00|02-548-0810|
하니커피|서울 서초구 강남대로83길 34|매일 00:00 ~ 24:00|02-545-7702|
이디야커피 교육개발원사거리점|서울 서초구 바우뫼로 180 1층||02-578-1173|
커피사회|서울 서초구 방배천로16길 11-15|월~금 08:00 ~ 21:00|02-596-2896|
79파운야드 서초교대점|서울 서초구 서초중앙로 101 신아빌딩 1층|매일 11:00 ~ 23:00|02-523-3396|
브루잉이펙트|서울 서초구 청룡마을길 17-4|매일 10:00 ~ 19:00||
더카페신방|서울 서초구 남부순환로 2575 1층|월~금 08:00 ~ 22:00||
공차 양재본점|서울 서초구 바우뫼로 158 유창빌딩 1층 2호|매일 09:00 ~ 22:00|02-572-5502|
만랩커피 이수역점|서울 서초구 서초대로 13 1동 1층 105호|월~금 08:00 ~ 19:00|02-592-0700|
빽다방 총신대입구역점|서울 서초구 동작대로 128 1층|월~금 07:00 ~ 23:00|02-533-1859|
떼르드카페 양재점|서울 서초구 양재천로 111 1층|매일 10:00 ~ 18:00||
어딕티브|서울 서초구 주흥15길 5 1층|매일 12:00 ~ 21:30|02-6015-2468|
투썸플레이스 강남역더에셋점|서울 서초구 서초대로74길 14 1층|월~금 07:00 ~ 20:00|02-598-2388|
카페베네 서울고교사거리점|서울 서초구 명달로 43 1층|매일 09:00 ~ 23:30|070-7778-6630|
도어이스케이프 레드 신논현점|서울 서초구 사평대로 360 지하 1층|매일 10:40 ~ 23:00|02-533-9745|
파스쿠찌 서초점|서울 서초구 서초중앙로8길 7 지하1층|월~금 08:00 ~ 23:00|02-598-1436|
컴포즈커피 남부터미널점|서울 서초구 효령로55길 28 108호|매일 08:00 ~ 21:00|02-582-5094|
컴포즈커피 반포삼호가든점|서울 서초구 서초중앙로33길 7 101호|월~토 07:30 ~ 22:30|02-537-6642|
플레이더월드 강남점|서울 서초구 사평대로56길 14 지하 1층|영업시간 월~금 15:00 ~ 23:00|070-4418-5588|
에슬로우 서초1호점|서울 서초구 반포대로14길 58 1층|매일 07:00 ~ 23:00|02-522-6848|
이디야커피 양재점|서울 서초구 남부순환로347길 38 원효빌딩 1층 1-5호|월~금 08:00 ~ 21:30|02-523-9003|
컴포즈커피 강남교보타워점|서울 서초구 사평대로56길 7 108호|월~금 07:00 ~ 20:00||
브룸커피|서울 서초구 남부순환로347길 101 1층|월~금 09:00 ~ 20:00|070-8780-0691|
빽다방 고속터미널역점|서울 서초구 신반포로 177 반포쇼핑타운 3동 1층 16호|월~토 08:30 ~ 20:00|02-535-3608|
보니 방배점|서울 서초구 방배로 22 1,2층|매일 10:00 ~ 22:00|010-5158-4333|
투썸플레이스 서초구청점|서울 서초구 서운로 7 1층|월~금 07:30 ~ 21:00|02-6956-7129|
오페라빈마카롱 양재점|서울 서초구 양재동 300-7|매일 10:00 ~ 22:00|02-572-3970|
서래마을 호두파이|서울 서초구 동광로39길 68|월~토 10:00 ~ 21:00|02-537-5277|
카페알로하|서울 서초구 강남대로30길 32-26||02-574-8736|
컴포즈커피 방배점|서울 서초구 효령로 115 1층|월~금 07:30 ~ 20:30|02-6013-6337|
언더더베리|서울 서초구 반포대로26길 15 리우빌딩 1층|월~토 08:30 ~ 19:00|070-4027-1028|
딜라이트|서울 서초구 서초대로27길 37||02-3477-2585|
공차 서초우성점|서울 서초구 사임당로 174 강남미래타워 1층 105호|매일 08:00 ~ 23:00|02-588-7377|
파아람|서울 서초구 동광로12길 120||02-3477-2588|
더엘씨|서울 서초구 서초대로48길 20 지하1층,1,2층|월~금 10:00 ~ 21:00||
더블딥커피|서울 서초구 방배로11길 21 상가 2호|월~금 08:00 ~ 18:00|070-8836-9121|
더 레스트|서울 서초구 헌릉로 164 민예빌딩 5층|월,화,목,금,토,일 10:00 ~ 20:00||
잠바주스 서초삼성타운점|서울 서초구 서초대로74길 23 삼성트라팰리스 1층|월~금 07:00 ~ 24:00|02-583-8944|
백록담 디저트작업실|서울 서초구 양재천로13길 24 원진빌딩 1층||010-5198-1969|
미니말레 커피뢰스터 교대점|서울 서초구 서초대로51길 15 1층|월~금 08:00 ~ 19:00||
101커피컨테이너|서울 서초구 법원로3길 26 1층|||
메가MGC커피 내방역점|서울 서초구 방배로 141 텔콤빌딩 1층||02-522-1005|
커피IT수다|서울 서초구 방배천로2안길 49|월~금 09:00 ~ 22:30|070-8810-4837|
이디야커피 교대역점|서울 서초구 서초대로56길 22|월~금 08:00 ~ 21:50|02-6465-1203|
리플렉트 커피 로스터스|서울 서초구 효령로72길 57 서초트라팰리스 지하1층 E동 101호|월~금 08:00 ~ 18:30|070-4525-1614|
커피핑크|서울 서초구 언남길 87 1층||010-5720-6156|
나인블럭 예술의전당점|서울 서초구 남부순환로323길 1 예전빌딩 1층|월~금 08:00 ~ 21:00||
컴포즈커피 신사점|서울 서초구 신반포로47길 77 두원빌딩|월~금 08:00 ~ 20:00|02-6083-4245|
마리나파크카페|서울 서초구 올림픽대로 2085-18|매일 10:00 ~ 24:00|0507-1312-2440|
구디스|서울 서초구 남부순환로347길 21-17 1층|매일 00:00 ~ 24:00||
할리스 서초마제스타시티점|서울 서초구 서초대로38길 12 1층||02-6411-0063|
카페앙지|서울 서초구 강남대로101안길 41 1층|월~토 09:00 ~ 21:00|02-6959-5787|
더벤티 교대점|서울 서초구 서초중앙로22길 25 110호|매일 08:00 ~ 21:00|02-525-2009|
콰이어 커피|서울 서초구 반포대로19길 9-7 1층|월~금 09:00 ~ 20:00|02-598-9907|
히어커피|서울 서초구 강남대로10길 6 1층 101호|월~금 08:00 ~ 20:00|070-4012-1991|
인사이터스코랩|서울 서초구 남부순환로358길 52 1층|월~금 09:00 ~ 18:00|010-6485-2373|
카페고도|서울 서초구 효령로52길 12 1층|월~금 08:00 ~ 20:00|010-2462-5212|
이디야커피 양재중앙점|서울 서초구 강남대로 221 환승주차장상가 111호|월~금 07:30 ~ 21:00|02-571-6413|
시루와 앙꼬 디미방|서울 서초구 바우뫼로41길 74|월~금 09:00 ~ 19:00|02-6081-5242|
범표원두 양재점|서울 서초구 논현로17길 19 덕산빌딩 1층|월~금 10:00 ~ 19:00|02-6448-3071|
리플렉트커피로스터스 양재2호점|서울 서초구 남부순환로347길 53 1층 104호|월~금 08:00 ~ 20:00|070-4472-4019|
페임커피|서울 서초구 사임당로12길 17|월~금 10:00 ~ 18:00|02-522-9333|
에스프레소비비안 2호점|서울 서초구 동산로 84 101호|월~금 07:00 ~ 23:00|02-578-4506|
오크라|서울 서초구 양재천로 97 2층|월요일||
커피나무 교대점|서울 서초구 서초중앙로 97 이화빌딩 1층|월~금 07:30 ~ 21:00|02-525-6596|
나띵베러비긴즈|서울 서초구 강남대로83길 24|매일 10:00 ~ 02:00|02-517-7017|
카페돌체|서울 서초구 올림픽대로 2085-14 가빛섬 1층|월~금 11:00 ~ 21:00|02-3477-3600|
슈퍼커피 고속터미널점|서울 서초구 신반포로 189 반포쇼핑타운 4동 1층 21호|월~금 08:00 ~ 20:30|02-599-3339|
올라하이|서울 서초구 방배천로6길 19 1층|월요일|0507-1390-9919|
이디야커피 서초역점|서울 서초구 반포대로21길 23 세진빌딩 1층 102,103호|매일 08:00 ~ 22:30|02-525-7555|
카페원더|서울 서초구 바우뫼로41길 88|월~토 09:00 ~ 22:00|02-575-4799|
메종인디아|서울 서초구 방배로23길 31-43||02-6257-1045|
파스쿠찌 뱅뱅사거리점|서울 서초구 강남대로47길 12 1층|월~금 07:30 ~ 21:30|02-587-8497|
레빗홀|서울 서초구 사평대로22길 32|매일 10:30 ~ 22:00||
커피빈 삼성전자강남사옥점|서울 서초구 서초대로74길 11 지하 2층|월~금 07:00 ~ 16:00|02-2055-1142|
바나프레소 방배역점|서울 서초구 효령로 117|매일 07:00 ~ 23:00|070-8998-8943|
커피웍스유니온|서울 서초구 강남대로30길 57 1층|월~금 10:00 ~ 22:00|070-7799-7946|
도피오로스터리|서울 서초구 사평대로55길 29 1층|월~토 11:00 ~ 22:00|02-512-1148|
라맘마|서울 서초구 강남대로105길 15|||
쓰리오브컵스|서울 서초구 서초대로74길 45 1층 101호|월~금 10:30 ~ 17:00|070-8805-1330|
공차 강남메가박스점|서울 서초구 서초대로77길 3 1층|월~토 07:30 ~ 23:30|02-530-8544|
만랩커피 남부터미널점|서울 서초구 서초중앙로 15|월~금 08:00 ~ 19:00||
산체스로스터스 양재점|서울 서초구 마방로10길 18-28 1층|월 09:30 ~ 18:00|02-408-5119|
투썸플레이스 아크로비스타점|서울 서초구 서초중앙로 188 아크로비스타 지하 1층 101호|월~토 08:00 ~ 22:00|02-536-3290|
서퍼스포케|서울 서초구 양재천로31길 12 금안빌딩 1층|월~토 11:00 ~ 21:00||
플로라벨로|서울 서초구 반포대로4길 62|월~토 10:00 ~ 21:00|02-545-7172|
비푸스|서울 서초구 서운로26길 11 1층|월~토 11:00 ~ 20:00||
만랩커피 교대점|서울 서초구 서초대로52길 38 102호|월~금 08:00 ~ 20:00|02-585-9927|
퀸즈|서울 서초구 바우뫼로2길 69 천운빌딩 1층|월~금 08:00 ~ 20:00|010-9100-1134|
커피나무방배카페골목점|서울 서초구 사평대로2길 20||02-599-7077|
플로우커피웍스|서울 서초구 신반포로43길 45 금성빌딩 1층|월~금 10:00 ~ 22:00||
위타드 삼성타운점|서울 서초구 서초대로78길 22 1층|월~금 11:00 ~ 21:00||
디저트바이제이|서울 서초구 청두곶15길 25|월~토 10:30 ~ 22:00|02-525-2034|
커피더호랑이|서울 서초구 강남대로45길 9 1층|월~금 08:00 ~ 18:30||
이디야커피 잠원논현점|서울 서초구 신반포로 333|월~금 07:50 ~ 20:00||
금성커피|서울 서초구 논현로 53 1층|월~금 08:00 ~ 22:00|010-2035-1143|
777.7스페이스|서울 서초구 방배로37길 48-23|||
메가MGC커피 함지박사거리점|서울 서초구 동광로 75 1층|월~금 07:30 ~ 22:00|02-3478-1110|
빽다방 서초역점|서울 서초구 서초대로 240 동일하이빌 110호|월~금 07:30 ~ 20:00|02-522-0100|
도어이스케이프 블루 신논현점|서울 서초구 사평대로53길 8-1 지하1층||070-7677-9745|
오오사|서울 서초구 동광로3길 122 107호|월,일요일|070-7773-5544|
와이커피로스터스|서울 서초구 방배중앙로15길 3 1층 103호|월~금 09:00 ~ 17:00|02-567-0288|
카페, 바이이브릭 양재점|서울 서초구 남부순환로 2614 한솔로이젠트 1층 105호|월~금 08:00 ~ 23:00|02-6015-0140|
카페 콘띠오|서울 서초구 신반포로45길 38 1층|월,화,수,목,금,일 09:00 ~ 21:00|010-4349-2255|
파스쿠찌 강남고속터미널점|서울 서초구 신반포로 194 본관 1층 22호|매일 09:00 ~ 22:00|02-533-5773|
카멜롯 서초점|서울 서초구 효령로72길 37 정현빌딩 1층|월~금 08:00 ~ 21:00|02-523-3210|
설빙 강남뉴코아점|서울 서초구 잠원로 51 지하1층|월,화,수,목,금,일 10:00 ~ 22:00|02-530-5641|
공차 서초마제스타시티점|서울 서초구 서초대로38길 12 1층 120호|매일 10:00 ~ 19:30|02-588-7775|
바나프레소 서초위브점|서울 서초구 강남대로39길 5 1층 107-1호|매일 07:00 ~ 21:00|070-8998-8959|
셀렉토커피 양재극동점|서울 서초구 바우뫼로41길 87|매일 08:00 ~ 23:00|02-577-9587|
EU|서울 서초구 효령로52길 8|월~토 08:30 ~ 20:30||
양재동커피집|서울 서초구 양재천로 103-18 1층 102호|월~목 08:30 ~ 20:00|070-5852-3124|
띵크어바웃커피|서울 서초구 신반포로45길 52|매일 10:00 ~ 22:00|070-8670-8282|
플라티|서울 서초구 효령로68길 14|월~금 08:00 ~ 20:00||
파란만잔 교대역점|서울 서초구 서초중앙로22길 45 1층 2호|||
살롱드파이브|서울 서초구 서운로26길 9 펜타타워|월~금 08:00 ~ 22:00|02-6911-5550|
카페구마리온 본사직영점|서울 서초구 신반포로47길 43|||
씨엘|서울 서초구 양재천로23길 2 파크뷰빌딩 1층||02-578-0771|
나우앤카페|서울 서초구 강남대로 156-2 1층|월~금 08:00 ~ 02:00|070-7576-0959|
폴바셋 롯데마트서초점|서울 서초구 서초대로38길 12 지하1층|매일 10:00 ~ 22:00|02-2055-3506|
셀렉토커피 신논현점|서울 서초구 강남대로79길 31|||
에스프레소9바|서울 서초구 논현로13길 17 성지빌딩 1층|||
몽쥬카페|서울 서초구 원터길 18 1층||02-577-2225|
브알라 서초1호점|서울 서초구 태봉로 62 네이처프라자 1층 110호|매일 10:00 ~ 21:00|02-571-0655|
54계단커피|서울 서초구 효령로2길 128 1층|월~금 10:00 ~ 23:00|02-522-9954|
텐퍼센트커피 방배점|서울 서초구 효령로 120 1층|매일 08:00 ~ 21:00||
메가MGC커피 서초우면점|서울 서초구 태봉로 70 1층 103호||02-577-7703|
카페3|서울 서초구 남부순환로 2583 서희타워 1층|월~토 07:30 ~ 24:00|02-521-6356|
카페끌라시코|서울 서초구 사임당로 178 서초이즈타워 1층 101호|월~금 08:00 ~ 18:00|02-3474-8524|
