카페명|주소|영업시간|전화번호|대표사진주소
커피룸|서울 도봉구 삼양로144길 25-3 1층||02-992-1665|
카페녹천|서울 도봉구 노해로66길 125 하나타운하우스 1층 1호||070-4833-5078|
여행수다|서울 도봉구 도당로 32 성진파크뷰아파트 상가 1층 2호|매일 10:00 ~ 23:00|070-7786-3535|
라이트 앤 솔트|서울 도봉구 노해로63다길 41|||
까누|서울 도봉구 도봉로112길 33 1층|월요일|02-991-1110|
스트릿넘버502|서울 도봉구 우이천로4길 21 1층||02-993-3339|
카페소모임|서울 도봉구 도봉로145길 93 1층|매일 09:00 ~ 20:00|02-3494-0295|
아마스빈 선덕고점|서울 도봉구 시루봉로 57|매일 09:00 ~ 21:00|02-900-7536|
베리베리|서울 도봉구 도봉로110나길 27|||
몽띠쁘유|서울 도봉구 해등로16길 26||02-903-9338|
웅천마음선원|서울 도봉구 도봉로169나길 74|||
커피지애 쌍문점|서울 도봉구 방학로3길 114||02-999-9199|
커피에반하다 방학역점|서울 도봉구 마들로 649-20||02-954-8966|
토프레소 창동점|서울 도봉구 노해로70길 46 주공19단지아파트 종합상가 127호||02-993-3040|
슬라떼|서울 도봉구 덕릉로63가길 68||010-2949-7077|
매머드익스프레스 창동이마트점|서울 도봉구 노해로65길 4|||
토프레소 방학역점|서울 도봉구 도봉로150길 27||02-956-0266|
카페쿠잉|서울 도봉구 도봉로145길 33||02-994-2939|
193 커피가게|서울 도봉구 덕릉로60마길 9 1층||070-8255-6217|
스윗가든|서울 도봉구 도봉로 568-51||010-6319-3747|
꼬꼬마놀이터|서울 도봉구 도당로 14 다보빌딩 2층||02-990-5710|
김준호의대단한커피 쌍문점|서울 도봉구 도봉로109길 35-9 1층|||
리얼빈스 덕성여대점|서울 도봉구 삼양로142길 29 니너울카운티 1층||02-996-0095|
더벤티 방학사거리점|서울 도봉구 도봉로 689 1층||02-932-2797|
복다방|서울 도봉구 시루봉로 305 지하1층||02-956-9725|
키페토브|서울 도봉구 해등로 41|||
던|서울 도봉구 도봉로 604 에이치큐브병원 1층|월~토 09:00 ~ 21:00|010-2009-5016|
디저트카페오다방|서울 도봉구 우이천로4길 41|||
카페루씰|서울 도봉구 도봉로169나길 55||02-3492-6292|
마이요거트서울|서울 도봉구 도봉로114길 60-5|||
레몬집|서울 도봉구 도봉로152길 35-4|||
카페캠퍼 도깨비시장점|서울 도봉구 도당로13길 17|||
폼폼커피베이비|서울 도봉구 도봉로164길 8 1층|월~금 08:00 ~ 19:50|0507-1325-1930|
커피&필|서울 도봉구 도봉로168길 6||02-6487-4973|
달콤스푼|서울 도봉구 우이천로4라길 29||02-904-6004|
커피크루|서울 도봉구 해등로16가길 32||02-907-8895|
만월경 창동건영점|서울 도봉구 우이천로20길 7|매일 00:00 ~ 24:00||
낭만커피숍|서울 도봉구 마들로 670 2층||02-3493-0287|
cafe 봄|서울 도봉구 도봉로 720||02-9546-6962|
이륙커피|서울 도봉구 우이천로4길 23 1층|매일 10:00 ~ 20:30|02-900-2628|
카페잇 에이치큐브점|서울 도봉구 도봉로 604 에이치큐브병원 1층|매일 08:00 ~ 22:00|02-906-5156|
알콩달콩|서울 도봉구 우이천로32길 65 5동 1층 7호|||
제리당|서울 도봉구 도봉로109길 23 1층|||
쌍문다방|서울 도봉구 우이천로38길 16|||
아마스빈 방학역점|서울 도봉구 도봉로150길 43 1층 127호||02-955-1474|
지점핑|서울 도봉구 방학로 210 2층|||
카페플랫|서울 도봉구 도당로29길 10 1층|월~토 09:00 ~ 20:00|02-6956-8672|
쉼 카페냥이네|서울 도봉구 도봉로104길 103 1층|영업시간 월~토 17:00 ~ 02:00||
시공간|서울 도봉구 도봉로113길 43 1층 1호|매일 10:00 ~ 20:00||
미스터브리즈커피 도봉산입구점|서울 도봉구 도봉산길 43|||
까르페디엠|서울 도봉구 시루봉로 149 1층 102호|||
봉명동내커피 도봉구점|서울 도봉구 도봉로123길 10|||
세움카페|서울 도봉구 마들로 656 1층||070-4251-4264|
룬발롱|서울 도봉구 도봉로 523 6층|||
커피 엔드 케이스|서울 도봉구 도당로27길 60|||
도봉오름|서울 도봉구 도봉로145길 14|월,화,수,금,토,일 12:00 ~ 22:00|010-5210-2538|
달리네카페|서울 도봉구 도당로11길 5-29 1층|||
카페레버리|서울 도봉구 도봉로114길 49 1층|월~토 11:00 ~ 22:00||
냠커피|서울 도봉구 시루봉로27길 12 한신빌라트 1층|월,화,수,금,토,일 08:00 ~ 20:00|0507-996-3701|
쥬씨 도봉역점|서울 도봉구 도봉로167길 3|||
테이크온미 창동점|서울 도봉구 덕릉로 250-1||02-6404-3155|
달보드레|서울 도봉구 도봉로156길 26-4|||
떼루와 도봉산점|서울 도봉구 도봉산4나길 37|||
커피앤드케이스 쌍문점|서울 도봉구 해등로26길 7||0506-731-1004|
휴일|서울 도봉구 도당로 32 상가 10호|월~토 10:00 ~ 20:00|02-3493-0830|
더보틀플레이스|서울 도봉구 덕릉로59길 62-1|||
사계절|서울 도봉구 도봉로112길 50|||
커피중심|서울 도봉구 해등로32길 8 우성상가 1층 103호||070-8944-5760|
잭스커피트리|서울 도봉구 마들로 699 진양빌딩 1층|||
카페라운드|서울 도봉구 도봉로180길 20 도봉투웨니퍼스트1단지 103동 1층 105호|월~토 08:30 ~ 20:00|010-2381-0092|
카페23|서울 도봉구 도당로 123-1 1층|||
커피하루|서울 도봉구 마들로 555|||
커피드림|서울 도봉구 삼양로144길 25||02-907-2477|
그리다꿈 창동점|서울 도봉구 노해로65길 17 중앙빌딩 102호||02-6267-9557|
커피농장|서울 도봉구 마들로 758|||
카페까망|서울 도봉구 도봉로 602 1층|||
예스프로틴|서울 도봉구 도봉로180길 53 극동아파트 상가동 1층 104호|||
마운틴커피숍|서울 도봉구 도봉산길 12||02-954-5646|
달콩|서울 도봉구 덕릉로59마길 36|||
큐티카페|서울 도봉구 마들로 657 1층|매일 11:00 ~ 01:00||
모나르카커피|서울 도봉구 도봉로 500 1층||02-993-9978|
엘림커피|서울 도봉구 노해로 239|||
병아리콩|서울 도봉구 우이천로34길 9 1층|영업시간 월~금 14:00 ~ 20:30|070-8725-2938|
서울특별시 다방구|서울 도봉구 노해로60길 65|매일 10:00 ~ 22:00|02-993-5577|
커피네임|서울 도봉구 도봉로121길 10||02-991-1233|
여기앤|서울 도봉구 우이천로4길 36||02-903-9945|
카페본스|서울 도봉구 도당로15길 6 1층|월~토 09:30 ~ 20:00||
모멘토모리|서울 도봉구 도봉로180나길 41 1층 108호||070-7788-3833|
어로어|서울 도봉구 해등로16길 52-19||02-2205-8588|
카페아크|서울 도봉구 시루봉로6길 53||02-903-9193|
명가통닭|서울 도봉구 도봉로133길 9|||
쿠바프레소 쌍문동점|서울 도봉구 도봉로129길 24|||
주얼리카페 도봉점|서울 도봉구 도봉로159길 30|||
달달한오후|서울 도봉구 우이천로20길 7|월~토 11:00 ~ 23:00||
카페보들리|서울 도봉구 노해로65길 7-12||02-902-2304|
커피식스 도봉역점|서울 도봉구 도봉로 819 1층|매일 07:00 ~ 23:00|02-4007-6754|
달달하당|서울 도봉구 도봉로141길 55 1층|||
너랑나랑|서울 도봉구 도봉로 869 1층|||
아엘커피|서울 도봉구 도봉로146길 21 1층|||
(주)세상을움직이는힘세움카페|서울 도봉구 마들로 656||070-4251-4264|
카페;보다|서울 도봉구 덕릉로63가길 61||070-8838-1423|
바꿈카페|서울 도봉구 마들로 664-23 2층|||
반딧불이|서울 도봉구 방학로 184|||
유니온|서울 도봉구 덕릉로60길 49-2||02-932-4187|
둘리카페로(RO)|서울 도봉구 시루봉로1길 6|||
커피사랑|서울 도봉구 해등로 195|||
슈퍼드링크|서울 도봉구 도당로 80||070-4647-3875|
레인보우커피|서울 도봉구 방학로3길 52 1층|월~토 09:00 ~ 21:00||
커피마마 창동점|서울 도봉구 해등로16길 106||02-900-2889|
주노스카페|서울 도봉구 해등로 180 1층|||
커피체리|서울 도봉구 해등로 255|||
공감상회|서울 도봉구 덕릉로60가길 59 2층|||
와일드커피컴퍼니|서울 도봉구 덕릉로54길 16|||
혜섬하우스|서울 도봉구 도봉로152길 35-4 1층|||
쓰임|서울 도봉구 도봉로143길 32|||
이수|서울 도봉구 도당로 106||02-3494-5697|
카페 회상1994|서울 도봉구 도봉로 585 1층|||
미라클커피숍|서울 도봉구 도봉로 767 지하1층||02-954-5192|
컵오브커피 창2동점|서울 도봉구 덕릉로59가길 22||02-905-4426|
한마음커피숍|서울 도봉구 도봉로118길 12 지하1층|||
커피나무 쌍문점|서울 도봉구 도봉로135길 18||02-907-4440|
제이네가게|서울 도봉구 도봉로167길 7 행운빌라 104호|||
더블즈|서울 도봉구 우이천로 350|||
리저스|서울 도봉구 덕릉로60가길 28|||
핑크|서울 도봉구 도봉로143길 62||02-2275-4304|
아르브르|서울 도봉구 도봉동 282-235|||
자바플랜|서울 도봉구 도봉산4나길 6-9||02-954-5285|
커피브레이크|서울 도봉구 노해로69길 132||070-8249-0408|
도로시|서울 도봉구 덕릉로 222|||
카페꼼지|서울 도봉구 노해로41길 17 금강상가 105호|월요일|02-990-9192|
마음카페|서울 도봉구 도봉로114길 45 1층|월~토 11:00 ~ 20:00||
카페라빈스|서울 도봉구 우이천로22길 16-4|||
가비커피|서울 도봉구 도당로 80|||
지송미래연구소(천태랑)|서울 도봉구 도봉로 517||02-997-0218|
뮤직카페|서울 도봉구 덕릉로 252 지하1층|||
휴인(HUIN)|서울 도봉구 도봉로110라길 5|||
블루힐|서울 도봉구 마들로 735-8 현대성우아파트상가 102호||02-955-0559|
더빅|서울 도봉구 도봉로 873||02-956-0327|
동네커피집|서울 도봉구 도봉로115길 9||02-900-6126|
북카페꿈|서울 도봉구 노해로 140 쌍문동청소년랜드내||02-999-0170|
루이네 북카페|서울 도봉구 시루봉로 56 상가 1층||010-7930-7731|
더카페|서울 도봉구 도봉로 678|||
커피치노|서울 도봉구 해등로 139 미소애아파트 1층 10호|||
카페토요일|서울 도봉구 노해로60길 38|||
밥스커피|서울 도봉구 도봉로136나길 10||02-994-1276|
그라찌에 덕성여대학생회관점|서울 도봉구 삼양로144길 33|||
사랑해디저트|서울 도봉구 노해로69가길 11|||
2.9샌또다방|서울 도봉구 삼양로 586||02-1522-2189|
롱맥|서울 도봉구 도봉로164길 26||02-6339-1253|
줄서는 카페 커피힙덕|서울 도봉구 방학로3길 6 SYO빌딩 1층|월~금 08:30 ~ 19:30|010-6250-3500|
셀라|서울 도봉구 노해로65길 11|월~토 11:00 ~ 22:00||
잭카페|서울 도봉구 마들로 699 1층|||
나무야나무야|서울 도봉구 방학로 200-20|||
당도|서울 도봉구 방학로2길 48 1층|||
하이베이크|서울 도봉구 도봉로137길 31 에덴아파트 상가동 1층 101호||02-999-5406|
카페더하기|서울 도봉구 해등로 268|||
1089|서울 도봉구 방학로4길 40|||
작은음악회|서울 도봉구 도봉로 726||02-3494-2363|
카페ALO|서울 도봉구 마들로 664-17||02-2135-2021|
과엘에반하다프루타 쌍문점|서울 도봉구 우이천로 284||02-999-6788|
테이크아웃찻집|서울 도봉구 도봉로117길 32|||
해피트리|서울 도봉구 우이천로 341|||
피어라희망협동조합|서울 도봉구 도봉로120길 16|||
에그르두스|서울 도봉구 도봉로152길 26|||
렌트베이크|서울 도봉구 도당로6길 30-6 담터캐슬 1층|||
커피J|서울 도봉구 도봉로110길 80|||
옐로우트램|서울 도봉구 노해로 341||02-907-1030|
봄카페|서울 도봉구 노해로69길 132|||
커피나루|서울 도봉구 도봉로 693 2층|||
깡스커피|서울 도봉구 도봉로 446||02-900-3311|
가담|서울 도봉구 도봉로153길 10|||
커피하다|서울 도봉구 노해로63길 51||02-6401-5585|
단백하다|서울 도봉구 도당로13길 25|||
초이스|서울 도봉구 도봉로152가길 160||02-3491-3191|
커피식스쥬스식스 쌍문점|서울 도봉구 도봉로110나길 27 1층|매일 07:00 ~ 22:00||
서룡씨앤케이(주)코와핀|서울 도봉구 노해로69길 21-15|||
차얌 창동점|서울 도봉구 노해로63다길 6|||
광수생각커피전문점|서울 도봉구 도봉로 486||02-903-9335|
불꽃|서울 도봉구 도봉로152가길 130|||
더커피|서울 도봉구 덕릉로60길 13||02-6205-6553|
또와커피|서울 도봉구 마들로 724|||
차얌 쌍문동점|서울 도봉구 해등로 190|||
카페위드디 도봉점|서울 도봉구 마들로 695-1||02-2135-3021|
카페이너|서울 도봉구 도봉로129길 39|매일 09:00 ~ 21:00||
