카페명|주소|영업시간|전화번호|대표사진주소
카페온정|서울 관악구 난곡로 327 1층|월요일|0507-1386-5478|
컴포즈커피 난곡우체국사거리점|서울 관악구 난곡로 264||070-5015-6211|
빽다방 신림역1호점|서울 관악구 남부순환로 1592 1층|월,화,수,목,금,일 09:00 ~ 21:45|02-887-8833|
몽캣|서울 관악구 보라매로 14-3 1층|매일 00:00 ~ 24:00||
행복한날에|서울 관악구 양녕로 35 1층|월,일요일||
컴포즈커피 관악구청점|서울 관악구 관악로12길 5 1층||070-7622-7163|
국민우유집|서울 관악구 봉천로53길 11||02-882-5797|
디저트39 보라매점|서울 관악구 봉천로7길 41 1층|월~금 07:00 ~ 23:00|02-878-9939|
미스터힐링 신림포도몰점|서울 관악구 신림로 330 11층||02-871-6314|
미남커피|서울 관악구 조원로 56 1층|월~금 09:00 ~ 22:00||
아궁이빙수|서울 관악구 관악로14길 28 1층|월요일||
메가MGC커피 서울대입구역점|서울 관악구 관악로 195 관악위버폴리스 B동 1층 115호||02-871-9001|
구슬케이크|서울 관악구 남부순환로230길 55 1층 102호||010-8950-4887|
슬리핑피쉬|서울 관악구 관악로12길 72 지하1층|월~토 11:00 ~ 22:00|010-9475-2400|
크래프티|서울 관악구 낙성대로 24 2층|월,화,수,목요일||
차연|서울 관악구 호암로26길 71 2층|월~금 12:00 ~ 21:00|02-883-3479|
킹덤보드게임카페 신림점|서울 관악구 신림로59길 12 6층|월~목 13:00 ~ 22:00|02-6439-3232|
오월의햇살|서울 관악구 미성길 64 1층|월~금 08:00 ~ 16:00|02-859-1638|
이디야커피 신림대학동점|서울 관악구 호암로26길 17|월~금 08:00 ~ 24:00|02-875-0311|
시티스트릿츠|서울 관악구 신사로 128-1 1층|월,화,수,목,토,일 11:00 ~ 20:00|070-8844-0037|
컴포즈커피 봉천점|서울 관악구 양녕로 59|월~금 08:10 ~ 22:00||
카페샤라라|서울 관악구 남부순환로214길 40 테란타워 1층|월,화,금,토 12:00 ~ 21:00|070-4194-0771|
컴포즈커피 봉천더울림메트로점|서울 관악구 관악로 219 더울림메트로타워 1층|매일 08:00 ~ 21:30|02-877-4297|
이디야커피 신림문화교점|서울 관악구 신림로 262-1 1층|월~금 08:00 ~ 23:20|02-6407-0004|
이디야커피 봉일시장점|서울 관악구 은천로 23 1층 102호|월~토 08:00 ~ 23:00|02-887-2034|
메가MGC커피 봉일시장점|서울 관악구 은천로 37 정암빌딩 1층|매일 08:00 ~ 22:00|02-876-8090|
카페드발렌느|서울 관악구 신림로67길 23 1층|월,화요일|02-6052-2755|
놋놋|서울 관악구 쑥고개로 100|매일 10:00 ~ 22:00||
비찰|서울 관악구 신원로 10 남영빌딩 2층|월요일|010-5665-0587|
디저트39 서울대벤처타운역점|서울 관악구 호암로22길 61|매일 10:00 ~ 22:00|02-6494-1602|
블로엠|서울 관악구 남부순환로191길 5 미켈란 1층|매일 09:00 ~ 23:00|02-876-1418|
컴포즈커피 신림대학점|서울 관악구 호암로24길 32||02-878-0325|
카페그랑|서울 관악구 관악로 1 서울대학교 신축기숙사 1층|매일 08:00 ~ 19:00|02-881-9204|
썸씽겟|서울 관악구 남부순환로190길 6 1층|월,목,일요일|010-6835-3739|
빽다방 신대방역점|서울 관악구 난곡로 363||02-851-5975|
컴포즈커피 봉일시장점|서울 관악구 은천로 36 1층|매일 08:00 ~ 22:00||
샐러드로우&트라타 서울대입구점|서울 관악구 남부순환로 1868 1층 102호|매일 10:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00|02-882-6702|
디저트39 관악점|서울 관악구 관악로 164 대우디오슈페리움1단지 1층||070-8821-3939|
컴포즈커피 낙성대점|서울 관악구 남부순환로248길 9 1층|월~금 08:00 ~ 22:00||
일로카페|서울 관악구 관악로 125 서울대입구삼성아파트 101동 102호|월~금 08:00 ~ 21:00|02-883-0125|
스토리카페|서울 관악구 봉천로7길 33 102호|월~금 08:00 ~ 22:00||
블루포트 서울대점|서울 관악구 관악로 1 916동 지하1층|월~금 08:00 ~ 22:00|02-465-1121|
이디야커피 관악하나로마트점|서울 관악구 남부순환로 1369|매일 08:00 ~ 22:00|02-865-8741|
세상과연애하기|서울 관악구 관악로14길 14 2층|매일 13:00 ~ 01:00|02-887-2621|
어느멋진날|서울 관악구 신림로11길 67 1층|||
이디야커피 청룡중앙점|서울 관악구 쑥고개로 80||02-875-4860|
카페청신호|서울 관악구 관악로12길 30|월,수,목,금,토,일 11:00 ~ 23:00||
이디야커피 신림미성점|서울 관악구 난곡로 250 1.2층|매일 08:00 ~ 23:50|02-869-0222|
더 코티지|서울 관악구 행운1길 85|||
서울대이야기카페|서울 관악구 관악로 1 법학도서관 1층|월~금 08:03 ~ 18:00|02-887-2060|
차이트 커피스탠드|서울 관악구 남부순환로226길 42|월요일||
소디스커피 쑥고개점|서울 관악구 청룡12길 1 1층||02-883-9486|
당신의달|서울 관악구 청림2길 31-17 1층|월,화,목,금,토,일 10:00 ~ 09:30|010-8729-1499|
젠틀슬로프|서울 관악구 쑥고개로 61 1층|월,화,수,금 10:00 ~ 21:00|070-8648-1130|
귀빈|서울 관악구 남부순환로 1361||02-838-3020|
서울커피|서울 관악구 남부순환로 1726||02-872-8828|
컴포즈커피 신림중앙점|서울 관악구 신림로 359 1층||02-877-7577|
세미온|서울 관악구 호암로22길 81 1층|월,수,목,금,토,일 11:00 ~ 22:00|070-7573-6567|
커피농장|서울 관악구 관악로 306 관악현대아파트 B상가 104호||02-876-2222|
던ABC카페|서울 관악구 봉천로6길 32|월요일||
EIP커피&디저트|서울 관악구 국회단지길 52 1층|월,화,목,금,토,일 10:30 ~ 23:00||
오거트|서울 관악구 관악로10길 31-20 라온아뜨 1층 101호|월,화,수,목요일|010-2222-2222|
관악산커피|서울 관악구 남부순환로228길 5 예림원 지하1층 B01호||010-8078-8923|
갤러리카페휴|서울 관악구 난곡로66가길 17 201호|매일 10:00 ~ 22:00|02-839-0231|
감성커피 신림점|서울 관악구 신림동7길 30 1층|매일 00:00 ~ 24:00|02-882-2022|
더랩 서울대학교사범대점|서울 관악구 관악로 1 기초사범교육협력센터 1층|월~금 08:00 ~ 20:00||
바나프레소 낙성대역점|서울 관악구 남부순환로 1942 1층|매일 07:00 ~ 21:00|070-8998-8914|
빽다방 낙성대역점|서울 관악구 남부순환로 1919|매일 07:30 ~ 22:30|02-884-5585|
카페헤이|서울 관악구 신림로 243-1 1층||010-9513-0601|
샌드고|서울 관악구 쑥고개로 62 2층 201호|월~금 09:00 ~ 20:00|070-8648-1418|
히포커피대학동점|서울 관악구 신림로12길 25||02-877-0087|
봉싯봉싯|서울 관악구 남부순환로 1385 1층||010-5564-6522|
다트프린스 신림점|서울 관악구 남부순환로181길 25-10 1층|영업시간 월~금 16:00 ~ 03:00|010-8386-8903|
에메트|서울 관악구 호암로 561|매일 08:00 ~ 24:00|010-9976-7728|
이디야커피 봉천중앙점|서울 관악구 남부순환로 1874|매일 08:00 ~ 22:40|02-883-6944|
데이즈라이크디스|서울 관악구 시흥대로160길 19 헤렌빌리지 102동 1층 101호|월 07:00 ~ 15:00|010-2594-9529|
꽃올림|서울 관악구 신림로58길 32|||
이디야커피 신림신원점|서울 관악구 신원로 16 1층|월~금 09:40 ~ 22:00|02-863-3470|
카페산다|서울 관악구 낙성대로 22-13|매일 10:30 ~ 22:30|02-888-2698|
요거트아이스크림의정석 신림점|서울 관악구 관천로22길 65|||
구움동|서울 관악구 남부순환로142길 19 1층|월,화요일|02-867-2587|
너에게커피|서울 관악구 관천로19길 42 1층||02-855-7075|
이디야커피 인헌점|서울 관악구 인헌길 17|매일 09:00 ~ 21:00|02-889-1570|
읍천리382 신림점|서울 관악구 관천로20길 49 1층|매일 08:00 ~ 22:00|02-888-8887|
메가MGC커피 신림프라임법학원점|서울 관악구 신림로 90 1층|월~토 08:30 ~ 23:00|02-887-6700|
더벤티 서울대입구역점|서울 관악구 남부순환로 1811|월~금 07:30 ~ 23:00||
피그말리온|서울 관악구 신림로12길 23|매일 07:00 ~ 23:00||
그로그로카페|서울 관악구 참숯1길 19 상가2동 102호|월~토 08:00 ~ 20:00|010-2479-3958|
스컬피|서울 관악구 솔밭로4길 7-13 1층|월,화,목,금,토,일 10:00 ~ 22:00|02-877-8550|
호구커피|서울 관악구 은천로 48||02-6052-6462|
대니보드게임카페|서울 관악구 남부순환로266길 6 지하1층|매일 11:30 ~ 23:30|010-9974-5970|
카페오름|서울 관악구 난곡로 38|월~토 09:30 ~ 21:30||
인파라다이스|서울 관악구 쑥고개로 118 1층|월~토 11:00 ~ 23:00||
어나더팔레트|서울 관악구 남부순환로231길 11 1층 103호|월,화요일||
별별카롱|서울 관악구 난곡로51길 8 1층 102호|월요일|010-2129-5155|
스턱|서울 관악구 관천로11길 1 1층|매일 12:00 ~ 22:00|0507-1442-2688|
레인드랍커피|서울 관악구 신림로 323 신광빌딩 1층|매일 08:00 ~ 23:00|02-886-3145|
제이올린|서울 관악구 행운길 23-19 1층 102호||010-8007-2773|
지니앤독|서울 관악구 남부순환로 1674|영업시간 월,수,목,금 15:00 ~ 21:30||
더벤티 신림녹두거리점|서울 관악구 대학길 35 1층|매일 10:00 ~ 22:00||
아이나무|서울 관악구 남부순환로 1912||02-6959-0389|
도그루프탑|서울 관악구 봉천로 236 3층|매일 08:00 ~ 23:00|010-7933-6748|
난곡다방|서울 관악구 난곡로20길 17||070-7126-4004|
사라네과자점|서울 관악구 행운1길 62 1층|월,화,수,일요일|070-7580-2272|
위드원스|서울 관악구 남부순환로143길 30 1층|||
카페들숨|서울 관악구 조원로13길 73|월~목 10:00 ~ 22:00|070-7576-1621|
이디야 신림신화교점|서울 관악구 신림로 199|||
카페플러피|서울 관악구 남부순환로230길 42|매일 12:00 ~ 22:00||
마리웨일237 봉천현대시장점|서울 관악구 양녕로 62 현대팰리스 1층||02-3285-4469|
설기야 본점|서울 관악구 봉천로29길 64-3 1층||02-876-0915|
키치커피|서울 관악구 조원로2길 7|월~목 07:30 ~ 17:00||
인마인드커피|서울 관악구 은천로 9 1층 104호|월요일|070-4128-0517|
모리카페|서울 관악구 낙성대역길 111 1층|매일 09:30 ~ 23:30|02-6953-1778|
커피캣츠웰 봉일점|서울 관악구 은천로 28|월~금 09:00 ~ 23:30|070-4127-6276|
빙달 관악점|서울 관악구 청룡10길 54 1층|영업시간 월~금 18:00 ~ 04:00|02-866-1131|
달콩커피 신림점|서울 관악구 남부순환로191길 7|매일 07:30 ~ 24:00|02-877-6311|
에그앙|서울 관악구 신림로58길 64 1층 103호|월~금 10:00 ~ 21:00||
에놀라톤|서울 관악구 신사로 114 1층|월,수,목,금,토,일 10:00 ~ 22:00|010-2362-1071|
웨일인커피|서울 관악구 인헌길 45|||
카페플라네|서울 관악구 남현8길 9 1층 101호||010-4983-8932|
로우포지션|서울 관악구 조원로16가길 51 1층 101호|월,수,목,금,토,일 10:00 ~ 21:00|070-4048-3399|
남서울|서울 관악구 조원로 95 1층|매일 10:00 ~ 21:00|010-6834-5531|
오니베이크샵|서울 관악구 관악로13길 20 카카오티 102호|월요일|010-9538-1024|
카페미뇽 샤로수점|서울 관악구 관악로14길 76 1층|매일 10:30 ~ 24:00||
먼셀커피|서울 관악구 남부순환로 1635|||
공차 포도몰점|서울 관악구 신림로 330 포도몰 지하1층|월~금 09:00 ~ 22:00|02-881-8098|
디저트39 신대방역점|서울 관악구 난곡로 350|월~금 10:00 ~ 22:00|02-6498-3993|
월투월방탈출|서울 관악구 남부순환로226길 9 지하 1층|매일 12:00 ~ 23:00|02-875-3690|
컴포즈커피 신림난곡점|서울 관악구 난우길 14|매일 08:00 ~ 22:30|02-869-6863|
빽다방 구로KT점|서울 관악구 남부순환로 1377|월~토 08:00 ~ 21:30|02-858-4366|
은하수다방|서울 관악구 복은길 39|||
투달러커피 난곡사거리점|서울 관악구 난곡로 308 1층|매일 07:30 ~ 23:00|02-862-2223|
이팔길칠공|서울 관악구 관악로28길 70 1층|매일 08:00 ~ 23:00|070-8870-2870|
루흔카페|서울 관악구 난곡로72길 10 1층|월,수,목,금,토,일 10:00 ~ 21:00|02-2694-2978|
홀덤치기좋은날|서울 관악구 봉천로 516 2층|영업시간 월~목 19:00 ~ 02:00|010-5007-9391|
라이크베이크샵|서울 관악구 법원단지5나길 2 1층 102호|월,화요일||
달리는커피 신림점|서울 관악구 관천로10길 5||02-882-1463|
카페미뇽 사당점|서울 동작구 남부순환로 지하 2089 사당역 지하상가|||
과일에반하다.프루타 신림점|서울 관악구 봉천로12길 39 1층 125호|||
생명나무|서울 관악구 낙성대역길 96||02-882-6592|
리스팬케이크|서울 관악구 관악로12길 23 1층|월~금 12:00 ~ 22:00|02-878-5857|
카페 오루네|서울 관악구 은천로 149 행복한감리교회 1층|매일 09:00 ~ 22:00|02-886-7007|
미르보드카페|서울 관악구 신림로11길 13 2층|월,수,목,금 14:00 ~ 23:00|010-5931-0523|
헤이크|서울 관악구 신원로3가길 16 1층 3호|월~토 09:30 ~ 07:00|0507-1460-2901|
돛단배|서울 관악구 과천대로 949 3층|매일 00:00 ~ 24:00|02-521-7555|
이디야커피 보라매중앙점|서울 관악구 보라매로 62|매일 08:00 ~ 23:00|02-877-3152|
위위위베이크샵|서울 관악구 낙성대역길 35 1층|월,화,일요일|0502-1900-1207|
아마스빈 봉천현대시장점|서울 관악구 은천로 97 1층||02-877-0414|
커피방앗간|서울 관악구 봉천로 507-8||070-4064-7309|
생각의주인|서울 관악구 솔밭로7길 17|월~금 08:00 ~ 21:00|070-7604-7104|
엘씨엘로|서울 관악구 관악로 245 지하 1층|매일 10:00 ~ 22:00||
아아수혈 신림직영점|서울 관악구 신림로65길 35 1층|||
메이브커피숍|서울 관악구 행운1길 85 1층|월,화요일|010-6523-3240|
어스디저트카페|서울 관악구 신림로65길 32|매일 11:00 ~ 22:00||
카페드플로르|서울 관악구 남부순환로152길 17 2층|월,수,목,금 12:00 ~ 21:00|0507-1344-0720|
진서네정원|서울 관악구 남부순환로176길 16|매일 10:00 ~ 02:00||
승승밀크티|서울 관악구 낙성대역3길 27 1층|영업시간 월,화 18:00 ~ 21:30|02-325-7257|
아이점프 난곡점|서울 관악구 난곡로 170-6 2층||02-3281-8884|
17.3카페|서울 관악구 신림로 184 1층 102호|매일 00:00 ~ 24:00|02-6015-9418|
토라비|서울 관악구 남부순환로 1715 지하1층||02-872-0925|
칼도에스프레소바|서울 동작구 보라매로3길 29 해태보라매타워 1층 12호|월~금 07:30 ~ 17:30||
세로토닌|서울 관악구 신림로22길 13|||
이디야 관악우성점|서울 관악구 관악로 232||02-888-0222|
인연|서울 관악구 관천로11길 59 1층|||
우지커피 신림역점|서울 관악구 신림로 344|||
컴포즈커피 관악당곡점|서울 관악구 봉천로 227 1층 105호|매일 07:30 ~ 23:30|02-875-0228|
카페보스 서울신림점|서울 관악구 신원로 13-1 1층|||
디저트공방|서울 관악구 신림로 221-4 2층|매일 00:00 ~ 24:00 · 브레이크타임 월~목 06:00 ~ 12:00|02-6014-1464|
디프커피|서울 관악구 솔밭로 10|월요일||
카페마실|서울 관악구 인헌길 50 1층|월,화,수,금,토,일 11:00 ~ 23:00||
카페레브|서울 관악구 호암로22길 55|월~토 10:00 ~ 22:00||
카페내자리 서울대점|서울 관악구 관악로5길 30 101호|월~금 07:30 ~ 20:00|010-2088-6338|
슈가크림커피|서울 관악구 쑥고개로 88|월,수,목,금,토,일 09:00 ~ 21:00|02-876-4778|
제니랜드|서울 관악구 신림동길 20 지하1층|||
카페리버스|서울 관악구 신림로70길 14 1층|월요일|010-4953-1426|
수정다방|서울 관악구 조원중앙로1길 12 지하1층||02-858-4747|
구동커피|서울 관악구 신림로17길 42|||
카페엘리엇 신림점|서울 관악구 신림동7길 17 1층 101호||02-877-2475|
커피베이 현대시장점|서울 관악구 양녕로 39-1 1층|월~금 08:00 ~ 22:00|02-876-3285|
보드게임공간|서울 관악구 관악로 168 2층|||
그릿커피랩 신림점|서울 관악구 신림동길 33 1층|매일 12:00 ~ 24:00|070-8899-0100|
카페사이|서울 관악구 난곡로 290 1층|월요일||
체크커피|서울 관악구 보라매로3길 14 1층|월~금 07:10 ~ 17:30|010-2316-0302|
공차 영풍문고신림점|서울 관악구 신림로 330||02-779-7758|
이디야커피 낙성대역점|서울 관악구 남부순환로 1915|월~금 10:30 ~ 22:00|02-2611-2656|
올다커피|서울 관악구 조원로 49 인영빌딩 1층||070-7785-7922|
카페사계|서울 관악구 난곡로78길 6-2 1층|월~금 07:00 ~ 22:00|02-852-1102|
차스텔라|서울 관악구 호암로22길 28|매일 08:00 ~ 21:00||
매머드익스프레스 신림역점|서울 관악구 신림로 344 sk허브그린오피스텔 1층 102,103호|||
토프레소 청림점|서울 관악구 청림3길 10 1층||02-883-0530|
멍지트|서울 관악구 신림로64길 23 9층|매일 08:00 ~ 23:50|02-876-2202|
유캔커피|서울 관악구 양녕로 19-1 1층|매일 08:20 ~ 21:30|010-6321-5554|
늘해랑떡공방|서울 관악구 봉천로 365 1층|월~금 11:00 ~ 21:00|010-6217-5443|
온더문|서울 관악구 봉천로 507-30|월~금 10:00 ~ 23:00|0507-1322-4475|
카페무아|서울 관악구 봉천로 365 1층|월,화,수,금,토 10:00 ~ 20:00||
카페지음|서울 관악구 은천로 66-6 1층|매일 10:00 ~ 21:00|02-6407-0202|
카페드림 서울대학교300동점|서울 관악구 관악로 1 2층||02-2282-6451|
더리터 신림점|서울 관악구 신림로71길 46|월~금 08:00 ~ 22:30|070-8888-2888|
땡스어라떼|서울 관악구 조원로 158 2층|매일 11:00 ~ 22:00||
카페천국 신림점|서울 관악구 서림3길 9 1층 101호||02-878-1255|
블랙567 봉천점|서울 관악구 국회단지길 124 1층|매일 10:00 ~ 22:00|070-7604-5670|
아구아 프리아|서울 관악구 난곡로76길 21 1층 101호|월~금 07:00 ~ 22:00|010-6750-1154|
샐러리아 신림점|서울 관악구 관천로12길 27|매일 00:00 ~ 24:00|02-877-1979|
온더레이크|서울 관악구 봉천로 488 서호빌딩 1층 101호|월~금 10:00 ~ 22:00|070-4833-4166|
매머드익스프레스 신림대학점|서울 관악구 호암로26길 1 1층|월~토 07:00 ~ 21:00||
인하프|서울 관악구 행운길 25 1층|월요일|010-5659-5518|
학다방|서울 관악구 신림로65길 12|||
어글리빈|서울 관악구 관악로29길 17 1층|월~금 10:00 ~ 20:00|0507-1354-6681|
B74112커피|서울 관악구 신림로71길 6|||
두냉심열|서울 관악구 인헌길 30 1층 103호|매일 08:30 ~ 21:00|02-883-8676|
와플마레|서울 동작구 보라매로3길 29 해태보라매타워 1층 16,17호|월~금 09:00 ~ 21:00|02-842-3535|
카페엣홈|서울 관악구 신림로15길 9|매일 11:30 ~ 23:30||
커피베이 보라매점|서울 관악구 봉천로 247 1층|월~토 08:00 ~ 02:00|070-4110-6122|
플라스크|서울 관악구 남부순환로200길 9 1층 103호|||
위버커피 본점|서울 관악구 관악로 195 관악위버폴리스 1층 105호|월~토 10:00 ~ 23:00||
카페오픈24 신림|서울 관악구 문성로38길 70-1 점포 102호|매일 00:00 ~ 24:00|010-9469-4243|
우리가만난그카페|서울 관악구 조원로10길 22|매일 09:30 ~ 20:30||
