맛집명|주소|영업시간|전화번호|대표사진주소
이레삼계탕|서울 관악구 봉천로 609|영업시간 월~토 10:30 ~ 22:00|02-877-8833|
카페프레임|서울 관악구 관악로14길 94 지하1층|영업시간 매일 12:00 ~ 22:00|070-4201-1001|
마왕족발 샤로수길점|서울 관악구 관악로16길 38 1층|매일 16:00 ~ 02:00|02-874-7776|
코코미|서울 관악구 관악로 146|영업시간 매일 11:30 ~ 22:30|02-872-2233|
만세육간 본점|서울 관악구 시흥대로 552|영업시간 매일 11:30 ~ 24:00|02-865-1117|
카페보니또 사당점|서울 관악구 남부순환로 2032 1층|영업시간 매일 09:00 ~ 22:00 · 브레이크타임 월~금 11:00 ~ 12:00|02-584-0011|
도리도리하찌|서울 관악구 관악로14길 77|매일 12:20 ~ 00:50|02-889-4490|
종로곱창|서울 관악구 남부순환로145길 29 1층 3호|영업시간 월~토 16:00 ~ 23:00|02-862-0092|
서초동연가 사당역점|서울 관악구 남현1길 59|매일 12:00 ~ 05:00|02-585-5386|
신안산낙지|서울 관악구 봉천로 213-20 1층|영업시간 매일 11:30 ~ 22:00|02-886-1265|
봉이전|서울 관악구 봉천로 473-5 1층|매일 14:00 ~ 01:00|02-874-5577|
링고|서울 관악구 봉천로 518-4 2층|월,화,수,목,일 17:00 ~ 02:00|070-7576-2367|
다이히로|서울 관악구 행운1길 3|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-882-4402|
신사리포차|서울 관악구 신림로59길 9 지하1층|매일 00:00 ~ 24:00||
원조부안집 신대방점|서울 관악구 신사로 90 1층|영업시간 매일 13:00 ~ 23:30|010-9143-5989|
돌체|서울 관악구 쑥고개로 84 1층|영업시간 매일 09:00 ~ 23:00|02-877-6902|
생각보다맛있는집 신림점|서울 관악구 봉천로 236|영업시간 매일 10:00 ~ 20:00|02-872-7818|
옛날농장|서울 관악구 봉천로 262 1층|매일 00:00 ~ 24:00||
저스트로맨틱|서울 관악구 신림로 134 1층|영업시간 화~일 11:00 ~ 21:00||
더진국 신림점|서울 관악구 남부순환로 1598|매일 00:00 ~ 24:00|02-3285-9882|
표표마라탕 사당점|서울 관악구 남현2길 8 1층|화요일|02-585-5188|
반조|서울 관악구 관악로12길 11 2층|월,화요일|02-6013-2190|
프랑스홍합집|서울 관악구 관악로14길 22|영업시간 화~목 17:00 ~ 24:00|02-882-1705|
고기싸롱 신림점|서울 관악구 남부순환로 1600 2층|영업시간 매일 12:00 ~ 24:00|02-883-2111|
조선펍에디|서울 관악구 남부순환로224길 31 지하 1층|매일 18:00 ~ 02:00||
은행골 서울대입구역점|서울 관악구 관악로 174|영업시간 매일 11:30 ~ 22:30|02-883-4988|
어사출또 서울대입구역점|서울 관악구 봉천로49길 3 1층|월~목 12:00 ~ 00:30|02-888-5114|
풍년집정육식당 신림점|서울 관악구 신림로 94|매일 11:00 ~ 01:30|02-871-9796|
크래프트한스 신림점|서울 관악구 남부순환로176길 10 2층|매일 15:00 ~ 02:00|02-875-0909|
숙성대광어가람|서울 관악구 봉천로 483|영업시간 매일 16:00 ~ 24:00|02-883-7271|
불광옥|서울 관악구 봉천로 485|영업시간 화~일 11:30 ~ 23:30|02-875-6161|
바다수다|서울 관악구 쑥고개로 73-1 1층|월~토 15:30 ~ 01:00|010-6654-2428|
스타벅스 신림타임스트림점|서울 관악구 신림로 330 타임스트림 1층 101호|영업시간 월~금 07:00 ~ 22:00|1522-3232|
농장사람들|서울 관악구 봉천로 462|매일 11:00 ~ 05:00|02-878-5678|
프로젝트서울|서울 관악구 봉천로 518-4 4층|영업시간 화~일 13:00 ~ 22:00|070-7753-5678|
포도원삼계탕 2호점|서울 관악구 신림로 312|영업시간 매일 11:00 ~ 23:00||
우디가스트로|서울 관악구 관악로 116|영업시간 월~금 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-887-8908|
이진칸 서울대점|서울 관악구 남부순환로226길 9 3층|매일 18:00 ~ 05:30|02-875-1867|
서도갈비|서울 관악구 봉천로 377 1층|영업시간 화~일 11:00 ~ 23:00|02-882-9270|
친목|서울 관악구 봉천로62길 6|영업시간 화~일 16:00 ~ 23:00|0507-1325-3152|
화로상회 서울대점|서울 관악구 신림로 85 2층|영업시간 매일 12:00 ~ 23:00|02-876-2292|
남도숯불고기창고|서울 관악구 봉천로 397-1 1층|매일 13:00 ~ 01:00|02-883-2004|
십원집 봉천점|서울 관악구 봉천로 521 1층|매일 12:00 ~ 01:00|02-873-0057|
버거킹 신림역점|서울 관악구 신림로 318 청암두산위브센티움 1층 101호|매일 00:00 ~ 24:00|070-7462-8763|
문득|서울 관악구 관악로14길 8|영업시간 매일 11:30 ~ 22:00|02-882-2186|
이금옥샤브샤브칼국수|서울 관악구 관악로 132|영업시간 매일 10:00 ~ 22:00|02-871-5417|
남도포장마차|서울 관악구 청룡2길 3 1층|매일 15:00 ~ 03:00|02-871-9121|
피맥하우스|서울 관악구 남부순환로 1864 1층|월,화,수,목,일 17:00 ~ 02:00||
수제요리섬|서울 관악구 관악로 195 관악위버폴리스 111~113호|영업시간 월~토 18:00 ~ 00:00|010-5759-1266|
황소곱창|서울 관악구 관악로15길 39|월~금 16:00 ~ 02:00||
황제고기 사당역본점|서울 관악구 남현1길 58|매일 00:00 ~ 24:00|02-585-2040|
서울뼛국|서울 관악구 관천로 36-1|매일 00:00 ~ 24:00||
스타벅스 신림사거리점|서울 관악구 남부순환로 1619 영일빌딩 1, 2층|영업시간 월~토 08:00 ~ 22:00|1522-3232|
사랑이백반|서울 관악구 남부순환로181길 24|영업시간 월~금 11:30 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6216-0518|
못골낙곱새|서울 관악구 남부순환로 1936 벽천빌딩 1층|영업시간 화 17:00 ~ 23:00|02-6405-1977|
달다어요|서울 관악구 신림로68길 38 1층|영업시간 매일 11:00 ~ 23:00||
함지박치즈등갈비 신림2호점|서울 관악구 신림로65길 38|매일 14:00 ~ 01:00|02-877-0583|
부추삼겹살 딱이야 본점|서울 관악구 신림동5길 49 1층|매일 13:00 ~ 01:00|02-6339-8530|
청국장과보리밥 봉천점|서울 관악구 관악로24길 80|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-878-8858|
산야로콩나물국밥|서울 관악구 관악로 111|영업시간 매일 06:30 ~ 22:00|02-889-3390|
달리181|서울 관악구 난곡로53길 14|영업시간 월,화,목,금,토,일 12:00 ~ 22:00|02-866-1811|
낙성기사식당|서울 관악구 봉천로 550|영업시간 매일 07:00 ~ 21:30|02-883-1819|
돼지네|서울 관악구 봉천로 594|월~토 17:00 ~ 01:00|02-886-0330|
독도쭈꾸미|서울 관악구 남부순환로226길 19|월~금 16:00 ~ 02:00|02-875-7751|
가츠가게|서울 관악구 낙성대로4가길 12 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:30|02-6953-7007|
똥개네퓨전포차|서울 관악구 봉천로12길 63|영업시간 매일 15:00 ~ 22:00||
오렌지연필|서울 관악구 남부순환로 1895|매일 00:00 ~ 22:00|02-6295-6000|
순보보|서울 관악구 봉천로62길 10|영업시간 화~일 10:30 ~ 22:30 · 브레이크타임 화~일 15:00 ~ 17:00|02-883-9343|
엘따뻬오|서울 관악구 봉천로 580 2층|월~토 11:30 ~ 01:00 · 브레이크타임 매일 15:00 ~ 17:00|02-882-8835|
풍년옥|서울 관악구 관악로15길 9 1층|영업시간 매일 10:00 ~ 22:00|02-874-8888|
포석닭볶음탕|서울 관악구 봉천로 614-1 지하1층|영업시간 매일 17:00 ~ 24:00|02-874-0156|
사당역포차|서울 관악구 승방2길 39 2층|매일 17:00 ~ 05:00||
토방닭한마리 본점|서울 관악구 신림로22길 5|영업시간 매일 10:00 ~ 22:00|02-874-6895|
사시사철흑염소오리|서울 관악구 남부순환로 1888 1층|영업시간 매일 10:30 ~ 22:00|02-877-5247|
제일막창|서울 관악구 봉천로 459|월~토 16:00 ~ 03:00||
니와|서울 관악구 호암로22길 69|월~토 17:30 ~ 01:30|02-888-7378|
들깨향장수밀|서울 관악구 봉천로 355 1층|영업시간 매일 11:00 ~ 21:30|02-882-8443|
본가숯불갈비|서울 관악구 난곡로65길 3 1층|영업시간 매일 10:30 ~ 22:30|02-851-9305|
투썸플레이스 신림역점|서울 관악구 신림로 350 서원프라자 1층|영업시간 매일 08:00 ~ 22:30|02-882-7873|
아우성황소곱창 신림본점|서울 관악구 신림로65길 31|영업시간 월~토 17:00 ~ 24:00|02-877-1174|
해미별궁 서울직영점|서울 관악구 남현1길 42|영업시간 매일 17:00 ~ 22:00|02-3471-0807|
해태식당|서울 관악구 청룡1길 33 1층|영업시간 매일 11:00 ~ 22:00|02-885-5398|
할매보쌈|서울 관악구 신림로 351|영업시간 매일 11:00 ~ 24:00|02-885-4724|
스타벅스 낙성대역점|서울 관악구 남부순환로 1908|영업시간 월~금 07:00 ~ 22:00|1522-3232|
쿠버타코 서울대직영점|서울 관악구 신림로 91 5,6호||02-889-2701|
뉴욕택시디저트|서울 관악구 남부순환로 1870 1층|영업시간 월~토 11:00 ~ 22:00|070-8711-1013|
정박사정육식당 서울대입구점|서울 관악구 관악로14길 15|매일 11:00 ~ 04:00||
혼자두면장판뜯어서차린개카페|서울 관악구 남부순환로 1665 3층|영업시간 매일 08:30 ~ 21:30|02-887-3058|
길동우동 신림점|서울 관악구 신림로 358|매일 00:00 ~ 24:00|02-871-6462|
약초마을 사당점|서울 관악구 남부순환로272길 8-4 1층|영업시간 매일 11:30 ~ 21:30|02-522-8969(팩스)|
하하호호이모포차|서울 관악구 봉천로12길 34 1층|월~토 16:00 ~ 02:00||
두끼떡볶이 신림역점|서울 관악구 신림로 310 2층|영업시간 매일 11:00 ~ 22:00|02-875-2773|
다부찌|서울 관악구 호암로24길 43|영업시간 매일 10:30 ~ 22:00||
플레이온보드게임카페 신림점|서울 관악구 남부순환로 1592 3층|월~금 13:00 ~ 06:00|02-882-5727|
장군집|서울 관악구 중앙1나길 2|영업시간 매일 12:00 ~ 24:00|02-887-8412|
덕봉식당|서울 관악구 호암로24길 24 1층|영업시간 매일 11:00 ~ 23:00|02-887-8889|
경원치킨 본점|서울 관악구 봉천로 600-1|영업시간 매일 16:00 ~ 24:00|02-876-3303|
역전할머니맥주 서울사당점|서울 관악구 승방4길 20 다청림라인씨티 1층 102호|매일 16:00 ~ 02:00|02-6404-0314|
맨프롬오키나와|서울 관악구 관악로12길 30 1층|영업시간 화~일 18:00 ~ 02:00|010-9239-7135|
홍곱창 서울대점|서울 관악구 봉천로 489|월~토 16:00 ~ 01:00|070-8285-8185|
길초밥|서울 관악구 관천로 25 1층|영업시간 매일 11:30 ~ 22:00|02-875-9204|
우된장 봉천본점|서울 관악구 청룡1길 7 1층|영업시간 매일 10:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-883-7002|
파고|서울 관악구 행운1길 40 신화로즈빌 1층 105호|영업시간 월~금 16:00 ~ 24:00|02-6368-2249|
신림양꼬치|서울 관악구 신림로 370 1층|매일 12:00 ~ 02:00|02-888-2123|
리춘시장 샤로수길지점|서울 관악구 관악로14길 22|영업시간 매일 11:30 ~ 22:30|02-6448-0410|
두둑한샤브칼국수 신림점|서울 관악구 신림로64길 17|영업시간 매일 11:00 ~ 22:00|02-888-3949|
하남돼지집 서울대입구역점|서울 관악구 관악로17길 3|영업시간 매일 16:00 ~ 23:00|02-876-2993|
안성각 2호점|서울 관악구 남현1길 26 2층|영업시간 매일 11:00 ~ 22:00|02-3472-8188|
플로레스타229|서울 관악구 문성로 229|영업시간 월~토 11:00 ~ 22:00|02-6369-2290|
스시건|서울 관악구 호암로24길 35 청송빌딩 1층|영업시간 매일 11:00 ~ 21:00|02-871-8286|
화상손만두 낙성대점|서울 관악구 남부순환로244길 18|영업시간 월~토 11:30 ~ 24:00|02-3285-8842|
송원숯불갈비|서울 관악구 낙성대로 16|영업시간 매일 10:00 ~ 22:00|02-887-5623|
홍주고깃간|서울 관악구 남현1길 59 2,3층|월,화,수,목,일 15:00 ~ 03:00|02-581-5454|
와이낫|서울 관악구 신사로 112 1층|영업시간 월~토 12:00 ~ 23:00|02-6326-0233|
오발탄 사당점|서울 관악구 남부순환로 2074|영업시간 월~토 11:30 ~ 22:30|02-3487-8592|
농장사람들|서울 관악구 남부순환로210길 6 1층|영업시간 매일 12:00 ~ 24:00|02-3285-5488|
연안본가 사당점|서울 관악구 남현1길 51|매일 11:00 ~ 02:00|02-581-5517|
딱좋아|서울 관악구 인헌2길 20|월~토 15:00 ~ 05:00|02-877-1589|
원당황소곱창|서울 관악구 봉천로 598 1층|영업시간 월~금 16:00 ~ 24:00|02-889-9234|
이행춘초밥 봉천본점|서울 관악구 관악로 229-1|영업시간 화~일 15:00 ~ 24:00|02-877-3835|
안밀|서울 관악구 남부순환로 1945 1층|영업시간 매일 08:00 ~ 22:00|02-6956-8678|
카페모리츠|서울 관악구 남부순환로 1711|영업시간 월~토 10:00 ~ 21:00|010-7229-8012|
오술차 신림점|서울 관악구 남부순환로 1594-8 1층|매일 18:00 ~ 06:00||
호남손팥칼국수|서울 관악구 봉천로 425|영업시간 월~토 11:30 ~ 20:30|02-872-2060|
영구키친|서울 관악구 청룡2길 19 1층|화요일|070-7543-2309|
미라보|서울 관악구 봉천로 541 1층|영업시간 화~금 17:00 ~ 02:00|070-4251-9117|
남도음식전문점|서울 관악구 관악로28길 7|영업시간 매일 11:30 ~ 22:00|02-884-5458|
안녕과자점|서울 관악구 남부순환로228길 20 1층|월,화요일|02-3285-0908|
소년의레시피|서울 관악구 신원로 26 동부아파트 상가 1층 128호|영업시간 화~일 12:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00|02-866-1628|
해족단|서울 관악구 봉천로 230|매일 17:00 ~ 02:00|02-882-7532|
우곱창|서울 관악구 은천로 28 봉일프라자 1층 14호|매일 16:00 ~ 01:00|010-8025-4041|
꼬꼬아찌숯불치킨 신림역점|서울 관악구 남부순환로176길 6|매일 15:00 ~ 02:00|02-883-7869|
대호아구집|서울 관악구 남부순환로 1829-9 1, 2층|영업시간 매일 10:00 ~ 23:00|02-889-1700|
옛날집|서울 관악구 남부순환로185길 14 1층|영업시간 매일 10:00 ~ 23:00|02-882-7576|
미추원주추어탕 서울본점|서울 관악구 관악로 108|매일 00:00 ~ 24:00|02-887-6226|
투썸플레이스 신림로점|서울 관악구 신림로 328 1~3층|영업시간 매일 09:00 ~ 24:00|02-878-7955|
표표마라탕|서울 관악구 남부순환로210길 8 1층|화요일|02-883-2535|
동해세꼬시 서울대점|서울 관악구 청룡1길 16|월~토 17:00 ~ 01:00|02-878-0904|
동해횟집|서울 관악구 신림로 358-7|월~토 13:00 ~ 01:00|02-889-9588|
버거킹 서울대입구역점|서울 관악구 남부순환로 1796 삼호빌딩 1층|영업시간 매일 09:00 ~ 24:00|070-7462-6868|
투썸플레이스 서울대입구역점|서울 관악구 관악로 157|영업시간 매일 08:00 ~ 23:20|02-882-5474|
포36거리 신림역점|서울 관악구 신림로58길 8-7 1층|영업시간 매일 11:00 ~ 21:30|02-882-0208|
쉐프초밥을부탁해 본점|서울 관악구 봉천로 473-3 1층|영업시간 매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:00|02-867-0746|
스타벅스 신림점|서울 관악구 신림로 355-1|영업시간 월~목 08:00 ~ 21:00|1522-3232|
룸엘이스케이프|서울 관악구 신림로 322-4 2층||02-882-1215|
포차끝판왕|서울 관악구 신림로 321 동진빌딩 3층|매일 18:00 ~ 06:00||
부산아지매국밥 사당역점|서울 관악구 남현1길 68-6 1층|매일 00:00 ~ 24:00|02-588-9882|
품앗이|서울 관악구 남부순환로 2082-25|매일 00:00 ~ 24:00|02-582-8487|
할리스 신림점|서울 관악구 신림로 353-1|영업시간 월,화,수,목,일 10:00 ~ 23:00|02-877-0019|
백년불고기물갈비 신림역점|서울 관악구 관천로 43 2층|월~금 12:00 ~ 01:00|02-864-8972|
고향집|서울 관악구 남현1길 68-10|매일 08:00 ~ 01:00|02-582-6165|
구루메키친|서울 관악구 신림로65길 41 테라타워 2층|영업시간 화~일 18:00 ~ 02:00||
생각보다맛있는집 본점|서울 관악구 관악로 211|영업시간 매일 09:30 ~ 21:30|02-877-7818|
제주토종흑돼지|서울 관악구 남현1길 68-14 1,2층|영업시간 월~토 11:00 ~ 23:00|02-583-9250|
나는남자닭|서울 관악구 신림로68길 6 1층|매일 17:00 ~ 05:00|070-4203-6700|
스타벅스 서울대역|서울 관악구 남부순환로 1817|영업시간 월~금 07:00 ~ 22:00|1522-3232|
십원집 신림점|서울 관악구 신림로 354|월~금 14:00 ~ 01:00|02-877-1995|
러브낚시카페 신림점|서울 관악구 봉천로 421 지하1층|월~금 14:00 ~ 03:00|02-883-2181|
게장뷔페|서울 관악구 보라매로 34|영업시간 매일 10:30 ~ 22:00|02-6349-2945|
감성오뎅|서울 관악구 신림로67길 28 1층|월~목 19:00 ~ 03:00|010-5021-5568|
코젤다크하우스 샤로수길점|서울 관악구 관악로14길 70 1층|매일 16:00 ~ 02:00|02-876-7757|
책읽는고양이|서울 관악구 은천로 109 한독빌딩 7층|영업시간 월~금 13:00 ~ 22:00|02-876-5397|
크리스피크림도넛 서울대입구역점|서울 관악구 관악로 202 1층|영업시간 매일 09:00 ~ 22:00|02-882-1937|
최희성고려왕족발 분점|서울 관악구 청룡길 9|매일 15:00 ~ 01:00|02-887-4650|
아우네장터|서울 관악구 봉천로 490|영업시간 매일 08:30 ~ 21:30|02-879-0465|
나주곰탕 서울대점|서울 관악구 관악로 167|매일 00:00 ~ 24:00|02-886-6266|
정가네감자탕|서울 관악구 봉천로 553|영업시간 매일 10:00 ~ 24:00|02-872-0510|
와다닥 춘천숯불닭갈비|서울 관악구 시흥대로 558||02-6338-9200|
도노텀블 보라매점|서울 관악구 보라매로 15-8|영업시간 월~금 08:00 ~ 23:00|02-885-3377|
축상|서울 관악구 남부순환로 1848-6 지하1층|영업시간 월~토 18:30 ~ 23:00|02-882-7500|
당나귀|서울 관악구 봉천로 473-13 1층|매일 18:00 ~ 03:30|02-882-7897|
왕주먹|서울 관악구 신림로58길 21|월~토 17:00 ~ 02:00||
종로계림닭도리탕원조 서울대입구점|서울 관악구 관악로 152 2층|영업시간 매일 11:00 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-877-3063|
돈가대박집|서울 관악구 봉천로 303 1층|매일 00:00 ~ 24:00|02-877-4715|
버거킹 낙성대점|서울 관악구 남부순환로 1934 1층|영업시간 매일 09:00 ~ 23:00|070-7438-8235|
보라매양평해장국|서울 관악구 봉천로 229|영업시간 화~일 08:00 ~ 20:00|02-875-2366|
스윙펍|서울 관악구 신원로 34 삼양타운 7층|매일 13:00 ~ 03:00|070-8103-7335|
타이패밀리|서울 관악구 행운1길 39|영업시간 매일 11:30 ~ 21:00||
탑퓨전포차무한리필|서울 관악구 신림로59길 15-16 1층|매일 16:00 ~ 02:00|02-323-8925|
충칭마라훠궈|서울 관악구 관악로16길 46 1층|매일 11:00 ~ 02:00|02-889-1188|
해도수산|서울 관악구 남부순환로 1855 1층||02-882-2008|
세광양대창 서울대입구점|서울 관악구 관악로16길 13 2층|영업시간 매일 12:00 ~ 24:00|02-877-3779|
코시롱|서울 관악구 남부순환로266길 6|영업시간 월~토 11:30 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-582-9388|
밥뚝딱김치&부대찌개|서울 관악구 청룡2길 39 1층||02-876-8886|
자매멸치국수|서울 관악구 관천로12길 30|둘째,넷째 화요일|02-872-1123|
리버벨|서울 관악구 남현2길 18 1층|화요일|070-8065-3096|
히토리더사까나|서울 관악구 관천로 36|매일 18:00 ~ 03:00|02-888-7988|
푸른목장|서울 관악구 남부순환로230길 9|영업시간 매일 10:30 ~ 24:00|02-872-5400|
고향순대국두부삼합전문점|서울 관악구 신림로 275 1층|영업시간 월~토 11:00 ~ 23:00|02-872-6737|
아재포차|서울 관악구 신림로66길 29 1층||02-877-1981|
하라고지페|서울 관악구 관악로14길 106 지하 1층|매일 19:00 ~ 01:00|010-7705-6451|
황금짜장 봉전점|서울 관악구 장군봉1길 19|영업시간 매일 10:00 ~ 21:00|02-877-9444|
행운당|서울 관악구 행운1길 40|월,화,일요일||
스타벅스 보라매대교점|서울 관악구 보라매로3길 23 대교눈높이보라매 센터 1층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
돌초밥|서울 관악구 남부순환로 1929-16 1층||02-882-4692|
계탄언니|서울 관악구 과천대로 951 연송빌딩 지하1층 가호|영업시간 매일 11:00 ~ 23:00||
미친키친|서울 관악구 남부순환로 1913 2층|영업시간 화~금 11:30 ~ 21:00|02-878-3778|
씬챠호|서울 관악구 대학길 52 지하1층|영업시간 월,화,수,금,토 11:00 ~ 21:30|02-874-8745|
돼지고기한주먹주먹대장 신림본점|서울 관악구 신림로 391|화요일|02-883-2283|
안집|서울 관악구 관악로 128 1층|영업시간 월~토 11:30 ~ 21:30||
연소바 서울대점|서울 관악구 남부순환로 1802 1층|영업시간 매일 11:00 ~ 21:30|02-871-2221|
도쿄술집 신림역점|서울 관악구 남부순환로 1600-20 2층|매일 17:00 ~ 03:00||
거해참치|서울 관악구 남부순환로185길 5|매일 16:00 ~ 01:00|02-875-8934|
탐나종합어시장 구로디지털역점|서울 관악구 조원로 7 1층||02-864-1004|
수상한닭발|서울 관악구 봉천로53길 8|영업시간 월~토 18:10 ~ 24:00|02-883-1182|
국수회관|서울 관악구 신림로 277 우창빌딩 1층|영업시간 매일 10:00 ~ 22:00|010-5181-5663|
도모야회포차|서울 관악구 봉천로 615|월~토 15:00 ~ 05:00|02-871-5467|
아로이팟타이|서울 관악구 남부순환로230길 27|영업시간 월~수 17:30 ~ 23:00||
자상한시간|서울 관악구 중앙길 59 1층|영업시간 화~토 12:00 ~ 20:00|02-877-1015|
화닭발 구로점|서울 관악구 시흥대로160길 12|영업시간 매일 15:00 ~ 23:00|02-866-5147|
한우육회마을|서울 관악구 남부순환로230길 8|매일 17:00 ~ 04:00|02-882-8260|
라페리체|서울 관악구 관악로14길 34 지하1층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 16:00 ~ 17:00|070-8773-1001|
통영장어잡는날|서울 관악구 대학길 103|영업시간 화~일 17:00 ~ 24:00|02-887-8486|
하노이별 서울대입구점|서울 관악구 관악로12길 3-14 1층|영업시간 화~일 11:00 ~ 21:30|0507-1355-7470|
김창일스시|서울 관악구 인헌길 7 1층||02-3285-4824|
곳간집|서울 관악구 인헌3나길 26 1층|월,화,수요일||
나에게오는길|서울 관악구 관악로14길 82 2층|영업시간 매일 12:00 ~ 22:00|010-6831-0423|
태양회수산|서울 관악구 남현1길 19|영업시간 매일 10:30 ~ 22:00|02-598-2989|
이태리파파|서울 관악구 관악로12길 3-8 1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:00|02-886-9993|
족팔려 사당역본점|서울 관악구 남현3길 75 그랜드모텔건물 1층||02-3474-5822|
강남곱창이야기 신림점|서울 관악구 신림동길 21|월~목 15:00 ~ 01:30|02-877-5822|
정성만두|서울 관악구 청룡길 27|영업시간 월~금 10:00 ~ 23:00|02-861-3259|
빈이네 양꼬치|서울 관악구 남부순환로 1899 1층|영업시간 매일 14:00 ~ 24:00|02-882-8655|
명품횡성한우가 직영점|서울 관악구 봉천로 266|영업시간 매일 10:30 ~ 22:30|02-877-7030|
KFC 서울대입구역점|서울 관악구 남부순환로 1810 1층|영업시간 매일 11:00 ~ 23:00|02-871-2590|
깐족깐족|서울 관악구 인헌길 9|영업시간 월~토 12:00 ~ 24:00|02-875-3369|
카페여기|서울 관악구 호암로22길 31 1층|영업시간 매일 09:00 ~ 24:00|02-882-5945|
고앤고 서울대입구점|서울 관악구 관악로 136 1층|영업시간 매일 15:00 ~ 24:00|02-877-8492|
한빛 무궁화반점 관악점|서울 관악구 신원로 38|영업시간 매일 11:00 ~ 22:00|02-882-7119|
칼포니치킨 신대방점|서울 관악구 신사로 92|매일 17:00 ~ 02:00|02-865-5592|
성민양꼬치 신림역점|서울 관악구 신림로59길 28|매일 17:00 ~ 05:00|02-888-8661|
신텐|서울 관악구 봉천로6길 36 1층|영업시간 화 11:00 ~ 21:00 · 브레이크타임 화~일 15:30 ~ 17:00|0507-1377-0543|
숯총각닭발꼼장어|서울 관악구 신림로67길 28 1층|월~토 17:00 ~ 01:00|02-878-4553|
갯바위|서울 관악구 남부순환로216길 13|영업시간 월~토 11:00 ~ 20:00|02-878-7728|
매일식당|서울 관악구 신림로 129|영업시간 월~토 10:40 ~ 19:30 · 브레이크타임 월~토 14:00 ~ 16:30|070-4110-1212|
몽중인 kitchen&bar|서울 관악구 관악로14가길 13 1층|월~토 18:00 ~ 03:00||
맛사랑쭈꾸미 신림점|서울 관악구 신림로 309 1층|화~일 11:00 ~ 02:00|02-883-5008|
하노이맥주밤거리 신림점|서울 관악구 신림로59길 11 1층|매일 16:00 ~ 05:00|02-877-5909|
신안바다장어구이|서울 관악구 봉천로 385|영업시간 매일 10:00 ~ 22:00|02-883-6543|
신림돼지뽈살|서울 관악구 조원로2길 8|매일 15:00 ~ 01:00|02-853-7179|
훈이네해장국|서울 관악구 봉천로 360||02-888-2047|
넥스트에디션 신림점|서울 관악구 남부순환로 1598 지하1층|영업시간 매일 10:30 ~ 24:00|02-882-3775|
장군포차 봉천점|서울 관악구 청룡2길 12-1||02-872-0562|
소미당|서울 관악구 대학6길 19|영업시간 화 11:00 ~ 20:00|02-882-4450|
이태리부대찌개 낙성대점|서울 관악구 봉천로 600 1층|영업시간 매일 11:00 ~ 22:00|070-7543-3368|
투썸플레이스 서울대역중앙점|서울 관악구 봉천로 472 103호|영업시간 매일 08:30 ~ 22:00|02-876-2352|
봉천곱창|서울 관악구 봉천로 481|매일 13:00 ~ 06:00||
골드식당|서울 관악구 신사로10길 20 1층|매일 16:00 ~ 01:00|010-7533-8261|
