카페명|주소|영업시간|전화번호|대표사진주소
은하다방|서울 중랑구 겸재로18길 3||02-435-6543|
주말이네카페|서울 중랑구 봉화산로30길 105 1층|월,수,목,금,토,일 09:00 ~ 20:00|02-491-2345|
밀마켓|서울 중랑구 사가정로64길 10 지층|매일 12:00 ~ 21:00|010-2939-5522|
호일카페|서울 중랑구 용마산로90길 22|월~금 10:00 ~ 21:00|070-7773-9022|
빈스로드|서울 중랑구 망우로 505|||
시장무인카페24|서울 중랑구 면목로35길 8 삼남빌딩 1층|매일 00:00 ~ 24:00|02-436-0436|
커피모이|서울 중랑구 겸재로50길 31 101동 1층 102호|매일 09:30 ~ 21:00||
매머드커피 신내데시앙플렉스점|서울 중랑구 신내역로3길 40-36 A동 1층|||
크러쉬온유|서울 중랑구 겸재로23길 17 명성빌딩 1층|매일 10:00 ~ 21:30|02-435-1972|
랑주|서울 중랑구 용마산로129길 40 1층|||
감성커피 중화역점|서울 중랑구 봉화산로 40 1층||02-434-3466|
카메리네|서울 중랑구 봉화산로 221|||
크럼비|서울 중랑구 면목로57길 56 로얄하이빌 1층 102호|월요일|010-9619-3671|
카페도도|서울 중랑구 동일로143길 10 1층||02-978-7576|
모먼트|서울 중랑구 면목로 485 1층|||
디저트39 양원역점|서울 중랑구 양원역로 72||02-432-3839|
에그카페24|서울 중랑구 신내로 135 신내9단지신내아파트 116호|매일 00:00 ~ 24:00||
다온카페|서울 중랑구 용마산로 458 1층|||
안단티노|서울 중랑구 망우로66길 49|월,화,목,금,토,일 11:30 ~ 21:30||
팡팡플레이스|서울 중랑구 면목로37길 17 5층||010-6456-2003|
과일에반하다프루타 상봉점|서울 중랑구 봉우재로 95 1층||02-433-1277|
에그카페24 상봉점|서울 중랑구 상봉중앙로8나길 52|매일 00:00 ~ 24:00||
로코케이크|서울 중랑구 봉화산로 101 1층|월~토 10:00 ~ 19:00|010-4668-2790|
고|서울 중랑구 중랑천로 61||02-6013-5666|
설빙 서울망우점|서울 중랑구 망우로 439 연운빌딩 2층|매일 12:00 ~ 23:40|02-434-0107|
감성커피 면목동점|서울 중랑구 면목로48길 18|매일 09:00 ~ 22:00||
올리브커피|서울 중랑구 봉우재로 155 1층 105호|매일 10:00 ~ 22:00|070-4252-2267|
포유어무드|서울 중랑구 용마산로94길 24 1층|월~금 08:30 ~ 20:30|010-5056-5304|
포트캔커피 사가정점|서울 중랑구 면목로 353|||
카페145|서울 중랑구 동일로 666|||
망우산자락|서울 중랑구 망우로67길 10||02-2094-6505|
조아쥬스|서울 중랑구 면목로92길 27|||
달리는커피 서울망우역점|서울 중랑구 상봉중앙로8길 76||02-3421-3426|
커피마마퀸 면목점|서울 중랑구 동일로 611 1층|월~금 08:00 ~ 20:00|070-7537-2688|
바바플 망우점|서울 중랑구 용마산로118길 54 1층||010-9733-2195|
카페베코|서울 중랑구 봉우재로25길 9 1층|월~금 08:00 ~ 22:00|02-435-3583|
커피마지|서울 중랑구 신내로17길 39||02-3421-8707|
커피발아|서울 중랑구 동일로 826 1층|월~금 08:30 ~ 21:00|02-6494-1982|
커피맬러드|서울 중랑구 중랑역로53길 3 1층|월~금 11:00 ~ 22:30|02-977-2217|
홈인카페 사가정점|서울 중랑구 면목로40길 22|||
안방다방|서울 중랑구 면목로44길 56|월요일||
1리터 커피다스 상봉점|서울 중랑구 망우로30길 3|||
카페111 본점|서울 중랑구 동일로123길 49 1층|||
빨대소리|서울 중랑구 답십리로75길 46 1층|월,일요일|02-495-7077|
가비당|서울 중랑구 사가정로46길 37|월~목 09:00 ~ 22:30||
버터크럼브|서울 중랑구 면목로58길 38 1층||02-434-9112|
양지다방|서울 중랑구 용마산로118길 5||02-436-8457|
비앤디카페|서울 중랑구 동일로 843 유림빌딩 1층||02-973-7710|
오늘은,마카롱|서울 중랑구 신내로 65-2|||
꼬미시에|서울 중랑구 봉우재로 52 봄작시티52 102동 1층 101호|월,수,목,금 12:30 ~ 20:00||
커피아이디아|서울 중랑구 용마산로 482 1층 커피숍|매일 09:30 ~ 20:30|02-2208-1022|
제이제이카페|서울 중랑구 중랑천로10길 84|||
오븐노리베이커리카페|서울 중랑구 동일로140길 12|||
이디야커피 서울상봉1동점|서울 중랑구 상봉중앙로 36 1층|매일 08:30 ~ 22:00|02-434-1888|
스칸디빌리지점프카페|서울 중랑구 신내로 62||02-491-5564|
커피마마 중랑점|서울 중랑구 중랑역로15길 28 1층||02-434-2966|
빅커피 신내점|서울 중랑구 신내로 135 신내아파트 상가|||
브룩스커피|서울 중랑구 용마산로139나길 99||02-491-4911|
동다방|서울 중랑구 사가정로53길 14|||
여기가라이브7080|서울 중랑구 중랑역로 196|영업시간 월~토 18:30 ~ 01:30|02-6082-7080|
이레|서울 중랑구 봉화산로 10|||
어벤더치커피 서울사가정점|서울 중랑구 면목로 319 1층|월~토 08:00 ~ 22:00|02-435-5618|
준카롱|서울 중랑구 신내로7가길 23||02-2207-0224|
카페 다디단|서울 중랑구 면목로31길 48 1층|||
타로&사주 토닥토닥카페|서울 중랑구 면목로 326 2층|매일 13:00 ~ 21:00|02-436-7337|
현대다방|서울 중랑구 망우로 213||02-2208-4249|
그린올리브|서울 중랑구 신내로7나길 3 1층|월~토 11:00 ~ 19:00|02-6497-0712|
커피마마 양원역점|서울 중랑구 양원역로 25-2||02-493-2696|
어썸커피|서울 중랑구 신내로 211 금강리빙스텔 111호||02-6232-0315|
다향|서울 중랑구 망우로66길 67||010-3117-1660|
카페굿업|서울 중랑구 면목로66길 11 1층|월,화,수,일 10:00 ~ 21:00||
까로치아 묵동점|서울 중랑구 중랑역로 244|매일 08:00 ~ 22:00|02-977-7256|
라인업커피 사가정점|서울 중랑구 사가정로 382 1층|월~금 07:30 ~ 20:00|02-493-4988|
카페모이젠|서울 중랑구 동일로157가길 6 1층|월~금 10:00 ~ 22:00||
뉴욕쟁이디저트 화랑대점|서울 중랑구 신내로25가길 2 1층 106호|매일 10:00 ~ 24:00|070-8691-3252|
카페분씨|서울 중랑구 상봉로 7 서일타운 1층 111호|매일 10:00 ~ 22:00||
텐퍼센트커피 상봉점|서울 중랑구 망우로 353 홈플러스 상봉점 1층|매일 10:00 ~ 22:00|010-6767-0803|
프라페|서울 중랑구 용마산로125가길 47|||
퍼스트에스프레소바|서울 중랑구 상봉로26길 14 1층 1호|월,수,목,금,토 11:00 ~ 20:00|010-3219-4685|
떼루와 중랑점|서울 중랑구 망우로 214 우도빌딩 1층||02-434-3707|
단골카페24|서울 중랑구 공릉로18길 72 1층 102호|||
요거랩|서울 중랑구 상봉중앙로5가길 38|월~금 09:00 ~ 19:00|0507-1459-1418|
정통 라이브카페 헤븐|서울 중랑구 망우로 376-1 2층|영업시간 매일 18:00 ~ 24:00|010-6259-5195|
카페이루리|서울 중랑구 중랑천로10길 56 1층 101호|매일 10:30 ~ 00:00|070-8800-6424|
장미정원카페|서울 중랑구 묵동 342-3|||
커피오터스|서울 중랑구 겸재로50길 15||02-433-2330|
심플이즈더베스트|서울 중랑구 중랑역로 121 1층|매일 11:00 ~ 22:00||
금커피 별빙수 상봉역점|서울 중랑구 망우로 380-1|||
우주라이크커피 상봉엔터식스점|서울 중랑구 망우로 353 상봉프레미어스엠코 C동 109호|매일 08:00 ~ 21:00|02-6012-6755|
삼월 열하루|서울 중랑구 겸재로 99 1층||070-8802-7797|
설렘카페|서울 중랑구 면목로55길 52 1층|||
트리플에이커피 중화역점|서울 중랑구 동일로 814|||
테아커피|서울 중랑구 봉우재로33길 37 1층|||
커피나무카페|서울 중랑구 겸재로 263|||
이층카페|서울 중랑구 용마산로 506 2층|||
우주라이크커피 신내점|서울 중랑구 신내로14길 21 동성7차아파트 상가 701동 116호|매일 08:00 ~ 23:00|02-3423-3423|
포트오브모카 중화점|서울 중랑구 동일로143길 19 제일프라자 1층||070-8802-2219|
카페글로리|서울 중랑구 용마산로118길 95||02-433-9823|
신흥커피호프|서울 중랑구 면목로 421||02-434-4348|
카사데콩|서울 중랑구 동일로140길 15 1층|월요일||
나우커피 서울중화점|서울 중랑구 동일로140길 15 1층|매일 00:00 ~ 24:00|010-3909-7792|
헬로우슬라임 중랑점|서울 중랑구 신내로14길 10 2층|||
은하수|서울 중랑구 중랑역로 20 2층|||
유캔두잇 서울상봉점|서울 중랑구 망우로 353 상봉프레미어스 엠코 C동 2층 201호|매일 09:30 ~ 22:00|02-2038-3382|
왕커피숍|서울 중랑구 용마산로115길 77||02-2209-6747|
소소데일리|서울 중랑구 면목로27나길 11 1층|월요일|02-6953-3325|
소소라떼|서울 중랑구 봉우재로70길 91|월~금 08:00 ~ 18:30|070-4655-0015|
길거리봉봉커피|서울 중랑구 망우로 281|월~금 08:00 ~ 21:30||
현다방|서울 중랑구 사가정로 429-1||02-491-0668|
후식|서울 중랑구 용마산로115길 109|||
카페535|서울 중랑구 공릉로2길 23 1층|월,화,목,금,토,일 09:30 ~ 21:00|02-971-5351|
너에게로 또|서울 중랑구 동일로130길 21 1층|월~토 09:00 ~ 21:00|070-7585-4506|
퍼르퍼르|서울 중랑구 망우로74길 7 106호|매일 09:00 ~ 00:00|070-8776-3061|
웨슬리커피앤티|서울 중랑구 면목로28길 23||02-433-3856|
면목카페|서울 중랑구 겸재로 121|||
복고다방 사가정역점|서울 중랑구 면목로 290 1층|매일 10:00 ~ 21:30|070-7504-4853|
소르르|서울 중랑구 망우로 414|둘째,넷째 월요일||
카페회인|서울 중랑구 봉우재로32길 37||02-475-2426|
카페프리헷 중화한신점|서울 중랑구 동일로 752 중화한신아파트 상가 106호|매일 00:00 ~ 24:00|010-5681-0307|
갓볶은커피 보그너커피|서울 중랑구 겸재로 113||02-436-5094|
쥬씨 우림시장점|서울 중랑구 용마산로 498|||
쿠카쿠 면목점|서울 중랑구 봉우재로 40||02-2207-8008|
만월경 면목동점|서울 중랑구 봉우재로6길 15 1층|||
카페빅시|서울 중랑구 면목로66길 11 1층|월요일|010-3832-7904|
랑주317|서울 중랑구 망우로 353 상봉 프레미어스 엠코 C동 124호|||
장미마을 꽃망울북카페|서울 중랑구 동일로149길 49 1층|||
무인카페 카페24ing 면목점|서울 중랑구 답십리로 365 청수빌딩 1층|매일 00:00 ~ 24:00|02-433-4407|
커피플레이스|서울 중랑구 면목로27길 4||02-436-4100|
순자네다락방|서울 중랑구 망우로73길 4 1층|월요일|02-6013-5070|
카페류|서울 중랑구 봉화산로56길 141 1층|||
킹프레소 중랑점|서울 중랑구 면목로 375 1층|||
카페토노|서울 중랑구 봉우재로 44|||
커피나무|서울 중랑구 망우로36길 4 2호|||
칼라스|서울 중랑구 동일로 932 목동자이아파트 주상복합 1층|월,화,수,목,일 09:00 ~ 23:00|02-948-1662|
빈스로드|서울 중랑구 사가정로49길 53|||
더벤티 망우역점|서울 중랑구 용마산로115길 127 한일씨너스빌리젠시1단지 S1011호|매일 08:00 ~ 22:00|070-8691-1839|
라핀|서울 중랑구 사가정로46길 56 1층|매일 10:00 ~ 20:00|010-6803-4586|
카페혜윰|서울 중랑구 동일로 476|||
똑똑카페|서울 중랑구 양원역로14나길 21 세종에코그린 1층|월요일|0507-1431-1327|
커피산책|서울 중랑구 상봉로 48|월~토 10:30 ~ 21:00||
커피베이 중랑구청점|서울 중랑구 봉화산로 194 신아타운 1층 122,123호||02-3422-2500|
포트캔커피 망우점|서울 중랑구 망우로60길 37 효성써너스빌에코 1층|||
컬러그릭|서울 중랑구 망우로 376 1층|영업시간 월~금 14:10 ~ 22:00|070-8157-3469|
카페에그|서울 중랑구 봉화산로56길 87 1층 3호|||
카페817|서울 중랑구 동일로109길 83||070-8822-0817|
카페제이|서울 중랑구 면목로 245 2층|매일 09:00 ~ 22:00||
디저트샵 아띠랑스|서울 중랑구 면목로 437 1층 101호|월~토 09:00 ~ 20:00|010-5933-7303|
아이캔커피 용마산역점|서울 중랑구 용마산로 198 1층 103호||02-2209-0028|
Coming Coffee|서울 중랑구 공릉로2나길 32-45 1층|매일 09:00 ~ 22:30|070-7867-8497|
은하다방|서울 중랑구 용마산로115길 92|||
치팅데이|서울 중랑구 동일로143길 78 대원파크빌 A동 1층 101호|매일 09:30 ~ 22:30|010-2846-0588|
카페마리모|서울 중랑구 신내로 126|||
카페아임파인|서울 중랑구 봉우재로71길 33 1층|||
미드나잇선|서울 중랑구 사가정로37길 73|||
카페베르데|서울 중랑구 망우로 353 이노시티 C동 1층|||
8월의오븐|서울 중랑구 용마산로 414 1층|월~금 11:00 ~ 20:00|070-8807-5628|
홍콩다방 중랑구청점|서울 중랑구 봉화산로 194 신아타운 1층 117호|월~토 10:00 ~ 21:00|070-8834-5787|
홀빈커피작은가게|서울 중랑구 용마산로118길 63|매일 08:30 ~ 22:00|02-491-7154|
도토리카페|서울 중랑구 동일로152길 23-1|||
프렌치크로플|서울 중랑구 동일로102길 2|||
키즈방방|서울 중랑구 면목로55길 46 지하1층|||
다달다|서울 중랑구 망우로73길 36|||
아르카디아커피컴퍼니|서울 중랑구 면목로88길 5-9 1층|매일 11:00 ~ 21:00|02-6401-9692|
티컵|서울 중랑구 용마산로90길 10||02-433-1399|
마이유주얼|서울 중랑구 망우로55길 46 1층|||
커피에반하다 망우점|서울 중랑구 망우로 495|||
카페루앤비|서울 중랑구 사가정로64가길 2-6|||
무인카페프리즘|서울 중랑구 동일로157길 70|||
후식 상봉점|서울 중랑구 망우로 297|||
키키카페|서울 중랑구 면목로66길 11|||
곰다방|서울 중랑구 망우로62길 8|||
단백한365|서울 중랑구 면목로39길 23||0507-1369-0726|
카페브로딩|서울 중랑구 상봉로 89 진현빌딩 1층|||
카페돌|서울 중랑구 봉화산로 107 101호|||
앨리카페|서울 중랑구 동일로163길 38|매일 09:00 ~ 22:00|02-977-1235|
가비엔누리|서울 중랑구 용마산로139나길 87-19 3층 전관|월~금 09:00 ~ 18:00|02-434-7779|
블럭특공대|서울 중랑구 망우로75길 19 중랑숲리가아파트 상가 2층 201호||02-432-3897|
달콤한가게|서울 중랑구 망우로73길 79 1층|월,화,일요일|070-8659-6232|
한양다방|서울 중랑구 봉우재로28길 2||02-434-6698|
카페후르|서울 중랑구 용마산로 456 1층|월~금 08:00 ~ 21:00|010-2920-7080|
리스펙트|서울 중랑구 공릉로 21 1층||010-2029-7842|
실버카페 옹기종기|서울 중랑구 신내로15길 175||02-3423-0106|
플랜즈커피|서울 중랑구 용마산로77길 30 1층|매일 00:00 ~ 24:00||
카페 에오|서울 중랑구 중랑천로 332 1층|월요일||
빙달 중랑점|서울 중랑구 겸재로24길 49||02-2208-5407|
영다방 중화역점|서울 중랑구 봉화산로 30|월~금 09:00 ~ 21:00|070-8230-9993|
레인드롭디저트샵|서울 중랑구 신내로 115|||
카페비(Cafe BEE)|서울 중랑구 면목로 480||02-432-3294|
커피달달|서울 중랑구 중랑역로 51 1층|매일 10:00 ~ 21:00||
해피테라스커피 C&K월드|서울 중랑구 신내로9길 7 1층|매일 11:00 ~ 24:00|02-432-7377|
잔|서울 중랑구 동일로 476||02-495-7266|
온앤인커피|서울 중랑구 사가정로43길 6 청운명가 101호|월요일|02-222-2222|
차칸커피 중화점|서울 중랑구 봉화산로22길 2|||
카페프리제(cafefrise')|서울 중랑구 면목로48길 25|||
소이아빠과일야채가게|서울 중랑구 신내로 225 1층 129호||02-3422-3145|
커피하루|서울 중랑구 봉화산로 65|매일 11:00 ~ 23:00||
J#cafe|서울 중랑구 면목로76길 27||070-8118-0798|
카페모퉁이|서울 중랑구 망우로 385|||
뚱S샌드위치 and|서울 중랑구 동일로143길 61|||
목커피|서울 중랑구 용마공원로5길 11 1층|||
소담담|서울 중랑구 용마산로115길 45|||
티그레514|서울 중랑구 상봉중앙로10길 5 1층|월~토 11:30 ~ 21:00|070-4263-2130|
모굴|서울 중랑구 봉우재로 159|월요일||
커피복스|서울 중랑구 동일로151길 13 1층||070-8805-8806|
카페하루|서울 중랑구 망우로 388 2층|월~토 12:00 ~ 23:00|070-4138-7497|
