카페명|주소|영업시간|전화번호|대표사진주소
메가MGC커피 월곡두산점|서울 성북구 오패산로 46 두산위브아파트 상가 1동 106호||02-941-4501|
뿡어당|서울 성북구 보문로34길 94 102호|영업시간 월~금 13:00 ~ 23:00|010-4375-2796|
메가MGC커피 한성대입구역점|서울 성북구 동소문로 9 1층|월~금 07:30 ~ 21:00|02-742-8226|
더지|서울 성북구 동소문로26가길 44 1층|월요일|070-8801-5497|
뛰노리방방 종암점|서울 성북구 종암로 115 지하1층||02-6449-0470|
동소문피스커피|서울 성북구 동소문로17길 29-2 1층|월~토 10:00 ~ 22:00|02-922-1748|
이디야커피 보문역점|서울 성북구 보문로 111|월~금 08:00 ~ 23:00|02-928-0788|
메가MGC커피 북한산정릉점|서울 성북구 보국문로 167 산장아파트상가 1층||02-943-8255|
성북동테이블|서울 성북구 성북로8길 11|매일 12:00 ~ 21:00|070-5220-4650|
마룸|서울 성북구 동소문로20가길 22 3층|매일 11:00 ~ 23:45|02-921-1772|
메가MGC커피 정릉뉴타운점|서울 성북구 정릉로 307 길음뉴타운10단지 상가동 지하 1층 122호||02-909-1005|
카페길음|서울 성북구 삼양로4길 4|월~토 10:00 ~ 21:00|02-6402-1085|
이디야커피 돈암동점|서울 성북구 동소문로 119|월~금 08:00 ~ 23:30|02-953-5484|
카페애일|서울 성북구 고려대로24길 3-44 1층|월~목 09:30 ~ 18:00||
할머니다락방|서울 성북구 서경로 81 2층|매일 10:00 ~ 22:00|02-3292-9220|
따뜻한하루에|서울 성북구 고려대로30길 8 1층|월~금 10:00 ~ 20:00|0507-1386-6985|
나의우주|서울 성북구 동소문로22길 57-17|월요일|070-4369-2081|
룸메이트|서울 성북구 보문로34길 59 4층|매일 11:00 ~ 24:00|070-8808-9009|
메가MGC커피 정릉아리랑점|서울 성북구 북악산로 850 1층||02-943-0222|
카페클라츠|서울 성북구 보문로30나길 37|월~금 08:00 ~ 21:00|02-921-2561|
베이크업|서울 성북구 삼선교로4길 7|월,화,일요일||
노리파크 길음점|서울 성북구 길음로13길 24|||
디스러프|서울 성북구 보문로32길 84 지하1층|월,화,수,목,토 10:00 ~ 20:00||
이디야커피 한성대점|서울 성북구 삼선교로10길 45|매일 08:00 ~ 22:00|02-747-9667|
프롬하츠커피 보문파크뷰자이점|서울 성북구 보문사길 111 상가 1층||02-923-8871|
카페노니다|서울 성북구 동소문로23길 16|매일 10:00 ~ 20:00|010-4742-2098|
데이롱 카페 정릉국민대점|서울 성북구 정릉로10길 47 1층 데이롱카페|매일 00:00 ~ 24:00|0507-1337-4757|
카페051 성신여대점|서울 성북구 동소문로20길 28-4 1층|매일 08:00 ~ 22:00|02-921-1051|
아마스빈 성신여대점|서울 성북구 보문로34길 69 1층 103호|매일 10:00 ~ 23:00|02-6498-5959|
메이크미해피|서울 성북구 고려대로26길 15 2층|월~토 12:00 ~ 22:00||
멍박스|서울 성북구 보문로34길 39 2층|매일 00:00 ~ 24:00||
갤러리커피하우스|서울 성북구 성북로31길 5 리홀아트갤러리 1층||02-336-6878|
카페솔샘771|서울 성북구 솔샘로 77-1|월,수,목,금,토,일 10:00 ~ 21:00||
이디야커피 월곡1동점|서울 성북구 오패산로 99|월~금 08:00 ~ 22:00|02-941-1238|
커피팔다|서울 성북구 아리랑로19길 79 1층|매일 10:00 ~ 22:00|02-942-9299|
이디야커피 동소문동점|서울 성북구 동소문로13길 5|월~토 07:30 ~ 23:00|02-926-2662|
이디야커피 장위뉴타운점|서울 성북구 장월로 144-1 1층|매일 09:00 ~ 23:00|02-909-4385|
올리프|서울 성북구 장월로 92 1층|월,수,목,금 10:00 ~ 21:00|010-4689-1411|
린다스|서울 성북구 고려대로 117 1층|매일 08:00 ~ 21:00|02-6397-1453|
카페스윗 정릉점|서울 성북구 보국문로 37 1층|매일 10:00 ~ 21:00|0507-951-4039|
메가MGC커피 번동중앙점|서울 성북구 월계로40길 7 센트럴타운상가 1층 106-1호|매일 08:00 ~ 22:00|02-942-8887|
크로플 각|서울 성북구 오패산로 24-5 1층||010-3014-9922|
투썸플레이스 고대SK미래관점|서울 성북구 안암로 145 SK미래관 지하1층|월~금 09:00 ~ 17:30|02-927-2375|
라브리사커피|서울 성북구 보문로37길 15|매일 11:00 ~ 21:00|070-8778-4513|
프롬하츠커피 돈암초교점|서울 성북구 동소문로13길 12 세화빌딩 1층|월~금 09:00 ~ 21:00|02-922-7265|
어바운드커피|서울 성북구 한천로81길 32 1층 101호|월요일|02-962-2061|
아임요거트 성신여대점|서울 성북구 보문로31길 36 1층|월,수,목,금,일 12:00 ~ 01:00|02-6369-6368|
카페오엔오|서울 성북구 화랑로42길 52-8 1층|매일 09:30 ~ 22:00|010-9204-8807|
스위티에|서울 성북구 삼양로 61|월,일요일||
솔샘로58|서울 성북구 솔샘로24길 58 1층|월~토 10:00 ~ 22:00||
아아수혈 성신여대점|서울 성북구 동소문로26다길 23 1층|월,화,수,금,토,일 00:00 ~ 24:00|010-8381-9276|
슈퍼보드|서울 성북구 동소문로20길 29-17 3층|영업시간 매일 13:00 ~ 23:00|02-929-0049|
눈부신하루|서울 성북구 화랑로11길 13 2층|월~금 11:00 ~ 21:00|02-911-3331|
성북로|서울 성북구 성북로28길 10 지하1층,1,2층|월요일|02-747-0570|
빈트리이백이십오 고대점|서울 성북구 고려대로27길 17|월~금 08:00 ~ 23:00||
압구정 샌드위치 성신여대점|서울 성북구 보문로34길 77 1층|매일 09:00 ~ 09:00|070-7785-6995|
늘|서울 성북구 성북로14길 3|월요일|02-6221-5814|
행복하개키울고양 보문센터|서울 성북구 고려대로11길 24 2층|매일 00:00 ~ 24:00|0507-1326-3828|
스페이스바|서울 성북구 보문로19길 7 1층|월~금 09:00 ~ 24:00|070-7776-3552|
liike coffee|서울 성북구 보문로34가길 24 1층|월,일요일||
써리얼벗나이스|서울 성북구 동소문로25길 1 1층|월,목,금 12:00 ~ 22:00|02-921-0822|
어셈블리|서울 성북구 동소문로 93-9 1층|매일 11:00 ~ 20:00||
하나비|서울 성북구 삼선교로 20 2층|매일 12:00 ~ 23:00||
충당|서울 성북구 보문로30나길 40 1층|월,일요일|070-8877-1338|
이디야커피 한성대역점|서울 성북구 동소문로 19 지하1층~지상2층|월~금 08:30 ~ 22:30|02-747-4996|
이디야커피 동덕여대점|서울 성북구 화랑로 99|월~금 08:00 ~ 23:00|02-941-6402|
성북시니어 클럽 장위지점|서울 성북구 한천로 708 장위어르신행복지원센터 1층|||
메가MGC커피 하월곡동점|서울 성북구 오패산로3길 3 홍진빌딩 1층||02-943-1003|
달콤퐁당 성신여대점|서울 성북구 고려대로13길 57|월~토 11:00 ~ 20:00|02-929-1143|
카페 밑줄|서울 성북구 삼선교로23가길 25|월,수,목,금,토,일 11:00 ~ 19:00||
빽다방 월곡래미안점|서울 성북구 오패산로 98 1층|매일 09:00 ~ 21:30|02-910-8800|
오캄|서울 성북구 고려대로 23 1층|월,화,수,목,토,일 11:30 ~ 20:30||
텐퍼센트커피 하월곡점|서울 성북구 오패산로 59 1층|월~금 08:00 ~ 21:00|02-942-6308|
베이크샵타이니|서울 성북구 장위로8길 6-12 1층|월,일요일|010-2934-6560|
텀브커피 정릉점|서울 성북구 정릉로 263||02-911-5452|
어버드커피|서울 성북구 화랑로 177-1 1,2층|월,수,목,금,토,일 11:00 ~ 22:00||
국민우유집 성북점|서울 성북구 정릉로38다길 33 1층 102호|||
이디야커피 정릉뉴타운점|서울 성북구 정릉로 307 라온유아파트 상가동 B107호|월~금 08:00 ~ 22:50|02-913-5005|
빽다방 돈암아리랑점|서울 성북구 아리랑로 75|매일 08:30 ~ 22:00|02-924-3050|
오달지당|서울 성북구 북악산로27길 12 지하1층 102호|매일 10:00 ~ 21:00|070-4647-1441|
탐앤탐스 정릉점|서울 성북구 보국문로 33 JR메디컬센타빌딩 1층|매일 09:00 ~ 23:00|02-910-7007|
이디야커피 하월곡동점|서울 성북구 오패산로 16 1층|매일 08:00 ~ 23:00|02-913-7817|
하룻고양이|서울 성북구 안암로9가길 10|매일 08:30 ~ 21:30|02-929-2908|
뉴시즌커피 다비|서울 성북구 보문로34가길 9|월~토 11:00 ~ 23:00|02-953-1214|
이디야커피 월곡중앙점|서울 성북구 종암로 167|월~금 08:30 ~ 23:30|02-3292-4001|
더벤티 성신여대점|서울 성북구 동소문로22길 6 1층|매일 09:10 ~ 22:00|02-922-0713|
할리스 고대안암병원점|서울 성북구 고려대로 73 고려대병원 2층|월~금 06:00 ~ 23:00|02-921-3062|
날쌘카페 길음점|서울 성북구 숭인로2길 56|월~토 10:00 ~ 20:00|02-988-1935|
토프레소 정릉점|서울 성북구 보국문로 83|매일 09:00 ~ 22:00|02-943-5108|
핑크데이지|서울 성북구 보문로30길 76||02-921-8127|
뮤츄얼|서울 성북구 성북로 24 1층|월~토 11:00 ~ 20:00||
더벤티 고대점|서울 성북구 고려대로24길 45 1층|월~토 08:00 ~ 23:00|02-924-7789|
아뜰리에마미|서울 성북구 보문로34나길 4 1층|매일 12:00 ~ 22:30|02-923-7212|
컴포즈커피 안암성북천점|서울 성북구 고려대로7길 74|매일 09:00 ~ 22:00|010-8743-5755|
카페차이 길음뉴타운점|서울 성북구 길음로 33 길음뉴타운 8단지 상가 B동 지하2층 9호|매일 08:00 ~ 22:40|070-4038-9003|
르네상스|서울 성북구 성북로5길 20 1층||02-763-0635|
빽다방 정릉뉴타운점|서울 성북구 길음로9길 50 길음뉴타운 상가동 지하1층 208호|매일 08:00 ~ 22:00|02-2039-3644|
빽다방 한성대입구역점|서울 성북구 삼선교로 2-1 1층|월~금 07:30 ~ 22:30|070-4066-0670|
카페위로|서울 성북구 장위로21나길 18|||
다락방고양이|서울 성북구 동소문로22길 47 3층||02-921-7570|
메이븐커피 종암점|서울 성북구 북악산로31길 34 1층|월~금 08:00 ~ 22:00|02-923-4197|
바스켓테이블|서울 성북구 동소문로 115-1 1,2층|매일 08:00 ~ 22:00|02-929-7067|
이디야커피 장위동점|서울 성북구 월계로40길 7||02-943-9094|
카페카페트|서울 성북구 보문로38길 43 1층|||
이디야커피 돈암아리랑점|서울 성북구 아리랑로 75 돈암코오롱하늘채 상가동 112호|매일 08:00 ~ 22:30|02-953-9180|
매머드익스프레스 고대1호점|서울 성북구 고려대로22길 61|월~금 08:00 ~ 22:00||
영화룸카페|서울 성북구 동소문로20다길 15 3층|||
베이키숍|서울 성북구 월계로 80 1층||070-4027-8177|
버블티킹 고대안암점|서울 성북구 고려대로 88|매일 10:00 ~ 22:00|02-929-1998|
더텐|서울 성북구 창경궁로 322-6|매일 09:00 ~ 21:00||
메가MGC커피 장위뉴타운점|서울 성북구 돌곶이로40길 46 상가2동 지하1층 1호||02-942-7388|
셀렉토커피 돌곶이역스타점|서울 성북구 화랑로 248 장위뉴타워 104호|매일 09:00 ~ 24:00|02-967-6854|
카페씨|서울 성북구 고려대로27길 7||02-925-0831|
빽다방 길음롯데클라시아점|서울 성북구 숭인로8길 80 롯데캐슬클라시아 상가동 117호|매일 08:00 ~ 21:30|070-4010-1581|
카페 위로 한모금|서울 성북구 고려대로5길 89 1층|월~금 09:00 ~ 22:00|010-4257-6449|
24시프리카페 성신여대점|서울 성북구 동소문로20나길 40 3층|매일 00:00 ~ 24:00|010-9279-2678|
브릭스|서울 성북구 보문로39길 4 1층|월~금 08:30 ~ 22:00|02-921-1430|
왓플|서울 성북구 북악산로 906 일류타워맨숀 2층 204호|매일 10:00 ~ 22:00|070-8648-0736|
투비어라운드유|서울 성북구 안암로3길 73 1층|월,화,목,금,토,일 12:00 ~ 21:00|010-5850-9208|
꾸미롱|서울 성북구 고려대로24길 56|월,토,일요일||
요거프레소 국민대점|서울 성북구 솔샘로1길 20|매일 10:00 ~ 24:00|02-6396-2400|
쉬즈베이글 고려대점|서울 성북구 고려대로 88 1층|월~금 08:00 ~ 21:00|02-953-0107|
이디야커피 정릉아리랑점|서울 성북구 북악산로 851|매일 08:00 ~ 22:00|02-909-7179|
설곡랩커피로스터스|서울 성북구 안암로5길 22 1층||02-928-0019|
커피에반하다 돈암점 스마트카페|서울 성북구 북악산로 912|매일 00:00 ~ 24:00||
이크이크|서울 성북구 고려대로5길 99 4층|매일 11:00 ~ 21:00|010-9276-1329|
달콤한송이|서울 성북구 고려대로17가길 77||02-929-7229|
달콤한게으름|서울 성북구 보국문로16길 64 태극빌딩 1층|||
김.Coffee|서울 성북구 아리랑로4가길 8-8|||
카페프리헷 종암점|서울 성북구 종암로19길 47 1층|매일 00:00 ~ 24:00||
원스커피 미아점|서울 성북구 동소문로 321 1층|매일 08:00 ~ 22:00||
커피클로이|서울 성북구 보문로 88 1층|매일 08:30 ~ 20:30||
넉넉커피|서울 성북구 화랑로25길 28 1층|매일 09:00 ~ 21:00|070-7585-8645|
카페오영|서울 성북구 동소문로26가길 39|월,화요일|010-4932-8910|
소년커피|서울 성북구 한천로76다길 43|매일 10:00 ~ 24:00||
듀드롭S|서울 성북구 서경로 79 명성맨션 지하1층 B02호|매일 10:00 ~ 23:00||
카페아띠|서울 성북구 북악산로29길 6|매일 11:00 ~ 24:00|02-929-1720|
이디야커피 장위중앙점|서울 성북구 장위로 35 1층|월~금 08:30 ~ 22:00|070-4300-3235|
처키커피|서울 성북구 보문로31길 25-1 1층|월~토 10:00 ~ 20:00|010-7463-2325|
원카롱|서울 성북구 월곡로 35 1층|월,일요일||
커피바실리아|서울 성북구 고려대로 1 1층||070-7765-3317|
파이제|서울 성북구 장위로 15|월~토 10:00 ~ 16:00||
케렌시아커피|서울 성북구 동소문로20나길 47 코아루센타시아 1층 108,109호|매일 11:00 ~ 22:00|070-8834-4844|
드디어커피 고려대점|서울 성북구 안암로 145 고려대학교 100주년 기념관 1층||070-8834-5364|
카페낢진|서울 성북구 안암로 145 고려대학교 중앙광장 지하1층 109A호|월~금 10:00 ~ 18:00|070-7722-9089|
하우투|서울 성북구 동소문로22길 29-9 312,313호|매일 10:00 ~ 22:00|010-9305-8776|
카페아리|서울 성북구 보문로35길 6|||
이디야커피 종암동점|서울 성북구 종암로 105|월~토 08:00 ~ 23:10|02-923-5969|
아마스빈 한성대입구역점|서울 성북구 삼선교로 10||02-747-8653|
파묵깔레|서울 성북구 성북로 19-1 1층|월,화요일|010-8938-3875|
리멤버투데이|서울 성북구 솔샘로5길 62 1층 리멤버투데이카페|월~토 09:00 ~ 21:00|0507-1375-1707|
리틀빈스|서울 성북구 화랑로11길 21||02-942-2442|
카페플로먼트|서울 성북구 성북로 73 제1호|월~금 08:30 ~ 20:10|0507-1301-6107|
카페진|서울 성북구 보문로30라길 22 1층|월~금 11:00 ~ 22:00||
과일에 반하다 프루타|서울 성북구 삼양로 66 1층|매일 10:00 ~ 01:00||
플랜비|서울 성북구 고려대로1길 25 1층|||
모모양과|서울 성북구 화랑로11길 23|월~금 12:00 ~ 20:00||
카페문도|서울 성북구 장위로 27|매일 10:00 ~ 23:00||
과일에반하다 프루타 고대점|서울 성북구 고려대로24길 39 1층|매일 09:30 ~ 01:00|02-921-1002|
레프트커피|서울 성북구 고려대로24길 39|||
체리온 플레이그라운드|서울 성북구 고려대로24가길 1 지하 1층 체리온 플레이그라운드||010-5364-9339|
커피바|서울 성북구 길음로7길 28|||
앤드모어|서울 성북구 북악산로29길 5|매일 10:00 ~ 23:00||
카페어거스티|서울 성북구 고려대로7길 84-14 1층|매일 11:00 ~ 22:00|010-7335-1853|
더퍼스트펭귄|서울 성북구 고려대로28길 6 1층||02-929-1120|
보문커피|서울 성북구 보문로 56 1층|월~금 08:00 ~ 23:30|02-6951-5656|
지노이서울|서울 성북구 고려대로13길 46 1층|매일 12:00 ~ 21:00||
카페다두|서울 성북구 보문로38길 11 돈암 동일하이빌 상가 108호|영업시간 월,수,목,금,토,일 14:00 ~ 01:00||
쥬씨 정릉시장점|서울 성북구 보국문로 38|매일 10:00 ~ 23:00|02-914-0663|
공간|서울 강북구 월계로 53||02-982-8553|
일심|서울 성북구 장위로 62|||
요거프레소 한예종점|서울 성북구 화랑로32길 17 1층|월~금 08:00 ~ 24:00|02-963-1000|
달달커피|서울 성북구 삼선교로23길 8 1층|월~금 09:00 ~ 22:00||
방방키즈카페|서울 성북구 종암로21길 71||02-924-5988|
러너스테이션카페|서울 성북구 삼선교로11길 34 1층|||
플레이보드 성신여대점|서울 성북구 동소문로22길 30 3층||02-953-0623|
감구당|서울 성북구 보국문로 71 1층|월~금 10:00 ~ 19:00||
성북마더센터 맘콩카페|서울 성북구 아리랑로 19-3 2층|월~금 10:00 ~ 19:00|02-6409-2005|
다정다감전통차|서울 성북구 성북로 56 1층|||
빈올로지|서울 성북구 안암로9가길 93 지하1층, 1층|월~금 08:00 ~ 22:00|02-929-8536|
위핑윌로우|서울 성북구 솔샘로4길 8 102호|월,화,수,목,토,일 10:00 ~ 17:00|070-8230-9374|
모듈팟 성신여대점|서울 성북구 동소문로20나길 47 코아루센타시아 1층|||
라운드테이블|서울 성북구 보문로30길 40-2 1층|매일 10:00 ~ 22:00||
와이블랙 한성대역점|서울 성북구 동소문로6길 7 1층|매일 12:00 ~ 22:00|02-6952-1704|
크로플각|서울 성북구 동소문로 179-48 1층|||
베리굿슬라임 길음점|서울 성북구 길음로13길 24 7단지 뉴타운프라자상가 3층|||
4콤마2|서울 성북구 장월로1길 5|월~토 09:00 ~ 19:00||
카페인24 정릉점|서울 성북구 서경로 34 1층|매일 00:00 ~ 24:00||
동네목수의작은카페|서울 성북구 삼선교로4다길 15||02-747-6004|
코지코튼|서울 성북구 북악산로29길 40 1층||0507-1312-5170|
커피베이 성북종암점|서울 성북구 종암로21길 87 1층|월~금 08:30 ~ 22:00|02-953-9133|
라이브보문|서울 성북구 보문로 140|월요일|0507-1374-6774|
커피마마퀸 돌곶이점|서울 성북구 돌곶이로27길 5 1층|매일 09:00 ~ 23:00|02-909-8786|
메가MGC커피 월곡점|서울 성북구 오패산로 98 로만플라자 지하 1층 106호||02-917-5530|
쭈쭈맘|서울 성북구 길음로 20 길음뉴타운상가 4층|매일 10:00 ~ 20:00|02-943-7774|
이디야커피 안암래미안점|서울 성북구 보문로30가길 42||02-929-3106|
아모르파티|서울 성북구 월곡로18길 7||070-7677-0117|
커피베이 상월곡역점|서울 성북구 화랑로18길 25-38 1층||02-963-5994|
성북동책방|서울 성북구 동소문로13가길 36|매일 09:00 ~ 21:00|010-7487-1336|
블럭앤블럭 동소문점|서울 성북구 아리랑로 58|||
카페애자일|서울 성북구 북악산로 827|||
마레 성북점|서울 성북구 성북로5길 8 진빌딩 1층|월~금 09:30 ~ 22:00||
커피베이 길음래미안센터피스점|서울 성북구 숭인로 50||02-980-3331|
햇살가득한집|서울 성북구 동소문로26길 17||070-7628-4484|
플렉시블커피|서울 성북구 아리랑로4길 8 1층|월~금 11:00 ~ 20:00|070-8997-7267|
요거프레소 동소문점|서울 성북구 동소문로 35 1층|매일 09:00 ~ 22:00||
병과점임오반|서울 성북구 동소문로17길 27 102호|월,화,토요일||
디어원밀|서울 성북구 보문로 184-6 1층|월,목,금 11:00 ~ 08:00 · 브레이크타임 월,목,금 15:00 ~ 16:00|0507-1391-0852|
메가MGC커피 월곡이마트점|서울 성북구 종암로 167 동일하이빌뉴시티 1층||02-909-1002|
아임일리터 정릉점|서울 성북구 정릉로 272|||
