카페명|주소|영업시간|전화번호|대표사진주소
카페125|서울 동작구 장승배기로 151|영업시간 매일 09:00 ~ 18:00||
달리는커피 상도점|서울 동작구 성대로29길 69 1층 102호|영업시간 화 12:50 ~ 21:00|02-6081-1222|
이수당|서울 동작구 동작대로15길 87 101호|영업시간 월~토 10:00 ~ 21:00|010-5182-5413|
랄프|서울 동작구 동작대로25길 34|||
소소정찻집|서울 동작구 남부순환로 2027 1층 102호|영업시간 매일 08:00 ~ 20:00|02-585-0527|
요거트아이스크림의 정석 사당점|서울 동작구 사당로 177 1층 101호|영업시간 월,화,수,목,금,일 12:00 ~ 00:00|070-8250-1333|
베러댄와플 중앙대점|서울 동작구 서달로 163 세명빌딩 1층|영업시간 월~금 10:30 ~ 20:30|02-6465-5100|
카페힐우드|서울 동작구 만양로 50 한빛주택 1층|영업시간 매일 10:00 ~ 18:00|0507-1371-7238|
블루커피|서울 동작구 사당로26길 130-6||070-8860-8880|
도깨비방망이|서울 동작구 여의대방로36길 29 대림아파트 분산상가동 지하1층|영업시간 화~목 14:00 ~ 20:00|02-815-7776|
커스텀 요거트|서울 동작구 흑석로 91 1층|영업시간 월~금 11:00 ~ 20:30|0507-1392-8674|
심야커피 사당본점|서울 동작구 동작대로11길 104|매일 00:00 ~ 24:00||
뉴타입그루브|서울 동작구 사당로17라길 8 1층|영업시간 화~일 10:00 ~ 21:00|070-7802-1602|
제일커피|서울 동작구 사당로14길 19 1층|||
컴포즈커피 이수총신대점|서울 동작구 동작대로27길 16-7 1층|영업시간 월~금 08:00 ~ 22:00|02-592-5945|
제로미쿠키|서울 동작구 남부순환로 2047-3 106호||0507-1410-0550|
매머드커피 중앙대점|서울 동작구 흑석로 101|영업시간 매일 08:30 ~ 22:30||
개러지로스터|서울 동작구 상도로37길 39 1층|영업시간 월~금 08:00 ~ 21:00|0506-881-1590|
카페제페토|서울 동작구 남부순환로 2019 경신빌딩 1층||02-3472-2610|
담율서관|서울 동작구 상도로 252 명승빌딩 3층||02-822-2777|
카페힐|서울 동작구 만양로2길 16 1층|||
쿠즈코커피 보라매점|서울 동작구 보라매로 59 1층|영업시간 매일 10:00 ~ 22:00|02-3280-2994|
미테랑커피도서관|서울 동작구 흑석로13가길 19|영업시간 매일 10:00 ~ 24:00|02-3280-0910|
아기솜사탕키즈카페|서울 동작구 상도로 207 효성해링턴플레이스상가  B109호|영업시간 화~일 10:30 ~ 20:00||
초코다방|서울 동작구 사당로16가길 71||02-598-0855|
비비커피|서울 동작구 동작대로13길 16-4 1층|영업시간 월~금 08:00 ~ 18:00|070-7780-1090|
아마스빈 보라매점|서울 동작구 여의대방로 86-1||02-848-1422|
카페우야우|서울 동작구 사당로28길 63 1층 101호|영업시간 화~일 11:00 ~ 20:00|010-5096-7543|
아르코|서울 동작구 노량진로14길 8|||
메가MGC커피 중앙대점|서울 동작구 흑석로 103 1,2층||02-815-7770|
바나프레소 이수역점|서울 동작구 동작대로 123|||
카페율리 이수점|서울 동작구 사당로29길 8 1층|영업시간 월~토 09:30 ~ 17:30|02-534-3933|
아마스빈 이수역점|서울 동작구 동작대로27길 12||02-534-9888|
제이스커피나무|서울 동작구 사당로30길 43|||
카페마인드어스|서울 동작구 사당로23길 112 래미안로이파크 후면상가 B107호|영업시간 매일 08:30 ~ 21:00|02-594-0087|
알롱달롱|서울 동작구 신대방14길 6 1층 102호|영업시간 화~일 11:30 ~ 22:00|070-7794-2020|
아임크로플|서울 동작구 대방동15길 20 모닝캐슬 105호||0508-8186-0491|
빨간벽돌|서울 동작구 여의대방로16길 14 1층|영업시간 월~금 07:00 ~ 19:00|02-834-7394|
구루구루|서울 동작구 서달로14길 42 1층|월~금 09:00 ~ 08:00|070-8604-1262|
팔공티 노량진점|서울 동작구 노량진로 180 1층|영업시간 월~토 07:30 ~ 22:00|02-812-8082|
이디야커피 남성역점|서울 동작구 사당로17가길 13 1층|영업시간 월~금 08:00 ~ 23:00|02-532-8937|
사이|서울 동작구 동작대로21길 36 1층 103호|영업시간 월~금 08:30 ~ 22:00|010-9355-5059|
칼도에스프레소바|서울 동작구 보라매로3길 29 해태보라매타워 1층 12호|영업시간 월~금 07:30 ~ 17:30||
컴포즈커피 남성역점|서울 동작구 사당로 215 서림빌딩 1층|영업시간 월~토 07:00 ~ 23:00|02-592-1900|
커피콩클럽|서울 동작구 현충로 100 2층|영업시간 매일 12:00 ~ 23:00|02-3280-3828|
앳더스크|서울 동작구 사당로29가길 32 1층 102호|영업시간 화~일 11:30 ~ 21:00||
피에스타7커피 사당점|서울 동작구 동작대로 39|영업시간 매일 08:00 ~ 22:00|02-522-7778|
위드모리|서울 동작구 보라매로 104||02-815-1666|
카페인중독 대방점|서울 동작구 대방동27길 36 지하1층|영업시간 매일 08:00 ~ 24:00|070-4833-9813|
안녕 해돋이|서울 동작구 동작대로29길 29|영업시간 매일 09:00 ~ 21:00|070-8648-2921|
할리스 보라매병원점|서울 동작구 보라매로5길 20 1동 희망관 1층|영업시간 월~금 07:30 ~ 20:00|02-831-3085|
예네집|서울 동작구 사당로17길 11|영업시간 매일 10:30 ~ 18:00|02-599-1711|
에그카페24 상도점|서울 동작구 양녕로25길 10|매일 00:00 ~ 24:00|1588-0230|
미지수카페|서울 동작구 사당로2아길 2|영업시간 화~금 09:00 ~ 20:00||
더치앤빈 흑리단길점|서울 동작구 서달로14길 40 1층|||
나리당|서울 동작구 사당로16가길 93 1층|영업시간 월~토 11:00 ~ 20:00||
쥬씨 노량진점|서울 동작구 노량진로 143|||
피숑|서울 동작구 만양로14길 35 1층|영업시간 월~토 10:00 ~ 20:00|010-2332-7747|
상도동커피|서울 동작구 장승배기로 18||02-823-3154|
요굿트|서울 동작구 사당로29가길 28 1층||010-5845-0630|
드웨이|서울 동작구 상도로41마길 15 1층|화요일|02-823-9393|
커피인더스터디|서울 동작구 만양로3길 20|영업시간 매일 09:55 ~ 23:00||
카페더그레이|서울 동작구 동작대로3길 35 1층|||
카페브리지|서울 동작구 사당로4길 6 1층|영업시간 월~금 11:00 ~ 19:00|0507-1485-3397|
요거프레소 중앙대점|서울 동작구 흑석로8길 1 1층|영업시간 매일 09:00 ~ 22:00|02-6120-7670|
모코커피|서울 동작구 대방동길 57|영업시간 매일 08:00 ~ 20:00||
코코라움|서울 동작구 사당로27길 58 1층|영업시간 월~토 08:30 ~ 19:30|02-704-5625|
모코커피|서울 동작구 상도로12길 9|영업시간 매일 09:00 ~ 22:00|02-3280-2266|
커피집|서울 동작구 상도로30길 40 1층 116호|영업시간 월~금 08:00 ~ 23:00|02-814-1232|
카페피크닉|서울 동작구 장승배기로28길 26 1층|||
컴포즈커피 대림성모점|서울 동작구 신대방길 116 1층||02-832-9628|
폴드|서울 동작구 만양로14가길 8 1층|영업시간 월~금 11:00 ~ 22:00|0507-1348-9327|
백억커피 신대방삼거리점|서울 동작구 성대로 43|||
워너커피 남성역점|서울 동작구 사당로13길 15||070-8886-3699|
요거프레소 장승배기역점|서울 동작구 상도로15길 134|영업시간 매일 12:00 ~ 22:00|02-6212-0380|
헬무트커피|서울 동작구 동작대로9길 16 2층|||
워너커피 신대방삼거리점|서울 동작구 국사봉1길 58 1층||070-4797-2285|
틱택커피|서울 동작구 대림로 16 1층|영업시간 월,화,목,금,토,일 10:00 ~ 21:00|070-4577-7906|
카페포레스트|서울 동작구 국사봉길 13 1층|영업시간 월~토 09:00 ~ 19:00|010-6430-5874|
크림앤바이트|서울 동작구 상도로15길 11 1층 좌측 점포|월,화요일|0507-1360-8708|
와플마레|서울 동작구 보라매로3길 29 해태보라매타워 1층 16,17호|영업시간 월~금 09:00 ~ 21:00|02-842-3535|
더벤티 중앙대점|서울 동작구 흑석로 90 1층||070-7782-3442|
카페쿠잉|서울 동작구 여의대방로46길 30|영업시간 월~금 08:00 ~ 18:00|02-6339-2882|
블루포트 중앙대학교점|서울 동작구 흑석로 84 R&D센터 지하1층|영업시간 월~토 08:00 ~ 20:00||
비트박스 디즈팩트리 사당|서울 동작구 동작대로13길 17 나동 1호|매일 00:00 ~ 24:00|1661-1167|
컴포즈커피 노량진2동점|서울 동작구 노량진로12길 8|영업시간 매일 07:00 ~ 22:00|02-6956-1323|
액션커피|서울 동작구 서달로15길 23 한신빌딩 1층 4호|영업시간 월~토 11:00 ~ 21:00|010-5258-0609|
카페38|서울 동작구 여의대방로22나길 38|영업시간 월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:00 ~ 17:00||
모코커피창고|서울 동작구 상도로37길 31|||
카페필림 본점|서울 동작구 흑석로 8-1||02-824-0300|
카페톡|서울 동작구 노량진로14길 25 1층|영업시간 월~금 08:00 ~ 22:00|02-811-1130|
와이에필로그|서울 동작구 여의대방로24다길 61 더포레 1층 101호|||
카페프랑|서울 동작구 동작대로35가길 9 1층 2호|영업시간 매일 10:00 ~ 22:00||
커피파니|서울 동작구 사당로22가길 16 1층|영업시간 월~금 10:30 ~ 20:00||
과일프레소|서울 동작구 동작대로21길 16|매일 09:00 ~ 02:00||
카페드림 중앙대학교310관점|서울 동작구 흑석로 84 1층|||
매머드익스프레스 노량진2호점|서울 동작구 노량진로12길 16 1층|영업시간 월~금 07:00 ~ 21:00||
엘리스빈커피|서울 동작구 국사봉1길 82 1층|영업시간 월~금 08:30 ~ 21:00|02-823-2310|
커피더캠프 보라매점|서울 동작구 보라매로5길 51||02-844-5838|
메이카페|서울 동작구 흑석로 23 2층||070-7758-6781|
스노우플라워|서울 동작구 서달로 167|영업시간 매일 10:00 ~ 01:00|070-7520-3927|
달리는커피 서울사당1호점|서울 동작구 동작대로35가길 1|화요일|02-533-8273|
브라운필투|서울 동작구 상도로37길 72 지하1층||02-817-8251|
매머드익스프레스 보라매자이점|서울 동작구 여의대방로22길 121 보라매자이더포레스트상가 1층 107동 1221호|영업시간 매일 08:30 ~ 22:00||
아마스빈 중앙대점|서울 동작구 흑석로 88 102호||02-6407-7100|
유별커피|서울 동작구 사당로13길 34 1층||010-9140-0813|
카페늠름|서울 동작구 사당로20가길 15 102호|영업시간 화~토 10:00 ~ 19:00|010-9257-0684|
제이콜라보|서울 동작구 상도로15길 64||02-814-5556|
오갈미|서울 동작구 상도로50길 9 1층|영업시간 화~토 10:00 ~ 20:00|02-813-5532|
더벤티 성대시장점|서울 동작구 국사봉1길 33 1층|영업시간 매일 08:30 ~ 22:00|02-813-3456|
눈부심어웨이즈|서울 동작구 사당로2차길 43 1층|영업시간 월~토 09:30 ~ 17:00||
흑화당 이수역점|서울 동작구 동작대로 89 골든시네타워 1층|영업시간 매일 10:00 ~ 22:00||
카페왓송|서울 동작구 사당로28길 51|||
하우스무드|서울 동작구 상도로61길 72 B101호|||
바로요거|서울 동작구 흑석로 124-1 1층|영업시간 월~금 10:00 ~ 21:30|010-6664-0847|
커피온리 숭실대점|서울 동작구 사당로 20 1층|영업시간 월~금 08:00 ~ 22:10|070-7703-0901|
3단지커피|서울 동작구 동작대로3길 41|||
더해피 노량스터디점|서울 동작구 만양로 65 1층|영업시간 매일 12:00 ~ 16:00||
진커피|서울 동작구 노량진로12길 13|||
요거트월드 신대방점|서울 동작구 신대방1가길 38|||
더리터 사당점|서울 동작구 동작대로7길 94||070-4151-7383|
카페나무|서울 동작구 상도로 152-1 2층|영업시간 월~금 10:00 ~ 22:00|010-7788-7947|
마그마 힐링카페 동작점|서울 동작구 양녕로29길 56 1층 마그마힐링카페|영업시간 매일 09:00 ~ 18:00|010-9084-9297|
나따오비까|서울 동작구 성대로2길 1||02-823-5486|
피에스타7 커피 남성점|서울 동작구 사당로16길 19|||
THANK YOU COFFEE(땡큐커피)|서울 관악구 보라매로5길 5||02-847-4909|
브루잉버니즈|서울 동작구 상도로 153 혜현빌딩 1층 103호|영업시간 월~토 10:00 ~ 21:00|010-4097-2004|
온사랑커피밀|서울 동작구 상도로62길 81|||
블랙컵|서울 동작구 노량진로14길 15 1층|||
굿데이커피|서울 동작구 노량진로 256||02-824-1666|
마미파이(Mommypie)|서울 동작구 동작대로17길 20||02-3477-2612|
봉명동내커피 서울상도점|서울 동작구 성대로39길 2 사랑빌딩|영업시간 월~금 09:00 ~ 01:00|070-8656-3459|
땡스커피|서울 동작구 동작대로13길 12||02-586-2122|
카페제스트|서울 동작구 국사봉길 93|영업시간 매일 10:00 ~ 22:00||
위드커피|서울 동작구 흑석로 4 1층|영업시간 월~금 08:30 ~ 22:30||
비온후|서울 동작구 현충로 115|영업시간 월~금 08:30 ~ 21:30|02-825-7743|
매머드익스프레스 남성점|서울 동작구 사당로16길 12 1층|영업시간 월~토 08:00 ~ 22:00||
카페하랑|서울 동작구 상도로 140|||
컴포즈커피 성대시장점|서울 동작구 성대로2길 5-1 1층|영업시간 매일 08:00 ~ 21:30|02-813-8906|
발아커피|서울 동작구 동작대로7길 87|영업시간 매일 11:00 ~ 22:30||
카페클라츠|서울 동작구 사당로8길 32 1층|영업시간 화~금 10:00 ~ 20:00|02-585-1224|
손끝에서만발하다|서울 동작구 흑석로 18 1층|영업시간 매일 10:00 ~ 22:00||
테이큰커피 노량진점|서울 동작구 노량진로16길 34 1층|영업시간 월~토 07:00 ~ 24:00|02-3280-4154|
모아다방|서울 동작구 장승배기로 139|||
정우원|서울 동작구 장승배기로 53 1층|영업시간 매일 10:00 ~ 22:00||
커피니 중앙대점|서울 동작구 현충로 80|영업시간 매일 09:00 ~ 22:00||
브런치 카페|서울 동작구 만양로14길 21|||
메가MGC커피 상도중앙점|서울 동작구 만양로 14||02-813-1053|
까페루루|서울 동작구 노량진로14길 4||02-816-7772|
매머드익스프레스 숭실대점|서울 동작구 사당로 24 1층|영업시간 월~금 08:00 ~ 21:30||
오슬로우 노량진점|서울 동작구 노들로2길 7|||
주토피아|서울 동작구 등용로 93|영업시간 월~토 08:00 ~ 20:00|010-7547-9293|
카페1987|서울 동작구 노량진로 162|||
과일에반하다프루타 노량진점|서울 동작구 만양로 56|||
다사랑다방|서울 동작구 여의대방로24가길 22||02-821-3596|
워너커피 보라매점|서울 동작구 여의대방로22나길 3|영업시간 월~금 08:00 ~ 19:00|070-8638-2950|
이디야커피 흑석역점|서울 동작구 현충로 100-1|영업시간 월~금 08:00 ~ 21:00|02-813-0456|
쏘티커피|서울 동작구 등용로 91 1,2층|영업시간 매일 09:00 ~ 22:00|010-2280-0803|
미르보드게임|서울 동작구 흑석로 81-6 지하 1층||010-4765-4638|
베러먼데이커피 노량진점|서울 동작구 노량진로14길 29 1층|영업시간 월~금 07:00 ~ 20:00|02-6448-9888|
카페우붓|서울 동작구 장승배기로10길 130 상도더샾아파트 B동상가 2층 205호|매일 09:00 ~ 08:00|070-8880-8266|
카페디차|서울 동작구 상도로47길 89||02-825-6111|
카페에반스 신대방점|서울 동작구 여의대방로22아길 2 1층||010-4040-7296|
호두과자카페|서울 동작구 동작대로 73||02-586-8688|
카페미뇽 중앙대점|서울 동작구 흑석로 97-1 1층|영업시간 매일 10:30 ~ 22:00||
매머드익스프레스 노량진점|서울 동작구 노량진로16길 28-2 1층|영업시간 매일 07:30 ~ 20:00|070-8808-1645|
더쌍화커피 사당점|서울 동작구 동작대로29가길 26||02-533-5498|
소올산방|서울 동작구 동작대로23길 15 2층|영업시간 매일 10:00 ~ 22:00|010-9930-7217|
하이실링|서울 동작구 동작대로 37|||
쥬씨 장승배기역점|서울 동작구 상도로 181 1층|||
띠아모커피 노량진메가스터디점|서울 동작구 노량진로 140 메가스터디 타워1층||02-812-6776|
마르디|서울 동작구 장승배기로 56 1층|영업시간 월~금 10:00 ~ 19:30||
카페헷지|서울 동작구 국사봉5길 24 1층|월,화요일||
서브젝트커피|서울 동작구 상도로30길 71|영업시간 매일 10:00 ~ 21:00||
호이차 숭실대점|서울 동작구 사당로 36|영업시간 월~금 11:30 ~ 20:00||
체리블라썸|서울 동작구 동작대로 43 3층|영업시간 월~토 10:30 ~ 21:00|02-587-3584|
코피커피|서울 동작구 대방동길 11-1|||
카페 테디(CAFE TEDDY)|서울 동작구 국사봉길 83|||
카페홀로|서울 동작구 동작대로9길 32|영업시간 월~토 11:00 ~ 21:00||
푸에르카페|서울 동작구 상도로30길 82|영업시간 매일 08:30 ~ 22:00|02-822-8095|
모코커피|서울 동작구 서달로13길 11-15 1층|영업시간 매일 10:00 ~ 22:00|02-3280-5152|
포트캔커피 노량진점|서울 동작구 만양로 87-1 지하,1층|영업시간 월~금 08:00 ~ 22:00|02-3280-3300|
라자루스|서울 동작구 남부순환로 2021||02-597-5022|
줄리브 상도점|서울 동작구 상도로22나길 31 1층|영업시간 월~토 08:00 ~ 23:00|02-6489-4930|
카페희희|서울 동작구 성대로 52|영업시간 화~금 11:00 ~ 20:00||
다숲북카페|서울 동작구 동작대로27가길 14 3층|||
더후드|서울 동작구 상도로41가길 16 1층|영업시간 월,화,수,금 12:00 ~ 20:00|02-3480-2223|
커피스토리|서울 동작구 만양로14길 51||02-815-9109|
미니타이야끼|서울 동작구 만양로14길 60|||
메가MGC커피 남성역점|서울 동작구 사당로12길 2 1층||02-525-5677|
커피브라운|서울 동작구 양녕로 269-1 2층|영업시간 매일 10:00 ~ 22:00|070-4111-5252|
한주하의커피볶는집 신대방점|서울 동작구 보라매로5가길 16 보라매아카데미타워 207호|영업시간 매일 09:00 ~ 22:00||
빅토리아가든|서울 동작구 매봉로 51 1층|||
트립티|서울 동작구 노량진로 10 스페이스살림 1,2층|||
익스큐즈미|서울 동작구 양녕로 274|영업시간 매일 09:00 ~ 20:00|02-813-0578|
신광다방|서울 동작구 여의대방로24길 52|||
멜로드|서울 동작구 상도로49길 7 B01호|영업시간 화~일 10:30 ~ 20:00|070-8628-3955|
달콤얌얌|서울 동작구 동작대로17길 35 1층|||
카페쓰루|서울 동작구 사당로26길 28 1층 101호|영업시간 월~토 10:00 ~ 19:30|070-7797-9777|
아이비 케이크|서울 동작구 양녕로23길 9 렉스빌아파트 102동 상가 1층||010-9910-4845|
오듀몽듀|서울 동작구 현충로 52 아크로리버하임 상가 1동 7호|||
커피자리|서울 동작구 노량진로 162||02-831-2288|
그루타|서울 동작구 사당로26길 77 1층|영업시간 월,화,목,금,토,일 11:00 ~ 21:00||
스윗드오|서울 동작구 노량진로 10 스페이스살림 지하2층 5호|영업시간 월~토 11:00 ~ 20:00|070-8064-3891|
카페파브|서울 동작구 솔밭로 59|||
원원나인|서울 동작구 만양로 89-1 3층||070-8285-8548|
상록|서울 동작구 장승배기로 71||02-822-9554|
아맘픽 사당|서울 동작구 사당로2차길 27 1층|영업시간 월~금 10:40 ~ 19:30|02-522-8651|
레인드랍 이수점|서울 동작구 동작대로35길 55|영업시간 매일 09:00 ~ 22:00||
오히려 좋아요|서울 동작구 신대방1나길 52 1층|||
부뚜막고양이|서울 동작구 사당로26가길 10|||
쉬즈베이글 사당점|서울 동작구 사당로13길 31 상가 3-1호|영업시간 매일 08:00 ~ 22:00|02-533-8676|
자매커피|서울 동작구 동작대로7길 55 1층|영업시간 화~일 10:00 ~ 19:30|02-6369-2454|
브릿지엣지|서울 동작구 상도로53길 70 상도에스에이치빌 상가 311호|영업시간 화~일 10:00 ~ 20:00|010-5228-9425|
푼|서울 동작구 동작대로17길 14-2 1층 101호|영업시간 화~토 11:00 ~ 21:00|010-4523-2593|
블루브릭|서울 동작구 만양로8길 69 1층|||
쉬어가는 모퉁이커피한잔|서울 동작구 상도로55길 1||070-8982-5796|
카페누라|서울 동작구 사당로14길 11 1층||02-6397-4813|
공간|서울 동작구 상도로30길 63-4|||
뉴욕커피|서울 동작구 신대방2길 10 1층|||
위드버터|서울 동작구 동작대로3길 42 1층|영업시간 화~토 12:00 ~ 20:00||
타타|서울 동작구 사당로 175||02-595-5123|
커피에반하다 중앙대점 스마트카페|서울 동작구 흑석로 113|매일 00:00 ~ 24:00|010-2925-4334|
비타민카페 노량진점|서울 동작구 노량진로8길 18 1층||02-871-4128|
뿌루밀리 신대방삼거리역점|서울 동작구 국사봉길 2|||
카페엘마르코|서울 동작구 노량진로 48 현대종합상가 나동 1층 101호|영업시간 월~토 09:00 ~ 22:00||
쥬씨 총신대입구역점|서울 동작구 동작대로27길 18|||
달달|서울 동작구 사당로 32-1|||
금성다방|서울 동작구 사당로23길 2|||
블랙조이커피|서울 동작구 상도로67길 31 3층|영업시간 월~금 10:00 ~ 22:00|02-817-4080|
카페 노량|서울 동작구 만양로 90 1층|||
셀렉토커피 상도두산점|서울 동작구 상도로30길 40|영업시간 매일 09:00 ~ 23:00|02-812-1977|
카페아데네|서울 동작구 여의대방로22가길 11|영업시간 매일 08:00 ~ 21:00|02-825-3503|
로즈커피|서울 동작구 대방동23길 36|||
더카페 동작상도점|서울 동작구 양녕로26길 24 1층|||
꿈꾸는도토리협동조합|서울 동작구 양녕로29길 16|||
자휴정|서울 동작구 상도로47가길 28|||
커피나무 신상도점|서울 동작구 양녕로 182 1층|영업시간 월~금 08:30 ~ 22:30|02-812-7476|
마카롱꽃필무렵|서울 동작구 국사봉7길 20|영업시간 화~토 13:00 ~ 20:00|010-6251-9251|
다나스페이스94|서울 동작구 현충로 80|||
베네핏21|서울 동작구 만양로14가길 32||02-822-0819|
