맛집명|주소|영업시간|전화번호|대표사진주소
커피마켓|서울 광진구 아차산로33길 60|월,화,수,목,토,일 10:00 ~ 03:00|02-463-8009|
강변역포장마차8번|서울 광진구 구의동 546-2|||
방이샤브샤브칼국수 건대점|서울 광진구 동일로20길 100 1층|매일 10:00 ~ 23:00|02-469-6633|
밀피|서울 광진구 동일로22길 117-15 1,2층|매일 11:30 ~ 23:00||
홍도초밥|서울 광진구 아차산로29길 58|월,화,목,금,토,일 11:30 ~ 23:30|02-466-1217|
금하|서울 광진구 아차산로36길 5 4층|영업시간 매일 10:00 ~ 21:00|02-404-8000|
동해해물|서울 광진구 동일로26길 16|영업시간 매일 10:30 ~ 21:30|02-469-5843|
하루|서울 광진구 면목로 53 용담빌딩 1층 1호|월~금 17:30 ~ 24:00|070-8152-5685|
산골닭갈비|서울 광진구 구의강변로7길 5|영업시간 매일 11:00 ~ 22:00|02-444-7985|
라운드브릭|서울 광진구 광장로 67 1층|영업시간 월~금 11:00 ~ 20:00||
972바|서울 광진구 아차산로31길 7 지하1층|매일 18:00 ~ 04:00|02-6338-9720|
새로이|서울 광진구 능동로17길 5 1층|월~토 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00|010-6656-2415|
타논55|서울 광진구 아차산로 480 1층|매일 09:00 ~ 05:00||
경성양육관 건대직영점|서울 광진구 동일로18길 52||02-467-6880|
진곱창|서울 광진구 아차산로 397|월~토 15:00 ~ 24:00|02-456-0866|
설빙 건대직영점|서울 광진구 아차산로 225 단산화빌딩 2층|월,화,수,목,일 10:00 ~ 22:30|02-499-5385|
도단집|서울 광진구 동일로24길 60 1층 102호|매일 16:00 ~ 23:00|02-461-3461|
스타벅스 어린이대공원역|서울 광진구 능동로 243|영업시간 월~금 07:00 ~ 21:00|1522-3232|
안주나라|서울 광진구 동일로18길 23|매일 17:00 ~ 04:30|02-466-2702|
플라이팬커피|서울 광진구 능동로3길 14|매일 08:00 ~ 23:00||
단골손님 건대점|서울 광진구 아차산로33길 34 1층|매일 15:00 ~ 05:00|02-466-3389|
복만루|서울 광진구 아차산로 352 1층|매일 00:00 ~ 24:00|02-456-1778|
해남닭집|서울 광진구 능동로13길 46|월~토 16:00 ~ 24:00|02-466-4656|
청도양꼬치 2호점|서울 광진구 동일로18길 69|매일 11:30 ~ 02:00|02-499-8588|
오늘|서울 광진구 아차산로73길 29 1층|매일 11:00 ~ 01:00 · 브레이크타임 매일 14:00 ~ 17:00|02-446-7944|
군자닭갈비|서울 광진구 능동로 315 1층|영업시간 월~토 10:00 ~ 22:00|02-6245-9888|
미어캣족장|서울 광진구 동일로20길 72 3층|영업시간 월~금 13:00 ~ 21:30||
고기굽는방앗간 어린이대공원역점|서울 광진구 동일로30길 49 1층|매일 16:00 ~ 02:00|02-498-7405|
청담|서울 광진구 구의강변로 92 1층 101호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-458-9998|
투썸플레이스 건대입구점|서울 광진구 능동로13길 5 1,2층|매일 08:00 ~ 23:00|02-461-2234|
백미원 건대점|서울 광진구 아차산로 224 1층 2,3호|매일 00:00 ~ 24:00|02-3409-8858|
김덕후의곱창조 건대점|서울 광진구 아차산로33길 21-4 1,2층|월~금 16:00 ~ 01:30|02-499-1540|
버거킹 군자능동점|서울 광진구 능동로 245 1층|매일 09:00 ~ 24:00|070-7462-6703|
건국수제돈까스|서울 광진구 아차산로29길 51||02-499-1005|
뺑드램|서울 광진구 뚝섬로 599|영업시간 월,화,목,금,토,일 08:00 ~ 22:00|02-454-7795|
능동국시|서울 광진구 능동로35길 23|영업시간 월,화,수,목,금,일 10:00 ~ 22:00|02-464-8877|
은행나무집|서울 광진구 아차산로69길 20||02-457-7100|
불난닭발 구의본점|서울 광진구 자양로18길 6||02-458-3000|
모리참치|서울 광진구 천호대로 681 1층|월~토 12:00 ~ 02:00|02-455-5959|
우리맛금일푸른바다|서울 광진구 능동로37길 14 1층|영업시간 월~토 11:00 ~ 22:00|02-454-7661|
다원식당|서울 광진구 아차산로31길 28 4층|월,화,목,금 17:00 ~ 02:00|070-8500-0000|
마루샤브 구의점|서울 광진구 아차산로 355 타워더모스트광진아크로텔 지하1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:30 ~ 17:30|02-2024-4400|
오감만족|서울 광진구 아차산로 344|월~토 17:00 ~ 04:00|02-455-4123|
강경수참치|서울 광진구 아차산로33길 34 2층|영업시간 월~토 17:30 ~ 22:00|02-466-8240|
도리도리닭도리|서울 광진구 아차산로49길 10 1층|월요일|02-453-1797|
건대스시|서울 광진구 능동로13길 19 2층|월~토 11:30 ~ 24:00|02-467-8237|
강나루 유황오리주물럭 본점|서울 광진구 아차산로57길 5|월요일|02-452-5251|
하오츠|서울 광진구 능동로 275|영업시간 매일 11:00 ~ 22:00|02-461-8887|
라멘다이야|서울 광진구 자양번영로6길 67 1층|영업시간 월,수,목,금,토,일 11:30 ~ 19:40 · 브레이크타임 월,수,목,금,토,일 13:50 ~ 17:00|010-383-8411|
카레당|서울 광진구 능동로 251 1층|영업시간 월,화,수,목,금,일 11:00 ~ 20:30 · 브레이크타임 월 14:50 ~ 17:00|02-464-4022|
우화등선|서울 광진구 동일로30길 52 3층|월~금 17:30 ~ 23:00|02-499-2016|
오늘와인한잔 건대점|서울 광진구 동일로24길 102 1층|월,화,수,목,일 16:00 ~ 03:00|02-464-1113|
간도우초밥집|서울 광진구 자양로 278 1층 101호|월~금 17:00 ~ 23:00|010-7523-9295|
용용선생 건대점|서울 광진구 아차산로33길 25 1층|매일 17:00 ~ 05:00|02-6448-5269|
옛맛서울불고기 건대점|서울 광진구 아차산로 305|영업시간 월~토 11:30 ~ 22:00|02-453-8889|
수퍼슬라이더스|서울 광진구 능동로13길 50 1층 1호|영업시간 월,화,목,금,토,일 11:30 ~ 21:00 · 브레이크타임 월,화,목,금,토,일 14:40 ~ 17:00|02-6397-7186|
서소문순두부보쌈|서울 광진구 동일로 128 재향군인회관 1층|영업시간 매일 11:00 ~ 21:50|02-497-4910|
육회한연어 건대점|서울 광진구 동일로22길 42|월~목 15:30 ~ 04:00|02-497-9211|
향미숯불양꼬치|서울 광진구 긴고랑로 71 1층|매일 12:00 ~ 01:00|02-3437-5188|
참토우 구의점|서울 광진구 구의강변로 81|매일 11:00 ~ 23:00|02-452-9992|
모모스테이크 건대점|서울 광진구 능동로13길 10 지하1층|영업시간 매일 11:00 ~ 22:00|0507-1450-8048|
최신족발 건대직영점|서울 광진구 아차산로29길 63 1층|월~금 14:00 ~ 02:00|02-466-3988|
크레파스분식|서울 광진구 자양로28길 22|영업시간 매일 10:00 ~ 22:00|02-454-7179|
장원참숯민물장어|서울 광진구 면목로 30|둘째,넷째 월요일|02-497-8074|
카페오로시|서울 광진구 자양로 131|영업시간 월~토 08:00 ~ 22:00|02-446-5885|
카페오로시|서울 광진구 자양로 131|영업시간 월~토 08:00 ~ 22:00|02-446-5885|
버터버거|서울 광진구 구천면로 13 광진빌딩 103,104호|영업시간 매일 11:00 ~ 21:00|010-3629-2111|
1943|서울 광진구 동일로22길 81 캠퍼스프라자 2층 204~207호|매일 17:00 ~ 05:00||
더메이즈 건대점|서울 광진구 아차산로26길 13 지하1층||02-464-2577|
미친생고기 군자역점|서울 광진구 능동로 317-1|영업시간 매일 11:30 ~ 22:00|02-6408-7142|
군자대한곱창 구의역점|서울 광진구 아차산로51길 33 덕풍빌딩 1층|매일 15:00 ~ 03:00|02-446-6977|
제주뜰갈치전문점|서울 광진구 구의로 6|영업시간 월~금 10:30 ~ 22:00 · 브레이크타임 월~금 16:00 ~ 17:00|02-455-1771|
그랜드워커힐서울 더파빌리온|서울 광진구 워커힐로 177 본관 1층 로비|영업시간 매일 09:00 ~ 21:00|02-450-4534|
버거킹 구의점|서울 광진구 아차산로 466 1층|매일 09:00 ~ 24:00|070-7438-6504|
백일도|서울 광진구 능동로47길 37|월요일|02-467-8822|
강쇠네|서울 광진구 뚝섬로 535|월,수,목,금,토,일 14:00 ~ 24:00|02-454-4242|
델트|서울 광진구 광나루로54길 83 1층 102호, 델트(DELT)|영업시간 월~금 07:30 ~ 17:00|0507-1355-4461|
카페러슬|서울 광진구 자양로37길 63 3층|월요일|070-4202-1555|
롤링파스타 건대지점|서울 광진구 능동로 127 2층|월요일|02-3443-3864|
바다여행|서울 광진구 능동로 360-1|월~토 14:00 ~ 02:00|02-455-7238|
피읖 제페니즈다이닝|서울 광진구 능동로 327-1 1층|월~토 18:00 ~ 01:00|010-5851-2034|
용두삼겹살쭈꾸미|서울 광진구 천호대로 647|매일 11:00 ~ 24:00|02-457-7710|
원조남원추어탕숙회|서울 광진구 동일로 114|영업시간 매일 09:00 ~ 22:00|02-498-8649|
춘천집|서울 광진구 아차산로33길 7 1층|매일 10:30 ~ 23:00||
서울주막 건대점|서울 광진구 동일로22길 101 2층|영업시간 매일 14:00 ~ 22:00|0507-1441-0171|
자양감자탕|서울 광진구 아차산로 309 1층|매일 08:00 ~ 24:00|02-444-5281|
벨롱에스프레소|서울 광진구 능동로17길 34 1층|영업시간 월~토 12:00 ~ 22:00|02-2201-2266|
어머니감자탕 중곡본점|서울 광진구 능동로 353 1층||02-497-5753|
고기원칙 구의역점|서울 광진구 아차산로 384|매일 11:30 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-454-3344|
순곱이네 건대점|서울 광진구 동일로24길 93 1층|매일 17:00 ~ 01:30|02-462-1113|
갯마을해물탕해물찜아구찜|서울 광진구 아차산로 443|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-454-6279|
조서방순대국 중곡본점|서울 광진구 긴고랑로 88||02-457-9282|
스타벅스 건국대점|서울 광진구 능동로 117 1,2층|월~금 08:00 ~ 23:00|1522-3232|
맥도날드 구의역점|서울 광진구 아차산로 376|매일 00:00 ~ 24:00|070-7017-0439|
스타벅스 아차산역|서울 광진구 천호대로 676|영업시간 월~수 07:00 ~ 21:00|1522-3232|
건대 소몰이|서울 광진구 동일로22길 17 1층|월~금 14:00 ~ 01:00|02-467-3339|
능동아구찜|서울 광진구 천호대로 544|매일 11:00 ~ 23:00|02-467-9350|
개미집|서울 광진구 광나루로24길 12 2층|매일 11:00 ~ 23:00|02-444-2167|
삼백집 건대점|서울 광진구 아차산로 350 1층|영업시간 매일 07:00 ~ 22:00|02-444-1991|
버거킹 건대입구역점|서울 광진구 아차산로 229 1층|매일 00:00 ~ 24:00|070-7462-6823|
포남딘|서울 광진구 긴고랑로13길 10 2층 201호|월요일|010-3351-2029|
옥루몽 어린이대공원역점|서울 광진구 능동로 183 1층|매일 10:00 ~ 23:00|02-466-9700|
도키도키|서울 광진구 아차산로33길 43 2~4층|월,화,수,목,일 19:00 ~ 04:00||
매화반점 건대지점|서울 광진구 동일로18길 96 1층|매일 12:00 ~ 01:00|02-462-1939|
돈스타|서울 광진구 능동로6길 8 1층|월요일|02-456-8592|
두끼떡볶이 건대점|서울 광진구 아차산로 241 연한빌딩 2층 204호|영업시간 매일 11:00 ~ 22:00|02-462-7792|
황실짜장 강변역점|서울 광진구 강변역로4길 10 지너스타워 204호|영업시간 매일 10:30 ~ 21:00|02-444-6078|
노크 건대직영점|서울 광진구 동일로22길 89 1~5층|매일 16:00 ~ 10:00|02-461-9109|
커피홍당무|서울 광진구 긴고랑로31길 5 1층|영업시간 월,화,목,금,토,일 12:00 ~ 21:00||
케이크를부탁해 건대점|서울 광진구 능동로 137 1층|영업시간 매일 12:00 ~ 21:00|02-499-5612|
소래포구|서울 광진구 동일로22길 82||02-468-7052|
스타벅스 광나루|서울 광진구 아차산로 607|영업시간 월~수 07:00 ~ 21:00|1522-3232|
홍야동양꼬치|서울 광진구 동일로18길 23 1층|월,수,목,금,토,일 14:00 ~ 02:00|010-8004-0825|
어멍네고기국수|서울 광진구 능동로13길 77|영업시간 월~토 11:00 ~ 17:00|02-467-5253|
미분당 건대점|서울 광진구 군자로3길 27|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-5103-9794|
최가회관|서울 광진구 능동로13길 30 지하1층|영업시간 월~금 14:00 ~ 22:00|02-465-7998|
건대커피랩|서울 광진구 동일로22길 102|월~금 08:00 ~ 23:00|02-497-7725|
대한해물|서울 광진구 아차산로51길 32 1층|영업시간 매일 11:00 ~ 22:00|02-456-1022|
스타벅스 구의역|서울 광진구 아차산로 373|월~금 07:00 ~ 23:00|1522-3232|
진한방삼계탕 군자점|서울 광진구 능동로 254|영업시간 매일 10:30 ~ 22:00|02-455-6020|
강변나주곰탕|서울 광진구 구의강변로 90 1층|매일 00:00 ~ 24:00|02-457-9998|
천계월|서울 광진구 자양로42길 20 1층|월요일||
조용한주택|서울 광진구 동일로24길 24|영업시간 매일 12:00 ~ 21:30 · 브레이크타임 매일 15:30 ~ 18:00||
독도수산|서울 광진구 뚝섬로23길 48|월요일|02-2205-2626|
시래마을|서울 광진구 아차산로 431 강변에스케이뷰 상가3동 1층 104,105호||02-444-4456|
안흥갈비 중곡점|서울 광진구 능동로 373 2층|매일 10:00 ~ 24:00|02-499-1204|
상주한우마굿간|서울 광진구 천호대로112길 23|매일 11:00 ~ 24:00|02-454-3517|
소금창고 건대점|서울 광진구 동일로24길 86|월~금 17:00 ~ 02:00|02-499-4109|
피자컴퍼니 군자점|서울 광진구 능동로32길 12 1층|매일 12:00 ~ 24:00|02-454-2496|
제주올레포차 본점 숨비소리|서울 광진구 능동로19길 17 1층|매일 16:30 ~ 03:00|02-466-5892|
우리콩밭손두부|서울 광진구 영화사로 76|영업시간 매일 06:30 ~ 21:00|02-456-1880|
니집안방|서울 광진구 동일로22길 54|매일 11:00 ~ 06:00|02-462-7575|
고기싸롱 중곡점|서울 광진구 면목로 178 1층|매일 11:30 ~ 23:00|02-497-5400|
복만루 건대점|서울 광진구 동일로18길 43 1층|매일 12:00 ~ 24:00|02-467-9645|
카페원룸|서울 광진구 광나루로52길 88 1층|영업시간 월~금 08:00 ~ 19:00|02-474-9702|
바다생각|서울 광진구 군자로 38||02-465-5955|
역전할머니맥주 서울건대점|서울 광진구 아차산로25길 13|매일 15:00 ~ 05:00|02-468-3400|
잇타이|서울 광진구 동일로20길 105 2층|영업시간 매일 11:00 ~ 22:00|02-6212-1319|
더빈마켓 중곡점|서울 광진구 천호대로 589 향림빌딩 1층|매일 08:00 ~ 23:00|02-455-1900|
천향마라탕 건대점|서울 광진구 아차산로30길 20|영업시간 매일 11:00 ~ 22:00|02-2233-1288|
최원석의돼지한판 서해쭈꾸미 건대2호점|서울 광진구 능동로11길 3|매일 11:30 ~ 01:00|02-466-1272|
스타벅스 올림픽대교북단|서울 광진구 광나루로 608|영업시간 월~금 07:00 ~ 22:00|1522-3232|
열불날개 건대2호점|서울 광진구 동일로24길 86-2 1층|매일 17:00 ~ 02:00|02-6101-9292|
37.5 광진직영점|서울 광진구 아차산로76가길 5 1층||02-453-3705|
사대분식|서울 광진구 능동로 197-1|영업시간 매일 10:00 ~ 21:00|02-466-5130|
이특집|서울 광진구 자양로43길 41|월,수,목,금,토,일 14:00 ~ 01:00|02-453-6757|
서울등심 구의점|서울 광진구 아차산로 431 강변SK뷰아파트|영업시간 매일 11:30 ~ 22:00||
재희네식당|서울 광진구 군자로 21|영업시간 월~토 06:00 ~ 19:00|02-462-7207|
백년회관서서갈비 아차산점|서울 광진구 천호대로 659 2층|영업시간 매일 11:30 ~ 22:00|02-454-9233|
밀도 광장동점|서울 광진구 광나루로 619 1층|영업시간 매일 11:00 ~ 20:00|02-444-2170|
세종원 군자본점|서울 광진구 광나루로 373|영업시간 매일 10:30 ~ 21:00|02-499-1800|
탐앤탐스 탐스커버리 건대점|서울 광진구 아차산로 236 1~3층|영업시간 매일 07:00 ~ 22:00|02-465-4565|
뚝섬한강공원 아리랑하우스|서울 광진구 자양동 126-1|매일 11:00 ~ 24:00|02-447-5555|
마실리아 건대본점|서울 광진구 동일로22길 86|매일 00:00 ~ 24:00||
짱구야학교가자 건대점|서울 광진구 아차산로31길 19|월,화,수,목,일 17:00 ~ 03:00|02-461-7708|
대포집|서울 광진구 자양로18길 53|매일 16:00 ~ 02:00|02-453-3017|
동북풍미|서울 광진구 동일로18길 90|매일 12:00 ~ 24:00|02-468-9493|
화양식당|서울 광진구 군자로7길 3|월~토 18:00 ~ 24:00||
파쏘|서울 광진구 군자로 174|월~토 17:00 ~ 24:00|070-7807-1200|
CAFE22|서울 광진구 아차산로31길 54 2층|월~금 12:00 ~ 24:00|02-3482-1448|
횃불|서울 광진구 아차산로55길 20 1층|월~금 16:00 ~ 24:00|02-456-7547|
이찌방이야기 건대점|서울 광진구 동일로22길 87||02-463-5578|
케익다방|서울 광진구 동일로20길 83 2층|월요일|02-468-0607|
평창 닭다리고추장불고기 자양본점|서울 광진구 뚝섬로 631 1층|월,수,목,금,토,일 10:00 ~ 05:00|02-444-8749|
한우짝갈비살|서울 광진구 자양로18길 73 1층|매일 17:00 ~ 24:00|02-458-8830|
개미집|서울 광진구 아차산로29길 18|월~금 10:00 ~ 02:00|02-469-4515|
히어로보드게임카페 건대본점|서울 광진구 능동로13길 39 한아름쇼핑센터 2층|월~금 13:00 ~ 24:00|02-466-8001|
하남돼지집 세종대점|서울 광진구 능동로19길 21-2|월~금 17:00 ~ 24:00|02-498-2780|
플레이독스|서울 광진구 능동로 163 지하 1층|월~금 13:00 ~ 22:30|02-497-5789|
알고|서울 광진구 광나루로17길 10 2층|월~토 12:00 ~ 23:00|02-3409-2645|
로프커피|서울 광진구 동일로 304 광산빌딩 1층|영업시간 매일 11:00 ~ 21:00|010-8662-5891|
면곡당|서울 광진구 면목로17길 24 1층 면곡당|영업시간 월~금 11:00 ~ 20:00|010-3808-1743|
초밥짓는원숭이 본점|서울 광진구 능동로13길 27|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30|02-467-8238|
해월양꼬치|서울 광진구 동일로18길 51|매일 00:00 ~ 24:00|02-462-5450|
난바다스시 구의본점|서울 광진구 자양로 109 구의현대홈시티 1층 106,107호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-457-9666|
롬곡|서울 광진구 광나루로17길 18 1층|영업시간 매일 11:00 ~ 21:30|070-4078-4432|
할리스 건대입구점|서울 광진구 아차산로 235|매일 00:00 ~ 24:00|02-463-1983|
힘찬갯벌낙지|서울 광진구 천호대로104길 14||02-2205-3515|
김창훈포차|서울 광진구 능동로13길 65 1층|매일 18:00 ~ 04:00||
코이|서울 광진구 아차산로 431 강변SK뷰 102동 B106호|매일 17:30 ~ 02:00|02-453-1210|
허씨정통중경마라쌍궈 3호점|서울 광진구 아차산로30길 17 1층|매일 10:30 ~ 23:30||
전여친 군자본점|서울 광진구 군자로 177 1층|월~토 17:00 ~ 01:00|02-466-2434|
만만코코로 건대점|서울 광진구 아차산로33길 26|월,화,수,목,일 16:00 ~ 06:00||
더키즈 프리미엄키즈카페|서울 광진구 면목로 57 경원타운 3층 301호|월요일|02-464-0783|
룸메이트|서울 광진구 능동로 141 4층|월~금 12:00 ~ 24:00|070-4133-6006|
육광|서울 광진구 아차산로 348 1층|월~토 11:30 ~ 23:30|02-446-5565|
모리본|서울 광진구 긴고랑로15길 6 1층|월~토 11:30 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 17:30|02-6439-9321|
귀품찬숯불갈비 건대직영점|서울 광진구 아차산로 192 1층|영업시간 매일 11:00 ~ 22:00|02-465-2122|
솔버 건대1호점|서울 광진구 아차산로 201 지하1층||02-498-3737|
건대족발|서울 광진구 아차산로29길 52|매일 11:00 ~ 24:00||
짚신매운갈비찜 건대점|서울 광진구 아차산로33길 39|매일 11:00 ~ 02:00|02-466-8902|
범맥주 건대점|서울 광진구 아차산로29길 8 2~4층|매일 17:00 ~ 05:00|010-2023-4348|
쉐프의콜렉션|서울 광진구 구의강변로 64 구의아크로리버 1층|월~토 18:00 ~ 01:00|010-7237-7680|
스타벅스 건국클래식|서울 광진구 능동로 90 더클래식500 1층 C102,103호|영업시간 매일 07:00 ~ 21:00|1522-3232|
자양동손칼국수|서울 광진구 뚝섬로 624|영업시간 월~토 11:00 ~ 20:00|02-447-0052|
오늘도고기|서울 광진구 아차산로55길 24 1층|매일 16:00 ~ 24:00|02-455-6076|
토리아에즈 구의점|서울 광진구 구의로 14 1층|매일 17:30 ~ 02:00|02-453-6587|
바다회포차|서울 광진구 자양번영로12길 5-3|매일 18:00 ~ 05:00|02-458-9116|
라멘미세|서울 광진구 능동로38길 30|영업시간 매일 11:30 ~ 20:30 · 브레이크타임 매일 15:00 ~ 17:00|02-446-5727|
뺑드미|서울 광진구 영화사로 45 1층|월요일|070-4111-0100|
김돈이 구의점|서울 광진구 아차산로 397|매일 17:00 ~ 02:00|02-444-2182|
타코벨 건대스타시티점|서울 광진구 아차산로 272 지하1층|영업시간 매일 11:00 ~ 22:00||
요마시|서울 광진구 천호대로102길 7 1층|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 17:10|02-468-8788|
커피베리|서울 광진구 구의동 3-11|월요일|070-5228-1663|
싹쓰리솥뚜껑삼겹살 군자역점|서울 광진구 능동로38길 9||02-456-0333|
해란양꼬치|서울 광진구 동일로18길 73|매일 11:00 ~ 05:00|02-498-8886|
북해도|서울 광진구 동일로60길 54|||
한사바리|서울 광진구 군자로 29 1층|월~토 17:00 ~ 01:00||
정면|서울 광진구 능동로13길 88 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|010-9974-3592|
홍매반점|서울 광진구 동일로18길 94||02-498-3872|
원조숯불소금구이|서울 광진구 광나루로12길 19|월~토 16:30 ~ 23:00|02-2205-0808|
미림장충동왕족발보쌈 구의본점|서울 광진구 자양로18길 11 1층|매일 12:00 ~ 06:00|02-444-9272|
환이네갈비살 2호점|서울 광진구 아차산로29길 47 1층|영업시간 매일 10:00 ~ 22:00|02-466-6158|
마스터키 건대점|서울 광진구 동일로 96 지하 1층|매일 11:00 ~ 24:00|02-462-5655|
스타벅스 자양사거리|서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층|영업시간 월~수 07:30 ~ 21:00|1522-3232|
등촌샤브칼국수 자양점|서울 광진구 자양번영로 84-1 1층|매일 11:00 ~ 23:00|02-457-2564|
그랜드워커힐서울 금룡|서울 광진구 워커힐로 177 본관1층||02-450-4512|
성수완당 본점|서울 광진구 아차산로26길 13 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|0507-1448-5243|
오사이초밥 건대본점|서울 광진구 군자로 14 1층|영업시간 월~금 12:00 ~ 21:00|02-6404-5420|
문가네정육식당 군자점|서울 광진구 면목로 53 1층|영업시간 매일 11:30 ~ 22:00|02-6952-1793|
청주명문도너츠|서울 광진구 자양로 203 1층 103,104호|영업시간 월~토 09:00 ~ 22:00|02-453-8001|
군산아구동태해물찜탕|서울 광진구 용마산로 34|매일 11:00 ~ 23:00|02-455-4077|
장순루|서울 광진구 아차산로76길 11 지하1층~3층||02-447-8888|
램스야|서울 광진구 아차산로78길 166 광장빌딩 1층|영업시간 매일 17:00 ~ 21:00|02-456-0213|
한신포차 구의역점|서울 광진구 자양로18길 25 1층|매일 16:30 ~ 01:00|02-454-0654|
모던통닭 건대점|서울 광진구 동일로22길 96 1층|월~목 15:00 ~ 04:00|02-464-0224|
키랩보드게임 룸카페 프리미엄점|서울 광진구 동일로24길 96 키랩보드게임 룸카페 프리미엄점|매일 09:00 ~ 24:00|070-7913-7300|
새맛식당|서울 광진구 자양로18길 12-3|월~토 11:30 ~ 23:00|02-444-1749|
황금돼지|서울 광진구 아차산로 444|매일 11:30 ~ 24:00|02-456-8447|
르빵프레 중곡점|서울 광진구 긴고랑로13길 82|영업시간 매일 10:00 ~ 22:00|070-8292-0956|
매드포갈릭 건대스타시티점|서울 광진구 아차산로 272 지하1층|영업시간 매일 11:30 ~ 22:00|02-447-8457|
싸다김밥|서울 광진구 자양로 104|매일 00:00 ~ 24:00|02-453-2919|
장터참숯무한리필 중곡동점|서울 광진구 긴고랑로 52 1층|월~금 16:00 ~ 02:00|02-462-6166|
엔제리너스 건대역점|서울 광진구 능동로 103 건대입구역 2번출구|매일 00:00 ~ 24:00|02-463-1525|
겐로쿠우동 건대직영점|서울 광진구 능동로 111|월요일|02-465-8545|
양평해장국|서울 광진구 뚝섬로 611||02-446-1149|
호호닭발포차|서울 광진구 동일로24길 96 1층|매일 15:00 ~ 03:00|02-465-3455|
무교동낙지 구의점|서울 광진구 아차산로 464|매일 11:00 ~ 22:30|02-446-2565|
스타벅스 건대후문점|서울 광진구 화양동 111-85|영업시간 매일 08:00 ~ 21:00||
포크포크 건대직영점|서울 광진구 동일로22길 117-16|영업시간 매일 11:00 ~ 21:00|02-466-5090|
나카노라멘 건대점|서울 광진구 군자로2길 4 1층|월요일|02-499-6256|
오술차 건대점|서울 광진구 동일로22길 68 2층|월~금 17:00 ~ 03:00||
청춘물고기|서울 광진구 군자로 43 광진아스하임3차 1층 102,103호|월~목 17:00 ~ 03:00||
연스시|서울 광진구 아차산로 438||02-457-0707|
델비노|서울 광진구 워커힐로 177 비스타워커힐 서울 1층|월요일|02-2022-0111|
고오기|서울 광진구 천호대로127길 8 1층|월~토 16:00 ~ 24:00|02-454-1666|
할머니손칼국수|서울 광진구 영화사로 8||02-452-6812|
스타벅스 건대스타시티|서울 광진구 아차산로 272 1층 19,20,21호|영업시간 매일 09:00 ~ 21:00|1522-3232|
탐앤탐스 블랙그레이트점|서울 광진구 아차산로 426 1~4층|매일 00:00 ~ 24:00|0507-1385-4565|
아날로그키친 건대커먼그라운드점|서울 광진구 아차산로 200 커먼그라운드 마켓홀 3층|영업시간 매일 11:00 ~ 22:00|02-2122-1265|
