카페명|주소|영업시간|전화번호|대표사진주소
리틀버틀러|서울 종로구 북촌로 8 1층|월~금 08:00 ~ 22:00||
타이거슈가 광화문점|서울 종로구 종로 33 그랑서울 1층 103,104호|매일 11:00 ~ 22:00||
개비스커피|서울 종로구 새문안로 69|월~금 08:00 ~ 22:00|02-733-6232|
낙원장|서울 종로구 수표로28길 25||02-743-7767|
소하염전|서울 종로구 수표로28길 21-5|매일 09:00 ~ 21:00||
부빙 가회점|서울 종로구 북촌로7길 3-4 1층|월요일||
리본윈도우|서울 종로구 대학로14길 25-1 윤서빌딩 1층|월요일|070-4110-2568|
스타벅스 종로수송점|서울 종로구 종로5길 30|월~금 07:00 ~ 21:00|1522-3232|
두채|서울 종로구 율곡로13가길 8 1층 베이커리카페 두채|월~금 08:00 ~ 21:00|070-4633-3825|
카페 사사|서울 종로구 서순라길 147|영업시간 매일 12:00 ~ 20:00|02-762-7001|
미러룸|서울 종로구 삼청로2길 40|매일 11:00 ~ 22:00|02-6085-3900|
자작나무이야기|서울 종로구 율곡로1길 74-15|영업시간 매일 12:00 ~ 22:00||
뮤통|서울 종로구 자하문로30길 21|영업시간 매일 12:00 ~ 20:00||
천년동안도 낙원|서울 종로구 수표로 134 2층 201호|영업시간 월~금 18:00 ~ 00:00|02-743-5555|
투썸플레이스 종로구청점|서울 종로구 종로5길 58 석탄회관 1층|월~금 07:00 ~ 23:00|02-734-2377|
랑데자뷰 대학로점|서울 종로구 창경궁로34길 18-5 1층|매일 11:00 ~ 22:00|02-764-7779|
모드니에|서울 종로구 자하문로10길 9-4 1,2층||02-734-0615|
레이지|서울 종로구 세검정로 227-4 1,2층|월,화,수,목,토,일 10:00 ~ 21:00|02-379-9354|
피앤티스퀘어|서울 종로구 수표로 105||02-733-3264|
통인동커피공방 위켄드|서울 종로구 자하문로9길 16 1층|매일 08:30 ~ 21:30|02-6953-9807|
에이커피|서울 종로구 백석동1가길 19|월~금 10:00 ~ 18:00||
슬로우포레스트|서울 종로구 삼청로5길 20|영업시간 매일 12:00 ~ 19:00||
재즈스토리 2호점|서울 종로구 낙산길 42-8||02-725-6538|
파스쿠찌 종로2가점|서울 종로구 수표로 95 1층|월~목 07:00 ~ 23:00|02-2275-8497|
소담상회with아이디어스플레이스 인사|서울 종로구 인사동길 44 본관 1,4층,별관|매일 10:30 ~ 20:30||
스타벅스 동숭길입구점|서울 종로구 대학로 146 혜화동씨티밸리 101호|월~금 07:30 ~ 22:00|1522-3232|
쏘리에스프레소바 창덕궁점|서울 종로구 계동길 63 1층|월~금 08:00 ~ 18:00|070-7774-9659|
동숭동커피|서울 종로구 동숭3길 6-4 1층|영업시간 매일 11:30 ~ 21:30|02-762-7890|
스타벅스 새문안로점|서울 종로구 새문안로 92 광화문 오피시아빌딩 1, 2층|월~금 07:00 ~ 20:00|1522-3232|
스타벅스 이마빌딩점|서울 종로구 종로1길 42|월~금 07:00 ~ 20:00|1522-3232|
커피스미스 종로점|서울 종로구 종로 85 2층|매일 09:00 ~ 02:00|02-722-6740|
카페디|서울 종로구 평창30길 27 2층|매일 09:00 ~ 21:00|070-8240-2247|
꾸꾸네|서울 종로구 대명길 26 기영빌딩 5층|월요일|02-766-1245|
할리스 대명거리점|서울 종로구 대명길 6 2~4층|매일 10:00 ~ 22:00|02-747-0348|
르프랑루프탑|서울 종로구 인사동길 34-1 인사아트프라자 5,6층|매일 10:00 ~ 22:00|02-722-5655|
꽃담 인사동본점|서울 종로구 인사동길 19-2 와담빌딩 2층|매일 11:00 ~ 22:00|02-730-4120|
비담|서울 종로구 북촌로8길 5|월요일|02-766-2477|
곰발커피|서울 종로구 경희궁2길 9-1|월~금 09:00 ~ 21:30|02-737-3371|
데우스 카페 삼청점|서울 종로구 삼청로 134|월~금 11:00 ~ 21:00|02-722-7767|
셜록홈즈 종각점|서울 종로구 삼일대로17길 17 4층||02-725-0522|
벌툰 종각점|서울 종로구 종로14길 9 3층|매일 10:00 ~ 24:00|02-739-5367|
라파리나|서울 종로구 자하문로 44|매일 10:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|070-7749-2004|
룸즈에이|서울 종로구 대학로10길 15-15 해안빌딩 지하 1층|매일 11:00 ~ 22:40|02-747-9003|
우르르|서울 종로구 율곡로19길 41-12 2층|월,화,수요일|070-4116-0026|
스타벅스 광화문우체국점|서울 종로구 종로 6 1층|월~금 07:00 ~ 21:00|1522-3232|
창의문뜰|서울 종로구 백석동길 6-5|월요일|02-391-0012|
다올카페|서울 종로구 종로 256 1층||02-2273-2202|
카페효제눅|서울 종로구 창경궁로16길 69 1층|월~금 07:00 ~ 19:00|02-742-3161|
헤리티지클럽|서울 종로구 서순라길 75 1층|영업시간 매일 12:00 ~ 23:00|0507-1338-9658|
부트카페|서울 종로구 자하문로 46|월,화요일||
놋그릇가지런히|서울 종로구 자하문로13길 3|월~토 10:00 ~ 19:00|02-736-6262|
파티세리희원|서울 종로구 창덕궁1길 29 1층|영업시간 월~토 12:00 ~ 19:00|02-763-6206|
공차 종로그랑서울점|서울 종로구 종로 33 지하1층 110호|월~금 07:00 ~ 21:00|02-2158-7890|
서울커피 익선점|서울 종로구 수표로28길 33-3 1층|매일 11:00 ~ 22:00|02-6085-4890|
헤이줄리|서울 종로구 동순라길 108|월~금 10:30 ~ 16:00|070-4191-0716|
이디야커피 광화문점|서울 종로구 세종대로23길 15|매일 07:30 ~ 22:30|010-8752-4070|
스노브 서촌점|서울 종로구 자하문로9길 14|매일 11:00 ~ 23:00|02-730-5770|
탐앤탐스 종로5가점|서울 종로구 종로 193|매일 08:00 ~ 23:00|02-762-5207|
오후홍콩 대학로점|서울 종로구 대학로9길 31-3|매일 10:00 ~ 22:00||
카페이드라|서울 종로구 윤보선길 18 1층|월~금 08:30 ~ 21:30|070-4155-1004|
타이티 종로통인직영점|서울 종로구 자하문로13길 4-6 1,2층|매일 10:00 ~ 20:00|02-6214-7542|
커피빈 혜화역점|서울 종로구 대명길 5|매일 08:00 ~ 23:00|02-745-9471|
스타벅스 서대문역|서울 종로구 통일로 134|월~금 07:00 ~ 22:00||
달콤커피 종로종각점|서울 종로구 종로12길 16 대성빌딩 1~3층|매일 07:00 ~ 24:00|02-733-3535|
올랄라파리|서울 종로구 서순라길 127 1층|월요일|070-4128-0008|
스타벅스 스페이스본점|서울 종로구 사직로8길 4 201동 109,110호|월~금 07:00 ~ 20:00|1522-3232|
지유가오카핫초메 삼청점|서울 종로구 윤보선길 46|매일 09:00 ~ 23:00|02-6487-6156|
레드버튼 대학로점|서울 종로구 대명길 9 4층|영업시간 월~금 13:00 ~ 24:00|02-763-3799|
로쏘|서울 종로구 삼청로 81-12|영업시간 월 11:30 ~ 19:00||
카페에이치|서울 종로구 돈화문로5가길 4||02-763-8788|
바스켓12 계동|서울 종로구 계동길 54|월,일요일||
공차 대학로점|서울 종로구 대명길 4 2,3층|매일 10:00 ~ 22:00|02-742-8892|
동산고와|서울 종로구 비봉2길 6|매일 11:00 ~ 19:00|070-8224-0585|
뜰과다원|서울 종로구 인사동8길 6-4||02-734-5310|
커피스미스 대학로서경대점|서울 종로구 동숭길 148|월~목 08:00 ~ 23:00|02-747-6740|
포시즌스호텔 마루|서울 종로구 새문안로 97 포시즌스호텔 로비층|매일 07:00 ~ 23:00|02-6388-5000|
노우즈 종로풍경점|서울 종로구 우정국로2길 8 3층|매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-725-1239|
플렉스보드게임카페|서울 종로구 종로 119 3층|영업시간 월~금 13:30 ~ 23:00|010-5762-0369|
네마 삼청점|서울 종로구 삼청로 86-4 1층|월~금 10:00 ~ 18:00|070-8880-4278|
자연의길 경복궁역점|서울 종로구 자하문로7길 3|월~토 09:00 ~ 22:00|02-737-7379|
스타벅스 종로플레이스점|서울 종로구 창경궁로 120|월~금 07:00 ~ 20:00|1522-3232|
문화공간온|서울 종로구 종로 77 3층|월~토 11:00 ~ 22:00|02-730-3370|
콩툰 대학로점|서울 종로구 대학로 122|매일 00:00 ~ 24:00|02-766-7177|
커피빈 종로구청앞점|서울 종로구 종로3길 34|월~금 07:00 ~ 22:00|02-739-6151|
오드투디저트|서울 종로구 동숭길 94|월요일||
빽다방 종로관철점|서울 종로구 종로10길 21 1층|월~금 07:30 ~ 22:30|02-720-0102|
앵글340|서울 종로구 청계천로 155 3층|영업시간 매일 12:00 ~ 21:00|010-3229-0340|
카페테라피 서울대학로점|서울 종로구 낙산길 14 2층|영업시간 월~금 14:00 ~ 21:00|02-741-7979|
투썸플레이스 신설IBC호텔점|서울 종로구 난계로 241 1층|매일 08:00 ~ 20:30|02-2250-3111|
카페비비|서울 종로구 진흥로 461 3층|영업시간 매일 12:00 ~ 02:00|010-994-4561|
메가MGC커피 종로공평점|서울 종로구 삼봉로 100 영원빌딩 1층||02-733-3247|
할리스 종로5가점|서울 종로구 동호로 401||02-2266-1989|
라플란드 드 카페|서울 종로구 삼청로 83 2층||02-720-3090|
모리셔스브라운 대학로마로니에공원점|서울 종로구 대학로 112 1층|매일 08:00 ~ 22:00|02-762-6913|
스타벅스 종로구청|서울 종로구 삼봉로 71|월~금 07:00 ~ 18:00|1522-3232|
꽃이피움|서울 종로구 우정국로 68 동덕빌딩 1층|월~금 10:00 ~ 21:00|02-720-0090|
알레그리아 덕수궁디팰리스점|서울 종로구 새문안로2길 10 1층|월~금 08:00 ~ 20:30|02-737-6202|
등선재|서울 종로구 돈화문로9길 26-1 1층|매일 11:00 ~ 21:00|02-3665-6600|
팔발라 삼청본점|서울 종로구 삼청로 61|매일 11:00 ~ 21:00||
컴포즈커피 종로구청점|서울 종로구 종로 19 1층|월~금 08:00 ~ 23:00|02-733-7773|
상국|서울 종로구 창덕궁길 47-7 1~3층|월 10:00 ~ 19:00|010-8956-5102|
아마츄어작업실 광장시장점|서울 종로구 대학로1길 31 1층|영업시간 월~금 12:00 ~ 23:00|010-2351-9380|
로그|서울 종로구 창경궁로29길 3 1층|월요일|02-766-0177|
가을|서울 종로구 세종대로23길 21|||
연경당|서울 종로구 삼청로 106-7||010-9809-9587|
커피투어 광화문점|서울 종로구 사직로10길 12|월~금 08:00 ~ 21:00|02-733-6612|
쪽집게사주타로|서울 종로구 대명길 29 3층|영업시간 월,화,수,목,금,일 13:00 ~ 22:00|010-4470-6314|
스탐티쉬|서울 종로구 백석동길 1 1층||02-391-8633|
메가MGC커피 대학로중앙점|서울 종로구 대학로 144 1층|매일 08:00 ~ 22:00|02-747-9888|
커스텀커피 을지로점|서울 종로구 삼일대로17길 51 스타골드빌딩 1층 103호|월~금 08:00 ~ 20:00|02-737-5056|
메가MGC커피 종로3가역점|서울 종로구 돈화문로 27 1층|매일 08:00 ~ 20:00|02-763-7888|
무드인디고|서울 종로구 서순라길 89-7|월,일요일||
북커스|서울 종로구 평창30길 10|월요일|02-394-4588|
월하보이|서울 종로구 북촌로5길 26|월 11:00 ~ 20:00|0507-1349-2340|
팀트|서울 종로구 경희궁2길 14 익근빌딩 1층|매일 09:00 ~ 18:00|010-4122-0318|
사미루|서울 종로구 평창32길 30|월요일|02-3217-6485|
커피인뜨락|서울 종로구 삼청로5길 11|매일 11:00 ~ 22:00|02-725-7776|
성곽마을삼층까페|서울 종로구 백석동길 12-1|월요일|070-8845-3333|
순카페|서울 종로구 백석동1길 2|월~토 09:00 ~ 18:00|02-397-6399|
유달리 경복궁점|서울 종로구 자하문로 17 1,2층|월,화,수,목,일 10:00 ~ 22:00|02-333-6006|
더스키앤커피|서울 종로구 동숭길 63|월,화,수,목,금,일 08:30 ~ 22:00|02-745-3343|
R카페|서울 종로구 돈화문로11다길 27|월,화,수,목,일 10:30 ~ 22:00|02-747-0780|
에디션덴마크|서울 종로구 자하문로9길 24 1층|매일 09:30 ~ 18:00|0507-1304-6764|
오버트서울|서울 종로구 필운대로 3|월~금 08:00 ~ 22:00||
카페사흘|서울 종로구 혜화로 16-1|월~금 11:00 ~ 23:00|02-765-1227|
브루다 인사동|서울 종로구 우정국로 36 1층|월~금 07:00 ~ 17:00|070-8882-4096|
커피빈 광화문역1번출구점|서울 종로구 새문안로5가길 7 1층|월~금 07:00 ~ 22:00|02-723-3360|
커피공장103 경희궁자이점|서울 종로구 경교장길 35 팰리스애비뉴 3114호|매일 09:00 ~ 21:00|02-723-0103|
이이엄|서울 종로구 필운대로9길 3 1,2층|월요일||
서촌다방|서울 종로구 자하문로2길 3 1층|월~금 08:30 ~ 20:00|0507-1320-6245|
이스트아뜰리에|서울 종로구 동순라길 80|매일 11:00 ~ 22:00||
탐앤탐스 종로한올타워점|서울 종로구 종로 96|월,일 07:00 ~ 24:00|02-2279-8836|
33마켓|서울 종로구 효자로 33 1층|월요일||
세컨드 커피|서울 종로구 율곡로10길 16 1층||070-8226-0012|
노모|서울 종로구 이화장2길 22-3|매일 10:00 ~ 21:00|010-8833-2070|
비밀의화원 시네마틱 혜화점|서울 종로구 대명길 9 지하2층|영업시간 월~금 12:00 ~ 23:00|02-763-3289|
타로카페디바|서울 종로구 우정국로2길 17 4층|영업시간 매일 13:00 ~ 23:00|02-735-5088|
강아지대학로|서울 종로구 대학로12길 92 지하1층|매일 01:00 ~ 20:30|010-6899-2004|
티하우스레몬 서촌점|서울 종로구 자하문로13길 4 1층|월,화요일||
파툼|서울 종로구 삼청로 86-5|영업시간 월,수,목,금 14:00 ~ 23:00|02-739-9888|
부력|서울 종로구 창신12길 33|영업시간 매일 12:00 ~ 22:00||
스펙터|서울 종로구 필운대로6길 23-1 1층|영업시간 월~목 12:00 ~ 22:00|010-8314-4576|
종로여가|서울 종로구 창신길 55|월~금 10:00 ~ 21:00|02-739-7006|
서머셋팰리스호텔 라운지|서울 종로구 율곡로2길 7 2층|영업시간 매일 06:30 ~ 10:30|02-6730-8049|
백미당 광화문점|서울 종로구 종로3길 17|월~금 10:00 ~ 21:00|02-2251-8340|
시가연|서울 종로구 인사동길 52|매일 10:00 ~ 22:00|02-720-6244|
알티프로젝트카페|서울 종로구 동숭3길 26-1|영업시간 매일 12:00 ~ 22:00|02-6369-0318|
후후라운지|서울 종로구 옥인3길 8 1층|월,화,수요일|02-737-3147|
메가MGC커피 종로르메이에르점|서울 종로구 종로 19 1층 109-1호|매일 07:00 ~ 22:00|02-730-0101|
휘겔리|서울 종로구 사직로8길 24 경희궁의아침 2단지 1층 102호||010-2376-4833|
리드아트|서울 종로구 율곡로 185 2층|영업시간 월~금 11:30 ~ 18:00|02-541-1133|
츄로101 삼청점|서울 종로구 삼청로 99|매일 10:00 ~ 22:00|02-734-9834|
탐앤탐스 대학로2호점|서울 종로구 동숭길 117 2층|월~금 08:00 ~ 23:30|02-742-4565|
카페마고|서울 종로구 창덕궁길 49|||
커피빈 새문안로점|서울 종로구 새문안로 91 고려빌딩 1,2층|월~금 08:00 ~ 23:00|02-739-5806|
삼원샏|서울 종로구 대학로11길 9-3|월요일|02-3672-0233|
커피팩토리글로보|서울 종로구 북촌로5가길 17|매일 08:00 ~ 22:00||
베란다|서울 종로구 사직로10길 9-4|월~토 10:30 ~ 22:30||
나무새찻집|서울 종로구 인사동길 47-9|매일 10:00 ~ 21:00||
브람스|서울 종로구 율곡로 61|영업시간 월~금 11:30 ~ 24:00|02-743-2059|
mrd (휴업중)|서울 종로구 성균관로7길 32|||
수요일|서울 종로구 인사동길 36 2층|월~금 11:00 ~ 23:30|02-723-0191|
경복궁 생과방|서울 종로구 세종로 1-1|월,수,목,금,토,일 10:00 ~ 17:00|02-3210-4807|
비밀의화원 대학로점|서울 종로구 대학로 130|영업시간 매일 12:00 ~ 24:00|02-765-8899|
커피가게 디터틀|서울 종로구 대학로9가길 14|월~토 11:00 ~ 22:00|02-3674-0294|
어라운드시소|서울 종로구 자하문로6길 10|매일 10:00 ~ 24:00|0507-1379-6659|
고이커피 북촌점|서울 종로구 북촌로 64-2|월~금 08:00 ~ 20:00|02-744-7922|
이디야커피 동대문역점|서울 종로구 율곡로 286 야드인빌딩 2층|월~금 08:00 ~ 22:00|02-766-3389|
스타벅스 서울대치과병원점|서울 종로구 대학로 101 1층|월~금 07:30 ~ 19:00|1522-3232|
책읽는고양이|서울 종로구 낙산성곽서1길 18-2 1, 2층|영업시간 매일 12:00 ~ 19:00|02-766-0425|
더큐이스케이프 대학로점|서울 종로구 대학로12길 15 비전21빌딩 2층|영업시간 매일 12:00 ~ 23:00|02-742-7007|
여기인가|서울 종로구 자하문로7길 24-4 1층|영업시간 월,수,목,일 12:00 ~ 22:00|070-8880-7020|
탐앤탐스 피카디리점|서울 종로구 돈화문로5가길 1 1층|월~금 08:30 ~ 21:00|02-762-3377|
스타벅스 정동점|서울 종로구 새문안로 42|월~금 07:00 ~ 21:00||
인산인해|서울 종로구 인사동길 27-1|매일 11:00 ~ 01:00|02-722-5844|
퍼스트보드게임카페 대학로점|서울 종로구 대학로 130 3층|영업시간 월~목 13:00 ~ 01:00|02-3672-1253|
이디야커피 북촌마을점|서울 종로구 북촌로5길 39|월~금 08:00 ~ 21:30|02-720-2177|
샵닮|서울 종로구 율곡로 199 1층|월~금 09:00 ~ 19:00|010-6315-1514|
카페기억|서울 종로구 율곡로 102 1층|매일 10:00 ~ 21:00|010-8968-1953|
소마커피|서울 종로구 창의문로 155|매일 10:30 ~ 22:30|02-395-1022|
빽다방 경복궁역점|서울 종로구 사직로 127 1,2층|월~금 08:30 ~ 18:00|02-722-0430|
커피빈 종로센트로폴리스점|서울 종로구 우정국로 26 센트로폴리스 1층|월~금 07:00 ~ 23:00|02-6370-5845|
카페펫토리얼|서울 종로구 종로 394 2층|매일 10:00 ~ 18:00|02-6952-4099|
아이사구아|서울 종로구 북촌로 56|영업시간 매일 11:30 ~ 20:00|02-371-2492|
메가MGC커피 경복궁역점|서울 종로구 자하문로 11-1 1층|매일 09:00 ~ 22:00|02-722-6679|
통인동커피공방 인스피레이션|서울 종로구 사직로 101 1층|월~금 08:30 ~ 19:00|02-733-9808|
뮤직컴플렉스서울|서울 종로구 인사동길 49 5층|영업시간 매일 12:00 ~ 24:00|02-6954-2939|
모리커피 대학로점|서울 종로구 대학로10길 11 1층|월~금 08:00 ~ 23:00|070-7817-8577|
담쟁이집|서울 종로구 인사동11길 20|월~금 11:00 ~ 22:00|02-738-8222|
오타르|서울 종로구 수표로28길 27|매일 10:00 ~ 22:00||
컴포즈커피 종로3가점|서울 종로구 종로 127|월~금 08:00 ~ 21:00|02-762-7638|
카페게더 광화문점|서울 종로구 새문안로3길 3 1층|월~금 07:00 ~ 21:00||
커피빈 세종문화회관옆점|서울 종로구 새문안로9길 25 1층|월~금 07:00 ~ 22:00|02-720-5561|
레드북스|서울 종로구 통일로 150-1 2층|월,일요일|070-4156-4600|
공유카페|서울 종로구 자하문로5길 18-13 1층|매일 11:00 ~ 20:00|02-6365-3331|
모베러블루스|서울 종로구 동숭4길 4|월,화,일 11:00 ~ 23:00|02-762-3123|
메가MGC커피 광장시장남2문점|서울 종로구 청계천로 203-1 1층||02-2275-9996|
브릭샌드 삼청점|서울 종로구 삼청로 100-1|월,수,목,금,토,일 10:00 ~ 20:30||
이디야커피 종로르메이에르점|서울 종로구 종로 19 르메이에르종로타운|월~목 08:00 ~ 22:00|070-4223-2541|
이디야커피 대학로점|서울 종로구 대학로10길 17|매일 10:00 ~ 22:00|02-762-8855|
에이오씨|서울 종로구 사직로 110 1층|영업시간 월~금 12:00 ~ 20:00|02-737-1120|
메가MGC커피 종각역점|서울 종로구 종로 80-2 삼양빌딩 1층|월~금 07:00 ~ 22:00|02-737-0802|
오제도카페|서울 종로구 대학로1길 31 1층|영업시간 월~금 12:00 ~ 23:00|010-2351-9380|
프롬하츠커피 종로점|서울 종로구 삼일대로 396 1층|월~토 08:00 ~ 23:00|02-2273-1558|
벨라쿠키 안국|서울 종로구 율곡로 61 1층|매일 11:00 ~ 20:00|070-8722-8577|
커피빈 종각역점|서울 종로구 종로 70 2층|월,화,수,목,일 10:00 ~ 22:00|02-739-6268|
세이지핀치|서울 종로구 필운대로1길 8 1층|월,화,금,토 09:00 ~ 18:00|010-6836-6724|
갤러리소연카페|서울 종로구 서순라길 149 1층|월~금 10:00 ~ 19:00|02-546-2498|
차향기듣는집|서울 종로구 북촌로5길 29|영업시간 매일 12:00 ~ 22:00|02-720-9691|
살롱드딸기|서울 종로구 청계천로 279||02-2276-3336|
구테로이테 경복궁점|서울 종로구 사직로 130 1층|월~금 07:00 ~ 22:00||
바나프레소 종로구청점|서울 종로구 종로3길 38 1층|매일 07:00 ~ 21:00|070-8998-8957|
스타벅스 광화문교보문고점|서울 종로구 종로 1|매일 09:30 ~ 21:30|1522-3232|
한스갤러리카페|서울 종로구 경희궁1길 8|월~금 08:00 ~ 21:00|02-737-6898|
파스텔커피웍스 서촌점|서울 종로구 필운대로3길 2 1층|월~금 08:30 ~ 17:00|02-722-1229|
퀸시바|서울 종로구 효자로 35-1|월,수,목,금,토,일 10:00 ~ 20:00|02-733-2233|
ESTD2017|서울 종로구 대학로3길 16 1층|월~금 08:00 ~ 19:00|02-6465-5525|
커피투어 경복궁점|서울 종로구 자하문로 1|월~금 08:00 ~ 23:00|02-733-0407|
할리스 종각역점|서울 종로구 종로 60-1|매일 08:00 ~ 23:00|02-736-3399|
쌍쌍|서울 종로구 종로5길 19-10|월~금 07:00 ~ 24:00||
